ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1216.26,285,752.39438518,0.6856115460395813,0.0040223533,3011.2531309127808,9.693627,0.047460936,2.2855194,843776,-0.0014495587,412,843776
1216.26,291,752.54410494,0.6854830682277679,0.0048862724,3018.414759159088,8.2012005,0.05986328,2.286628,845824,-0.0022626105,413,845824
1216.26,292,752.9196952099999,0.7643430382013321,0.005851361,3025.4386298656464,10.171923,0.067871094,2.2823002,847872,-0.0020151788,414,847872
1199.56,298,740.9694688199997,0.7592509835958481,0.0054778396,3032.4400713443756,13.863136,0.06704102,2.2896152,849920,-0.0015856987,415,849920
1199.56,302,741.5269676999998,0.7144133746623993,0.0061077154,3039.311465740204,8.494569,0.074316405,2.303463,851968,-0.0030307411,416,851968
1216.89,286,753.77083254,0.597265362739563,0.007661257,3046.0790605545044,11.916258,0.09189453,2.3183942,854016,-0.0047198697,417,854016
1235.31,293,764.5947433999999,0.6322348117828369,0.006933657,3053.2174315452576,9.328882,0.080029294,2.334898,856064,-0.0071132937,418,856064
1255.33,294,777.96162606,0.7051583826541901,0.004670822,3060.187381029129,8.481619,0.054492187,2.3425496,858112,-0.0038334702,419,858112
1271.58,290,788.3440811799998,0.6598858535289764,0.004916243,3067.1463334560394,11.1864,0.059472658,2.3411453,860160,-0.0011056088,420,860160
1235.26,300,764.4806944700001,0.7878027558326721,0.0038634774,3074.2088696956635,15.98511,0.037158202,2.3402255,862208,-0.0026358035,421,862208
1235.26,289,767.29198985,0.602309912443161,0.0063284277,3081.0284333229065,11.3918495,0.08359375,2.339229,864256,-0.0017016238,422,864256
1235.26,291,767.65899,0.6804280281066895,0.007304211,3088.101445198059,11.028624,0.09453125,2.3470821,866304,-0.0032128177,423,866304
1217.6,285,756.3124832399999,0.7802681177854538,0.0049822526,3095.137809276581,13.074885,0.05683594,2.3523242,868352,-0.002042346,424,868352
1233.83,286,767.8856217499998,0.7374453842639923,0.0059926943,3102.3107912540436,8.46262,0.07001953,2.3544698,870400,-0.0053628,425,870400
1251.3,297,780.56508165,0.6985112130641937,0.002790619,3109.4728639125824,11.774377,0.026123047,2.3635736,872448,-0.0016115692,426,872448
1251.3,284,781.33762326,0.6488540768623352,0.006990698,3116.3642802238464,9.8582325,0.083935544,2.3691478,874496,-0.0016191431,427,874496
1270.21,287,794.37248865,0.6942866146564484,0.006746658,3123.5650029182434,16.365412,0.07749023,2.3787065,876544,-0.0061453558,428,876544
1257.39,288,784.6997839299999,0.6797018051147461,0.004244447,3130.6854865550995,19.152527,0.04897461,2.3956206,878592,-0.0012006038,429,878592
1276.32,286,798.2530489899999,0.6541911661624908,0.006187098,3137.7742495536804,10.465229,0.078027345,2.4124978,880640,-0.00035084976,430,880640
1296.39,294,812.13902473,0.6541227698326111,0.0048259427,3144.9289762973785,8.813227,0.055664062,2.4183764,882688,-0.0013579142,431,882688
1278.36,296,800.8413166600002,0.7607475221157074,0.0054224646,3151.8905177116394,8.474162,0.06323242,2.440515,884736,-0.0065535135,432,884736
1278.36,292,800.16331779,0.6284475922584534,0.004986222,3158.796840906143,11.256345,0.06020508,2.4583213,886784,-0.004875641,433,886784
1298.41,284,813.7662277799999,0.49343711137771606,0.006387928,3165.7909326553345,11.375601,0.07319336,2.4431875,888832,-0.003952915,434,888832
