policy_entropy,time_elapsed,value_loss,approxkl,clipfrac,explained_variance,serial_timesteps,policy_loss,fps,total_timesteps,n_updates,ep_reward_mean,ep_len_mean
4.284672,1829.7314884662628,19.02158,0.003088188,0.03461914,0.8403718173503876,796672,-0.0040093698,538,796672,389,974.30752031,1251.59
4.2878637,1833.5328860282898,20.10911,0.004917794,0.057763673,0.842292070388794,798720,-0.0033946536,488,798720,390,975.28493961,1251.59
4.285947,1837.7254920005798,21.250637,0.0028178992,0.03305664,0.796018660068512,800768,-0.0033859387,530,800768,391,986.5673693399999,1265.01
4.283927,1841.5881397724152,20.013268,0.0044092205,0.053222656,0.8395872116088867,802816,-0.003534307,508,802816,392,998.7314423400001,1277.1
4.2823553,1845.6199040412903,28.848927,0.0033254488,0.03237305,0.8219028264284134,804864,-0.0018745575,499,804864,393,1008.52228516,1286.99
4.275655,1849.7221698760986,19.809116,0.003260681,0.035742186,0.8332427740097046,806912,-0.0014694654,494,806912,394,1008.5197443300002,1286.99
4.2757363,1853.8677639961243,21.517872,0.00302077,0.03178711,0.8353462815284729,808960,-0.0031726114,513,808960,395,1022.6299680500001,1302.78
4.2880445,1857.856769323349,20.0955,0.00725644,0.093164064,0.7895826399326324,811008,-0.0017706987,496,811008,396,1038.8710617500003,1319.03
4.2959795,1861.9808847904205,9.556327,0.0016567415,0.013330078,0.7997482717037201,813056,-0.0034001549,548,813056,397,1040.26262765,1321.34
4.293671,1865.7141721248627,18.313793,0.0038279747,0.042333983,0.8703119605779648,815104,-0.007058139,526,815104,398,1051.75140367,1337.74
4.3109894,1869.607353925705,10.291393,0.005534193,0.06430664,0.8114778995513916,817152,-0.0072918446,524,817152,399,1050.86626913,1337.74
4.3185306,1873.512793302536,19.156458,0.003976605,0.045214843,0.822170615196228,819200,-0.006099664,514,819200,400,1063.7107232400003,1355.19
4.323636,1877.4968349933624,19.986265,0.005420437,0.06499024,0.8443841338157654,821248,-0.0031598583,446,821248,401,1079.40446139,1374.27
4.3322935,1882.0877187252045,20.87801,0.002595359,0.02626953,0.8296116292476654,823296,-0.0019808582,520,823296,402,1095.1819273400001,1390.93
4.33612,1886.0230767726898,12.728852,0.004527476,0.052490234,0.8943164944648743,825344,-0.0016463101,525,825344,403,1108.29908343,1410.46
4.3387613,1889.9228746891022,28.759365,0.0048789317,0.061523438,0.8788212761282921,827392,-0.0052019074,524,827392,404,1076.93572705,1378.54
4.33274,1893.8259060382843,19.917286,0.004455567,0.053759765,0.8259113281965256,829440,-0.0025195815,507,829440,405,1075.3389339199998,1378.54
4.3425684,1897.8600738048553,3.5694575,0.0028041028,0.033251952,0.9760303013026714,831488,-0.0036097362,501,831488,406,1074.6005559900002,1377.82
4.3559656,1901.9466767311096,21.118296,0.0015794063,0.013330078,0.5530913472175598,833536,-0.000671459,539,833536,407,1091.71169166,1395.36
4.360278,1905.7448024749756,10.47035,0.0026817783,0.02709961,0.9135946333408356,835584,-0.0017700996,506,835584,408,1103.6993998,1413.12
4.3601604,1909.790254831314,29.315897,0.0030227285,0.031933594,0.8630174249410629,837632,-0.0030439212,520,837632,409,1120.54460381,1430.7
4.3592105,1913.7225720882416,19.573599,0.0033687863,0.035595704,0.8250776380300522,839680,-0.0021498674,510,839680,410,1137.3276056900002,1448.5
4.3548436,1917.735038280487,27.099232,0.0037642582,0.035791017,0.8560969084501266,841728,-0.003943256,520,841728,411,1152.92696001,1465.0
4.3583584,1921.6730589866638,11.572676,0.0042278487,0.04838867,0.8963740989565849,843776,-0.0069061974,509,843776,412,1167.7330917099998,1480.47
4.3677807,1925.6970887184143,19.517979,0.003027038,0.031201173,0.8430004268884659,845824,-0.0022455798,516,845824,413,1183.48504583,1496.69
4.3714437,1929.663599729538,25.897968,0.0021203195,0.019482423,0.8501390069723129,847872,-0.0034598932,531,847872,414,1198.28988307,1515.92
4.391539,1933.5181324481964,4.2736692,0.0030917984,0.03413086,0.9733450058847666,849920,-0.0049666427,503,849920,415,1203.6614712599999,1522.21
4.409451,1937.583117723465,25.913422,0.0031797993,0.033935547,0.7839650064706802,851968,-0.0026486218,545,851968,416,1209.70600353,1532.53
4.4105697,1941.3355894088745,8.567093,0.0030571898,0.030419922,0.964901365339756,854016,-0.0039826077,514,854016,417,1192.4061815199998,1514.4
4.416051,1945.317806005478,20.57992,0.0020386756,0.017919922,0.8261998444795609,856064,-0.0010409,514,856064,418,1208.73645021,1532.25
4.4119253,1949.2959997653961,20.37597,0.0047184215,0.057519533,0.8204153925180435,858112,-0.0030583306,527,858112,419,1206.6984240299998,1532.25
4.3985376,1953.181090593338,32.958305,0.0033816895,0.037109375,0.845462754368782,860160,-0.0042477106,539,860160,420,1203.28354168,1530.29
4.3931694,1956.975613117218,3.3498626,0.004634504,0.05683594,0.9384102001786232,862208,-0.005447731,500,862208,421,1205.12334378,1532.54
4.4042177,1961.0677015781403,20.135792,0.002930535,0.029638672,0.8260982632637024,864256,-0.0018801164,511,864256,422,1200.93422543,1532.54
4.4050426,1965.0742943286896,42.53767,0.0016869211,0.016601562,0.6683918535709381,866304,-0.0038576957,555,866304,423,1172.9352381200001,1497.97
4.4154487,1968.7589309215546,41.01533,0.0022886381,0.02631836,0.6314246654510498,868352,-0.005071225,536,868352,424,1139.27762505,1454.93
4.428577,1972.57887840271,17.298462,0.0022694352,0.022900391,0.9110336154699326,870400,-0.0029611802,513,870400,425,1108.6424787900003,1421.69
4.436405,1976.5703666210175,19.903902,0.0054617547,0.06586914,0.8486148416996002,872448,-0.0058246795,474,872448,426,1114.8430384800001,1421.69
4.434411,1980.8869063854218,26.146173,0.0036522665,0.04321289,0.8606028258800507,874496,-0.002759948,497,874496,427,1107.7064481900002,1404.91
4.432711,1985.0038714408875,19.385141,0.0057895444,0.07348633,0.8429217338562012,876544,-0.0037284265,492,876544,428,1107.2822876100001,1404.91
4.430923,1989.1626410484314,19.342794,0.005559652,0.07075195,0.8490941524505615,878592,-0.004977823,509,878592,429,1108.5950250300002,1404.91
4.4224234,1993.184555530548,22.510818,0.0041635334,0.047216795,0.8785412311553955,880640,-0.0054389657,532,880640,430,1098.44703091,1388.63
4.408214,1997.033704996109,20.144958,0.00531141,0.062109374,0.8098230510950089,882688,-0.0044157053,501,882688,431,1116.2204727399999,1406.51
4.395966,2001.1163959503174,19.91541,0.0050477656,0.06342773,0.8425250798463821,884736,-0.0026386655,499,884736,432,1133.67497347,1424.43
4.387277,2005.2189273834229,19.737577,0.0027102858,0.02451172,0.8477347940206528,886784,-0.0012165306,501,886784,433,1133.3425452599997,1424.43
4.3809886,2009.3057696819305,19.854076,0.0019823974,0.017675782,0.878959096968174,888832,-0.0011114338,505,888832,434,1134.55583044,1424.43
4.3793974,2013.3556582927704,21.977005,0.0040175025,0.048046876,0.5568659007549286,890880,-0.0031794836,535,890880,435,1144.21991096,1439.83
4.388512,2017.1814014911652,10.972071,0.0068550156,0.080029294,0.5593375563621521,892928,-0.0040132883,525,892928,436,1138.63727002,1439.83
4.3930907,2021.0768933296204,19.89993,0.0046718167,0.058984376,0.8644361197948456,894976,-0.00304018,529,894976,437,1152.0867851100002,1454.53
4.390755,2024.9455358982086,9.387622,0.0026296487,0.02607422,0.7852127999067307,897024,-0.005015688,514,897024,438,1146.0444073499998,1445.01
4.3923006,2028.9242146015167,20.07941,0.006309709,0.07509766,0.8336812257766724,899072,-0.0036503628,513,899072,439,1153.9314882299998,1456.68
4.3934116,2032.9136550426483,19.868984,0.0050383247,0.05756836,0.8208252340555191,901120,-0.0035567912,503,901120,440,1154.0974565899999,1456.68
4.391168,2036.9803512096405,28.49765,0.0038888683,0.04399414,0.8456613421440125,903168,-0.0045998227,536,903168,441,1156.5118058,1459.31
4.396058,2040.7994768619537,20.23264,0.0031638641,0.035058595,0.8524631261825562,905216,-0.0057214047,502,905216,442,1169.65239472,1470.88
4.401844,2044.871948003769,24.804485,0.0039145905,0.044140626,0.8514530807733536,907264,-0.005758014,525,907264,443,1150.9639645999998,1453.27
4.397509,2048.7709040641785,19.638035,0.004062093,0.046191406,0.8146381229162216,909312,-0.002722282,501,909312,444,1166.72565437,1468.97
4.3809223,2052.8585674762726,19.481472,0.0029445782,0.030664062,0.8488737493753433,911360,-0.0019191805,504,911360,445,1166.0635183999998,1468.97
4.3771863,2056.9160556793213,20.22491,0.0018246701,0.017529298,0.8220828473567963,913408,-0.0024658605,518,913408,446,1164.86864144,1468.97
4.385828,2060.86532330513,19.027029,0.0049627507,0.06015625,0.8275405913591385,915456,-0.003651909,513,915456,447,1164.80376772,1468.97
4.405329,2064.855830192566,3.9268196,0.0067515383,0.060253907,0.973225612193346,917504,-0.01480118,512,917504,448,1150.43540653,1454.34
4.4101405,2068.8546257019043,23.834736,0.0023250117,0.018994141,0.7990260869264603,919552,-0.0022998117,542,919552,449,1153.41686448,1453.75
4.417712,2072.6323549747467,22.98728,0.0024214415,0.024658203,0.8864433914422989,921600,-0.0020630434,532,921600,450,1133.0019473599998,1435.82
4.4242373,2076.4836704730988,24.593426,0.0024377997,0.024658203,0.8399957120418549,923648,-0.0021396566,522,923648,451,1130.7588220999999,1426.95
4.4224253,2080.4017131328583,9.866012,0.0015298387,0.014355469,0.9491814039647579,925696,-0.0038522135,560,925696,452,1092.87269602,1380.88
4.42697,2084.0563390254974,20.13225,0.0045557213,0.054638673,0.8161787688732147,927744,-0.0013371137,508,927744,453,1092.13705989,1380.88
4.437073,2088.0842897892,22.860592,0.0025242695,0.025097657,0.8651536107063293,929792,-0.0033212905,526,929792,454,1091.83466175,1380.88
4.438367,2091.9729046821594,16.144686,0.0011010314,0.009082031,0.932064414024353,931840,-0.001188538,545,931840,455,1067.28351141,1349.88
4.432846,2095.724674463272,25.998447,0.0026892966,0.023779297,0.9129888713359833,933888,-0.0022066033,519,933888,456,1035.4195273399998,1314.15
4.438344,2099.6697013378143,20.287823,0.004611579,0.051953126,0.8353060632944107,935936,-0.004731246,507,935936,457,1036.3466122700002,1314.15
4.441321,2103.7095925807953,4.479808,0.003685385,0.03227539,0.9822016078978777,937984,-0.0052715363,525,937984,458,1018.42263085,1295.58
4.438963,2107.6062438488007,20.469189,0.0051879454,0.059570312,0.850526437163353,940032,-0.0068234885,521,940032,459,1020.16499109,1295.58
4.445382,2111.5362248420715,23.40448,0.004263187,0.051611327,0.8835097998380661,942080,-0.0058891014,543,942080,460,1019.60819093,1295.48
4.45083,2115.30792927742,17.388775,0.0019509554,0.017871093,0.9144117012619972,944128,-0.0034908738,547,944128,461,1026.0774523999999,1299.72
4.4463615,2119.0505590438843,6.277194,0.0042774617,0.050097656,0.8374659419059753,946176,-0.0048383186,547,946176,462,1010.7302504199998,1282.99
4.440754,2122.7929849624634,24.538816,0.0010540003,0.009228515,0.8441668450832367,948224,-0.0026527476,577,948224,463,970.19590592,1236.94
4.4525886,2126.340987920761,19.770435,0.0067562936,0.08569336,0.7672463357448578,950272,-0.0021143854,518,950272,464,970.8810161000001,1236.94
4.454748,2130.288633823395,20.814077,0.004937395,0.05078125,0.8709596246480942,952320,-0.005529446,512,952320,465,987.81067402,1253.4
4.4260874,2134.2830543518066,0.67681414,0.0073277988,0.07905273,0.9942957921884954,954368,-0.008779371,474,954368,466,987.6104546899999,1253.21
4.410068,2138.5988993644714,34.57346,0.0026671118,0.028857421,0.8845257312059402,956416,-0.003790068,546,956416,467,958.47510138,1215.36
4.4098334,2142.3479554653168,30.475391,0.0024046674,0.02216797,0.9023855924606323,958464,-0.0024460345,542,958464,468,925.7717982100002,1180.28
4.404703,2146.1255791187286,20.840025,0.003028306,0.034326173,0.8549401313066483,960512,-0.002113126,522,960512,469,940.4678283100001,1195.62
4.397263,2150.045768260956,20.738344,0.0019558873,0.01850586,0.8312856703996658,962560,-0.0019229889,507,962560,470,941.2403099300002,1195.62
4.4002566,2154.080239057541,20.152239,0.008970606,0.11015625,0.8191285729408264,964608,-0.0039718784,524,964608,471,941.9400707000001,1195.62
4.408547,2157.983198404312,19.764675,0.004922478,0.060498048,0.8268784433603287,966656,-0.0038580266,500,966656,472,945.38666548,1195.62
4.405377,2162.07275891304,23.006933,0.004934945,0.06518555,0.8542457520961761,968704,-0.005891742,539,968704,473,959.6232313200001,1212.08
4.4067497,2165.871065378189,12.987997,0.00427013,0.053222656,0.7893063575029373,970752,-0.0073116445,569,970752,474,967.0100905800001,1223.58
4.407729,2169.470075368881,20.07488,0.0045120427,0.054101564,0.8275717198848724,972800,-0.0036738422,521,972800,475,966.77514842,1223.58
4.4144573,2173.4023542404175,2.5605786,0.0034024199,0.032080077,0.9812719989567995,974848,-0.001128628,499,974848,476,959.8774232500001,1213.09
4.4152265,2177.503825902939,20.030977,0.0038468714,0.041552734,0.8227164149284363,976896,-0.0027552596,514,976896,477,976.0109083,1228.5
4.4104967,2181.485363483429,24.496782,0.0024519893,0.024023438,0.6181597411632538,978944,-0.0024965028,547,978944,478,977.25966903,1228.77
4.4235096,2185.2251873016357,14.887009,0.0042510075,0.046484374,0.92987310141325,980992,-0.0031699478,534,980992,479,959.01806481,1210.98
4.4322863,2189.058461666107,19.969631,0.008853718,0.1116211,0.7835154235363007,983040,-0.006249261,499,983040,480,974.66825116,1227.5
4.428135,2193.1598794460297,20.135963,0.003538901,0.040136717,0.8423779159784317,985088,-0.0041729836,507,985088,481,990.5924587599999,1242.61
4.4298162,2197.1959342956543,26.388702,0.003684057,0.044140626,0.8851063027977943,987136,-0.005151769,549,987136,482,992.77217404,1241.06
4.440419,2200.9204807281494,18.457645,0.0075356537,0.086035155,0.8274522125720978,989184,-0.0049041696,502,989184,483,992.3091662599999,1241.06
4.457026,2204.9947657585144,7.8526955,0.0036503312,0.03720703,0.9531378298997879,991232,-0.007703989,528,991232,484,1007.82996206,1258.04
4.468708,2208.8709213733673,10.819361,0.0015011136,0.016064454,0.9128649234771729,993280,-0.003297132,566,993280,485,1010.9009963800002,1262.39
4.479781,2212.486793756485,20.102556,0.0046847733,0.058251955,0.7516333311796188,995328,-0.0031245027,498,995328,486,1023.1754397000001,1276.15
4.4898615,2216.593923807144,20.469036,0.0032125018,0.037158202,0.8255796283483505,997376,-0.004392066,523,997376,487,1038.69251703,1290.71
4.5018134,2220.50728225708,30.511545,0.0031309344,0.0362793,0.8781369104981422,999424,-0.0041488116,558,999424,488,1054.6258544900002,1312.81
