value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,approxkl,time_elapsed,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
9.712321,0.0574707,333824,333824,447,-0.0040982915,0.7612199038267136,0.005122627,695.8386704921722,5.9809513,163,1088.9926912499998,1392.94
20.066471,0.02211914,335872,335872,424,-0.0012820193,0.882412739098072,0.0022602247,700.4110856056213,5.987766,164,1104.8108664499998,1409.01
12.327293,0.052099608,337920,337920,460,-0.002923436,0.6900559365749359,0.005015197,705.234227180481,5.9948244,165,1099.12501785,1409.01
20.302172,0.03100586,339968,339968,466,-0.0005631939,0.8782036229968071,0.0027952848,709.6815271377563,6.0069346,166,1114.6021878400002,1424.37
20.165424,0.023486327,342016,342016,466,-0.0044261417,0.8824947774410248,0.0024058453,714.0745067596436,6.005185,167,1130.59049387,1440.74
10.568383,0.0440918,344064,344064,483,-0.0037398622,0.752907931804657,0.0036562104,718.4647672176361,6.005815,168,1139.5237619299999,1454.74
19.984737,0.015283203,346112,346112,448,-0.0010556809,0.8824454620480537,0.0016894953,722.7036602497101,6.0095186,169,1154.98461012,1470.16
20.110888,0.08945312,348160,348160,443,-0.0053485506,0.8813715055584908,0.0069455346,727.2688384056091,6.0117264,170,1170.6960236199998,1486.36
6.0191774,0.021044921,350208,350208,433,-0.006424035,0.9695831574499607,0.0023007449,731.8840107917786,6.0133505,171,1171.3276265999998,1487.59
20.169443,0.069726564,352256,352256,400,-0.00390852,0.8805537223815918,0.005149106,736.6070728302002,6.017913,172,1171.1335100499998,1487.59
28.049877,0.03857422,354304,354304,428,-0.0039149956,0.8980563133955002,0.003376338,741.7207465171814,6.020566,173,1171.38208329,1487.97
26.989262,0.019238282,356352,356352,464,-0.0030766516,0.912184402346611,0.0018435521,746.4978003501892,6.0310583,174,1155.6556948099999,1471.56
19.71561,0.06289063,358400,358400,437,-0.005976534,0.8671082556247711,0.004875157,750.9065525531769,6.0475335,175,1156.10419966,1471.56
4.882923,0.016210938,360448,360448,467,-0.00475385,0.9787558950483799,0.0018340262,755.589302778244,6.0536456,176,1146.34513368,1461.85
26.11021,0.035742186,362496,362496,455,-0.004293554,0.9061790928244591,0.0029293448,759.9697608947754,6.0439234,177,1131.50346156,1448.35
22.753775,0.007910157,364544,364544,443,-0.0020944406,0.9247332215309143,0.0012044999,764.4664900302887,6.0451965,178,1131.73952377,1447.18
20.102869,0.02109375,366592,366592,433,-0.0023951451,0.8790140375494957,0.0023683694,769.0874660015106,6.042601,179,1131.70267049,1447.18
2.9649315,0.012011719,368640,368640,498,-0.0024383366,0.9840038437396288,0.0015746172,773.810649394989,6.0413437,180,1116.94756417,1431.92
23.600742,0.041064452,370688,370688,463,-0.004103966,0.8697934001684189,0.0034061193,777.9181976318359,6.0548906,181,1122.24145972,1431.92
20.261864,0.056591798,372736,372736,438,-0.0032151318,0.88859823346138,0.0046238704,782.3333344459534,6.064666,182,1122.0229342200003,1431.92
24.575872,0.013964844,374784,374784,450,-0.0025064403,0.9101332649588585,0.0014822142,787.0032465457916,6.057061,183,1114.5251136700003,1421.13
20.136894,0.039990235,376832,376832,423,-0.0035026227,0.8702241331338882,0.0034872447,791.5540099143982,6.0453,184,1114.55543302,1421.13
21.713566,0.031884767,378880,378880,448,-0.003667737,0.8616350889205933,0.0033714515,796.3882701396942,6.0467625,185,1128.7596431200002,1434.24
18.288044,0.026904296,380928,380928,463,-0.004845485,0.8854849487543106,0.0026397605,800.9568588733673,6.043316,186,1123.8220227600002,1434.67
24.713356,0.019921875,382976,382976,445,-0.0033301897,0.9120015054941177,0.0021228879,805.379900932312,6.0372853,187,1139.26106275,1450.32
19.44386,0.057861328,385024,385024,476,-0.0046461085,0.8846150562167168,0.004828233,809.9779438972473,6.046418,188,1153.9817127299998,1464.45
19.852245,0.029736329,387072,387072,491,-0.0041732895,0.8816878348588943,0.0029951688,814.2777428627014,6.0587053,189,1154.23762977,1464.45
