ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
704.68519731,11.770472,0.03334961,411648,411648,504,-0.0041317185,0.8475533276796341,1132.01,0.0031791509,801.1164216995239,4.0652714,201
702.9773974600002,11.438826,0.031640626,413696,413696,503,-0.0022300587,0.8126272112131119,1132.01,0.002843167,805.1760649681091,4.053482,202
715.5891838100001,9.522866,0.052441407,415744,415744,511,-0.005133531,0.8433551341295242,1148.53,0.0043724105,809.2474129199982,4.048549,203
717.5008661899998,14.151019,0.035302736,417792,417792,536,-0.00045813838,0.8765979334712029,1151.97,0.003866385,813.2523066997528,4.042861,204
724.1785121499998,3.9977798,0.039746094,419840,419840,472,-0.0065995567,0.9594076760113239,1160.32,0.0035476345,817.068341255188,4.0436196,205
721.8916198299999,2.8930638,0.048339844,421888,421888,504,-0.007740259,0.9668677672743797,1156.55,0.0046539335,821.4005968570709,4.0416036,206
731.468792,20.589054,0.031591795,423936,423936,477,-0.0031347342,0.8604849129915237,1166.4,0.002899028,825.4632601737976,4.03628,207
737.7245928899999,12.184192,0.028173828,425984,425984,485,-0.003136412,0.858750656247139,1173.99,0.002773656,829.7516434192657,4.04323,208
739.21553788,7.1132736,0.0418457,428032,428032,457,-0.004268614,0.900315172970295,1175.74,0.0036363197,833.974547624588,4.052581,209
756.95456624,25.342682,0.04975586,430080,430080,505,-0.0041356687,0.7580920904874802,1200.25,0.0049845246,838.4509177207947,4.0625324,210
755.58864664,10.7560625,0.068115234,432128,432128,488,-0.0050425185,0.7072715759277344,1200.25,0.005603563,842.5051989555359,4.0682993,211
764.82503761,13.10412,0.042333983,434176,434176,500,-0.004203121,0.6081257462501526,1214.68,0.003549566,846.6980240345001,4.0711317,212
763.59655878,17.294313,0.044873048,436224,436224,500,-0.0059976513,0.815470278263092,1211.28,0.0038347612,850.7924876213074,4.073859,213
756.13807927,10.943414,0.037353516,438272,438272,515,-0.007681909,0.8392415195703506,1200.62,0.0033821333,854.8872709274292,4.088338,214
767.7456103100001,9.5898695,0.031542968,440320,440320,515,-0.001896218,0.8190857023000717,1218.3,0.0029112394,858.8636083602905,4.0979013,215
766.0917233299999,5.22197,0.059179686,442368,442368,510,-0.0027358434,0.889717698097229,1215.6,0.0051040296,862.8354535102844,4.0882673,216
759.61161218,27.856405,0.03745117,444416,444416,505,-0.0058032568,0.7122929096221924,1208.64,0.0034289039,866.8462707996368,4.0791574,217
749.4292471599999,5.451204,0.07817383,446464,446464,502,-0.006629482,0.8928456008434296,1194.95,0.0067129945,870.8998289108276,4.085744,218
749.5837347899999,8.446295,0.028027344,448512,448512,500,-0.0031713832,0.8510682880878448,1194.95,0.0026581052,874.9765746593475,4.090511,219
760.75126403,14.818751,0.033740234,450560,450560,507,-0.0024951072,0.7255907952785492,1209.3,0.0030952715,879.0728230476379,4.090023,220
760.7894222499999,15.030075,0.04663086,452608,452608,518,-0.0039453707,0.6987938582897186,1209.3,0.0040443833,883.1114916801453,4.0910115,221
770.53820922,8.381112,0.06777344,454656,454656,484,-0.0064960057,0.8964315131306648,1222.31,0.005488692,887.0655035972595,4.089315,222
