policy_loss,serial_timesteps,policy_entropy,fps,time_elapsed,value_loss,clipfrac,explained_variance,approxkl,n_updates,total_timesteps,ep_len_mean,ep_reward_mean
-0.0050903633,180224,4.738627,539,360.411470413208,9.686937,0.03696289,0.952122513204813,0.0034547157,88,180224,988.96,758.4798228100001
-0.00028209054,182272,4.7387314,467,364.2065544128418,19.696672,0.029589843,0.7812906205654144,0.0028986896,89,182272,988.96,757.6615170299999
-0.0015606374,184320,4.728207,493,368.59117698669434,20.17289,0.063085936,0.8218582719564438,0.0052785273,90,184320,1008.9,776.4946265899999
-0.00198508,186368,4.7259693,478,372.74271607398987,19.688719,0.025341798,0.8145591467618942,0.0023295905,91,186368,1026.18,793.26623413
-0.0039821295,188416,4.731801,482,377.02604818344116,24.463541,0.05366211,0.8424916714429855,0.0056622773,92,188416,1024.35,793.3289900400002
-0.0032097925,190464,4.734908,502,381.2702386379242,30.43485,0.038623046,0.8599241226911545,0.0041969935,93,190464,1027.92,797.3908414399999
-0.0016713446,192512,4.7482,497,385.34872937202454,19.665424,0.030322265,0.8488190919160843,0.002877681,94,192512,1044.78,813.4909919500001
-0.0010124403,194560,4.754119,483,389.4654846191406,20.29851,0.017236328,0.8146262168884277,0.002079295,95,194560,1058.44,828.36464055
-0.0017421264,196608,4.7573824,483,393.6992859840393,20.212017,0.04584961,0.8509087711572647,0.00408938,96,196608,1078.27,846.4725043700001
-0.006174992,198656,4.7870793,476,397.9392559528351,4.0083675,0.03691406,0.96998605504632,0.0036271103,97,198656,1060.41,829.9080813100002
-0.0030296932,200704,4.800745,477,402.2345185279846,19.703478,0.034521483,0.776863694190979,0.003176812,98,200704,1060.41,829.8572558400001
-0.0035715264,202752,4.7886457,437,406.5247657299042,19.42171,0.04140625,0.7765452563762665,0.0036540038,99,202752,1075.89,846.31614502
-0.0027913086,204800,4.7886815,479,411.2034296989441,20.097677,0.06459961,0.8018230646848679,0.005369321,100,204800,1093.07,863.5859768400001
-0.006292519,206848,4.7874246,465,415.47432112693787,19.372456,0.081933595,0.8016549497842789,0.006577479,101,206848,1107.86,878.63430217
-0.0034303297,208896,4.7809377,496,419.8755085468292,20.397839,0.028955078,0.8152149170637131,0.002838362,102,208896,1127.27,897.0429394700001
-0.00435108,210944,4.785468,498,424.00136160850525,31.744299,0.033740234,0.851354718208313,0.0029850923,103,210944,1111.03,880.63767935
-0.0023536664,212992,4.798562,539,428.1137840747833,27.841473,0.031347655,0.8860123232007027,0.003095194,104,212992,1106.87,877.65845882
-0.0015968299,215040,4.80672,558,431.91303873062134,32.40355,0.011767578,0.799675926566124,0.0014004967,105,215040,1103.87,877.2548972700001
-0.0046469583,217088,4.798615,527,435.5804841518402,11.245289,0.036083985,0.9497620016336441,0.003511204,106,217088,1087.0,861.03640694
-0.0028555575,219136,4.801886,506,439.4655866622925,21.872826,0.044628907,0.8158617317676544,0.003914577,107,219136,1103.64,877.6590647600002
-0.0041878987,221184,4.8261495,513,443.5099198818207,11.342989,0.04741211,0.9266205653548241,0.004418441,108,221184,1120.45,887.8476213500002
-0.00328033,223232,4.8374825,468,447.49971079826355,28.872488,0.02451172,0.8049943447113037,0.0022765812,109,223232,1142.87,907.5653408899999
-0.0037647164,225280,4.8309903,490,451.87194323539734,12.052893,0.06455078,0.6012103855609894,0.0055995253,110,225280,1159.61,918.20059152
-0.0029817054,227328,4.8174624,501,456.0446448326111,2.8387742,0.06665039,0.9745764546096325,0.006072597,111,227328,1157.96,917.1907882699999
-0.0055258134,229376,4.8090067,513,460.13165497779846,27.736074,0.055126954,0.8252425640821457,0.0044979523,112,229376,1162.61,920.57513595
-0.0053019165,231424,4.8103304,522,464.1216239929199,26.864899,0.06303711,0.8435151726007462,0.0065648295,113,231424,1182.54,939.03368321
-0.0021846683,233472,4.803831,523,468.0408892631531,3.8732047,0.016259765,0.9763818401843309,0.002147865,114,233472,1182.75,939.39129499
-0.0022910044,235520,4.7949743,540,471.95225262641907,24.01048,0.030712891,0.837624579668045,0.0026779114,115,235520,1202.03,957.2687397699999
-0.007438364,237568,4.793698,532,475.74139738082886,22.332113,0.06826172,0.7868168205022812,0.006023568,116,237568,1183.9,936.5309316499998
-0.004041479,239616,4.789155,574,479.58805561065674,20.67057,0.02836914,0.8661189675331116,0.0027822813,117,239616,1177.71,933.86476361
-0.004318815,241664,4.7912707,508,483.1549274921417,19.476755,0.06870117,0.7934461534023285,0.005820047,118,241664,1194.33,950.4717285900001
-0.003982338,243712,4.799282,574,487.1826264858246,18.18549,0.047265626,0.8505815118551254,0.0044822088,119,243712,1200.21,955.00019304
-0.005586484,245760,4.7931623,506,490.75049781799316,19.469513,0.05332031,0.8106718063354492,0.004940336,120,245760,1200.21,955.0117778400001
-0.0035486035,247808,4.7869377,524,494.7960343360901,6.6721354,0.061865233,0.9525233134627342,0.005290853,121,247808,1200.12,954.8023527999999
-0.0015169942,249856,4.788347,499,498.70046210289,19.808117,0.0484375,0.7802427858114243,0.004243317,122,249856,1218.21,972.0763423999998
-0.004684171,251904,4.793878,532,502.80221033096313,24.918102,0.035546876,0.7617892771959305,0.0031941372,123,251904,1233.41,987.6045724099998
-0.0019010205,253952,4.8038025,517,506.6464750766754,10.870945,0.018554688,0.9208188951015472,0.0018979864,124,253952,1233.41,981.6711885599999
-0.0024535502,256000,4.807315,491,510.60323572158813,19.481237,0.055908203,0.8062314987182617,0.0047294386,125,256000,1251.32,998.6473077799998
-0.0006197169,258048,4.7991667,505,514.7684552669525,19.530186,0.038134765,0.8166415393352509,0.003438887,126,258048,1251.32,999.4020323199999
-0.0032786094,260096,4.78538,503,518.8197860717773,19.760008,0.054882813,0.8482843488454819,0.005186689,127,260096,1268.92,1016.2173046499998
-0.0023748951,262144,4.777415,486,522.8851191997528,19.543934,0.053515624,0.7969905883073807,0.004371266,128,262144,1273.18,1023.6882126599999
-0.0045477133,264192,4.784478,512,527.0951254367828,19.113121,0.05229492,0.8348616361618042,0.004813676,129,264192,1285.93,1036.83169449
-0.0019785361,266240,4.7825503,505,531.0922236442566,21.620266,0.031347655,0.7900674641132355,0.0026672115,130,266240,1285.93,1039.600859
-0.0020672807,268288,4.7860613,506,535.1409397125244,11.264512,0.033496093,0.9136271923780441,0.0031034423,131,268288,1302.79,1050.50379702
-0.0047509824,270336,4.7948813,493,539.1852426528931,19.789585,0.059179686,0.8418997377157211,0.0048774527,132,270336,1312.99,1060.9990044699998
-0.0013794677,272384,4.801491,505,543.3362951278687,19.473286,0.03203125,0.8199714720249176,0.0032745458,133,272384,1312.99,1060.4810642900002
-0.004053033,274432,4.808292,500,547.3918612003326,18.999132,0.0734375,0.8429414331912994,0.0057961224,134,274432,1312.99,1059.97976885
-0.002907322,276480,4.801774,498,551.4834597110748,19.472912,0.05581055,0.7832895219326019,0.0049251094,135,276480,1314.38,1066.09813287
-0.0030216344,278528,4.801936,513,555.5898013114929,19.77965,0.06479492,0.7948835492134094,0.0048864987,136,278528,1314.38,1068.01235591
-0.0022961397,280576,4.8103733,507,559.5807926654816,20.233488,0.038964845,0.8430498987436295,0.0034444318,137,280576,1323.63,1079.29590442
-0.007534978,282624,4.823834,506,563.6192982196808,19.248302,0.09013672,0.8148988485336304,0.0067218854,138,282624,1323.63,1077.89692908
-0.0043666502,284672,4.8329,522,567.662211894989,21.39854,0.043261718,0.8050555139780045,0.0035762705,139,284672,1323.63,1078.0336211
-0.0053976253,286720,4.83535,524,571.5844540596008,12.952131,0.07841797,0.8943606987595558,0.010824759,140,286720,1337.13,1086.69904735
-0.00403513,288768,4.8417573,483,575.4870705604553,19.45031,0.108105466,0.8183064609766006,0.008149353,141,288768,1337.13,1085.1383589700001
-0.003957672,290816,4.8498497,466,579.725508928299,20.768274,0.039404295,0.8061299622058868,0.0035172072,142,290816,1352.03,1100.48075305
-0.0057593537,292864,4.859233,488,584.1159794330597,26.196896,0.045703124,0.8467123806476593,0.004543856,143,292864,1351.54,1094.5998499
-0.0025881024,294912,4.863966,483,588.3064296245575,19.947998,0.044628907,0.8443399965763092,0.0038385591,144,294912,1351.54,1094.63092948
-0.0041480795,296960,4.86543,492,592.5441370010376,20.214376,0.055273436,0.8481125384569168,0.0044330303,145,296960,1351.54,1094.17529317
-0.0015729585,299008,4.874827,461,596.706375837326,20.103848,0.032666016,0.8453328758478165,0.003074196,146,299008,1369.5,1110.65578491
-0.0027362178,301056,4.868677,451,601.1451985836029,20.469736,0.031542968,0.8561546057462692,0.0028841577,147,301056,1386.34,1122.69849393
