value_loss,fps,clipfrac,approxkl,time_elapsed,serial_timesteps,policy_loss,policy_entropy,total_timesteps,explained_variance,n_updates,ep_reward_mean,ep_len_mean
19.621578,485,0.03857422,0.0033827506,516.6538319587708,256000,-0.00096176704,6.234709,256000,0.8707396686077118,125,1136.86588933,1519.16
10.463033,522,0.017773438,0.0019481726,520.8760681152344,258048,-0.0016747685,6.247816,258048,0.9375007525086403,126,1137.12309693,1519.34
43.716515,531,0.020410156,0.002051942,524.7992532253265,260096,-0.004491118,6.2522173,260096,0.7878330200910568,127,1122.1669250500001,1504.65
19.95529,498,0.019970704,0.0022702436,528.651549577713,262144,-0.0020868944,6.2560472,262144,0.8688376545906067,128,1127.22858985,1504.65
19.72505,486,0.015576172,0.0020425345,532.7629430294037,264192,-0.0014187947,6.251702,264192,0.8772779479622841,129,1144.2505142100001,1522.46
20.325686,533,0.011035156,0.001067781,536.9773905277252,266240,-0.0014486641,6.2493677,266240,0.9228685349225998,130,1117.94709889,1488.49
20.120182,491,0.03125,0.0031057273,540.8187909126282,268288,-0.0025568581,6.2466803,268288,0.8816531151533127,131,1117.8803255700002,1488.49
23.143261,507,0.019140625,0.002070365,544.9900913238525,270336,-0.0028283456,6.2451506,270336,0.9165237098932266,132,1107.49305758,1472.02
19.64808,491,0.033935547,0.0032517326,549.0249927043915,272384,-0.0031204133,6.2469826,272384,0.8864118605852127,133,1122.95420522,1487.33
20.127924,464,0.007714844,0.0011862463,553.189658164978,274432,-0.0020418079,6.2461557,274432,0.8979495763778687,134,1128.5297796,1487.33
15.705937,563,0.03330078,0.007468149,557.596479177475,276480,-0.0051285326,6.2647123,276480,0.8183223903179169,135,1081.94746609,1422.73
2.7510471,449,0.05390625,0.0049471953,561.232010602951,278528,-0.0039120866,6.2694283,278528,0.9859002903103828,136,1065.63144079,1406.01
19.439045,486,0.031542968,0.0033416878,565.7916114330292,280576,-0.0021879752,6.2568483,280576,0.8878412246704102,137,1071.24985851,1406.01
23.322918,504,0.019628907,0.0022407607,569.998749256134,282624,-0.002408198,6.2487283,282624,0.9207969605922699,138,1055.90570311,1389.49
20.2608,455,0.070458986,0.0055588516,574.0566420555115,284672,-0.0046577593,6.240194,284672,0.8873518407344818,139,1056.34302841,1389.49
20.432804,471,0.048583984,0.0043721185,578.5534157752991,286720,-0.0015223473,6.2328916,286720,0.8806546628475189,140,1061.6847651,1389.49
20.470716,468,0.048583984,0.004217179,582.8928601741791,288768,-0.0033254116,6.229979,288768,0.8462331295013428,141,1062.35439647,1389.49
28.292383,508,0.038476564,0.0036661953,587.2658936977386,290816,-0.0027620147,6.233581,290816,0.8850200846791267,142,1052.05342361,1374.19
28.343805,341,0.012304688,0.0013615167,591.2982280254364,292864,-0.0010488881,6.2467685,292864,0.9078173786401749,143,1067.44191631,1389.16
19.648024,420,0.042626955,0.003490985,597.3006451129913,294912,-0.0031302602,6.257651,294912,0.8753843158483505,144,1082.34945784,1403.42
19.032614,342,0.014160156,0.001848498,602.1697463989258,296960,-0.0017248292,6.260135,296960,0.8762041628360748,145,1097.8848427699998,1419.16
19.48817,479,0.050634764,0.004357542,608.1567289829254,299008,-0.0050376626,6.2598004,299008,0.8701408803462982,146,1113.3466734099995,1434.41
19.527271,435,0.03793945,0.0035430857,612.428857088089,301056,-0.004197768,6.2630963,301056,0.8820312544703484,147,1128.4692432299996,1449.75
5.04802,462,0.017431641,0.0044818623,617.1330103874207,303104,-0.006670152,6.253168,303104,0.9764898736029863,148,1128.3270136599997,1449.16
35.573017,504,0.023730468,0.0022480362,621.5582709312439,305152,-0.001429973,6.242665,305152,0.8000194579362869,149,1148.70187469,1471.8
6.306374,494,0.029101562,0.004269538,625.6168019771576,307200,-0.007010579,6.2390013,307200,0.9654292948544025,150,1134.8570472700003,1455.34
20.09446,466,0.010253906,0.0013812758,629.7640597820282,309248,-0.0013383316,6.2310452,309248,0.8746315240859985,151,1133.18973837,1455.34
30.474316,463,0.009765625,0.0010822995,634.1523299217224,311296,-0.0014138871,6.2274046,311296,0.8632850348949432,152,1119.8861477,1441.8
19.844446,431,0.015625,0.0018661106,638.5676822662354,313344,-0.0013940734,6.2216005,313344,0.8850505203008652,153,1119.71374218,1441.8
26.70874,468,0.02607422,0.0024322509,643.3140850067139,315392,-0.0038513,6.2252126,315392,0.8999587371945381,154,1118.76431998,1440.61
22.750883,437,0.025195312,0.002336207,647.6859967708588,317440,-0.0031063943,6.2443857,317440,0.9158725142478943,155,1119.18029577,1440.78
20.025747,459,0.1043457,0.008225301,652.3650846481323,319488,-0.0056892736,6.255659,319488,0.8747591525316238,156,1134.67866045,1456.04
21.403559,518,0.03676758,0.0032442294,656.8255121707916,321536,-0.0032373439,6.2581406,321536,0.8886110186576843,157,1138.6366255,1456.04
21.15516,495,0.029003907,0.002683777,660.7795655727386,323584,-0.0030727084,6.254649,323584,0.8697226196527481,158,1143.87091951,1456.04
7.300995,510,0.03237305,0.00310991,664.9155657291412,325632,-0.005616569,6.2376432,325632,0.9662483297288418,159,1128.4466263999998,1440.08
25.871902,535,0.018847656,0.0018609607,668.925418138504,327680,-0.0023327093,6.2271905,327680,0.9067545384168625,160,1128.63660906,1439.8
20.598793,427,0.023583984,0.0023069498,672.7530889511108,329728,-0.002044633,6.2211637,329728,0.8815641477704048,161,1144.4230439499997,1455.5
19.984632,465,0.040771484,0.0035418856,677.5411756038666,331776,-0.0027151878,6.2099333,331776,0.8774848431348801,162,1159.8362780399998,1471.17
23.693987,496,0.034960937,0.0030562938,681.9456799030304,333824,-0.0024147928,6.207465,333824,0.9252224937081337,163,1149.6156840899998,1455.63
19.9067,482,0.020410156,0.0023039922,686.067254781723,335872,-0.0017441565,6.201063,335872,0.8857992514967918,164,1150.0533231299999,1455.63
19.638214,502,0.023779297,0.0026018326,690.3163352012634,337920,-0.0011680594,6.200223,337920,0.8727374076843262,165,1165.90787788,1471.21
19.484325,501,0.07451172,0.0055423668,694.3897185325623,339968,-0.002437416,6.2000494,339968,0.8740100562572479,166,1171.404131,1471.21
19.451246,493,0.07714844,0.00575955,698.4705793857574,342016,-0.0035351417,6.1873255,342016,0.8830093592405319,167,1171.5753759799998,1471.21
19.30936,497,0.055859376,0.0046823057,702.6177532672882,344064,-0.0017970467,6.1755233,344064,0.8808315396308899,168,1174.2618589099998,1471.21
27.383438,546,0.051513672,0.007241849,706.7325129508972,346112,-0.007992776,6.1785936,346112,0.7431360483169556,169,1121.4083536800001,1406.55
24.248737,506,0.03276367,0.0029971905,710.4796733856201,348160,-0.0022009215,6.187711,348160,0.9051608145236969,170,1120.09725244,1401.98
3.9258876,517,0.043408204,0.00444093,714.5268113613129,350208,-0.0042819274,6.16947,350208,0.9814895410090685,171,1106.04098212,1385.74
24.866602,529,0.04863281,0.0046315663,718.4854955673218,352256,-0.006114428,6.1526823,352256,0.8996929451823235,172,1091.9962666800002,1370.51
19.39789,501,0.04042969,0.0035859284,722.3564248085022,354304,-0.0011552845,6.152112,354304,0.8650995045900345,173,1105.1104079500003,1382.34
28.441797,512,0.035107423,0.0038882482,726.4396922588348,356352,-0.0034116234,6.1521406,356352,0.8859426528215408,174,1115.33413258,1388.99
19.287983,485,0.076171875,0.005990951,730.4330236911774,358400,-0.0025686482,6.155569,358400,0.8762543946504593,175,1130.0648722399999,1403.19
28.341969,515,0.018359374,0.0034075137,734.6510775089264,360448,-0.0008809698,6.166739,360448,0.8879444822669029,176,1132.1259419299997,1402.59
19.34947,474,0.09658203,0.0068522333,738.6217002868652,362496,-0.004177527,6.1767044,362496,0.8799024373292923,177,1132.79309191,1402.59
6.448816,500,0.03720703,0.0035506624,742.9420337677002,364544,-0.0070800567,6.197698,364544,0.9653434939682484,178,1118.2866709099999,1386.1
31.582941,522,0.012109375,0.0013899619,747.03138256073,366592,-0.0016899385,6.2290587,366592,0.9033250734210014,179,1124.52523026,1386.93
19.68362,490,0.07451172,0.0057697906,750.9478123188019,368640,-0.00045440596,6.236446,368640,0.8862575441598892,180,1125.43197394,1386.93
29.044891,494,0.0128417965,0.0016163252,755.1232962608337,370688,-0.00156731,6.236212,370688,0.8827827647328377,181,1113.08833692,1374.11
22.820877,481,0.06303711,0.0051208893,759.2672910690308,372736,-0.00400771,6.23475,372736,0.9267578199505806,182,1113.3925403599999,1372.88
7.2301664,548,0.033740234,0.0038249497,763.5256028175354,374784,-0.006256116,6.2344456,374784,0.970776092261076,183,1084.191024,1341.9
21.25417,501,0.03857422,0.0034644895,767.2628781795502,376832,-0.0027571914,6.2426033,376832,0.8852690756320953,184,1084.28369559,1341.9
24.176144,522,0.055615235,0.0046276823,771.3506462574005,378880,-0.0048301443,6.2552814,378880,0.917479395866394,185,1070.7052715800003,1325.66
26.753479,523,0.021191407,0.0020440014,775.2735507488251,380928,-0.003131597,6.2512336,380928,0.9068430587649345,186,1053.4843035000004,1307.9
20.459396,485,0.044384766,0.004088483,779.1828231811523,382976,-0.0022468432,6.2435694,382976,0.8840962052345276,187,1053.54315356,1307.9
19.9679,503,0.11381836,0.008233887,783.4043107032776,385024,-0.0038416586,6.242858,385024,0.8877413719892502,188,1053.37726068,1307.9
20.042019,508,0.08232422,0.0060131275,787.4736850261688,387072,-0.0037914761,6.249816,387072,0.8850991055369377,189,1052.86692924,1307.9
22.84636,517,0.03227539,0.0031696528,791.5033602714539,389120,-0.0031757895,6.250768,389120,0.9163001477718353,190,1052.3831049300002,1306.6
20.179913,504,0.019873047,0.0024035193,795.4618284702301,391168,-0.00019253409,6.2410483,391168,0.8874035626649857,191,1067.7217004800002,1321.71
