value_loss,approxkl,explained_variance,ep_reward_mean,serial_timesteps,time_elapsed,ep_len_mean,fps,total_timesteps,n_updates,policy_loss,clipfrac,policy_entropy
16.364193,0.0030190845,0.9309111386537552,1013.67017756,790528,1835.2782516479492,1368.26,443,790528,386,-0.0031216112,0.03388672,5.512041
20.724466,0.0034569702,0.8733314573764801,1017.99059933,792576,1839.893076658249,1368.26,412,792576,387,-0.0025552118,0.04057617,5.514719
19.96467,0.0039221044,0.8688875734806061,1018.34846977,794624,1844.8577797412872,1368.26,418,794624,388,-0.0008855527,0.04501953,5.520589
21.606237,0.0033132944,0.8929427266120911,1019.14737127,796672,1849.7496387958527,1368.26,438,796672,389,-0.0052182325,0.04067383,5.520445
6.4922423,0.0030704334,0.9603001661598682,1012.9862072300001,798720,1854.421695947647,1358.29,384,798720,390,-0.0029891746,0.027978515,5.535281
27.509298,0.0014278201,0.8406028002500534,999.47109367,800768,1859.7475140094757,1342.91,404,800768,391,-0.0010947755,0.01328125,5.5479016
28.924763,0.0025000244,0.8840436190366745,975.27093796,802816,1864.8075313568115,1312.33,384,802816,392,-0.0032103055,0.027441407,5.5445905
13.671089,0.002598484,0.9551244452595711,949.9405309100002,804864,1870.1352841854095,1282.84,373,804864,393,-0.0045970595,0.026708985,5.543623
19.653557,0.0030428376,0.8914776742458344,966.70864533,806912,1875.6204628944397,1299.13,346,806912,394,-0.0036989753,0.031591795,5.542861
24.621695,0.0043217028,0.9138013198971748,984.4000767299999,808960,1881.531843662262,1318.69,351,808960,395,-0.0015456113,0.037597656,5.540515
19.585583,0.0033644028,0.8911972567439079,999.7058198300001,811008,1887.3560919761658,1333.51,332,811008,396,-0.0018857822,0.034472656,5.5379605
16.483404,0.0020881677,0.9497036822140217,1000.0814947900002,813056,1893.516683101654,1333.94,408,813056,397,-0.003044696,0.021582032,5.5327187
26.075907,0.0033112392,0.924390621483326,1003.9195338400001,815104,1898.5363199710846,1334.81,445,815104,398,-0.0037835804,0.0359375,5.5414414
12.933222,0.0026453654,0.8619635254144669,974.5423222999998,817152,1903.1370103359222,1303.72,457,817152,399,-0.0045296736,0.024365235,5.539147
4.212023,0.004861598,0.9780604764819145,975.09460006,819200,1907.6113622188568,1304.73,425,819200,400,-0.0060551106,0.057128906,5.534325
36.80528,0.0018244603,0.7081817388534546,965.73762331,821248,1912.4286305904388,1288.34,409,821248,401,-0.0027634657,0.018798828,5.5332274
3.5307446,0.0033829785,0.9864163082093,950.0394586400001,823296,1917.4279327392578,1272.74,356,823296,402,-0.0056458386,0.02998047,5.529514
35.897697,0.004167582,0.8754713162779808,915.6244333700001,825344,1923.1804468631744,1230.4,387,825344,403,-0.0030216991,0.038085938,5.53872
12.764339,0.0015146907,0.8524063378572464,886.23710413,827392,1928.4632110595703,1202.23,402,827392,404,-0.0020536627,0.013867187,5.5480046
5.1573687,0.0034185313,0.9741870630532503,885.96181182,829440,1933.5557079315186,1202.1,366,829440,405,-0.0060296254,0.03955078,5.551432
19.66618,0.007022553,0.8849509134888649,885.14608808,831488,1939.1417405605316,1202.1,421,831488,406,-0.0046449257,0.095703125,5.5623617
34.658154,0.0020278508,0.6676755249500275,869.5102818400001,833536,1943.9976880550385,1185.66,434,833536,407,-0.0040247836,0.023486327,5.5689225
9.276335,0.0031023782,0.9064031019806862,850.6726715499999,835584,1948.7117500305176,1166.22,455,835584,408,-0.004393483,0.031298827,5.5716963
19.679695,0.002973324,0.8852735236287117,850.5082491999998,837632,1953.2067127227783,1166.22,407,837632,409,-0.00019096685,0.03354492,5.573331
15.107936,0.0020696898,0.9175662696361542,844.4538726499999,839680,1958.2355651855469,1156.81,421,839680,410,-0.0030116912,0.018066406,5.576337
23.25414,0.0023991382,0.9265780597925186,843.3715632499999,841728,1963.09894657135,1155.55,348,841728,411,-0.0027651666,0.025292968,5.591438
11.560136,0.003461035,0.9417075626552105,845.3825241799999,843776,1968.9797012805939,1158.23,412,843776,412,-0.0032218206,0.038867187,5.6027822
20.083313,0.0033915646,0.8902031481266022,859.62253413,845824,1973.949322938919,1173.49,361,845824,413,-0.0034100455,0.03745117,5.58793
35.08251,0.0028612586,0.8704831749200821,844.01339366,847872,1979.6205096244812,1157.49,431,847872,414,-0.0027662767,0.027978515,5.5825663
13.957777,0.0010047911,0.8975724428892136,828.0716131200002,849920,1984.369255065918,1141.71,437,849920,415,-0.0021920486,0.007470703,5.5868726
6.4890428,0.0036924754,0.9522456303238869,824.0100575400002,851968,1989.0467388629913,1138.68,358,851968,416,-0.0063281422,0.04609375,5.5862494
15.194611,0.003423436,0.8964345455169678,821.2582391,854016,1994.752864599228,1138.32,474,854016,417,-0.005193703,0.041552734,5.581695
5.2778897,0.002420763,0.9752931483089924,820.81916222,856064,1999.0651047229767,1137.35,342,856064,418,-0.0030057724,0.025732422,5.5761433
19.75138,0.003041561,0.8977744281291962,819.5578507799999,858112,2005.0404994487762,1137.35,351,858112,419,-0.0027515825,0.02998047,5.5619226
19.773945,0.0040949904,0.9111101180315018,819.7265447800002,860160,2010.8594262599945,1137.35,362,860160,420,-0.0024035056,0.046533205,5.557614
19.981462,0.0043363906,0.9054375886917114,819.98221561,862208,2016.5111827850342,1137.35,413,862208,421,-0.002173721,0.05419922,5.5548544
19.832935,0.0060583036,0.8966679349541664,833.4313417000001,864256,2021.46946310997,1151.3,438,864256,422,-0.005187054,0.07402344,5.5454564
19.941757,0.005973907,0.8865575343370438,846.2271772400001,866304,2026.1388552188873,1163.9,411,866304,423,-0.0035254154,0.078125,5.540715
25.814962,0.0054087625,0.8343778252601624,846.80901751,868352,2031.1112365722656,1163.9,462,868352,424,-0.0037923604,0.06943359,5.5419073
31.478369,0.0030098488,0.8490409106016159,819.08735441,870400,2035.5438582897186,1130.58,466,870400,425,-0.002043347,0.03286133,5.54288
3.7517166,0.0024749683,0.9841003715991974,806.76038978,872448,2039.9411945343018,1118.42,437,872448,426,-0.0052891048,0.027148437,5.546325
25.353056,0.003026919,0.8993923887610435,775.8433782499998,874496,2044.6251664161682,1087.2,438,874496,427,-0.004192459,0.033447266,5.5430746
22.02127,0.0028956397,0.8655773252248764,772.4253097499999,876544,2049.2920112609863,1087.2,447,876544,428,-0.0032929585,0.03359375,5.54787
23.825527,0.0037697244,0.9218613281846046,761.7965878999998,878592,2053.8653774261475,1071.7,428,878592,429,0.0009543661,0.03569336,5.560067
19.953682,0.004385088,0.8971267342567444,776.9294086699999,880640,2058.645616531372,1087.16,424,880640,430,-0.0016024641,0.05629883,5.5592904
20.861593,0.004789654,0.8816505521535873,792.82828919,882688,2063.466318130493,1104.84,444,882688,431,-0.0050072987,0.056591798,5.5592833
15.692282,0.0019263343,0.8012538999319077,787.85074734,884736,2068.0694103240967,1104.84,477,884736,432,-0.0025235205,0.019970704,5.5568056
20.044348,0.00521846,0.900256484746933,792.53579025,886784,2072.3555438518524,1104.84,415,886784,433,-0.0031777513,0.06508789,5.55347
20.079952,0.0035891798,0.9022945314645767,790.9013218199999,888832,2077.2891018390656,1104.84,430,888832,434,-0.002197203,0.04350586,5.555201
19.901646,0.004417369,0.8983343318104744,795.1781762999999,890880,2082.050354242325,1104.84,419,890880,435,-0.0019396406,0.051660158,5.5653524
4.226502,0.0022321458,0.9822255577892065,796.4537061899998,892928,2086.9272730350494,1107.02,453,892928,436,-0.0028617466,0.018554688,5.5684285
20.053015,0.0053351014,0.880087248980999,799.7820258399998,894976,2091.442749261856,1107.02,409,894976,437,-0.0046070428,0.066748045,5.556592
20.572435,0.0022447465,0.8613632768392563,803.9132609699998,897024,2096.4452664852142,1107.02,439,897024,438,-0.00081926736,0.02451172,5.5426683
21.35419,0.0034248934,0.8873414918780327,805.4656399400001,899072,2101.1096317768097,1107.02,438,899072,439,-0.0035787225,0.038623046,5.5519004
27.967636,0.0018510753,0.8572966903448105,808.8463775000001,901120,2105.7827496528625,1107.57,442,901120,440,-0.0027219201,0.018066406,5.564164
3.5908482,0.0043852655,0.944404985755682,814.5647580100001,903168,2110.4071576595306,1116.08,459,903168,441,-0.0038975968,0.05214844,5.5588303
10.846371,0.0031251058,0.7893816083669662,810.16947164,905216,2114.8681671619415,1116.08,449,905216,442,-0.0031672008,0.03666992,5.5574064
9.782548,0.0025627492,0.9479047581553459,806.3180389699999,907264,2119.4204030036926,1116.08,429,907264,443,-0.0020864494,0.029101562,5.5574517
23.787455,0.005050781,0.8133425861597061,804.2798179600001,909312,2124.1890909671783,1116.08,443,909312,444,-0.005593775,0.05805664,5.552918
26.23526,0.003449262,0.9088137522339821,797.1429282100002,911360,2128.809048652649,1110.53,425,911360,445,-0.002349961,0.03666992,5.561244
25.2664,0.0034778572,0.8861785605549812,804.4509471900002,913408,2133.6201543807983,1117.33,387,913408,446,-0.0027898871,0.041992188,5.580038
21.475788,0.004328291,0.8760040551424026,817.9041547099998,915456,2138.908184528351,1132.58,362,915456,447,-0.0032945473,0.052099608,5.5904584
20.385784,0.0030327078,0.8708266466856003,831.1381270899999,917504,2144.5596685409546,1147.91,387,917504,448,-0.002445049,0.030859375,5.610181
20.16504,0.0073234676,0.8848192393779755,843.8884638299999,919552,2149.841495037079,1161.72,420,919552,449,-0.0072541237,0.09462891,5.631646
15.409346,0.0042424416,0.9418638423085213,843.5467748899998,921600,2154.7086889743805,1160.35,439,921600,450,-0.0053518834,0.03955078,5.6361914
27.667109,0.003509401,0.887724980711937,827.9585778,923648,2159.369537591934,1145.82,463,923648,451,-0.0026912368,0.04423828,5.638147
19.342453,0.0038133685,0.8776375129818916,843.3267450799998,925696,2163.786368370056,1161.38,422,925696,452,-0.0021743304,0.043896485,5.63717
27.010685,0.0032718435,0.898691937327385,843.34208611,927744,2168.6312046051025,1161.85,441,927744,453,-0.003397468,0.037158202,5.6226764
8.159804,0.0030012499,0.8691958338022232,843.1137175800001,929792,2173.2693123817444,1161.78,457,929792,454,-0.0032115257,0.03466797,5.621614
13.660347,0.0036099516,0.7416306138038635,854.6365881199999,931840,2177.749994277954,1179.66,444,931840,455,-0.0025752839,0.043164063,5.622363
12.110302,0.005809415,0.7593350559473038,849.0444229600001,933888,2182.3582770824432,1179.66,444,933888,456,-0.0056432504,0.06713867,5.6167994
33.790077,0.0025829086,0.7384422123432159,862.77249265,935936,2186.9696242809296,1199.58,431,935936,457,-0.00403173,0.024902344,5.619628
3.3819816,0.0027494924,0.9527765549719334,862.2852695,937984,2191.7172482013702,1198.61,465,937984,458,-0.0032793998,0.030029297,5.6281133
10.365565,0.006759444,0.9442984722554684,872.8244469800001,940032,2196.117182970047,1214.3,443,940032,459,-0.005952372,0.06992187,5.6166596
19.904291,0.0038907733,0.8843956142663956,888.2633710499999,942080,2200.738484621048,1229.76,442,942080,460,-0.0011539917,0.045703124,5.6058273
31.649754,0.002774987,0.9005349650979042,886.3498507099998,944128,2205.3683500289917,1226.45,430,944128,461,-0.0032516557,0.028222656,5.590698
19.792435,0.0036480646,0.8832799941301346,901.7830421799999,946176,2210.129919528961,1241.93,425,946176,462,-0.0018963754,0.04243164,5.575232
30.223673,0.0032321275,0.9045040607452393,900.0893490599999,948224,2214.938512325287,1239.77,447,948224,463,-0.0030898156,0.032910157,5.561195
14.800029,0.00320002,0.8054112792015076,911.87143987,950272,2219.516828775406,1257.67,443,950272,464,-0.0026403363,0.0340332,5.555382
19.973402,0.002849516,0.8843051716685295,927.8936964599999,952320,2224.138077020645,1275.68,433,952320,465,-0.0017340973,0.031591795,5.5545664
20.285109,0.0061636907,0.896528497338295,943.5565811099998,954368,2228.8656554222107,1292.69,407,954368,466,-0.004734813,0.07783203,5.549557
25.756683,0.0040332624,0.9052500948309898,956.3335327499999,956416,2233.8947310447693,1305.62,438,956416,467,-0.001722071,0.044189453,5.541903
20.399742,0.0037480746,0.8842517212033272,971.5343701399999,958464,2238.5617315769196,1321.32,414,958464,468,-0.0014342302,0.042773437,5.5345464
14.423624,0.0028656002,0.7634639739990234,982.03318604,960512,2243.504378080368,1336.83,449,960512,469,-0.0014687992,0.030517578,5.539739
19.876835,0.003230438,0.8759126886725426,997.7291672899999,962560,2248.0589916706085,1352.48,429,962560,470,-0.0021560628,0.035742186,5.538787
10.017462,0.0020277698,0.9387249164283276,1001.0995697899999,964608,2252.8251786231995,1357.31,440,964608,471,-0.0017872943,0.017773438,5.528329
26.770258,0.0020582485,0.8756188377737999,984.26468941,966656,2257.478202819824,1339.61,446,966656,472,-0.0024464887,0.01977539,5.528609
10.378252,0.00471173,0.8027671873569489,994.6773814999999,968704,2262.0650067329407,1355.24,464,968704,473,-0.005257388,0.05644531,5.5318465
25.469955,0.0043582013,0.7736792862415314,1002.64076497,970752,2266.4774951934814,1367.58,457,970752,474,-0.003681292,0.050976563,5.5461216
8.364412,0.002824621,0.9607721418142319,1002.0379457900001,972800,2270.9572429656982,1366.6,441,972800,475,-0.0032980633,0.031396486,5.5644655
20.710768,0.004081089,0.8760678619146347,1018.4515578300002,974848,2275.5951573848724,1382.58,430,974848,476,-0.0024970723,0.04892578,5.573018
27.8541,0.0057757115,0.8947754874825478,1016.8918765700001,976896,2280.352745294571,1381.04,439,976896,477,-0.005707588,0.06938477,5.58045
20.317562,0.0043501835,0.872230738401413,1031.42127352,978944,2285.0089058876038,1395.49,413,978944,478,-0.0010150034,0.050097656,5.586165
19.98549,0.0028430305,0.8785352036356926,1043.14756626,980992,2289.9563977718353,1405.43,415,980992,479,-0.00093353185,0.028466797,5.5821247
33.172615,0.0036790029,0.87591802328825,1041.38988822,983040,2294.8918719291687,1403.42,437,983040,480,-0.0051670414,0.0362793,5.582421
11.805532,0.004093167,0.9212978333234787,1032.6458415099999,985088,2299.5719509124756,1397.33,442,985088,481,-0.0020182985,0.042822264,5.585597
20.280344,0.0033635139,0.8776684999465942,1032.22411707,987136,2304.1992948055267,1397.33,426,987136,482,-0.0020175173,0.037109375,5.5902557
8.742979,0.0018047041,0.9513193815946579,1035.84966005,989184,2308.9977355003357,1402.53,420,989184,483,-0.0016428044,0.01850586,5.61384
18.100708,0.005757394,0.9121477976441383,1050.25627252,991232,2313.874180316925,1416.96,427,991232,484,-0.00650862,0.07167969,5.621461
17.78894,0.0047864853,0.89793661236763,1064.7605130000002,993280,2318.666047811508,1432.63,435,993280,485,-0.003691846,0.058251955,5.6130075
29.047195,0.0034663347,0.5176391303539276,1079.78345732,995328,2323.3731944561005,1447.94,448,995328,486,-0.0055136173,0.040478516,5.6270833
15.629275,0.0024124351,0.924878753721714,1070.46187295,997376,2327.9391317367554,1438.51,452,997376,487,-0.004113601,0.023388673,5.6374364
19.366053,0.0052678133,0.8644507378339767,1086.1433410900004,999424,2332.4683294296265,1454.21,422,999424,488,-0.005882242,0.06362305,5.640303
