serial_timesteps,ep_reward_mean,approxkl,clipfrac,time_elapsed,policy_entropy,fps,value_loss,ep_len_mean,policy_loss,explained_variance,n_updates,total_timesteps
3780608,943.50484681,0.0024667636,0.0234375,7315.900164842606,6.448569,501,61.9493,999.32,-0.0037699887,0.7958482056856155,1846,3780608
3782656,924.2557512999999,0.00089689466,0.006787109,7319.985858201981,6.444562,483,6.933915,979.71,-0.002398126,0.9098777696490288,1847,3782656
3784704,903.9310306899997,0.0012959939,0.013623047,7324.225785017014,6.4447036,505,52.08844,961.14,-0.0021147304,0.8691772073507309,1848,3784704
3786752,847.10494217,0.00089901435,0.008056641,7328.278125524521,6.448306,525,93.3296,908.58,-0.0013388598,0.796768382191658,1849,3786752
3788800,788.3489707199999,0.0016830994,0.013867187,7332.175212860107,6.4518647,475,22.98512,849.72,-0.0015872795,0.9136242270469666,1850,3788800
3790848,728.49597156,0.0009912448,0.009472656,7336.489247083664,6.4583025,495,55.889507,791.03,-0.0019006215,0.8499471098184586,1851,3790848
3792896,613.18990676,0.0018269287,0.018359374,7340.626289129257,6.4553843,517,80.258446,675.42,-0.0016516054,0.8606282472610474,1852,3792896
3794944,514.8927179200001,0.0031760023,0.03310547,7344.582517385483,6.454624,522,32.737846,576.79,-0.0028580793,0.946539830416441,1853,3794944
3796992,354.02529316000005,0.0036171048,0.03720703,7348.500746011734,6.4596395,514,82.59177,414.5,-0.003649298,0.8641664981842041,1854,3796992
3799040,334.39216416999994,0.0028698533,0.03178711,7352.479787349701,6.4673853,467,35.35439,395.76,-0.002683001,0.8938795104622841,1855,3799040
3801088,182.26179858999996,0.0039225155,0.044921875,7356.857047319412,6.4748816,573,65.04155,240.77,-0.004803949,0.8715186566114426,1856,3801088
3803136,120.46747155999999,0.002317917,0.026806641,7360.4282965660095,6.474408,585,68.5736,176.0,-0.0069240355,0.8205751776695251,1857,3803136
3805184,127.22174855000002,0.00084294763,0.0086425785,7363.926884889603,6.4729223,482,13.774282,184.51,-0.0017405158,0.914617620408535,1858,3805184
3807232,142.80435024,0.0012650433,0.011962891,7368.168233156204,6.4647446,503,44.20011,200.2,-0.0019408843,0.876044861972332,1859,3807232
3809280,158.65975944,0.00090257573,0.008691406,7372.237515211105,6.463819,483,33.487156,220.04,-0.0021250458,0.8196201473474503,1860,3809280
3811328,166.47035929,0.00063874974,0.0017089844,7376.470037698746,6.462874,488,30.322723,230.6,-0.002090022,0.8867069408297539,1861,3811328
3813376,164.59711067,0.001539297,0.014453125,7380.663425922394,6.464586,483,34.489006,230.54,-0.0014407312,0.8532716333866119,1862,3813376
3815424,183.06035781999998,0.0018071097,0.0146484375,7384.903753995895,6.4668913,477,19.604761,249.71,-0.0030493347,0.6041401326656342,1863,3815424
3817472,182.97418098999998,0.00079661777,0.0064941407,7389.190991163254,6.4630723,500,39.540794,250.44,-0.0016071582,0.8997111916542053,1864,3817472
3819520,199.24328183999998,0.0031884436,0.037890624,7393.28751540184,6.4633536,461,18.233976,268.96,-0.0058230036,0.8662944585084915,1865,3819520
3821568,214.10422578,0.0015953304,0.01694336,7397.729763031006,6.4635377,475,30.919407,287.46,-0.002694563,0.7612781673669815,1866,3821568
3823616,232.28537865999996,0.0022436637,0.023095703,7402.036509513855,6.4685974,452,41.220562,306.51,-0.00299158,0.9191516935825348,1867,3823616
3825664,247.02291641,0.0008633863,0.0071777343,7406.567449092865,6.470202,475,14.795619,323.48,-0.0021009105,0.9165046215057373,1868,3825664
3827712,265.45242945999996,0.002404369,0.022900391,7410.875286579132,6.4600067,498,23.233053,342.99,-0.0027976572,0.8041690737009048,1869,3827712
3829760,274.18927084,0.0008683217,0.0076660155,7414.9815673828125,6.457181,484,37.146393,354.29,-0.00055876473,0.8440898656845093,1870,3829760
3831808,292.04281956,0.0016611898,0.014892578,7419.205300569534,6.4500823,475,19.988888,373.87,-0.00081789325,0.6168736815452576,1871,3831808
3833856,292.40082978000004,0.0029297129,0.031542968,7423.515818834305,6.4455924,477,22.30981,373.87,-0.0033923076,0.7366864085197449,1872,3833856
3835904,312.61615306,0.0023171932,0.022705078,7427.8046905994415,6.4448366,464,32.6268,395.53,-0.0033993106,0.6180101633071899,1873,3835904
3837952,331.67010493000004,0.0040634293,0.04472656,7432.214365243912,6.441259,454,20.234486,415.16,-0.0030835085,0.5317208766937256,1874,3837952
3840000,350.71457641,0.003116449,0.034960937,7436.722612857819,6.4253464,479,19.988903,435.24,-0.0027579942,0.6074962615966797,1875,3840000
3842048,369.96836715999996,0.0029497645,0.03642578,7440.99862909317,6.423597,449,20.012875,455.33,-0.0022475645,0.5766054391860962,1876,3842048
3844096,389.29365374,0.0027359838,0.031445313,7445.557268857956,6.4227166,470,19.677265,475.36,-0.0018140657,0.5184340476989746,1877,3844096
3846144,408.65372268,0.002925954,0.024951171,7449.911627531052,6.40809,460,28.019583,495.21,-0.0041181594,0.7396530210971832,1878,3846144
3848192,428.01193290000003,0.0023835509,0.0234375,7454.361188650131,6.3985076,495,33.05843,515.07,-0.0023434027,0.7727088183164597,1879,3848192
3850240,447.71333827999996,0.0036189612,0.0440918,7458.498336791992,6.407149,481,19.806002,535.07,-0.0012532918,0.12413722276687622,1880,3850240
3852288,448.12169036000006,0.00077555893,0.006640625,7462.750063896179,6.417231,449,21.792368,535.07,-0.0014988134,0.46133220195770264,1881,3852288
3854336,467.4470042900001,0.0012754458,0.009082031,7467.305943727493,6.4196396,468,20.217653,554.79,-0.0014365007,0.4705296754837036,1882,3854336
3856384,486.5389090500001,0.0029841235,0.033691406,7471.673930644989,6.4260445,475,20.207525,574.14,-0.0020324897,0.06405889987945557,1883,3856384
3858432,506.05757227000004,0.0020140773,0.019140625,7475.98445725441,6.42719,457,19.591047,593.76,-0.0032586735,0.11536067724227905,1884,3858432
3860480,525.6623908400001,0.002186687,0.013818359,7480.457626342773,6.428342,467,21.021511,613.36,-0.001460979,0.38903331756591797,1885,3860480
3862528,545.07969038,0.0031293246,0.017089844,7484.836338996887,6.4297533,500,39.05972,632.49,-0.004629181,0.5581868886947632,1886,3862528
3864576,545.14502036,0.0033325318,0.026367188,7488.926759958267,6.4459023,490,31.908611,631.94,-0.0024960446,0.8164688497781754,1887,3864576
3866624,564.68375929,0.0016473302,0.013671875,7493.100172042847,6.4502206,459,20.971237,651.58,-0.0018771564,0.54655921459198,1888,3866624
3868672,583.85510258,0.0019820922,0.016748047,7497.556174039841,6.437856,467,19.970478,671.29,-0.0024327063,0.06173795461654663,1889,3868672
3870720,603.4472563600001,0.002984833,0.030761719,7501.938418865204,6.434394,479,20.542406,690.95,-0.0037253157,0.590484619140625,1890,3870720
3872768,622.1899781300002,0.0036228984,0.043261718,7506.2141020298,6.438163,504,19.913055,710.39,-0.00352267,0.14179468154907227,1891,3872768
3874816,641.71024863,0.0026432246,0.02734375,7510.276109457016,6.4428377,480,19.864155,729.94,-0.0025595217,0.11573618650436401,1892,3874816
3876864,661.29823701,0.0038139229,0.04057617,7514.54025053978,6.4330077,452,19.721535,749.56,-0.0027872196,0.05928605794906616,1893,3876864
3878912,680.9848627599999,0.0023445955,0.021582032,7519.063798427582,6.4175034,475,19.759176,769.3,-0.00128408,0.06060338020324707,1894,3878912
3880960,700.5919228299999,0.0019070599,0.019384766,7523.372716426849,6.408513,464,20.057405,788.73,-0.00042370195,0.08547317981719971,1895,3880960
3883008,720.2703947499999,0.0027698916,0.029882813,7527.778227806091,6.411998,475,19.816494,808.34,-0.0010482983,0.027879655361175537,1896,3883008
3885056,740.1430783100001,0.0029061537,0.025927734,7532.084521770477,6.4102564,474,28.629877,827.95,-0.0027887037,0.5057307779788971,1897,3885056
3887104,758.38274536,0.0038485029,0.048339844,7536.402071475983,6.4171686,467,20.011406,844.95,-0.0025159845,0.09419316053390503,1898,3887104
3889152,778.01653993,0.0046316343,0.055322267,7540.78425693512,6.4291162,495,19.869612,864.61,-0.0022129708,0.14100390672683716,1899,3889152
3891200,797.6723149200001,0.0013385904,0.010498047,7544.915590763092,6.4327583,456,19.880884,884.3,-0.00039532618,0.09030407667160034,1900,3891200
3893248,817.1707190499999,0.0014226799,0.012744141,7549.405220508575,6.429775,451,19.767076,903.83,-0.0004565753,0.012259304523468018,1901,3893248
3895296,836.86248852,0.004098904,0.046972655,7553.944311618805,6.4276934,471,19.631893,923.39,-0.0034157638,0.05184972286224365,1902,3895296
3897344,856.5285453399998,0.00414232,0.046923827,7558.284814596176,6.4249754,457,19.745789,943.05,-0.0030356916,0.07115203142166138,1903,3897344
3899392,875.6548810500001,0.0022901776,0.023388673,7562.758769750595,6.431594,465,62.25829,961.6,-0.002982924,0.5439789593219757,1904,3899392
3901440,894.9586251400001,0.0029969478,0.03276367,7567.158051490784,6.4351745,449,20.184427,981.11,-0.0018305962,0.14777982234954834,1905,3901440
3903488,914.2127674,0.0022270563,0.020996094,7571.715750694275,6.4308944,468,34.640587,999.93,0.0006286876,0.2881124019622803,1906,3903488
3905536,933.3706176700001,0.0025676242,0.025341798,7576.0860550403595,6.4324274,463,35.408047,1018.75,-0.0030721773,0.3521319031715393,1907,3905536
3907584,946.0352175200002,0.002438404,0.019824218,7580.504607915878,6.4301248,479,104.772484,1028.44,-0.003493953,0.6168175637722015,1908,3907584
3909632,946.9714037600002,0.0030354427,0.03701172,7584.779595851898,6.42233,470,19.714306,1028.44,-0.0026074569,0.03820115327835083,1909,3909632
3911680,966.7715365500002,0.0018676327,0.020117188,7589.129307985306,6.414253,466,19.65077,1048.19,-0.0010736889,0.04636150598526001,1910,3911680
3913728,986.4723614300002,0.0033840623,0.038671874,7593.524040460587,6.408774,460,20.612362,1067.77,-0.0020685685,0.23929351568222046,1911,3913728
3915776,1005.8368555,0.0074997493,0.09086914,7597.974278450012,6.4132423,451,19.669493,1087.38,-0.0020376921,0.04979747533798218,1912,3915776
3917824,1024.76123408,0.0030481922,0.032958984,7602.512692689896,6.418206,470,30.341177,1105.28,-0.0052299476,0.45794326066970825,1913,3917824
3919872,1028.5356729599998,0.005009462,0.05625,7606.870444059372,6.423317,476,20.679539,1105.28,-0.002761259,0.3389262557029724,1914,3919872
3921920,1039.77937088,0.0029760264,0.032421876,7611.172516584396,6.4273176,473,33.852074,1113.64,-0.0022219592,0.28396379947662354,1915,3921920
3923968,1059.37477337,0.007863359,0.100292966,7615.501753091812,6.431234,490,19.872236,1133.15,-0.0044678757,0.10764890909194946,1916,3923968
3926016,1078.8306530300003,0.0033335772,0.031542968,7619.679125070572,6.4443216,467,30.372232,1152.39,-0.00426304,0.5165130198001862,1917,3926016
3928064,1080.9088429100002,0.0015853588,0.010791016,7624.0578355789185,6.440236,475,19.97819,1152.39,-0.0019188796,0.10771965980529785,1918,3928064
3930112,1100.59175001,0.0040971586,0.041748047,7628.368613004684,6.4265494,471,35.22146,1172.03,-0.007243606,0.6441261172294617,1919,3930112
3932160,1101.05667678,0.002305911,0.020361328,7632.71309876442,6.4386926,466,29.177502,1172.61,-0.003216161,0.5684734284877777,1920,3932160
3934208,1101.27263873,0.003501339,0.039697267,7637.1074640750885,6.4639144,490,19.773365,1172.61,-0.001461293,0.3402676582336426,1921,3934208
3936256,1120.3566523200002,0.0030433203,0.033447266,7641.282772302628,6.481841,477,20.277712,1191.93,-0.001976872,0.36622488498687744,1922,3936256
3938304,1139.72451224,0.0020971633,0.018164063,7645.573749542236,6.4749537,473,19.600227,1211.6,-0.0029097812,0.11294496059417725,1923,3938304
3940352,1159.0988138799999,0.0022648408,0.0203125,7649.903076887131,6.4576225,462,19.746141,1231.1,-0.0006301639,0.10232013463973999,1924,3940352
3942400,1178.58277652,0.0016656423,0.01303711,7654.334345817566,6.4555216,465,19.637281,1250.69,0.00014410858,0.03589749336242676,1925,3942400
3944448,1198.0276906,0.0025370452,0.029052734,7658.732241630554,6.467786,485,20.562017,1270.22,-0.0034906138,0.3927990794181824,1926,3944448
3946496,1200.22552307,0.003889033,0.04472656,7662.952179431915,6.4768744,489,19.883282,1270.22,-0.0034408583,0.34010499715805054,1927,3946496
3948544,1203.85463057,0.003357275,0.04296875,7667.134246826172,6.47264,464,19.66804,1270.22,-0.00266728,0.04957455396652222,1928,3948544
3950592,1205.83938704,0.0029200022,0.034521483,7671.539818286896,6.470025,478,46.256443,1271.48,-0.0031416018,0.549821138381958,1929,3950592
3952640,1225.4564943300002,0.0047458294,0.057275392,7675.822513818741,6.470198,480,20.317814,1291.05,-0.0024464603,0.3742075562477112,1930,3952640
3954688,1244.70487618,0.003906855,0.046875,7680.084970474243,6.4679193,481,19.735418,1310.76,-0.0026496833,0.02708989381790161,1931,3954688
3956736,1264.73408071,0.0021012926,0.0126953125,7684.341034650803,6.4657555,453,28.591726,1330.77,-0.0034462833,0.47365617752075195,1932,3956736
3958784,1284.42529651,0.0017381255,0.016064454,7688.863007545471,6.473029,452,19.752178,1350.26,-0.00011238619,0.029111623764038086,1933,3958784
3960832,1271.12542593,0.0021923832,0.023144532,7693.386942386627,6.4849916,469,33.567303,1333.64,-0.0041553862,0.4764869809150696,1934,3960832
3962880,1290.34073593,0.00193971,0.018798828,7697.751360654831,6.4832077,448,21.331432,1353.46,-0.0019401287,0.3291478157043457,1935,3962880
3964928,1308.26992527,0.005843747,0.06894531,7702.318594694138,6.4739447,504,21.672043,1371.64,-0.0068319375,0.3792939782142639,1936,3964928
3966976,1318.2320922200001,0.0019097874,0.015625,7706.379153013229,6.4698005,482,31.827908,1379.41,-0.005557316,0.7275961935520172,1937,3966976
3969024,1319.46824066,0.0039092535,0.04458008,7710.62402009964,6.4729257,457,20.44828,1379.41,-0.00286778,0.41017699241638184,1938,3969024
3971072,1300.6416272600002,0.0032790813,0.025195312,7715.0994210243225,6.4754615,457,12.108568,1360.07,-0.006641824,0.7670743465423584,1939,3971072
3973120,1306.3395651,0.0030967179,0.03286133,7719.57367348671,6.4798155,486,34.007042,1364.75,-0.0030171531,0.43575823307037354,1940,3973120
3975168,1278.3074427300003,0.004669252,0.04057617,7723.78222322464,6.48246,508,43.474846,1335.18,-0.0070850058,0.6269950866699219,1941,3975168
3977216,1259.37288835,0.0026822768,0.028466797,7727.810026407242,6.477174,460,9.653493,1315.87,-0.0051123914,0.8505755662918091,1942,3977216
3979264,1259.0867699300002,0.0023120728,0.023486327,7732.262470960617,6.485307,496,24.638168,1315.17,-0.0047458066,0.6298789381980896,1943,3979264
3981312,1260.94429785,0.0033678892,0.038867187,7736.385894060135,6.50167,488,30.642298,1317.15,-0.004325987,0.6141655147075653,1944,3981312
3983360,1242.7647085100002,0.0025396538,0.02602539,7740.582115650177,6.5051165,475,48.963158,1298.78,-0.0012931312,0.5204459428787231,1945,3983360
3985408,1205.84157731,0.0029679404,0.03364258,7744.890672206879,6.506363,479,47.247307,1261.7,-0.0040494064,0.6415142118930817,1946,3985408
3987456,1190.7464507900002,0.002021375,0.02084961,7749.160889863968,6.512075,481,33.382202,1246.33,-0.0016954236,0.39789652824401855,1947,3987456
3989504,1210.1477000100003,0.0031448584,0.03149414,7753.416553258896,6.5078416,470,19.685148,1266.08,-0.002365956,0.0961909294128418,1948,3989504
3991552,1229.54074704,0.0033225014,0.034521483,7757.769012451172,6.5014243,495,33.38929,1285.77,-0.0018764513,0.36771804094314575,1949,3991552
3993600,1248.6216178500001,0.0031031377,0.032177735,7761.900443077087,6.503511,479,21.212784,1305.51,-0.0021732606,0.4764031171798706,1950,3993600
3995648,1267.6791316400002,0.0027071554,0.027685547,7766.1768014431,6.5033846,476,20.424068,1325.07,-0.0016219033,0.36973142623901367,1951,3995648
3997696,1287.14630284,0.0041727745,0.049072266,7770.47248840332,6.504219,465,19.542652,1345.18,-0.00091170624,0.045110881328582764,1952,3997696
3999744,1287.20654966,0.0021930006,0.0234375,7774.870699882507,6.509862,444,19.5836,1345.18,-0.00054917217,0.09332561492919922,1953,3999744
4001792,1287.5905680700002,0.0031640448,0.03725586,7779.477756261826,6.5139146,476,19.52563,1345.18,-0.0019180482,0.09066015481948853,1954,4001792
4003840,1287.5850174500001,0.0039155567,0.048828125,7783.777549982071,6.522601,473,19.597004,1345.18,-0.0017501696,0.0600200891494751,1955,4003840
4005888,1288.35110042,0.0027655389,0.030419922,7788.105787277222,6.5279784,462,19.710712,1345.18,-0.0007530331,0.039563894271850586,1956,4005888
4007936,1210.20813858,0.003586511,0.02578125,7792.535813093185,6.5253344,463,69.95445,1266.41,0.0051473808,0.5520923733711243,1957,4007936
4009984,1209.2710930599999,0.0025511559,0.03017578,7796.957098722458,6.532281,470,17.777729,1266.41,-0.00410478,0.6138376295566559,1958,4009984
4012032,1228.59129971,0.0042267246,0.047460936,7801.311975479126,6.5308485,476,19.629313,1286.12,-0.0032384165,0.06293231248855591,1959,4012032
4014080,1228.62006454,0.0027028767,0.028466797,7805.609303951263,6.5261445,475,19.56689,1286.12,-0.00042172862,0.04011005163192749,1960,4014080
4016128,1228.6588282000002,0.002408693,0.026806641,7809.921171665192,6.5296288,463,19.366604,1286.12,-0.00018169922,0.06049704551696777,1961,4016128
4018176,1228.61210135,0.0028589775,0.026953125,7814.3387286663055,6.527757,497,19.872154,1286.12,-0.0012999829,0.07993113994598389,1962,4018176
4020224,1228.6532412200002,0.0022487275,0.022802735,7818.455751180649,6.5249047,474,20.457638,1286.12,-0.0010060504,0.18492960929870605,1963,4020224
4022272,1217.6137990099999,0.002656101,0.033447266,7822.770506620407,6.529078,462,14.026098,1275.33,-0.003767766,0.7239384651184082,1964,4022272
4024320,1216.85202734,0.0030445906,0.036474608,7827.198931932449,6.541439,459,20.247366,1275.33,-0.0023941784,0.24324512481689453,1965,4024320
4026368,1216.59772921,0.0025576516,0.025244141,7831.660239458084,6.548997,451,19.758177,1275.33,-0.00078111124,0.038170456886291504,1966,4026368
4028416,1235.9302418899997,0.0014767816,0.013574218,7836.196039915085,6.5513268,473,19.533653,1294.63,0.00013135117,0.0844031572341919,1967,4028416
4030464,1256.0538439199997,0.0015508764,0.0125,7840.524837255478,6.5563726,460,32.367165,1315.23,-0.002638179,0.35016006231307983,1968,4030464
4032512,1236.6343470699999,0.0019254938,0.0146484375,7844.969788074493,6.553678,450,32.344345,1295.48,-0.0048294724,0.3599165678024292,1969,4032512
4034560,1237.0256045200001,0.0063521303,0.07416992,7849.514696598053,6.550617,460,28.15903,1295.87,-0.0046413993,0.488700807094574,1970,4034560
4036608,1256.7640916999999,0.002628504,0.028808594,7853.964601516724,6.550724,467,19.552261,1316.06,-0.0018335087,0.03754764795303345,1971,4036608
4038656,1256.89644422,0.0032570562,0.03491211,7858.341794729233,6.5691285,488,19.46568,1316.06,-0.0009296408,0.036081790924072266,1972,4038656
4040704,1276.46986782,0.0030899947,0.028466797,7862.531525850296,6.5827255,493,19.552599,1335.8,-0.0019642124,0.07812368869781494,1973,4040704
4042752,1295.6520982600002,0.0022648647,0.024072265,7866.67856502533,6.586398,487,19.44466,1355.16,-0.0005682681,0.04905354976654053,1974,4042752
4044800,1315.4307841300001,0.0021946165,0.021142578,7870.877073287964,6.5827255,490,19.763397,1375.37,-0.0013125729,0.31764084100723267,1975,4044800
4046848,1334.4611751900002,0.0017529286,0.016357422,7875.055604934692,6.5758424,493,19.587147,1394.63,-0.00094333757,0.07360941171646118,1976,4046848
4048896,1354.10583571,0.0035909086,0.043310545,7879.206793308258,6.5800104,490,37.797394,1414.55,-0.0028573496,0.45903414487838745,1977,4048896
4050944,1372.88251289,0.00533034,0.06845703,7883.3851182460785,6.5898604,492,19.680782,1434.66,-0.0021184676,0.04088670015335083,1978,4050944
4052992,1353.22567796,0.003052475,0.03378906,7887.547008514404,6.5979714,499,34.679718,1414.93,-0.0042429822,0.38010573387145996,1979,4052992
4055040,1353.1002917699998,0.0021569051,0.019238282,7891.649190425873,6.6011863,476,19.475613,1414.93,-0.0006068806,0.04920065402984619,1980,4055040
4057088,1353.32009952,0.0025356852,0.02626953,7895.947652578354,6.5976815,469,20.243465,1414.93,-0.002883686,0.38882356882095337,1981,4057088
4059136,1352.69807012,0.0032305405,0.032128908,7900.309923887253,6.578353,501,11.223815,1414.93,-0.005424723,0.6719999015331268,1982,4059136
4061184,1372.2469302099998,0.002891897,0.029589843,7904.394438028336,6.5720396,479,20.060186,1434.91,-0.0014175597,0.09638911485671997,1983,4061184
4063232,1372.0479487699997,0.002766045,0.027978515,7908.668719291687,6.564195,460,21.95615,1434.91,-0.0022997174,0.317141056060791,1984,4063232
4065280,1371.4972552699996,0.0027667265,0.029296875,7913.121243715286,6.560073,445,19.53454,1434.91,-0.0009126994,0.02626711130142212,1985,4065280
4067328,1391.3723039799995,0.0019815366,0.020361328,7917.721857309341,6.559999,459,20.172436,1455.14,-0.0031918972,0.30160588026046753,1986,4067328
4069376,1391.12501849,0.0046396116,0.054882813,7922.184334993362,6.5566344,454,19.449986,1455.14,-0.0030651256,0.0372735857963562,1987,4069376
4071424,1391.25594308,0.0033396862,0.04057617,7926.687409877777,6.544366,447,19.715687,1455.14,-0.0017322615,0.03794902563095093,1988,4071424
4073472,1410.8394946600001,0.001980665,0.019580077,7931.268100976944,6.530462,478,19.516125,1475.04,-0.0018551738,0.09449344873428345,1989,4073472
4075520,1411.1664555500001,0.0038069088,0.044140626,7935.55227804184,6.5242777,486,19.441954,1475.04,-0.0028207866,0.041485726833343506,1990,4075520
4077568,1411.92925252,0.0024257181,0.02626953,7939.766090393066,6.532828,471,36.135933,1475.46,-0.004390372,0.28228384256362915,1991,4077568
4079616,1412.46154019,0.0033661972,0.031884767,7944.109730243683,6.552926,456,19.693214,1475.46,-0.002037764,0.06716388463973999,1992,4079616
4081664,1412.6060712799997,0.002561788,0.025,7948.595082521439,6.567908,484,34.907356,1475.59,-0.003794631,0.5029205083847046,1993,4081664
4083712,1412.5691047500004,0.002892206,0.028222656,7952.8196749687195,6.5782104,467,19.776192,1475.59,-0.0026719307,0.25375086069107056,1994,4083712
4085760,1392.80694586,0.003911075,0.029296875,7957.202645540237,6.59167,458,33.594666,1455.35,-0.0035344951,0.26510089635849,1995,4085760
4087808,1316.00074153,0.0020195725,0.019433593,7961.67085146904,6.605502,447,79.15181,1377.1,-0.0036066237,0.4833766222000122,1996,4087808
4089856,1335.4142695399996,0.0042288573,0.047949217,7966.245273351669,6.6055284,460,19.716988,1396.82,-0.001452837,0.07022809982299805,1997,4089856
4091904,1334.6747679299997,0.0029464867,0.029541016,7970.692074775696,6.626732,468,10.429761,1395.47,-0.0059788683,0.7417192757129669,1998,4091904
4093952,1334.3088253199999,0.00164434,0.017285157,7975.068337678909,6.6465464,492,20.229311,1395.47,-0.0010261976,0.3553122282028198,1999,4093952
4096000,1314.9091174500002,0.001732351,0.01694336,7979.229112863541,6.649217,450,45.520107,1375.87,-0.0028041305,0.40364640951156616,2000,4096000
4098048,1314.79779114,0.0020195504,0.02236328,7983.773484945297,6.652812,454,20.40983,1375.87,-0.0021205328,0.4198228716850281,2001,4098048
4100096,1237.56975214,0.002954199,0.020410156,7988.276948690414,6.664386,489,109.492294,1295.79,-0.0052340445,0.5270547866821289,2002,4100096
4102144,1245.66895856,0.0015284136,0.016162109,7992.464776515961,6.6610923,454,34.525463,1303.98,-0.0030594545,0.43743717670440674,2003,4102144
4104192,1258.5901896999999,0.0011165731,0.0108886715,7996.971428155899,6.655381,467,19.899027,1316.73,-0.001362279,0.35506945848464966,2004,4104192
4106240,1258.3077981400002,0.0038797185,0.047705077,8001.349219560623,6.648179,471,19.79884,1316.73,-0.0022453896,0.05234408378601074,2005,4106240
4108288,1249.13395537,0.0015195375,0.015771484,8005.690150976181,6.644101,459,53.639637,1305.82,-0.0020497742,0.5545622408390045,2006,4108288
4110336,1268.57105554,0.00211475,0.025585938,8010.146677732468,6.648791,464,19.935078,1325.76,-0.001240052,0.09926247596740723,2007,4110336
4112384,1266.61582798,0.0016099529,0.013964844,8014.556754589081,6.6483893,477,32.04666,1323.03,-0.0013123576,0.37031733989715576,2008,4112384
4114432,1266.5900969199997,0.002850393,0.03149414,8018.848640680313,6.637452,461,20.011879,1323.03,-0.0016017926,0.3300488591194153,2009,4114432
4116480,1283.96143764,0.0038781627,0.046777345,8023.285553216934,6.6253815,492,30.34834,1341.0,-0.0050522867,0.5644928216934204,2010,4116480
4118528,1283.1969702200001,0.0027055915,0.023486327,8027.445285558701,6.6267805,484,30.653809,1340.08,-0.0033804036,0.419830322265625,2011,4118528
4120576,1301.57433651,0.0025586952,0.030810546,8031.670508623123,6.632834,474,19.632923,1358.03,-0.0012063043,0.0705689787864685,2012,4120576
4122624,1301.4724720200002,0.004289751,0.044433594,8035.983289718628,6.625495,468,19.819246,1358.03,-0.0018795228,0.19200295209884644,2013,4122624
4124672,1316.62269557,0.0030571257,0.036083985,8040.354785919189,6.605517,479,19.709305,1373.4,-0.0011798977,0.04058527946472168,2014,4124672
4126720,1297.36323612,0.001631525,0.014697266,8044.626075029373,6.596448,446,33.276573,1354.06,-0.004078551,0.45729249715805054,2015,4126720
4128768,1317.18106118,0.0032388743,0.03276367,8049.209625005722,6.5830445,476,19.422436,1374.15,-0.0014677938,0.02892446517944336,2016,4128768
4130816,1317.59019299,0.0029354368,0.035839844,8053.5082812309265,6.572448,449,19.786343,1374.15,-0.0030145063,0.0583575963973999,2017,4130816
4132864,1318.00595236,0.0016438572,0.016503906,8058.067729473114,6.56471,456,19.712383,1374.15,-0.000873629,0.02127784490585327,2018,4132864
4134912,1318.4479215600002,0.004262897,0.05102539,8062.553012609482,6.5641966,466,19.47456,1374.15,-0.0020647536,0.03747057914733887,2019,4134912
4136960,1299.6929949300002,0.0015544827,0.014550781,8066.943062782288,6.5588865,479,32.30746,1355.17,-0.0019394703,0.4878552556037903,2020,4136960
4139008,1280.1289446,0.0059366357,0.021044921,8071.2123391628265,6.5563536,466,12.943814,1335.32,-0.003128975,0.5409574210643768,2021,4139008
4141056,1280.21000077,0.0036280248,0.046875,8075.608058452606,6.5508065,439,19.345211,1335.32,-0.0020799588,0.09560877084732056,2022,4141056
4143104,1280.0588297200002,0.005024719,0.06708984,8080.27383518219,6.549375,447,19.208813,1335.32,-0.0020444705,0.08240127563476562,2023,4143104
4145152,1299.37667873,0.0034976404,0.038623046,8084.854925870895,6.5554466,438,19.746223,1354.71,-0.0024838406,0.034673988819122314,2024,4145152
4147200,1319.2664513700001,0.000366443,0.002001953,8089.524611234665,6.553074,486,19.785128,1374.89,0.00022560793,0.03640824556350708,2025,4147200
4149248,1338.79265414,0.0030539501,0.03276367,8093.738864898682,6.551075,450,19.63037,1394.38,-0.0004503592,0.03449016809463501,2026,4149248
4151296,1339.27179003,0.0055546598,0.044384766,8098.283128499985,6.547174,475,35.805973,1393.87,7.2501636e-05,0.21882343292236328,2027,4151296
4153344,1319.4874462100001,0.0065285056,0.030615235,8102.595525026321,6.5452676,465,34.551643,1373.64,-0.0028873975,0.3575589060783386,2028,4153344
4155392,1271.2828923200002,0.0030796735,0.027929688,8106.992882490158,6.541785,490,56.487648,1324.8,-0.003060379,0.493860125541687,2029,4155392
4157440,1252.5205366200003,0.006584462,0.048339844,8111.167796373367,6.5384192,468,31.668177,1304.84,-0.008464056,0.4128003716468811,2030,4157440
4159488,1252.38402855,0.0036211195,0.042089842,8115.54407787323,6.5418215,478,19.64088,1304.84,-0.002163041,0.042896926403045654,2031,4159488
4161536,1232.8639471799997,0.0020434079,0.019921875,8119.821800231934,6.552437,480,38.520912,1284.82,-0.00268323,0.6065979599952698,2032,4161536
4163584,1252.3444972199998,0.0037712245,0.047314454,8124.083238840103,6.573922,452,19.616272,1304.57,-0.0020561542,0.07618904113769531,2033,4163584
4165632,1252.24070824,0.0017743951,0.015478516,8128.606340885162,6.5872993,472,32.036472,1304.51,-0.0007843672,0.3888075351715088,2034,4165632
