total_timesteps,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed,explained_variance,clipfrac,fps,value_loss
798720,2.3285947,-0.00078213325,0.0033152807,390,798720,859.51932962,1294.78,1626.3912003040314,0.76055808365345,0.035009764,496,14.938083
800768,2.332414,-0.0025730159,0.0034263234,391,800768,846.1484276100001,1276.72,1630.5198225975037,0.8525098860263824,0.039160155,475,7.4278746
802816,2.330526,-0.0037655265,0.0052598743,392,802816,842.7773572699999,1269.61,1634.8286807537079,0.6505593359470367,0.06352539,493,26.079128
804864,2.3268917,-0.00036718775,0.0034278848,393,804864,849.32455959,1279.88,1638.982051372528,0.8713796138763428,0.037353516,516,10.319366
806912,2.318615,-0.0003375549,0.003050364,394,806912,849.4772553299999,1278.64,1642.945883989334,0.8369945883750916,0.032958984,508,12.79095
808960,2.3097973,-0.0020610113,0.0038702276,395,808960,851.2099328899999,1281.09,1646.9753303527832,0.7785229831933975,0.048828125,498,14.040341
811008,2.3063507,-0.0049893055,0.0049145673,396,811008,833.2054575200001,1255.7,1651.0869669914246,0.8918274864554405,0.05834961,516,10.088279
813056,2.3061004,9.3427465e-05,0.0031131837,397,813056,812.30604851,1227.1,1655.0498564243317,0.8951447010040283,0.031591795,508,8.054399
815104,2.3155582,-0.004692059,0.004175493,398,815104,790.65146359,1198.11,1659.0772285461426,0.7977183312177658,0.050732423,510,18.383877
817152,2.3282018,-0.0029517927,0.0043382333,399,817152,800.8740624800001,1212.02,1663.0907456874847,0.8760285526514053,0.04975586,524,8.418718
819200,2.330673,-0.0052840402,0.0035209288,400,819200,790.67067234,1198.32,1666.9976468086243,0.8409737944602966,0.041992188,524,12.943359
821248,2.3357732,-0.0015581886,0.0037196665,401,821248,790.8532690399999,1198.32,1670.9042220115662,0.6355456709861755,0.039111327,499,13.018086
823296,2.327754,-0.001876552,0.004043698,402,823296,777.9304701799999,1180.88,1675.0085661411285,0.8806029781699181,0.041992188,493,5.3763847
825344,2.3157396,-0.002260209,0.0051517463,403,825344,790.52748887,1198.01,1679.1580564975739,0.7082012891769409,0.059375,498,11.654219
827392,2.3117232,0.0010352465,0.006995519,404,827392,804.3890035500001,1217.16,1683.2677342891693,0.5743012130260468,0.08510742,501,11.836725
829440,2.3020146,-0.00294612,0.0059328186,405,829440,816.65941309,1235.05,1687.3557724952698,0.6787073016166687,0.07236328,490,8.896127
831488,2.301351,-0.0028618895,0.0039215786,406,831488,803.81784416,1219.3,1691.530751466751,0.6791189014911652,0.043359376,491,18.708584
833536,2.2847886,-0.0034305535,0.0063336752,407,833536,811.5566599400001,1229.62,1695.697259426117,0.6009326279163361,0.07446289,480,13.118082
835584,2.278461,-0.0007305244,0.0032762706,408,835584,825.1717000900001,1248.77,1699.9569232463837,0.691801905632019,0.032910157,496,13.40782
837632,2.2801757,-0.0031557872,0.003302204,409,837632,822.56244353,1244.01,1704.0845894813538,0.722991555929184,0.0359375,484,21.608624
839680,2.2819746,-0.00083703257,0.0026745046,410,839680,836.1336057000001,1263.12,1708.315738916397,0.6400245726108551,0.027539063,494,11.8671
841728,2.2794814,-0.0036382838,0.0062458664,411,841728,825.9978285700003,1248.4,1712.4568905830383,0.7668208032846451,0.08227539,517,14.740974
843776,2.278274,0.0010202266,0.0060638497,412,843776,825.9362496300001,1248.4,1716.418827533722,0.6288244724273682,0.06665039,487,9.094139
845824,2.278223,-0.002982374,0.0037492432,413,845824,805.42890207,1220.36,1720.6178543567657,0.593096137046814,0.039794922,509,26.822392
847872,2.28123,-0.0021847177,0.0045749084,414,847872,820.1362658900001,1239.8,1724.6368851661682,0.7567602097988129,0.050097656,514,10.482423
849920,2.282598,-0.0045308466,0.004876637,415,849920,820.47345001,1239.8,1728.6186311244965,0.7126302719116211,0.053857423,497,9.325703
851968,2.2751102,-0.0018415942,0.005704153,416,851968,818.88497201,1238.39,1732.7329878807068,0.5730645060539246,0.0625,480,16.569855
854016,2.2705703,-0.0045173625,0.004074397,417,854016,801.9281987899999,1214.44,1736.9971623420715,0.7718713134527206,0.047265626,495,16.828478
856064,2.2771277,-0.003992414,0.0047000353,418,856064,793.6220810599999,1202.86,1741.131293296814,0.7942322045564651,0.050439455,478,8.594089
858112,2.2683873,-0.0052943844,0.004077495,419,858112,801.2995645299999,1213.11,1745.4110717773438,0.92081019282341,0.047216795,495,4.3894024
860160,2.27106,-0.0026237145,0.003905163,420,860160,800.7518114799998,1213.11,1749.542067527771,0.7228548228740692,0.045458984,507,10.003691
862208,2.280639,-0.0009678371,0.003395887,421,862208,801.1526036599997,1213.11,1753.5808494091034,0.6690011620521545,0.03642578,491,12.329903
864256,2.2682214,-0.005138723,0.006131167,422,864256,787.38122915,1193.19,1757.7518718242645,0.7291188538074493,0.05390625,473,16.081774
866304,2.2516236,-0.0014832513,0.0054932134,423,866304,787.5320016699999,1193.19,1762.0813057422638,0.7362803518772125,0.062451173,456,9.6291485
868352,2.2336388,-0.0022297052,0.0038495965,424,868352,767.9564023799999,1163.98,1766.5726656913757,0.7561886161565781,0.04018555,507,20.462164
870400,2.2310958,-0.0047159013,0.0038783997,425,870400,762.4160682300001,1155.46,1770.6108841896057,0.8781815841794014,0.04506836,492,9.241377
872448,2.2373042,0.0023973,0.008948737,426,872448,761.3303187500002,1155.46,1774.7741470336914,0.5237044394016266,0.09926758,479,12.741262
874496,2.2442117,-0.0019931314,0.004218352,427,874496,738.0495495999999,1122.76,1779.0477912425995,0.7630326151847839,0.050048828,489,25.280502
876544,2.2451446,-0.0023260769,0.0029921974,428,876544,694.90829016,1063.01,1783.2334370613098,0.7937599122524261,0.029492188,517,22.191349
878592,2.2446573,-0.0059885895,0.0045030476,429,878592,679.8562071299998,1042.45,1787.1918876171112,0.9050180092453957,0.05214844,516,13.354494
880640,2.2497056,-0.0016641568,0.005070233,430,880640,693.02132897,1060.17,1791.15966629982,0.607166975736618,0.062304687,510,13.400202
882688,2.2510893,-0.003446912,0.00783859,431,882688,695.15104761,1063.72,1795.1748824119568,0.6907677948474884,0.10014649,505,9.101733
884736,2.2656343,-0.0012250027,0.0022550938,432,884736,673.85647381,1034.32,1799.229489326477,0.8660202324390411,0.024121094,507,13.335414
886784,2.2760994,-0.0023879097,0.0026506507,433,886784,656.7198308399999,1010.92,1803.266286611557,0.7174709141254425,0.028320312,503,27.45552
888832,2.2848728,-0.0018113364,0.005831605,434,888832,667.8283140699999,1025.78,1807.3365049362183,0.7050953507423401,0.071777344,451,10.7131
890880,2.2922204,-0.003607411,0.0051513193,435,890880,669.13619084,1027.01,1811.871619462967,0.9617462493479252,0.064013675,502,2.0527
892928,2.2891984,-0.0023839523,0.003959137,436,892928,673.27683556,1032.57,1815.9465370178223,0.6386780738830566,0.044384766,500,17.562504
894976,2.2841375,-0.0037203345,0.003702037,437,894976,683.5141570999999,1046.85,1820.040028810501,0.7894856184720993,0.042871095,489,19.345882
897024,2.2772107,-0.0049908487,0.004002666,438,897024,672.71760859,1029.66,1824.221675157547,0.9067344442009926,0.04560547,481,10.56447
899072,2.2792099,-0.0034037312,0.0050900723,439,899072,655.90573338,1006.69,1828.4725832939148,0.7986822426319122,0.055859376,499,19.43022
901120,2.276424,-0.0010416756,0.008537273,440,901120,666.8782654900001,1022.18,1832.5743227005005,0.6611741781234741,0.10366211,495,9.703329
903168,2.2681305,0.00085509,0.0057904823,441,903168,679.9441868600001,1040.24,1836.7048571109772,0.6262239813804626,0.06416015,489,12.094615
905216,2.2796695,0.000793243,0.00827597,442,905216,678.1035291000002,1040.24,1840.8909368515015,0.557982325553894,0.08945312,480,10.247555
907264,2.2882302,-0.0035057142,0.0044785747,443,907264,683.3475262400002,1047.33,1845.1553666591644,0.6934465765953064,0.05180664,491,11.677938
909312,2.2909954,-0.005699249,0.00431091,444,909312,695.86351052,1064.21,1849.3230214118958,0.7376424968242645,0.04848633,495,10.714082
911360,2.2770133,-0.0036634535,0.0059639644,445,911360,705.30499658,1074.5,1853.4574973583221,0.7735141068696976,0.06386719,497,11.784155
913408,2.2778287,-0.001745002,0.004444737,446,913408,685.69516219,1047.75,1857.576901435852,0.8435757905244827,0.052441407,529,17.598938
915456,2.2907226,-0.005977965,0.0046351324,447,915456,692.2512268,1056.97,1861.4461915493011,0.9389169104397297,0.059179686,515,2.983611
917504,2.2916853,-0.0023280906,0.0038281581,448,917504,701.90822007,1069.27,1865.4232742786407,0.651346743106842,0.047265626,520,27.496857
919552,2.2938914,-0.0036005564,0.0048580943,449,919552,690.5061123899999,1054.39,1869.3596649169922,0.7885955423116684,0.059521485,516,17.054956
921600,2.3019042,-0.0014866244,0.004190334,450,921600,677.9896229399997,1036.47,1873.3238787651062,0.6792048215866089,0.044921875,529,28.470667
923648,2.3019934,-0.0015583469,0.003220011,451,923648,683.2838471999999,1042.87,1877.1954896450043,0.9626594036817551,0.036035158,502,3.5887153
925696,2.3061464,-0.0039621233,0.009111389,452,925696,682.62244629,1042.87,1881.2702667713165,0.6109109818935394,0.103515625,480,10.167841
927744,2.3080184,-0.004620756,0.0055345995,453,927744,695.6564021199999,1060.31,1885.5287384986877,0.7989519685506821,0.06274414,495,8.480005
929792,2.3040977,-0.0025772825,0.003201266,454,929792,681.13471895,1040.62,1889.6612493991852,0.9105459451675415,0.03461914,484,7.3249817
931840,2.3033042,-0.0024685883,0.0041525783,455,931840,681.70208435,1040.62,1893.8851246833801,0.7041662335395813,0.047509767,503,9.421259
933888,2.2967968,-0.002991743,0.0042128884,456,933888,682.53146072,1040.62,1897.9519865512848,0.7548161000013351,0.046142578,532,9.128866
935936,2.300608,-0.0022967914,0.005555331,457,935936,685.1342822800001,1044.51,1901.797614812851,0.8440309762954712,0.063085936,494,7.071318
937984,2.3110068,-0.0038453725,0.004252463,458,937984,656.8596967200001,1005.93,1905.940946340561,0.772642582654953,0.049902342,504,20.53619
940032,2.3170183,-0.0061708824,0.004622674,459,940032,663.2726222800001,1013.87,1910.0002610683441,0.9016196504235268,0.05517578,540,5.5173125
942080,2.3175156,-0.0035735876,0.0055474164,460,942080,664.4592743000001,1014.93,1913.792219877243,0.7181214690208435,0.06870117,502,23.252352
944128,2.317454,-0.0040318063,0.007244998,461,944128,676.9325210700001,1032.64,1917.8662540912628,0.6402381658554077,0.08730469,533,11.612025
946176,2.3098733,-0.002948238,0.0044116885,462,946176,668.3947932699999,1021.15,1921.7049777507782,0.8293184638023376,0.048046876,492,7.3942327
948224,2.303721,-0.0062777363,0.0044952156,463,948224,668.2733707799999,1019.41,1925.8678920269012,0.7847058773040771,0.05332031,539,15.153058
950272,2.3195949,-0.0099154115,0.0071960515,464,950272,651.6134901900001,997.9,1929.6665880680084,0.6699377000331879,0.08964844,507,23.31398
952320,2.331678,-0.003780774,0.005459467,465,952320,651.7139458400001,997.9,1933.7004430294037,0.620256632566452,0.06689453,504,10.128748
954368,2.3325458,-0.003894776,0.0077671856,466,954368,664.2938076500001,1017.05,1937.7643616199493,0.6800994277000427,0.09794922,480,9.779082
956416,2.3358533,-0.0025272802,0.0045612645,467,956416,676.4289994100001,1033.86,1942.0272629261017,0.6265776753425598,0.044921875,490,11.077012
958464,2.3335001,-0.0035520524,0.0063341022,468,958464,681.65283691,1041.08,1946.2051413059235,0.6195914149284363,0.08242188,502,19.3845
960512,2.3495317,-0.00616841,0.0064856233,469,960512,690.1191349,1052.66,1950.281578540802,0.7636803239583969,0.078466795,515,9.663549
962560,2.3517532,-0.0069492133,0.0061075604,470,962560,682.3040860799999,1042.01,1954.2577517032623,0.8438758552074432,0.07836914,504,5.4849386
964608,2.3512201,-0.002054373,0.0035467413,471,964608,682.6116673700001,1042.01,1958.3169696331024,0.715752512216568,0.040283203,498,9.0828
966656,2.3545277,-0.0030452306,0.0036165863,472,966656,678.36414578,1037.42,1962.422696352005,0.828880712389946,0.04111328,516,13.724492
968704,2.3446817,-0.0059226127,0.0060084164,473,968704,678.96423966,1037.42,1966.3883793354034,0.7554818242788315,0.07329102,520,10.279878
970752,2.3442972,-0.006168437,0.0049725613,474,970752,672.6074477999999,1028.44,1970.3215606212616,0.8727551847696304,0.06269531,495,13.437406
972800,2.3527112,-0.0053466978,0.005621791,475,972800,674.39345873,1030.41,1974.4593513011932,0.7657250910997391,0.07314453,516,10.275393
974848,2.356063,-0.0060646106,0.0050213407,476,974848,668.3327214,1019.7,1978.4305291175842,0.8313082754611969,0.05805664,519,15.5988035
976896,2.3550186,-0.0011781582,0.0028840716,477,976896,675.21315311,1028.59,1982.3724114894867,0.9664806202054024,0.027929688,509,2.572034
978944,2.3528676,-0.0038957116,0.004129312,478,978944,686.8931239599999,1043.8,1986.388949394226,0.9240605384111404,0.045996092,503,6.572894
980992,2.367683,-0.0020954267,0.0033105512,479,980992,692.95679777,1052.45,1990.4549794197083,0.9465444125235081,0.035595704,499,2.5804467
983040,2.3708918,-0.0037160579,0.0044251205,480,983040,700.1257594,1061.9,1994.5551505088806,0.6857534348964691,0.046679687,523,17.22724
985088,2.372875,-0.0019375937,0.007309442,481,985088,712.26771917,1078.55,1998.467255115509,0.7016437649726868,0.083935544,496,9.459979
987136,2.3836246,-0.0045951344,0.0068654777,482,987136,718.9102146999999,1088.65,2002.595196723938,0.7381429076194763,0.07978515,505,23.541296
989184,2.3828292,-0.0019502699,0.0041521266,483,989184,726.32354858,1099.16,2006.6443419456482,0.9418495893478394,0.04399414,504,3.3417625
991232,2.3778193,-0.002406121,0.004364538,484,991232,712.95225617,1080.73,2010.7029111385345,0.6203897595405579,0.049072266,505,28.052313
993280,2.3900075,-0.0020452323,0.005647073,485,993280,717.6359082099999,1087.48,2014.756581544876,0.6807892620563507,0.06982422,497,18.404604
995328,2.402301,-0.0026888668,0.00474291,486,995328,731.0551166099999,1105.05,2018.8746693134308,0.7722648829221725,0.059472658,496,12.168594
997376,2.4111178,-0.0019183509,0.0036796008,487,997376,736.37002979,1112.24,2023.0023429393768,0.9587952084839344,0.04067383,496,2.4239123
999424,2.418765,-0.004418429,0.00734161,488,999424,749.72246296,1129.96,2027.1277327537537,0.6196575462818146,0.08930664,494,13.926477
