approxkl,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,explained_variance,serial_timesteps,ep_len_mean,ep_reward_mean
0.0025270437,233,878,0.026611328,-0.0038053314,7994.102255582809,25.602345,5.230975,1798144,0.8924888074398041,1798144,1591.57,1566.90801244
0.0013855668,223,879,0.0145019535,-0.0017939678,8002.892260789871,19.627113,5.2470646,1800192,0.01979517936706543,1800192,1609.05,1584.1274759299997
0.002400977,446,880,0.022558594,-0.0012521435,8012.04335474968,19.937649,5.260568,1802240,0.0057929158210754395,1802240,1609.05,1584.0704578000002
0.003375445,260,881,0.036865234,-0.001576921,8016.63384103775,19.989677,5.259795,1804288,-0.00832664966583252,1804288,1609.05,1584.1247749999998
0.0025595627,221,882,0.028027344,-0.00012699403,8024.50194478035,19.727375,5.260189,1806336,0.017305314540863037,1806336,1626.32,1601.32788293
0.0034283816,432,883,0.0359375,-0.001117306,8033.7687821388245,19.76611,5.26037,1808384,0.02505207061767578,1808384,1637.95,1613.0269218399999
0.0028918497,415,884,0.033154298,-0.0032445348,8038.508579969406,22.070644,5.253556,1810432,0.8405280411243439,1810432,1643.03,1618.0535625299997
0.0023794326,162,885,0.027685547,-0.0005909372,8043.43660402298,19.948544,5.24607,1812480,-0.006601572036743164,1812480,1643.03,1618.0735506199999
0.0022734338,162,886,0.021386718,-0.0011003434,8056.039959907532,19.918953,5.2472105,1814528,-0.0032224655151367188,1814528,1660.18,1635.4097263999997
0.004011542,180,887,0.03803711,-0.003610998,8068.61034321785,2.6673808,5.2288275,1816576,0.9774913787841797,1816576,1661.39,1636.5963097799997
0.0018411919,181,888,0.013867187,-0.0014508159,8079.943707704544,22.144484,5.216484,1818624,0.8433162122964859,1818624,1659.92,1635.0117276299998
0.0024967378,245,889,0.027539063,-0.0022859275,8091.216938734055,19.797413,5.2194414,1820672,0.011755883693695068,1820672,1659.92,1634.92434695
0.0059785973,428,890,0.07954101,-0.0015648805,8099.560392141342,20.0647,5.22088,1822720,-9.644031524658203e-05,1822720,1676.32,1651.4879026699998
0.002233675,218,891,0.019140625,-0.000864667,8104.339710712433,19.171453,5.211753,1824768,0.06281203031539917,1824768,1691.69,1667.0019451499998
0.0022014985,159,892,0.019677734,-0.0011352069,8113.701614141464,19.882725,5.215276,1826816,-0.005093216896057129,1826816,1708.27,1683.73994851
0.002382161,157,893,0.027685547,-0.0007283504,8126.5372631549835,19.879047,5.2234325,1828864,-0.0012108087539672852,1828864,1724.49,1700.0594482399997
0.0013442246,256,894,0.010058594,-0.0009751503,8139.544874429703,19.810627,5.2352877,1830912,0.021063148975372314,1830912,1735.1,1710.82118965
0.0018157752,166,895,0.015917968,-0.004653436,8147.538681507111,1.5612899,5.2529488,1832960,0.9849766446277499,1832960,1727.48,1702.96060598
0.0012700754,407,896,0.008544922,-0.00150521,8159.848571062088,19.710926,5.2704873,1835008,0.0031564831733703613,1835008,1741.27,1716.9678831200001
0.0021654656,167,897,0.0203125,6.284875e-05,8164.8717222213745,19.756527,5.2849116,1837056,-0.015661239624023438,1837056,1741.27,1717.0756913700002
0.0032507083,407,898,0.035009764,-0.0027339312,8177.132239341736,19.738144,5.28815,1839104,-0.005796909332275391,1839104,1756.37,1732.31769554
0.0045894817,451,899,0.050927736,-0.0018731954,8182.164523363113,19.86393,5.287547,1841152,-0.0063283443450927734,1841152,1767.95,1744.0666556999997
0.0003341822,445,900,0.00083007815,-0.0010448932,8186.703882455826,26.907925,5.293888,1843200,0.8815149441361427,1843200,1753.68,1729.5602252899998
0.0017207179,448,901,0.011035156,-0.0021336712,8191.3000593185425,1.8312387,5.3039517,1845248,0.9843269754201174,1845248,1744.31,1719.96365494
0.0036266625,446,902,0.0362793,-0.0013567556,8195.866357803345,19.949257,5.2992306,1847296,-0.0015093088150024414,1847296,1758.21,1733.9819576999998
0.0026623455,429,903,0.02080078,-0.0011096275,8200.450569152832,19.764942,5.2912035,1849344,0.011311948299407959,1849344,1758.21,1733.89539922
0.0016440181,207,904,0.014941406,-0.00083126297,8205.22030711174,19.771112,5.297625,1851392,-0.006404519081115723,1851392,1758.21,1733.9155616399999
0.0027409974,148,905,0.028076172,-0.00018450823,8215.109867334366,19.840403,5.3069105,1853440,0.003000319004058838,1853440,1760.05,1736.04949837
0.0030877325,238,906,0.03276367,-0.0009691756,8228.858911275864,19.951387,5.303345,1855488,0.0010777115821838379,1855488,1772.09,1748.3543176899998
0.0031788456,408,907,0.03378906,-0.0031802263,8237.451190948486,20.25263,5.2995696,1857536,0.032901227474212646,1857536,1772.09,1748.4991358999998
0.0033933003,155,908,0.035888672,-0.006508174,8242.467382669449,1.0837089,5.2978735,1859584,0.9878098974004388,1859584,1764.58,1740.87070127
0.0018790637,366,909,0.01689453,-0.0025338444,8255.662571907043,21.100084,5.303133,1861632,0.8562975972890854,1861632,1754.82,1730.9085932299997
0.001766271,400,910,0.016064454,-0.001986099,8261.24636054039,1.0071284,5.317874,1863680,0.9919520923867822,1863680,1745.13,1721.1486001100002
0.004307581,410,911,0.051855467,-0.0020561346,8266.354192495346,19.768688,5.3208184,1865728,-0.00019168853759765625,1865728,1745.13,1720.9360424000001
0.00401046,162,912,0.047851562,-0.0031572015,8271.338017225266,19.660881,5.319885,1867776,0.025397181510925293,1867776,1745.13,1720.7050511
0.0020197628,355,913,0.021289062,-0.0023683761,8283.928801774979,19.998703,5.333518,1869824,-0.0005983114242553711,1869824,1755.65,1731.6864523400006
0.002916354,161,914,0.034570314,-0.0034456751,8289.692599534988,19.938162,5.356572,1871872,0.0032859444618225098,1871872,1759.06,1735.4059118300004
0.0033065383,149,915,0.039990235,-0.0027893768,8302.35728096962,20.076756,5.3727617,1873920,-0.005471467971801758,1873920,1759.06,1735.6238811600006
0.0025171957,340,916,0.028320312,-0.0014890807,8316.012410402298,20.021324,5.3781395,1875968,-0.022836685180664062,1875968,1760.93,1738.1069675600002
0.0023690262,407,917,0.024658203,-0.0040189167,8322.027978181839,2.3270202,5.389754,1878016,0.9722698628902435,1878016,1760.93,1738.00363243
0.0007342391,428,918,0.003857422,-0.00039646783,8327.05965256691,21.724525,5.40919,1880064,0.8532558381557465,1880064,1744.51,1721.6032698400002
0.0013859903,183,919,0.008398438,-0.0013001597,8331.840729475021,1.8369929,5.4124336,1882112,0.9855273608118296,1882112,1743.01,1720.0049405200002
0.0022521054,295,920,0.021679688,-0.0021698335,8343.027299404144,23.040436,5.404357,1884160,0.9143288433551788,1884160,1712.17,1689.18326081
0.00062488345,406,921,0.003125,-0.0020227695,8349.951878547668,8.676004,5.3994374,1886208,0.9627204351127148,1886208,1706.7,1683.57579007
0.0013782078,194,922,0.011816407,-0.003425027,8354.994436740875,6.4809256,5.3924646,1888256,0.9647592753171921,1888256,1705.24,1681.2070312399999
0.006030072,157,923,0.07719727,-0.0034619446,8365.518129348755,19.918135,5.382377,1890304,0.010707318782806396,1890304,1705.24,1681.2622162899997
0.0020584203,250,924,0.019433593,-0.002658891,8378.53735113144,19.96647,5.3925033,1892352,-0.0018836259841918945,1892352,1705.24,1681.2748078400002
0.0006044333,416,925,0.0031738281,-0.0005148634,8386.726302623749,21.504694,5.406652,1894400,0.8537921458482742,1894400,1700.99,1677.1097680199998
0.004328731,321,926,0.04975586,-0.0017685385,8391.645148277283,20.027493,5.412242,1896448,-0.005249977111816406,1896448,1700.99,1677.0341422799997
0.0018481167,153,927,0.019628907,-0.00049855927,8398.0207695961,20.021046,5.417241,1898496,-0.005536675453186035,1898496,1714.91,1691.0824472400002
0.0019920114,169,928,0.022949219,-0.0012541808,8411.338712215424,19.844246,5.4190717,1900544,0.004377424716949463,1900544,1714.91,1691.0739454300003
