n_updates,ep_reward_mean,time_elapsed,policy_loss,serial_timesteps,explained_variance,clipfrac,ep_len_mean,approxkl,value_loss,policy_entropy,total_timesteps,fps
576,806.0867813700002,4154.395645141602,-0.0026832249,1179648,0.7385837435722351,0.035058595,1257.89,0.0031917423,15.156804,2.595529,1179648,301
577,768.7780634,4161.186071395874,-0.005834094,1181696,0.8381052017211914,0.061083984,1201.81,0.0056082373,12.83447,2.5967412,1181696,285
578,768.1821132500002,4168.348752498627,-0.0026617746,1183744,0.5114686191082001,0.0609375,1201.81,0.0051933234,10.676359,2.5974815,1183744,280
579,766.0862696700002,4175.650582790375,-0.00207184,1185792,0.6683164834976196,0.03754883,1201.81,0.0035181078,10.912813,2.600425,1185792,296
580,761.8802589099998,4182.563508033752,-0.0033858498,1187840,0.6787687540054321,0.050048828,1195.65,0.004418009,20.012905,2.59871,1187840,277
581,761.2113688999999,4189.945517301559,-0.0008911349,1189888,0.6684857606887817,0.01508789,1195.65,0.0018521497,10.451689,2.599177,1189888,287
582,761.8556515199999,4197.078445672989,-0.0014264516,1191936,0.6645578444004059,0.031103516,1195.65,0.0031806002,10.433933,2.6011415,1191936,282
583,762.66347302,4204.340728759766,-0.0069664987,1193984,0.7517805397510529,0.07285156,1197.67,0.0073197335,16.92531,2.602741,1193984,285
584,762.3640522000001,4211.5266942977905,-0.003756664,1196032,0.7454011738300323,0.050830077,1197.2,0.004269908,13.463862,2.610911,1196032,286
585,762.03684607,4218.671092033386,-0.002562961,1198080,0.6705594658851624,0.032226562,1197.2,0.0029987437,9.26463,2.6134644,1198080,282
586,761.09918606,4225.920323610306,-0.007884558,1200128,0.8756044805049896,0.06289063,1195.32,0.0055747004,5.044905,2.6045778,1200128,278
587,768.3107201600001,4233.278912305832,-0.004465093,1202176,0.7834562063217163,0.04008789,1203.88,0.003708457,11.957152,2.5984013,1202176,288
588,773.9153345500002,4240.389440059662,-0.004201616,1204224,0.8957169502973557,0.03725586,1210.77,0.0035800035,4.200509,2.5972414,1204224,284
589,776.5512617900001,4247.589608192444,-0.004607488,1206272,0.7491212785243988,0.05317383,1213.89,0.0046129776,15.450232,2.5917766,1206272,292
590,763.7468143999998,4254.586788415909,-0.0044571804,1208320,0.7353756725788116,0.047753908,1193.91,0.004385991,15.113922,2.594338,1208320,300
591,774.9729703599999,4261.406450986862,-0.003329677,1210368,0.6302385330200195,0.051171876,1209.16,0.0045116767,9.30124,2.6010327,1210368,283
592,775.5768923099998,4268.622097730637,-0.005272339,1212416,0.649032711982727,0.0758789,1209.16,0.0061573633,10.341678,2.600917,1212416,279
593,775.8335397899998,4275.940567016602,-0.0029027115,1214464,0.7084348499774933,0.038134765,1209.16,0.0032941326,9.069841,2.6073499,1214464,288
594,775.7302010699999,4283.038697004318,-0.0028419779,1216512,0.5899244248867035,0.085351564,1209.16,0.007008937,11.165504,2.6070168,1216512,290
595,774.9750128499998,4290.094676017761,-0.0058318423,1218560,0.6766274869441986,0.08496094,1209.16,0.0068451627,9.575083,2.6048007,1218560,289
596,773.9481095699999,4297.1768300533295,-0.00092192634,1220608,0.6777298450469971,0.071777344,1209.16,0.0060738325,10.906825,2.5983052,1220608,284
597,774.00587774,4304.384774208069,-0.001479632,1222656,0.6373094320297241,0.04121094,1209.16,0.0037698108,9.514835,2.5979648,1222656,274
598,784.92355408,4311.851978778839,-0.0070163957,1224704,0.9159517958760262,0.06611328,1223.86,0.0060134465,3.4001527,2.602361,1224704,280
599,798.0040523,4319.15300488472,-0.0043702465,1226752,0.6428236067295074,0.044873048,1243.02,0.0041183447,10.8664665,2.6021411,1226752,281
600,798.3216826400001,4326.4284501075745,-0.0036505319,1228800,0.7050314843654633,0.05307617,1243.02,0.0042711548,10.93213,2.6039927,1228800,285
601,812.3794944,4333.600945472717,-0.0025634237,1230848,0.7625168859958649,0.06850586,1263.05,0.0070603103,10.550195,2.6090474,1230848,289
602,812.9172369700001,4340.672787427902,-0.00225533,1232896,0.7194601893424988,0.02998047,1263.05,0.0030042469,12.464167,2.6063147,1232896,294
603,812.5512910599999,4347.630878210068,-0.0011365183,1234944,0.6340910494327545,0.047216795,1263.05,0.0041764393,10.011869,2.598369,1234944,274
604,820.9993617499998,4355.092428684235,-0.0029438415,1236992,0.7228037714958191,0.03984375,1278.11,0.0037272554,15.145848,2.594697,1236992,287
605,825.3978817299999,4362.222772121429,-0.0026848721,1239040,0.7596172541379929,0.03881836,1283.96,0.0037210856,13.40909,2.5933597,1239040,291
606,824.2016084300002,4369.260022878647,-0.0026976801,1241088,0.5820061266422272,0.0753418,1283.96,0.006237737,9.455159,2.5788023,1241088,287
607,837.2535850200002,4376.383824825287,0.00023295773,1243136,0.6596741676330566,0.050097656,1303.84,0.0043430612,10.310835,2.5835624,1243136,286
608,850.5683751900002,4383.539382219315,-0.00084940065,1245184,0.6492840349674225,0.07670899,1323.85,0.0059886957,9.837261,2.5869288,1245184,288
609,849.3649739000002,4390.641851186752,-0.0042010113,1247232,0.35349899530410767,0.062646486,1323.85,0.0053795287,11.407019,2.576037,1247232,254
610,862.5289554600001,4398.688654899597,-0.002357892,1249280,0.6483064889907837,0.084423825,1343.83,0.007091378,8.616833,2.5715778,1249280,287
611,867.11383291,4405.802414178848,-0.0024876301,1251328,0.6492099165916443,0.07905273,1350.98,0.0067184977,8.046431,2.5709963,1251328,287
612,881.2968840500002,4412.917685985565,-0.0056472956,1253376,0.7336654663085938,0.077978514,1370.98,0.0064574876,8.571508,2.574783,1253376,291
613,894.1917869000001,4419.939564228058,-0.0076081837,1255424,0.6485511362552643,0.070898436,1388.98,0.0065345475,11.79623,2.5861783,1255424,281
614,906.8906687700002,4427.203808784485,-0.0030022736,1257472,0.5867550075054169,0.069970705,1408.78,0.006083525,8.951537,2.5956752,1257472,288
615,916.6723526700001,4434.29660987854,-0.0019963444,1259520,0.4528193473815918,0.07280274,1424.03,0.006477346,8.926759,2.6037588,1259520,268
616,929.5758911700001,4441.93803191185,-0.0045288913,1261568,0.4552692174911499,0.09667969,1444.03,0.007832944,10.094888,2.602812,1261568,269
617,928.0268396399999,4449.540640830994,-0.0012070163,1263616,0.26207268238067627,0.028515626,1444.03,0.0027032015,15.388654,2.6079993,1263616,254
618,928.11312756,4457.582713365555,-0.002604333,1265664,0.7302220165729523,0.07749023,1444.03,0.006292238,8.594424,2.6065412,1265664,290
619,905.7104097900001,4464.6454610824585,-0.002770511,1267712,0.8997263833880424,0.044628907,1411.14,0.003784553,6.1798563,2.6134133,1267712,290
620,907.1489753900001,4471.695449829102,-0.0050762957,1269760,0.6768107116222382,0.083300784,1411.14,0.0068205604,10.575769,2.625085,1269760,282
621,906.83264404,4478.93864440918,-0.0042655417,1271808,0.7115679979324341,0.054101564,1410.43,0.0054363087,17.177992,2.6303763,1271808,281
622,883.9437182999999,4486.208592176437,-0.0043737185,1273856,0.7315575182437897,0.05883789,1376.05,0.005261071,22.181446,2.6387553,1273856,286
623,896.6538836,4493.365035772324,-0.0015841406,1275904,0.542989045381546,0.097509764,1395.3,0.008205304,10.753311,2.63877,1275904,286
624,896.46748193,4500.508345603943,-0.0059848316,1277952,0.7048645913600922,0.0793457,1395.3,0.007218378,8.518465,2.6337006,1277952,285
625,886.9633858999998,4507.686527967453,-0.0024603982,1280000,0.828160434961319,0.074121095,1380.92,0.005976334,5.071718,2.6402194,1280000,286
626,888.50207609,4514.845890522003,-0.0047296146,1282048,0.5897184610366821,0.10649414,1380.92,0.013079787,9.081493,2.637062,1282048,273
627,873.0763265300001,4522.321557998657,-0.004838078,1284096,0.7444150447845459,0.05390625,1359.34,0.0048161154,19.651192,2.630613,1284096,286
628,886.6043766100001,4529.478992462158,-0.0019531376,1286144,0.68892040848732,0.048876952,1378.54,0.0041435794,8.524066,2.631524,1286144,289
629,882.4523519600001,4536.562843799591,-0.002163743,1288192,0.6240769028663635,0.02758789,1373.72,0.0028031007,16.40478,2.6280982,1288192,279
630,868.4857468300002,4543.888477563858,-0.005462916,1290240,0.7565166652202606,0.04042969,1354.38,0.0037539315,21.226854,2.619251,1290240,293
631,876.9059151200001,4550.8596804142,-0.0030795312,1292288,0.803894504904747,0.04375,1366.12,0.003929174,12.245089,2.6073976,1292288,295
632,865.6883715399999,4557.785151720047,-0.009706168,1294336,0.8298400640487671,0.07763672,1351.67,0.006519463,10.204428,2.610067,1294336,284
633,873.0881835599998,4564.981619596481,-0.004147845,1296384,0.6463291049003601,0.051220704,1363.29,0.004506749,26.282984,2.6235943,1296384,286
634,871.78548335,4572.1269409656525,-0.003381196,1298432,0.6120887100696564,0.03237305,1363.29,0.0031723608,9.548141,2.6288733,1298432,285
635,885.0993717500002,4579.293257713318,-0.0027375445,1300480,0.7455929517745972,0.060009766,1381.92,0.0049133874,10.798113,2.632328,1300480,286
636,895.87211008,4586.443116426468,-0.002361718,1302528,0.43798696994781494,0.048828125,1400.24,0.0042453227,13.443001,2.6419828,1302528,295
637,898.5833008499999,4593.368867397308,-0.004254713,1304576,0.8025429248809814,0.07011719,1401.92,0.0059075216,9.464369,2.642176,1304576,284
638,886.7375499599999,4600.561682224274,-0.0030842065,1306624,0.8570641279220581,0.035546876,1382.6,0.0035128049,10.505941,2.633849,1306624,284
639,887.6404003099998,4607.751846075058,-0.0034476065,1308672,0.5886791348457336,0.040478516,1382.6,0.0034973826,10.634918,2.6342902,1308672,286
640,863.38348,4614.892148017883,-0.0015574989,1310720,0.7543750107288361,0.018994141,1348.62,0.00196046,18.790829,2.6467361,1310720,283
641,863.40904853,4622.119027137756,-0.0012132968,1312768,0.4184117913246155,0.061914064,1348.62,0.005275926,11.023321,2.646342,1312768,275
642,877.2005735000001,4629.56636762619,-0.0027831984,1314816,0.6469388902187347,0.092236325,1368.6,0.007722785,10.039721,2.6481934,1314816,285
643,876.5409998900001,4636.7366688251495,-0.00196485,1316864,0.7544234097003937,0.05332031,1368.54,0.0045859287,14.795321,2.6534464,1316864,285
644,888.5927782800001,4643.9039742946625,-0.0026969393,1318912,0.5848878920078278,0.053271484,1385.29,0.0045133037,12.131163,2.661519,1318912,292
645,900.9629101300001,4650.8970329761505,-0.0006326634,1320960,0.610027939081192,0.054785155,1404.63,0.004991302,9.639517,2.6614137,1320960,282
646,901.89979661,4658.154663801193,-0.00197678,1323008,0.766278088092804,0.05024414,1406.78,0.0043152194,12.778226,2.6646104,1323008,284
647,891.05124576,4665.366292715073,-0.0075771213,1325056,0.7677807360887527,0.087402344,1388.23,0.0066472003,12.226908,2.6778188,1325056,289
648,893.61724313,4672.432438850403,-0.008664565,1327104,0.8998066410422325,0.05053711,1391.97,0.0045434684,6.8139677,2.7029321,1327104,280
649,893.8883281600001,4679.733068704605,-0.0050892755,1329152,0.5818677842617035,0.08125,1391.97,0.0070420816,9.426822,2.726023,1329152,278
650,877.4463647099999,4687.085336923599,-0.0050471686,1331200,0.6888966858386993,0.048828125,1369.78,0.00407053,21.161612,2.7228913,1331200,287
651,888.6987497899999,4694.201113939285,-0.0033847087,1333248,0.5133680403232574,0.10932617,1387.0,0.00930632,9.159482,2.7435098,1333248,266
652,887.8410542499998,4701.873327732086,-0.004582093,1335296,0.5619913041591644,0.080761716,1387.0,0.0071652858,8.881177,2.7619615,1335296,268
653,899.9960451999998,4709.504714488983,-0.0002692951,1337344,0.6469891965389252,0.06923828,1404.07,0.005533886,10.339769,2.762334,1337344,285
654,898.9334776000001,4716.6828353405,-0.0032666977,1339392,0.7000361680984497,0.07763672,1404.07,0.0067708613,11.177099,2.7774138,1339392,281
655,910.8845359600001,4723.969361782074,-0.004011734,1341440,0.6065607964992523,0.03955078,1421.78,0.0036237687,11.077247,2.7984018,1341440,280
656,904.6731121199998,4731.284068346024,-0.002999607,1343488,0.7949013859033585,0.037158202,1411.59,0.0032269806,12.093756,2.7970433,1343488,283
657,909.1306580699999,4738.512764453888,-0.0034796677,1345536,0.532444417476654,0.07514648,1418.51,0.0067877797,9.933056,2.8002095,1345536,274
658,906.7606105699998,4745.982779979706,-0.0031789578,1347584,0.6025712788105011,0.04423828,1415.49,0.0046952446,14.519643,2.806645,1347584,284
659,906.0036464100001,4753.178102731705,-0.002600158,1349632,0.6518695652484894,0.040380858,1415.49,0.0038720097,8.416194,2.8070738,1349632,281
660,919.2050021,4760.455300331116,-0.0029734317,1351680,0.6660920977592468,0.05283203,1435.47,0.004182105,8.401433,2.8179839,1351680,285
661,895.7682555600003,4767.634505748749,-0.0054433662,1353728,0.7938980162143707,0.048193358,1400.37,0.0044024796,15.061052,2.8261855,1353728,283
662,884.75746002,4774.856108903885,-0.0028795796,1355776,0.7906456291675568,0.038720705,1384.98,0.003554151,6.481604,2.8198543,1355776,291
663,883.3712911100001,4781.886652469635,-0.0063536763,1357824,0.707975834608078,0.08022461,1384.98,0.006619735,8.250992,2.8127255,1357824,283
664,883.35737047,4789.104141712189,-0.004696418,1359872,0.6238220036029816,0.037841797,1384.98,0.0034284224,10.915543,2.8216195,1359872,283
665,883.36027684,4796.322132587433,-0.002238812,1361920,0.5603776574134827,0.027490234,1384.98,0.0025234674,11.744299,2.8300533,1361920,279
666,883.9837668499999,4803.64879989624,-0.0048372718,1363968,0.6291838884353638,0.07324219,1386.33,0.0073377513,11.262362,2.8301916,1363968,281
667,857.2949570599999,4810.936144590378,-0.0032815728,1366016,0.7437251508235931,0.04057617,1348.62,0.0034422688,19.543497,2.8351662,1366016,295
668,857.64243152,4817.857670783997,-0.0028673853,1368064,0.646480917930603,0.025195312,1348.62,0.002672848,9.842367,2.843059,1368064,286
669,856.9832512199998,4824.996540546417,-0.0019728898,1370112,0.7039178609848022,0.031884767,1348.62,0.0030634897,11.250974,2.8443284,1370112,290
670,859.3635118999998,4832.045029163361,-0.0019962813,1372160,0.6941202282905579,0.03251953,1348.62,0.0028396295,9.47674,2.8603187,1372160,283
671,871.9275978999998,4839.27293586731,-0.0013736227,1374208,0.7196863293647766,0.036816407,1367.73,0.0030879003,8.073043,2.8731933,1374208,281
672,870.0299452899999,4846.5571665763855,-0.005360421,1376256,0.7607123404741287,0.06665039,1367.51,0.005392441,11.853569,2.87719,1376256,287
673,870.5337840999997,4853.687186717987,-0.0019590515,1378304,0.5818348526954651,0.0519043,1367.51,0.004519915,11.055461,2.8780355,1378304,284
674,859.3744698999998,4860.883677482605,-0.0059212865,1380352,0.436329185962677,0.062451173,1352.53,0.0050207945,20.158508,2.880562,1380352,288
675,858.0713271299999,4867.971724033356,-0.0028550678,1382400,0.8819995522499084,0.03227539,1348.48,0.003131704,4.466035,2.886021,1382400,291
676,845.64066473,4874.9957365989685,-0.005130564,1384448,0.6123659610748291,0.06738281,1330.5,0.005644666,15.777949,2.8919473,1384448,291
677,817.5048291800001,4882.0144028663635,-0.005729848,1386496,0.5455858111381531,0.05024414,1291.29,0.0050706416,21.019001,2.9067905,1386496,268
678,803.90566879,4889.64871430397,-0.0040017576,1388544,0.7379457056522369,0.037060548,1270.9,0.0040115104,13.337171,2.9073796,1388544,262
679,798.47770424,4897.441738843918,-0.005381408,1390592,0.9083027467131615,0.032226562,1261.27,0.0034002278,3.5026696,2.9093184,1390592,283
680,798.5761512999999,4904.676102876663,-0.0034463746,1392640,0.6642787456512451,0.043164063,1261.27,0.003929698,9.860889,2.9098818,1392640,280
681,808.60869952,4911.990746974945,-0.002552684,1394688,0.644140899181366,0.04472656,1276.79,0.0040349998,10.034946,2.9101107,1394688,279
682,799.6213358699999,4919.320001602173,-0.0039122417,1396736,0.6352937817573547,0.03857422,1266.39,0.003349676,22.252989,2.9089904,1396736,269
683,811.3179332699999,4926.916356563568,-0.0035887356,1398784,0.7189288139343262,0.04057617,1283.26,0.0035773516,8.824694,2.895263,1398784,279
684,822.95119114,4934.2489540576935,-0.0035878916,1400832,0.7213105857372284,0.03564453,1300.1,0.0031803034,10.092955,2.8859994,1400832,293
685,813.53465352,4941.222685337067,-0.004466793,1402880,0.8498637229204178,0.03276367,1285.09,0.0033467277,8.884838,2.8977787,1402880,288
686,829.4098290999999,4948.326939582825,-0.0044389046,1404928,0.8929762169718742,0.030126953,1307.76,0.0033213398,7.1923294,2.905365,1404928,285
687,829.0491663500001,4955.4961404800415,-0.004838623,1406976,0.6467302739620209,0.049707033,1307.76,0.004145995,10.661945,2.8922083,1406976,287
688,829.0007621,4962.612444639206,-0.006278289,1409024,0.4695059657096863,0.0809082,1309.59,0.0065446384,17.462801,2.894903,1409024,253
689,818.9578721700001,4970.692977666855,-0.009400657,1411072,0.9295619279146194,0.09624024,1294.74,0.007311822,2.7015784,2.9026341,1411072,283
690,818.49396027,4977.905560731888,-0.0028012616,1413120,0.38453811407089233,0.082617186,1294.74,0.0070661814,10.742789,2.9152613,1413120,266
691,821.27127434,4985.580530643463,-0.0035596949,1415168,0.7421999573707581,0.03881836,1301.08,0.0032791577,14.176059,2.9193764,1415168,286
692,821.43811548,4992.734331846237,-0.004124184,1417216,0.7779994159936905,0.035791017,1301.46,0.003167166,12.540443,2.9122462,1417216,291
693,826.35482725,4999.751612186432,-0.002424219,1419264,0.7363308668136597,0.025488282,1306.89,0.002570575,14.203105,2.904536,1419264,281
694,837.59487984,5007.020338535309,-0.0041789273,1421312,0.4430582523345947,0.08222656,1324.86,0.008632691,10.322744,2.9079487,1421312,262
695,848.9176554599998,5014.814295291901,-0.0030798723,1423360,0.6605316996574402,0.059521485,1341.22,0.0051826593,8.546692,2.9193006,1423360,288
696,861.9693178299999,5021.91480755806,-0.0012937132,1425408,0.6713317632675171,0.02836914,1358.87,0.0028337121,11.080866,2.924639,1425408,282
697,861.8425451299997,5029.174831390381,-0.0054195398,1427456,0.7386288940906525,0.0574707,1358.87,0.0049279495,9.046862,2.9285753,1427456,285
698,871.26081118,5036.346358060837,-0.0032398037,1429504,0.5493099093437195,0.061914064,1371.73,0.0053237756,17.914516,2.9249713,1429504,286
699,884.1841408399999,5043.502589464188,-0.0028118014,1431552,0.6917436122894287,0.055029295,1390.57,0.0060542068,10.297357,2.9166622,1431552,290
700,884.1730980899998,5050.562411546707,-0.0039914767,1433600,0.6972989439964294,0.045214843,1390.57,0.0037941518,9.243878,2.9105067,1433600,289
701,883.5409883399999,5057.648158550262,-0.0031958628,1435648,0.7382793426513672,0.039892577,1389.51,0.0036743511,7.5662127,2.908472,1435648,266
702,894.8525068100002,5065.333513975143,-0.003055981,1437696,0.6844527125358582,0.054492187,1407.36,0.004826788,8.919899,2.9140835,1437696,289
703,904.7065512700001,5072.4143714904785,-0.0018436381,1439744,0.7874134480953217,0.042285156,1420.56,0.0036969234,9.822523,2.913942,1439744,286
704,889.0518356000002,5079.565426826477,-0.013032625,1441792,0.7158390879631042,0.08515625,1395.24,0.009957088,17.402666,2.9306827,1441792,288
705,888.28487865,5086.6655485630035,-0.00087105547,1443840,0.6045573651790619,0.027001953,1395.24,0.0027781697,11.756694,2.9441311,1443840,291
706,874.0956105900001,5093.695033550262,-0.007370287,1445888,0.8332535922527313,0.0418457,1375.39,0.0042911586,13.66284,2.9344907,1445888,286
707,874.0006169600002,5100.849914312363,-0.004297715,1447936,0.7181062996387482,0.05419922,1375.39,0.004489611,9.260394,2.935685,1447936,280
708,876.2443382100001,5108.148574590683,-0.0064524906,1449984,0.8121311515569687,0.04091797,1376.82,0.004088292,15.838869,2.9390004,1449984,288
709,875.7788906300001,5115.240167379379,-0.0019226719,1452032,0.5249587893486023,0.038330078,1376.82,0.0035281884,12.311388,2.9485202,1452032,287
710,862.8494170199999,5122.361476898193,-0.0036270458,1454080,0.716263085603714,0.035107423,1358.27,0.0032846064,20.82377,2.9586592,1454080,289
711,862.6885668,5129.443955659866,-0.0037693244,1456128,0.9163829982280731,0.06313477,1357.35,0.006154221,3.3875146,2.9473448,1456128,285
712,852.65123624,5136.619522571564,-0.0036382359,1458176,0.8101871758699417,0.019677734,1343.46,0.0021700072,11.141531,2.9259398,1458176,289
713,853.1846919300001,5143.697541713715,-0.0029791177,1460224,0.5942251086235046,0.04433594,1343.46,0.0037815287,12.668123,2.9220247,1460224,287
714,863.56437512,5150.8251953125,-0.0044536297,1462272,0.8463290631771088,0.03359375,1358.72,0.0033631653,5.3840575,2.9303372,1462272,272
715,873.83601557,5158.330698728561,-0.0051272428,1464320,0.7201952636241913,0.08173828,1374.4,0.007200538,10.155996,2.9243526,1464320,271
716,887.2337560299999,5165.883118867874,-0.0051230686,1466368,0.4767385721206665,0.072265625,1392.91,0.0056836433,12.164748,2.9193733,1466368,279
717,876.3742717999999,5173.20236992836,-0.008493993,1468416,0.8030420243740082,0.051123045,1377.22,0.0045630103,15.1196,2.920031,1468416,288
718,889.2043654099999,5180.305623292923,-0.0018595218,1470464,0.7055134475231171,0.054003906,1395.23,0.0044084867,10.511088,2.916628,1470464,287
719,877.7369899,5187.434547424316,-0.0047626095,1472512,0.7400223612785339,0.048876952,1375.23,0.0042652884,12.710943,2.9142623,1472512,291
720,870.4808402799999,5194.462559461594,-0.005893477,1474560,0.9196047261357307,0.063769534,1364.66,0.0050251335,3.2599342,2.9211884,1474560,283
721,846.7046001200001,5201.686456918716,-0.0031872217,1476608,0.6912866830825806,0.03305664,1328.99,0.0032367154,19.8653,2.929007,1476608,278
722,859.43371367,5209.03698682785,-0.0018068956,1478656,0.7095870673656464,0.032568358,1347.67,0.0031223889,9.071102,2.924381,1478656,279
723,847.34820216,5216.362512350082,-0.004499707,1480704,0.6945270299911499,0.061914064,1327.7,0.0053517283,14.665584,2.9218698,1480704,286
724,856.59241206,5223.504333019257,-0.0036706582,1482752,0.7966103404760361,0.040283203,1339.66,0.0035089,10.397458,2.9256635,1482752,280
725,858.07482206,5230.794700145721,-0.0006673316,1484800,0.7886856645345688,0.06347656,1339.66,0.005146056,9.342424,2.9408143,1484800,292
726,858.5975301699999,5237.792391061783,-0.0025686536,1486848,0.6111334264278412,0.027978515,1339.66,0.0026528279,11.171536,2.9501758,1486848,274
727,870.55707924,5245.253250837326,-0.0048314696,1488896,0.7702722400426865,0.06459961,1357.31,0.005422494,9.6543665,2.9554844,1488896,300
728,822.3174799600002,5252.061341285706,-0.0094568115,1490944,0.7609397023916245,0.064941406,1283.06,0.0056900783,25.394753,2.9623632,1490944,289
729,823.0754170100001,5259.133633136749,-0.0035617086,1492992,0.6876194775104523,0.031152343,1283.06,0.0030100676,10.390534,2.959478,1492992,279
730,836.26835009,5266.459261894226,-0.00303158,1495040,0.5972545742988586,0.03564453,1301.74,0.0034067943,11.588312,2.9575586,1495040,265
731,833.7082460199999,5274.168899536133,-0.0063472227,1497088,0.9327362701296806,0.034814455,1298.67,0.0030413498,4.6532717,2.9663634,1497088,282
732,835.7920985999999,5281.423689842224,-0.003216207,1499136,0.6788749396800995,0.03330078,1298.67,0.0031195304,9.522667,2.9739947,1499136,278
733,836.50298134,5288.774075508118,-0.0015730367,1501184,0.6462052464485168,0.04873047,1298.67,0.004224085,10.144081,2.9798179,1501184,286
734,823.52607523,5295.9324259758,-0.0029048575,1503232,0.9334564208984375,0.043896485,1275.87,0.0038791061,7.3722067,2.9786685,1503232,298
735,766.84558032,5302.793414592743,-0.0024510538,1505280,0.6382982730865479,0.025976563,1189.4,0.0029038275,34.3266,2.976753,1505280,289
736,780.74559299,5309.862934112549,-0.0030793191,1507328,0.7160682380199432,0.04790039,1209.37,0.004199234,9.044104,2.9803603,1507328,279
737,784.6728882300001,5317.202771663666,-0.0012684315,1509376,0.712983101606369,0.031445313,1213.46,0.0029933737,17.02592,2.9811225,1509376,286
738,790.1950947900001,5324.340752124786,-0.005761553,1511424,0.888468861579895,0.052783202,1223.45,0.0045524715,4.899438,2.9792175,1511424,278
739,797.34664693,5331.701162815094,-0.003298279,1513472,0.7047662436962128,0.04916992,1233.08,0.0041176123,9.01896,2.9734607,1513472,281
740,791.8955040800001,5338.967461824417,-0.0050070444,1515520,0.9173139929771423,0.040722657,1225.89,0.00381053,3.4503987,2.9716187,1515520,276
741,793.00447948,5346.371687173843,-0.0046964968,1517568,0.6130405068397522,0.06381836,1225.89,0.0053450363,9.684051,2.9779506,1517568,277
742,797.4297377500001,5353.745198726654,-0.0017337978,1519616,0.8257188349962234,0.039453126,1230.55,0.0034219078,16.545366,2.987141,1519616,289
743,797.66406436,5360.812488555908,-0.00068023556,1521664,0.6855121552944183,0.04116211,1230.55,0.0037177156,9.617281,2.9979117,1521664,285
744,798.4552459400002,5367.9967584609985,-0.00124168,1523712,0.7020042240619659,0.057763673,1230.55,0.0049057235,10.989301,2.9959507,1523712,298
745,807.7514066500001,5374.848505973816,-0.005185742,1525760,0.6777569651603699,0.057763673,1243.88,0.004754438,9.332978,2.9957094,1525760,282
746,820.75562961,5382.08993935585,-0.0032719143,1527808,0.666624903678894,0.03149414,1262.61,0.0030253627,11.337511,2.993435,1527808,287
747,820.7720836999999,5389.204753637314,-0.0041163852,1529856,0.5515574514865875,0.050341796,1263.07,0.0042667473,10.783193,3.0004895,1529856,280
748,828.05168959,5396.496216773987,-0.0037401677,1531904,0.5877503454685211,0.051611327,1274.52,0.0047366386,12.175828,3.0107796,1531904,286
749,829.14357857,5403.657730340958,-0.0044364436,1533952,0.6928056180477142,0.06918945,1274.52,0.0055986806,9.625222,3.0200613,1533952,285
750,830.6199749900001,5410.830684185028,-0.002791769,1536000,0.7103265821933746,0.07729492,1274.52,0.006660844,11.070485,3.0317311,1536000,285
751,839.8577628500002,5417.998158693314,-0.0068114186,1538048,0.5396569669246674,0.05419922,1289.85,0.0049438355,9.129416,3.04458,1538048,287
752,849.7301081300002,5425.116085290909,-0.004598651,1540096,0.5692457854747772,0.046582032,1304.7,0.004354189,11.52506,3.0490432,1540096,284
753,850.7161479699998,5432.3033974170685,-0.0017101647,1542144,0.680331289768219,0.027734375,1304.7,0.002496891,11.584802,3.0505307,1542144,284
754,851.99785259,5439.491215229034,-0.0032317925,1544192,0.6792678534984589,0.089257814,1304.7,0.0070588896,9.77584,3.0468688,1544192,291
755,862.0458223799999,5446.5147614479065,-0.003923882,1546240,0.6240756213665009,0.05239258,1319.94,0.0042308765,9.412598,3.0428746,1546240,270
756,862.21300426,5454.087780237198,-0.0043116556,1548288,0.618188351392746,0.08081055,1319.94,0.0063334377,11.703937,3.0435348,1548288,286
757,872.7447288899999,5461.247679710388,-0.00752384,1550336,0.705496072769165,0.056347657,1335.09,0.004842166,10.1045265,3.0409036,1550336,285
758,871.72345456,5468.433802366257,-0.004250071,1552384,0.7255171835422516,0.03671875,1335.09,0.0030620587,11.900244,3.030623,1552384,290
759,883.3598927299998,5475.473134279251,-0.004370974,1554432,0.5729993283748627,0.06933594,1352.16,0.006254521,10.8717165,3.0181952,1554432,284
760,884.2014465899998,5482.675608873367,-0.0010172841,1556480,0.6276608407497406,0.06499024,1352.16,0.0052863485,8.468618,3.020326,1556480,285
761,884.9204889899999,5489.85751080513,-0.0024220212,1558528,0.7437956035137177,0.042089842,1352.16,0.0036909145,9.045825,3.024813,1558528,289
762,884.3449472299998,5496.927982807159,-0.00225654,1560576,0.8214311301708221,0.05288086,1352.16,0.004412027,8.745786,3.021587,1560576,292
763,872.47023395,5503.926326036453,-0.004563916,1562624,0.798939123749733,0.049560547,1336.13,0.0041939644,8.140918,3.0284364,1562624,289
764,873.32907585,5511.000636816025,-0.002183977,1564672,0.7634212523698807,0.033447266,1336.13,0.0030894054,8.767573,3.035831,1564672,288
765,887.03250078,5518.096247673035,-0.0012004194,1566720,0.6284247636795044,0.030615235,1355.34,0.002791326,11.531645,3.0434878,1566720,270
766,887.4931988400001,5525.671102523804,-0.0030597039,1568768,0.720398485660553,0.043115236,1355.34,0.0039864522,10.487115,3.0429826,1568768,283
767,889.1904705,5532.894204854965,-0.0015287546,1570816,0.6710105538368225,0.028027344,1355.34,0.002739624,11.737661,3.0384107,1570816,289
