approxkl,ep_len_mean,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,ep_reward_mean,explained_variance,serial_timesteps
0.0021128417,1835.83,439,776,0.021582032,3.2120686e-05,3738.3401856422424,19.800507,6.950576,1589248,1791.08201112,0.044659972190856934,1589248
0.0020808543,1846.12,449,777,0.01977539,-0.0005942519,3743.0029258728027,20.379318,6.9558897,1591296,1801.8855953800003,-0.002279996871948242,1591296
0.0008930713,1854.68,450,778,0.0028320313,0.00035189046,3747.557236433029,20.409534,6.9601946,1593344,1812.42751387,-0.0051947832107543945,1593344
0.0014985502,1854.68,444,779,0.0125,1.17593445e-05,3752.099905729294,20.322054,6.954545,1595392,1812.5280801899996,0.0008625388145446777,1595392
0.0026214456,1854.68,434,780,0.027978515,-0.0013049816,3756.7056143283844,20.278269,6.9466248,1597440,1812.7129644899999,0.0005077719688415527,1597440
0.001030336,1854.68,444,781,0.009814453,0.00011001539,3761.421726465225,20.268768,6.946997,1599488,1812.8381440099997,-0.001909017562866211,1599488
0.0017240901,1854.68,436,782,0.013720703,0.0003603531,3766.0246353149414,20.16564,6.945039,1601536,1812.9461890199996,0.00669783353805542,1601536
0.0018536635,1865.7,440,783,0.011523438,0.0005493601,3770.713339328766,20.218433,6.934695,1603584,1824.4529689699996,0.011786341667175293,1603584
0.0013385518,1865.7,448,784,0.007080078,-0.00051059254,3775.3627636432648,20.468626,6.921772,1605632,1824.51853171,-0.021918296813964844,1605632
0.0015269953,1878.96,418,785,0.012109375,-0.00038764783,3779.9345688819885,20.335484,6.9157434,1607680,1838.20678728,0.002697885036468506,1607680
0.00035371,1889.63,456,786,0.0037597655,-0.0008625201,3784.8241169452667,6.352696,6.9247727,1609728,1845.9258489899998,0.97277638502419,1609728
0.0035260967,1889.63,413,787,0.03745117,-0.0015592898,3789.3063921928406,20.278393,6.918902,1611776,1849.7945917799998,0.002296924591064453,1611776
0.002659762,1890.81,408,788,0.028808594,-0.0010005011,3794.2612822055817,20.76405,6.930982,1613824,1851.5408542599994,-0.03308427333831787,1613824
0.0016443564,1896.33,410,789,0.010253906,-0.0009061297,3799.2806096076965,20.2425,6.9394736,1615872,1860.05194379,0.010819494724273682,1615872
0.0010081105,1896.33,399,790,0.006787109,-0.0013620856,3804.264867067337,20.1935,6.93631,1617920,1860.6428440399998,0.011410534381866455,1617920
0.0042653475,1896.33,426,791,0.048876952,0.00032054656,3809.3903982639313,19.963465,6.946843,1619968,1860.73156112,0.027805626392364502,1619968
0.0006977689,1888.99,427,792,0.0032226562,-0.0016501667,3814.1878159046173,4.1774406,6.9388595,1622016,1852.8581253299997,0.9638334549963474,1622016
0.0028488724,1888.99,441,793,0.028955078,-0.0012508284,3818.976936817169,20.377512,6.919223,1624064,1852.9434449300002,-0.003737330436706543,1624064
0.0037742227,1888.99,431,794,0.03779297,-0.0020064334,3823.6161584854126,20.413105,6.9135313,1626112,1853.00636416,-0.004622101783752441,1626112
0.003713408,1888.99,421,795,0.03676758,-0.0011238824,3828.364663362503,20.30878,6.9109626,1628160,1853.12257967,0.001732170581817627,1628160
0.0012578614,1885.29,436,796,0.0086425785,-0.0015741654,3833.224203824997,6.8739142,6.891919,1630208,1848.97061366,0.9196229130029678,1630208
0.0025345641,1885.29,414,797,0.024316406,-0.0022615688,3837.9180750846863,20.335762,6.883928,1632256,1848.9887023799997,0.0008327364921569824,1632256
0.0043206,1885.29,427,798,0.04951172,-0.0023214654,3842.8630516529083,20.286167,6.9009485,1634304,1849.0066197699998,0.004182755947113037,1634304
0.002719021,1885.29,420,799,0.023583984,-0.0008505977,3847.653800725937,20.216839,6.910407,1636352,1849.0167562699999,0.007330119609832764,1636352
0.0055148327,1885.29,428,800,0.06723633,-0.0016486248,3852.526046514511,20.17929,6.915044,1638400,1848.9752406999999,-3.8743019104003906e-05,1638400
0.0025011743,1885.29,415,801,0.02578125,-0.0009423625,3857.3059663772583,20.410793,6.933037,1640448,1848.91378784,-0.015708446502685547,1640448
0.0023690923,1885.29,422,802,0.01953125,0.0002414943,3862.235894680023,20.184305,6.9375696,1642496,1848.8826484600002,0.008295416831970215,1642496
0.00044360635,1872.4,432,803,0.0015625,-0.00023198566,3867.0883655548096,24.33032,6.940754,1644544,1835.5485563799998,0.7971806228160858,1644544
0.0026428583,1872.4,426,804,0.02758789,7.943809e-05,3871.826339006424,20.378212,6.9434786,1646592,1835.51275573,-0.00979757308959961,1646592
0.0009683911,1872.4,424,805,0.005078125,-0.0002365997,3876.6273617744446,20.146486,6.947828,1648640,1835.4678494300001,0.009236454963684082,1648640
0.0015093359,1872.4,425,806,0.011572266,-0.0002950731,3881.457480430603,20.214212,6.9573708,1650688,1835.43620485,0.0025740861892700195,1650688
0.0014118698,1872.4,443,807,0.012646484,-0.0010300259,3886.267416715622,20.278652,6.9641848,1652736,1835.3788832000002,-0.010918259620666504,1652736
0.003098855,1872.4,442,808,0.030712891,-0.0022916244,3890.885502576828,20.045927,6.965464,1654784,1835.30406767,0.009025812149047852,1654784
0.0016098039,1872.4,424,809,0.009082031,-0.00060069805,3895.5121207237244,20.229055,6.9582148,1656832,1835.2780536100004,-0.0026346445083618164,1656832
0.0019387035,1872.4,438,810,0.017285157,-8.130843e-05,3900.3331627845764,20.050062,6.962593,1658880,1835.2292326799998,0.008078992366790771,1658880
0.0021218576,1872.4,434,811,0.019873047,-0.00094419776,3905.0029332637787,20.301487,6.970651,1660928,1835.13709813,-0.016623258590698242,1660928
0.0026798402,1872.4,442,812,0.025390625,-0.0031279419,3909.720309495926,5.3461027,6.9519553,1662976,1834.64490421,0.9360320866107941,1662976
0.0015540078,1872.4,427,813,0.01040039,-0.00029362956,3914.3450701236725,20.140694,6.945056,1665024,1834.52551852,0.0007058978080749512,1665024
0.0031063014,1872.4,437,814,0.0328125,-0.0010178483,3919.136945962906,20.067532,6.9514327,1667072,1834.46683077,0.005132138729095459,1667072
0.00031090557,1866.39,436,815,0.00092773436,-0.0013386302,3923.818775177002,5.5464435,6.9510894,1669120,1827.36800871,0.9610558971762657,1669120
0.0048072934,1866.39,434,816,0.06010742,-0.003093821,3928.5058884620667,20.248451,6.958581,1671168,1827.3047100299998,-0.010042309761047363,1671168
0.004712588,1866.39,440,817,0.059521485,-0.0010720476,3933.221057653427,20.018238,6.967608,1673216,1827.21863169,0.011512339115142822,1673216
0.0030460437,1866.39,433,818,0.030126953,-0.0011383079,3937.867120742798,19.99332,6.9662676,1675264,1827.1645338900003,0.022222459316253662,1675264
0.001225039,1866.39,428,819,0.008007812,0.00038310746,3942.592222213745,20.162052,6.9574537,1677312,1827.1308489400003,0.009529471397399902,1677312
0.0059834695,1866.39,441,820,0.08251953,-0.0027982853,3947.3680760860443,20.281012,6.955691,1679360,1827.14958604,0.004054367542266846,1679360
0.0012779031,1857.41,439,821,0.0064941407,-0.00067785115,3952.005952835083,25.327991,6.962531,1681408,1817.7434079700004,0.7738865166902542,1681408
0.004875005,1857.41,438,822,0.059375,-0.0032407462,3956.665694952011,20.315845,6.9620347,1683456,1817.7861534400001,-0.0017813444137573242,1683456
0.00403201,1857.41,423,823,0.050732423,-0.0011815524,3961.335154056549,20.208729,6.9617295,1685504,1817.8205751600003,0.006121814250946045,1685504
0.0014683872,1853.51,438,824,0.01015625,-0.0023395591,3966.1715388298035,5.533578,6.959296,1687552,1813.5323586099996,0.9367673993110657,1687552
0.0014375612,1853.51,445,825,0.009814453,-0.0008936206,3970.8458943367004,20.524492,6.956034,1689600,1813.5953164199996,-0.014451146125793457,1689600
0.002231447,1853.51,442,826,0.023242187,-0.00030793282,3975.447338819504,20.236383,6.960987,1691648,1813.6657704899999,0.007627725601196289,1691648
0.0007349556,1853.51,421,827,0.0029785156,6.2414016e-05,3980.0754034519196,20.369589,6.962569,1693696,1813.7053531000001,-0.0006003379821777344,1693696
0.0013482961,1853.51,453,828,0.009667968,-0.00083629583,3984.9366915225983,21.605433,6.965841,1695744,1813.74684304,0.6880288422107697,1695744
0.0015926497,1843.75,447,829,0.008886719,-0.0010510347,3989.448832511902,3.6576352,6.959655,1697792,1802.7685264999998,0.9698736891150475,1697792
0.0029385916,1827.71,444,830,0.030859375,-0.0019172058,3994.0237233638763,24.75965,6.9500923,1699840,1785.7949804,0.8663519769906998,1699840
0.0046718256,1834.8,442,831,0.056689452,-0.0018025201,3998.633522748947,20.344313,6.9535246,1701888,1793.95478853,-0.0028908252716064453,1701888
0.0034877514,1834.8,455,832,0.03461914,-0.0013862913,4003.2603392601013,20.213245,6.957593,1703936,1793.99007872,0.003834664821624756,1703936
0.0033287308,1834.8,439,833,0.034521483,-0.0018656108,4007.7531385421753,20.39967,6.9563627,1705984,1794.0463601400002,-0.007703065872192383,1705984
0.0018440748,1834.8,453,834,0.012451172,0.0004600132,4012.4118313789368,20.318361,6.9554124,1708032,1794.04430744,-0.004711627960205078,1708032
0.002599138,1841.99,443,835,0.025878906,-0.0013622572,4016.932811975479,20.317974,6.9711785,1710080,1802.31945641,-0.0009272098541259766,1710080
0.005402079,1841.99,434,836,0.06679688,-0.0033000573,4021.551100254059,20.332527,6.9833245,1712128,1802.33379519,0.00012731552124023438,1712128
0.0042762356,1841.99,444,837,0.05341797,-0.0014533689,4026.2624192237854,20.130001,6.98495,1714176,1802.36438695,0.01680278778076172,1714176
0.0026679668,1844.44,443,838,0.027392577,-0.000509986,4030.870385169983,20.229908,6.988248,1716224,1806.0918284,0.010666131973266602,1716224
0.0015855434,1844.44,430,839,0.0128417965,0.00023421268,4035.4913215637207,20.294018,6.9927125,1718272,1806.1193387599997,0.0041013360023498535,1718272
0.004424213,1844.44,451,840,0.05239258,-0.002969337,4040.252259016037,20.525692,7.0008254,1720320,1806.18443141,-0.018800973892211914,1720320
0.0022893818,1844.44,430,841,0.020410156,-0.0031773527,4044.790733575821,20.435616,7.01035,1722368,1806.1938223500003,-0.010385751724243164,1722368
0.003164262,1859.41,432,842,0.037109375,-0.00083783874,4049.5490679740906,20.350199,7.0168595,1724416,1822.2588356900003,-0.000983119010925293,1724416
0.0013873742,1864.19,418,843,0.010693359,7.9658435e-05,4054.2852177619934,20.362478,7.0261,1726464,1828.1091312000003,-0.00201570987701416,1726464
0.0013405692,1868.87,434,844,0.007861328,-0.0018417127,4059.1831781864166,8.644222,7.0172706,1728512,1833.11158806,0.9178745597600937,1728512
0.0026192605,1868.87,407,845,0.025976563,-0.0004894249,4063.8965513706207,20.298447,7.0036316,1730560,1833.11753553,0.004180431365966797,1730560
0.003125444,1868.87,440,846,0.034423828,-0.0012641206,4068.925060272217,20.372808,6.9998794,1732608,1833.13181682,-0.005104541778564453,1732608
0.0026933532,1871.77,446,847,0.031347655,-0.0022793037,4073.578866481781,25.285934,7.011302,1734656,1835.38438652,0.8693502247333527,1734656
0.0008050944,1870.13,463,848,0.007519531,-0.0014142992,4078.1680812835693,4.5775957,7.032482,1736704,1832.4773291899996,0.9711479973047972,1736704
0.0027139275,1870.13,443,849,0.033447266,-0.0011775667,4082.583247423172,20.416918,7.0491934,1738752,1832.5128403199997,-0.0022820234298706055,1738752
