total_timesteps,clipfrac,policy_loss,fps,time_elapsed,serial_timesteps,value_loss,approxkl,n_updates,policy_entropy,explained_variance,ep_reward_mean,ep_len_mean
1175552,0.045996092,-0.0075963,481,2390.1091582775116,1175552,10.917345,0.005289735,574,6.3096714,0.9465709552168846,907.0725393799999,1259.53
1177600,0.049609374,-0.004514475,420,2394.35901427269,1177600,20.564314,0.0042075333,575,6.2978663,0.8835456967353821,922.5073849899999,1274.87
1179648,0.026855469,-0.0015444002,510,2399.2258064746857,1179648,20.325924,0.00390846,576,6.2935333,0.9066416025161743,928.3186250199998,1274.87
1181696,0.024951171,-0.0033231445,457,2403.2358837127686,1181696,17.053474,0.0020172144,577,6.290978,0.6189679205417633,925.0080085499999,1278.11
1183744,0.018994141,-0.0044907006,507,2407.7178196907043,1183744,14.600357,0.0029615234,578,6.293551,0.9387827590107918,907.4354749599999,1250.21
1185792,0.023583984,-0.0024493092,452,2411.7547476291656,1185792,21.02256,0.0022932896,579,6.2958765,0.8957514837384224,923.46298914,1265.81
1187840,0.038085938,-0.0033119854,458,2416.2786257267,1187840,7.9880776,0.0032911382,580,6.2924724,0.9476698711514473,933.07033299,1281.07
1189888,0.04169922,-0.0042727534,458,2420.7465431690216,1189888,20.526197,0.0037459272,581,6.2869287,0.9027129635214806,933.1995679500002,1281.07
1191936,0.037060548,-0.0027367882,387,2425.2117068767548,1191936,9.186015,0.0033370033,582,6.2856007,0.6859109699726105,927.1149938100002,1281.07
1193984,0.024316406,-0.002570778,379,2430.5005836486816,1193984,8.302949,0.002135947,583,6.2897444,0.7342071831226349,934.0162830900001,1292.16
1196032,0.035791017,-0.005111375,404,2435.8989419937134,1196032,19.124363,0.0031087613,584,6.291995,0.6079807877540588,945.7766327599998,1311.19
1198080,0.024658203,-0.0052125854,522,2440.958147764206,1198080,23.764816,0.0022875757,585,6.305465,0.7531857937574387,888.3969046299998,1247.5
1200128,0.04711914,-0.0067207166,461,2444.880852460861,1200128,7.4151344,0.0043235566,586,6.3161974,0.7511408030986786,887.3256204799998,1245.49
1202176,0.035107423,-0.0038626473,476,2449.32151389122,1202176,14.884128,0.003035955,587,6.3258867,0.6873950362205505,891.5597499499999,1252.31
1204224,0.02446289,-0.003014269,416,2453.6163206100464,1204224,17.603725,0.0026397447,588,6.325019,0.6755053997039795,905.6649016199999,1274.5
1206272,0.03881836,-0.0068257875,463,2458.539720058441,1206272,6.907481,0.0048405854,589,6.30588,0.9671237394213676,909.04230527,1279.45
1208320,0.052099608,-0.0044552246,468,2462.9570977687836,1208320,21.51437,0.004098994,590,6.3022065,0.8774888068437576,909.9679602800002,1279.45
1210368,0.017138671,-0.0029878248,502,2467.328414916992,1210368,20.536785,0.0017303486,591,6.306219,0.8844128921627998,925.08253431,1297.23
1212416,0.023779297,-0.0026917658,500,2471.404579639435,1212416,28.20901,0.0025248495,592,6.3028603,0.8305293172597885,926.0321620499999,1299.56
1214464,0.028857421,-0.0032885722,514,2475.494439125061,1214464,22.552307,0.003291954,593,6.304329,0.9216029718518257,880.8156092799999,1255.86
1216512,0.043554686,-0.005969157,436,2479.475037097931,1216512,20.100178,0.0038411443,594,6.288785,0.8798822313547134,887.0150418599999,1255.86
1218560,0.017675782,-0.0015428648,446,2484.1641731262207,1218560,20.239912,0.002132372,595,6.2671924,0.8748834133148193,887.2009381099998,1255.86
1220608,0.013916016,-0.0012176849,447,2488.750195980072,1220608,26.612234,0.0014019425,596,6.2598658,0.8946101516485214,887.4900797499998,1256.08
1222656,0.017529298,-0.004551702,397,2493.326256752014,1222656,19.74934,0.0017019573,597,6.2703633,0.7875600308179855,864.9082042399999,1228.34
1224704,0.035986327,-0.0042161285,423,2498.475838661194,1224704,6.861538,0.0041526407,598,6.290635,0.9659571759402752,851.15678497,1215.74
1226752,0.03691406,-0.0020136002,493,2503.313778400421,1226752,32.569206,0.003132217,599,6.2979994,0.8417760133743286,866.3553449000001,1231.08
1228800,0.053515624,-0.004853855,394,2507.466389656067,1228800,19.687916,0.0050626034,600,6.299431,0.8918217122554779,882.5788315499999,1247.21
1230848,0.04111328,-0.008573237,406,2512.6626467704773,1230848,8.248487,0.004627833,601,6.282863,0.9519875459372997,880.12920149,1243.32
1232896,0.017089844,-0.0015976734,471,2517.6967499256134,1232896,20.695753,0.0017521133,602,6.268456,0.3257194757461548,892.3073737399998,1252.99
1234944,0.05444336,-0.0039825495,469,2522.043294906616,1234944,8.811235,0.0047643995,603,6.2742777,0.6995610296726227,886.43379274,1252.99
1236992,0.014355469,-0.0042964476,468,2526.4093766212463,1236992,9.389904,0.0017124743,604,6.281419,0.9484967514872551,891.6357841999998,1260.83
1239040,0.032080077,-0.0050639175,483,2530.7778222560883,1239040,26.882679,0.0031299754,605,6.289471,0.531624972820282,903.5172221499998,1270.82
1241088,0.031103516,-0.0034861162,466,2535.013647079468,1241088,9.510678,0.0032108552,606,6.2859316,0.9505510181188583,913.07634574,1286.13
1243136,0.017236328,-0.0012631473,506,2539.400673866272,1243136,19.815006,0.0018139206,607,6.281704,0.8652520775794983,913.0761162599998,1286.13
1245184,0.02836914,-0.00442689,516,2543.4432582855225,1245184,16.914371,0.0027048248,608,6.2793565,0.9112404733896255,898.49679152,1271.64
1247232,0.072070315,-0.0030158353,365,2547.412188768387,1247232,20.072117,0.0057278597,609,6.2863913,0.8805127143859863,913.9687034399999,1287.26
1249280,0.095263675,-0.0076636085,365,2553.0217702388763,1249280,20.094349,0.0070012854,610,6.2871714,0.879533164203167,914.18999181,1287.26
1251328,0.025195312,-0.004512527,471,2558.6299991607666,1251328,25.544905,0.0027781816,611,6.2839684,0.913254052400589,928.5345727400002,1300.35
1253376,0.036621094,-0.0018076643,466,2562.9697766304016,1253376,20.203644,0.0030479967,612,6.284629,0.8868811503052711,927.77883608,1300.35
1255424,0.019433593,-0.0044136047,442,2567.361052274704,1255424,7.10839,0.0021061609,613,6.2856445,0.9655883386731148,926.9672660500001,1299.14
1257472,0.0362793,-0.0039254786,482,2571.985412836075,1257472,26.14207,0.0029817245,614,6.2857337,0.8909456506371498,940.5155229600001,1312.58
1259520,0.029345702,-0.004862586,468,2576.2312529087067,1259520,20.232481,0.002604371,615,6.279968,0.8944011107087135,954.4084761500002,1327.97
1261568,0.03022461,-0.0031177138,426,2580.6071553230286,1261568,20.186699,0.0029082387,616,6.2762,0.8818754702806473,966.9661503400001,1340.97
1263616,0.05522461,-0.0034694937,434,2585.41388964653,1263616,20.283287,0.0045694695,617,6.2687907,0.8815948814153671,966.9592894200001,1340.97
1265664,0.026123047,-0.0030686895,466,2590.1311688423157,1265664,21.314861,0.002467807,618,6.2616053,0.87166728079319,981.7116415900001,1355.39
1267712,0.011621093,-0.0013024043,450,2594.523017168045,1267712,20.47134,0.0013671133,619,6.251931,0.8830663710832596,996.3937387100002,1370.8
1269760,0.05605469,-0.0062490404,455,2599.067629337311,1269760,20.197296,0.0045636995,620,6.2432966,0.8656922876834869,1012.0984538000001,1386.45
1271808,0.021289062,-0.0020812904,486,2603.5659403800964,1271808,26.348373,0.0020530939,621,6.2410774,0.8854440003633499,1012.3865938,1386.6
1273856,0.019628907,-0.003846903,481,2607.7768387794495,1273856,21.942577,0.0020354795,622,6.2379036,0.8611097633838654,1025.4131747499998,1401.55
1275904,0.018896485,-0.0032267887,463,2612.029810667038,1275904,10.264822,0.001987844,623,6.2371364,0.9480804428458214,1013.1728086100001,1390.6
1277952,0.021337891,-0.0022311385,471,2616.4476339817047,1277952,31.321188,0.0021977206,624,6.2381563,0.8690991997718811,1026.42991568,1404.06
1280000,0.04477539,-0.002324459,440,2620.796058177948,1280000,20.093843,0.0038335286,625,6.2218084,0.8904857784509659,1026.1757854,1404.06
1282048,0.020214844,-0.002489519,371,2625.443570613861,1282048,20.796871,0.0022193694,626,6.206187,0.8734389692544937,1042.29821416,1421.8
1284096,0.055322267,-0.00397549,377,2630.95104432106,1284096,20.997597,0.004443626,627,6.204444,0.877642422914505,1047.5575437300001,1421.8
1286144,0.02758789,-0.0029026177,500,2636.3746218681335,1286144,20.604038,0.0027090793,628,6.2117786,0.8905441835522652,1062.46392825,1438.01
1288192,0.026660156,-0.0041106106,527,2640.467899799347,1288192,38.690285,0.0031302727,629,6.221459,0.855023592710495,1060.2153384800001,1435.26
1290240,0.075488284,-0.005993095,494,2644.3529353141785,1290240,20.503422,0.005698123,630,6.243562,0.8814413174986839,1065.7057657199998,1435.26
1292288,0.083300784,-0.006465235,488,2648.492063522339,1292288,20.434933,0.0063482835,631,6.2577906,0.8836365640163422,1065.53458905,1435.26
1294336,0.015771484,-0.0034171895,467,2652.6863799095154,1294336,8.265718,0.0017071326,632,6.269311,0.9574579298496246,1050.39040089,1420.05
1296384,0.028808594,-0.0045623127,468,2657.0657455921173,1296384,20.29101,0.0026416052,633,6.2677474,0.8863845020532608,1066.57230056,1436.61
1298432,0.05283203,-0.0038299735,483,2661.437344789505,1298432,20.328375,0.004259058,634,6.2763524,0.8871406987309456,1077.6064154199998,1445.53
1300480,0.029833984,-0.0034088003,447,2665.674243450165,1300480,20.202862,0.0028748086,635,6.274303,0.8810001686215401,1082.93641908,1445.53
1302528,0.025292968,-0.0020108265,460,2670.2506306171417,1302528,19.920528,0.0026132795,636,6.2734118,0.8851838633418083,1082.7402899299998,1445.53
1304576,0.030322265,-0.002995961,431,2674.701024055481,1304576,20.127016,0.0030010832,637,6.266647,0.8847562447190285,1082.4655639999999,1445.53
1306624,0.0140625,-0.0033485338,490,2679.447321653366,1306624,27.984167,0.0015685977,638,6.2682233,0.8882444351911545,1083.90579199,1448.98
1308672,0.015917968,-0.0017641855,448,2683.6236119270325,1308672,20.277021,0.0015724367,639,6.2811594,0.8806489408016205,1089.29431188,1448.98
1310720,0.03618164,-0.0028920535,480,2688.187380552292,1310720,21.369316,0.0038870038,640,6.286397,0.8713112324476242,1094.40775426,1448.98
1312768,0.04892578,-0.005832976,541,2692.448063135147,1312768,18.332958,0.004609264,641,6.288911,0.694451242685318,1072.8632587099999,1433.66
1314816,0.03339844,-0.0039380398,487,2696.2305397987366,1314816,10.4908285,0.0028324267,642,6.299567,0.6933225393295288,1082.2794942199998,1449.13
1316864,0.0359375,-0.002875733,462,2700.4303674697876,1316864,16.33524,0.003114012,643,6.3090186,0.7202455401420593,1082.8647308600002,1450.03
1318912,0.029101562,-0.0051512057,499,2704.8609280586243,1318912,21.925793,0.0026730122,644,6.323886,0.8757256045937538,1098.12982379,1468.33
1320960,0.025732422,-0.003101878,525,2708.9628915786743,1320960,10.315323,0.0026785678,645,6.330394,0.6968519687652588,1109.26288737,1486.18
1323008,0.020019531,-0.0033278037,530,2712.861757993698,1323008,27.918274,0.0018416367,646,6.336047,0.5168968439102173,1067.6974855500002,1439.23
1325056,0.023583984,-0.0029309369,490,2716.7261006832123,1325056,11.620189,0.0020700204,647,6.33996,0.8799316883087158,1068.88395558,1439.23
1327104,0.03666992,-0.007115472,411,2720.903228998184,1327104,4.9809313,0.0037668697,648,6.334116,0.9768417924642563,1066.97931167,1436.89
1329152,0.021386718,-0.002913577,462,2725.885966062546,1329152,24.628063,0.002090533,649,6.3326626,0.9119192287325859,1079.91498763,1449.37
1331200,0.023925781,-0.0016584493,477,2730.3137197494507,1331200,23.31231,0.002171583,650,6.33253,0.8372924476861954,1079.06494284,1449.37
1333248,0.04916992,-0.0046858606,413,2734.6086134910583,1333248,11.670265,0.0041540493,651,6.331767,0.7328363358974457,1079.5780631499997,1449.37
1335296,0.07529297,-0.0043375334,478,2739.5650758743286,1335296,12.614374,0.0065590786,652,6.344584,0.714447021484375,1073.9759070199998,1449.37
1337344,0.030419922,-0.00556978,499,2743.8495438098907,1337344,12.160765,0.0026653116,653,6.3543797,0.925176240503788,1074.69966865,1449.37
1339392,0.030419922,-0.003118574,434,2747.9496545791626,1339392,21.29374,0.0029768685,654,6.352116,0.8902348950505257,1079.2756769300001,1449.37
1341440,0.02470703,-0.0051920884,479,2752.661541700363,1341440,26.447922,0.002597697,655,6.342822,0.9100866541266441,1083.0344494800001,1446.87
1343488,0.03334961,-0.0047260923,504,2756.9319829940796,1343488,23.380829,0.0033912198,656,6.3475246,0.9226825013756752,1098.00652972,1463.02
1345536,0.006201172,-0.0010154337,479,2760.995700597763,1345536,19.87226,0.00075500965,657,6.3612633,0.8906812891364098,1113.3505016,1478.74
1347584,0.03305664,-0.003025618,453,2765.2641746997833,1347584,16.287045,0.0029393043,658,6.368545,0.7528512328863144,1121.7909934200002,1493.04
1349632,0.022900391,-0.0025937487,425,2769.7850868701935,1349632,20.229536,0.0026425563,659,6.370252,0.8955817818641663,1126.29205696,1493.04
1351680,0.027246093,-0.0016303109,404,2774.596461057663,1351680,20.763746,0.002458831,660,6.369214,0.8929078578948975,1137.727988,1503.89
1353728,0.03618164,-0.0033603206,451,2779.6553769111633,1353728,20.317598,0.003729167,661,6.359513,0.8991766348481178,1142.8185653,1503.89
1355776,0.027197266,-0.0025145365,468,2784.1947236061096,1355776,21.789272,0.0023987158,662,6.3465242,0.8868865296244621,1155.87913733,1517.42
1357824,0.042578124,-0.0028456056,488,2788.565954685211,1357824,19.984652,0.0035162303,663,6.3336678,0.8985585197806358,1168.6265529300001,1530.3
1359872,0.03046875,-0.004387585,487,2792.7597239017487,1359872,21.700981,0.002572879,664,6.326426,0.8850740268826485,1165.6803635099998,1530.3
1361920,0.019580077,-0.0053505953,471,2796.9569277763367,1361920,5.5626745,0.0030365293,665,6.3276434,0.9771886970847845,1152.1878768,1515.62
1363968,0.04145508,-0.003379893,471,2801.3049211502075,1363968,20.19039,0.0033492246,666,6.3319592,0.865971103310585,1152.8410788299998,1515.62
1366016,0.050683595,-0.006099644,462,2805.653587579727,1366016,20.349308,0.004211572,667,6.3248854,0.8807930275797844,1166.29962732,1527.54
1368064,0.025878906,-0.0022640545,469,2810.0852320194244,1368064,20.702305,0.002318409,668,6.3203044,0.8255591094493866,1179.9565322899998,1540.05
1370112,0.019189453,-0.00410772,483,2814.451243162155,1370112,12.151461,0.0019484728,669,6.322654,0.9403220415115356,1190.1603901800001,1555.6
1372160,0.03828125,-0.002971532,468,2818.6871814727783,1372160,19.975332,0.0032303543,670,6.321808,0.8910916894674301,1205.26123187,1571.24
1374208,0.01694336,-0.0035942825,445,2823.0600066184998,1374208,28.73586,0.0017000716,671,6.319659,0.8650088757276535,1190.55928841,1557.57
1376256,0.06035156,-0.0038114276,458,2827.6582913398743,1376256,20.33925,0.0048069004,672,6.317674,0.8711875677108765,1189.87693835,1557.57
1378304,0.023779297,-0.0017188151,471,2832.1291737556458,1378304,20.254538,0.0022573888,673,6.306582,0.8836887627840042,1203.16097633,1569.12
1380352,0.054492187,-0.0036810082,482,2836.4727895259857,1380352,20.576662,0.004363296,674,6.314456,0.8923628777265549,1219.44002614,1585.73
1382400,0.014208985,-0.0019945833,476,2840.7172207832336,1382400,20.117218,0.001846472,675,6.3135185,0.8799011558294296,1231.8886971400002,1598.18
1384448,0.027392577,-0.005396602,491,2845.0133044719696,1384448,21.57639,0.0022917225,676,6.3078203,0.8815973922610283,1247.2340526,1613.42
1386496,0.0296875,-0.004049112,469,2849.1811397075653,1386496,20.522358,0.002772376,677,6.3120327,0.8779149577021599,1259.89165271,1626.02
1388544,0.022753906,-0.0039754976,460,2853.5440855026245,1388544,20.576437,0.002080754,678,6.314329,0.8719236254692078,1257.2208692,1626.02
1390592,0.024169922,-0.0034726602,470,2857.990890264511,1390592,19.914368,0.0022517815,679,6.3118706,0.8785316199064255,1274.50709179,1643.88
1392640,0.011035156,-0.0018781445,480,2862.348464488983,1392640,19.590473,0.0011487704,680,6.310039,0.8823026865720749,1286.7541866599997,1654.28
1394688,0.02890625,-0.0035815008,478,2866.607750892639,1394688,19.930008,0.00276881,681,6.310157,0.8784172609448433,1286.23114191,1654.28
1396736,0.028271485,-0.001478236,474,2870.8886818885803,1396736,20.405842,0.0025436797,682,6.3081627,0.8751746937632561,1301.5527647099998,1669.64
1398784,0.03569336,-0.0072568865,496,2875.206874847412,1398784,25.33378,0.008770278,683,6.306979,0.906571663916111,1291.0524288,1654.1
1400832,0.08222656,-0.0045168246,470,2879.330869436264,1400832,19.618067,0.0063780174,684,6.3126287,0.8877948597073555,1296.9078277800002,1654.1
1402880,0.050634764,-0.005799192,483,2883.684952020645,1402880,13.717794,0.0041356697,685,6.319726,0.6978511214256287,1291.29540081,1654.1
1404928,0.019824218,-0.006432186,434,2887.9250087738037,1404928,9.59396,0.0021895748,686,6.329703,0.9475751519203186,1292.9436085900002,1656.08
1406976,0.014746094,-0.0005695418,516,2892.637582063675,1406976,53.195568,0.0019274302,687,6.331483,0.7283432483673096,1274.43196784,1626.07
1409024,0.024414062,-0.0029274721,459,2896.602495908737,1409024,20.250103,0.0022598119,688,6.3321767,0.8802273198962212,1274.13924008,1626.07
1411072,0.04296875,-0.0043533435,460,2901.0618278980255,1411072,19.951656,0.0034408544,689,6.3341203,0.8740592151880264,1274.144186,1626.07
1413120,0.026757812,-0.0050260136,510,2905.5094225406647,1413120,8.589336,0.0028859957,690,6.345838,0.9629533626139164,1258.0182962200001,1610.29
1415168,0.020263672,-0.002223177,523,2909.5205047130585,1415168,21.734806,0.0020727562,691,6.3431497,0.8113523870706558,1272.91358821,1624.64
1417216,0.07705078,-0.008895916,471,2913.435690164566,1417216,24.444183,0.0063476623,692,6.3441405,0.7547361701726913,1252.56890726,1609.03
1419264,0.056152344,-0.004542775,511,2917.7784333229065,1419264,10.392977,0.0051829093,693,6.346377,0.8699531406164169,1263.15542942,1624.73
1421312,0.023876954,-0.0020169157,513,2921.7856051921844,1421312,20.096733,0.0023181012,694,6.343602,0.8867410495877266,1264.32397323,1624.73
1423360,0.033935547,-0.004532079,465,2925.7749841213226,1423360,10.753966,0.0028894898,695,6.3423667,0.8241806626319885,1260.46082693,1624.73
1425408,0.03261719,-0.004047703,444,2930.175579071045,1425408,20.07145,0.0032230658,696,6.3381577,0.875789612531662,1260.2045072499998,1624.73
1427456,0.02055664,-0.0030168474,443,2934.781324863434,1427456,20.077799,0.0021107434,697,6.3392177,0.8741895407438278,1260.18757975,1624.73
1429504,0.025683593,-0.0035761264,491,2939.402699947357,1429504,20.128527,0.0027534429,698,6.338006,0.8845270052552223,1260.8361181399998,1624.73
1431552,0.06801758,-0.005357468,434,2943.573090314865,1431552,19.970264,0.005293243,699,6.3402944,0.8766568824648857,1260.79255625,1624.73
1433600,0.02241211,-0.0024915568,488,2948.291805744171,1433600,19.958252,0.001961532,700,6.3549714,0.8731008321046829,1260.48397041,1624.73
1435648,0.09262695,-0.007662592,472,2952.4910414218903,1435648,32.477303,0.0077661774,701,6.378047,0.8744209408760071,1262.1971910099999,1624.01
1437696,0.04243164,-0.002757357,429,2956.8263273239136,1437696,20.226688,0.0036427719,702,6.397553,0.8610606640577316,1274.38250096,1634.96
1439744,0.032568358,-0.0051592616,501,2961.5989360809326,1439744,20.085377,0.003054421,703,6.3882294,0.8631028383970261,1275.6673704300001,1634.96
1441792,0.023925781,0.0004178079,489,2965.6822028160095,1441792,19.810259,0.0022574859,704,6.3727,0.8749181628227234,1290.8456166499998,1650.4
1443840,0.043798827,-0.0057656793,489,2969.8690724372864,1443840,12.73735,0.003703868,705,6.3743553,0.723591148853302,1285.93826103,1650.4
1445888,0.051953126,-0.004349223,416,2974.053441286087,1445888,20.132828,0.004028409,706,6.380494,0.8713625371456146,1286.65035902,1650.4
1447936,0.03803711,-0.0013892608,482,2978.967952489853,1447936,19.965694,0.0034823723,707,6.3835464,0.872976616024971,1287.42348229,1650.4
1449984,0.04838867,-0.0056885835,526,2983.20956659317,1449984,18.114887,0.004210318,708,6.3794475,0.7538184374570847,1283.3090658899998,1650.4
1452032,0.007421875,-0.0011983213,507,2987.1028912067413,1452032,20.578194,0.00091729953,709,6.3813763,0.8779245391488075,1283.25449214,1650.4
1454080,0.055566408,-0.006544134,536,2991.1395556926727,1454080,14.236606,0.0049439636,710,6.382128,0.7151163518428802,1283.19603588,1650.16
1456128,0.03828125,-0.007448914,498,2994.9563879966736,1456128,14.662916,0.0036185444,711,6.384026,0.9181445613503456,1292.93558388,1665.51
1458176,0.04790039,-0.0038172782,500,2999.066982269287,1458176,19.851925,0.004074581,712,6.385869,0.873483195900917,1293.32931934,1665.51
1460224,0.024072265,-0.004319334,488,3003.1609382629395,1460224,30.451132,0.0025670154,713,6.3927736,0.8796387016773224,1293.6306600200003,1665.63
1462272,0.026855469,-0.004623277,496,3007.354227781296,1462272,27.129333,0.00270933,714,6.3989897,0.8963087797164917,1278.05336765,1650.11
1464320,0.032666016,-0.001400615,453,3011.4815669059753,1464320,19.777592,0.00279667,715,6.4154267,0.8760103061795235,1278.4787687799999,1650.11
1466368,0.054248046,-0.0048701745,482,3016.002735376358,1466368,27.76625,0.0045364182,716,6.4294443,0.8950963020324707,1263.66669072,1634.86
1468416,0.031640626,-0.0027919472,489,3020.25212430954,1468416,20.542316,0.0030116353,717,6.435708,0.8865149989724159,1263.7083587,1634.86
1470464,0.035791017,-0.0036132429,441,3024.4347448349,1470464,20.41757,0.0038313917,718,6.425561,0.8784679025411606,1278.90802598,1649.62
1472512,0.043164063,-0.005439177,511,3029.0743038654327,1472512,15.376727,0.0033047367,719,6.4132986,0.7274696826934814,1273.6054790399999,1649.62
1474560,0.050146483,-0.0021165374,438,3033.08176445961,1474560,20.202518,0.0039413013,720,6.4145536,0.8816040456295013,1274.1811437499998,1649.62
1476608,0.028222656,-0.002916654,493,3037.75315785408,1476608,20.082012,0.0028093306,721,6.4144526,0.8812084048986435,1280.0117228200002,1649.62
1478656,0.010546875,-0.0007008707,483,3041.903408765793,1478656,20.262447,0.0012197437,722,6.422431,0.8827799335122108,1295.24803031,1664.94
1480704,0.020947266,-0.002642333,537,3046.1355698108673,1480704,22.128319,0.001866748,723,6.4223466,0.7333562970161438,1296.33283658,1664.94
1482752,0.022753906,-0.0024975464,523,3049.946084022522,1482752,14.204303,0.002169862,724,6.425734,0.6880145967006683,1296.47558576,1664.94
1484800,0.015283203,-0.002671994,477,3053.862186908722,1484800,20.298397,0.0016537234,725,6.425578,0.8820859044790268,1311.95329461,1680.4
1486848,0.047705077,-0.002571412,487,3058.1504328250885,1486848,20.613987,0.003971722,726,6.420405,0.8984017297625542,1312.43148333,1680.4
1488896,0.02241211,-0.005057496,464,3062.3504853248596,1488896,8.462879,0.00225688,727,6.4353433,0.963568139821291,1302.67773883,1665.1
1490944,0.034423828,-0.0026972261,475,3066.7599585056305,1490944,20.382917,0.0030063835,728,6.4508667,0.8938278257846832,1318.4647054699997,1681.49
1492992,0.0203125,-0.0012392193,497,3071.069901227951,1492992,30.726385,0.0025562537,729,6.4572806,0.8673477470874786,1323.5686077099997,1682.39
1495040,0.01118164,-0.0026823352,524,3075.1842823028564,1495040,11.222898,0.0012393008,730,6.456556,0.9499478675425053,1324.6667958599999,1683.49
1497088,0.013623047,-0.002806113,436,3079.088879108429,1497088,21.009018,0.0016915262,731,6.4487176,0.89462561160326,1325.13742252,1683.49
1499136,0.017480468,-0.004431044,513,3083.7770853042603,1499136,34.526436,0.0017257488,732,6.4399886,0.8697017580270767,1316.64439508,1671.54
1501184,0.021142578,-0.0028079841,480,3087.7680382728577,1501184,20.165676,0.0021582653,733,6.4368334,0.8868466764688492,1321.84618949,1671.54
1503232,0.02211914,-0.006208225,454,3092.0293686389923,1503232,6.7613325,0.0026307292,734,6.4276114,0.9675898291170597,1312.22776436,1656.56
1505280,0.016162109,-0.0029761202,511,3096.535096168518,1505280,27.065973,0.0015853031,735,6.4250426,0.8784044906497002,1300.0875260399998,1643.52
1507328,0.050390624,-0.00774543,463,3100.5420439243317,1507328,23.705898,0.0055906763,736,6.4410086,0.9087009206414223,1299.5604842500002,1643.93
1509376,0.019970704,-0.0026899648,439,3104.9591789245605,1509376,20.524195,0.0021164943,737,6.4521646,0.8871952891349792,1299.6605347299999,1643.93
1511424,0.030322265,-0.003176779,497,3109.6201796531677,1511424,20.385841,0.0029364773,738,6.4531617,0.8988338559865952,1304.49673842,1643.93
1513472,0.01669922,-0.003586127,514,3113.7339928150177,1513472,4.1549444,0.0036102969,739,6.4552116,0.9850618522614241,1304.1733884300002,1643.65
1515520,0.0065429686,-0.0010065937,538,3117.714146375656,1515520,22.047997,0.00076430617,740,6.45524,0.8731884062290192,1305.03202196,1643.65
1517568,0.021972656,-0.0026165897,510,3121.519932985306,1517568,20.955002,0.002270992,741,6.4596367,0.8862219154834747,1304.2343825700002,1643.65
1519616,0.04091797,-0.0032224557,482,3125.5336990356445,1519616,20.00536,0.0035909414,742,6.454386,0.8969024568796158,1303.96634837,1643.65
1521664,0.03173828,-0.0026801452,502,3129.776624441147,1521664,20.163494,0.00281364,743,6.4604673,0.8952730819582939,1304.11826765,1643.65
1523712,0.03793945,-0.0029231163,467,3133.852097272873,1523712,20.630322,0.0035163458,744,6.468145,0.9010910242795944,1304.4766664299998,1643.65
1525760,0.073876955,-0.004873247,459,3138.2325100898743,1525760,20.4351,0.005728893,745,6.4754686,0.8692304939031601,1305.89949592,1643.65
1527808,0.04790039,-0.0041168523,501,3142.6893367767334,1527808,20.181282,0.0037446055,746,6.477923,0.8907560408115387,1321.57419485,1658.33
1529856,0.034423828,-0.002914581,464,3146.7756609916687,1529856,20.13043,0.003108906,747,6.480133,0.891168974339962,1321.2459538399999,1658.33
1531904,0.025146484,-0.0039672675,525,3151.1859896183014,1531904,26.13367,0.0022399896,748,6.4775834,0.8738501816987991,1305.1577213599996,1642.91
1533952,0.03730469,-0.0043268693,439,3155.087050676346,1533952,20.444944,0.0035408058,749,6.4666266,0.8692060559988022,1308.7094967099997,1642.91
1536000,0.021630859,-0.00310387,470,3159.7441263198853,1536000,37.884144,0.004221431,750,6.469368,0.8672434836626053,1293.8264041399998,1626.92
1538048,0.022216797,-0.0032223135,447,3164.101654291153,1538048,22.484972,0.0020983263,751,6.471897,0.8802793100476265,1292.74121568,1626.92
1540096,0.022998046,-0.00340156,443,3168.674973964691,1540096,21.37785,0.0021909715,752,6.4633093,0.8873854652047157,1291.26160685,1626.92
1542144,0.017724609,-0.004037379,465,3173.294120311737,1542144,16.71584,0.001791613,753,6.461519,0.8345405757427216,1264.4387939,1601.23
1544192,0.023583984,-0.0020718526,430,3177.6940405368805,1544192,20.032896,0.002658321,754,6.4724746,0.8914159089326859,1264.39782575,1601.23
1546240,0.012890625,-0.0030531685,455,3182.4548921585083,1546240,21.18369,0.0012767187,755,6.480082,0.894958920776844,1264.34728324,1601.23
1548288,0.016357422,-0.00031781488,479,3186.9534780979156,1548288,20.273256,0.0018437222,756,6.47147,0.9005007222294807,1266.69897381,1601.23
1550336,0.041015625,-0.0041075638,548,3191.222003698349,1550336,16.429882,0.003585734,757,6.4712286,0.7512127459049225,1260.86803054,1601.23
1552384,0.049853515,-0.0033832688,446,3194.953837156296,1552384,12.4374075,0.0043218974,758,6.4811006,0.7529436945915222,1255.25628409,1601.23
1554432,0.041748047,-0.0010339028,481,3199.536680459976,1554432,19.972988,0.0035992134,759,6.495711,0.8929608464241028,1254.9442876599999,1601.23
1556480,0.01694336,-0.0013358529,506,3203.7910957336426,1556480,21.379108,0.0016561088,760,6.504552,0.9170028865337372,1226.25286612,1572.56
1558528,0.02055664,-0.0026270854,517,3207.8330368995667,1558528,20.121595,0.0021581221,761,6.513659,0.8967656120657921,1241.4475660800001,1588.1
1560576,0.043359376,-0.0046454873,510,3211.789598464966,1560576,21.874369,0.0035597042,762,6.5132384,0.8646618276834488,1239.93018144,1588.1
1562624,0.046679687,-0.0074990997,508,3215.801062822342,1562624,13.769493,0.0037199594,763,6.511634,0.9164261147379875,1240.1869568000002,1588.1
