clipfrac,policy_loss,value_loss,ep_reward_mean,total_timesteps,policy_entropy,n_updates,explained_variance,fps,time_elapsed,serial_timesteps,approxkl,ep_len_mean
0.01977539,-0.001180326,10.974048,792.1157023999999,395264,1.7339048,193,0.847911611199379,526,805.4848036766052,395264,0.0021447097,1194.98
0.041748047,-0.0046351966,19.803232,792.4124792200003,397312,1.7293593,194,0.8234648257493973,523,809.3727493286133,397312,0.0038218827,1191.16
0.03413086,-0.005732129,11.622241,793.0854453300001,399360,1.7242006,195,0.8482634425163269,512,813.2825493812561,399360,0.0035693166,1191.3
0.07285156,-0.0028994544,17.941948,793.3839062799999,401408,1.7232746,196,0.8595781326293945,527,817.2807953357697,401408,0.0063934,1195.86
0.017529298,-0.0009759899,22.382359,792.1628581299998,403456,1.7315708,197,0.8306675255298615,506,821.1673469543457,403456,0.0018151822,1193.49
0.022021484,0.0010980477,26.66473,773.6763977,405504,1.7322781,198,0.8286850452423096,524,825.2131929397583,405504,0.0023775585,1164.98
0.022607422,-0.0053831018,22.01988,746.6421016,407552,1.7374929,199,0.826868087053299,519,829.1190345287323,407552,0.0028787688,1118.72
0.022265624,-0.0023579414,9.302601,733.33828773,409600,1.7385368,200,0.875592403113842,512,833.06125664711,409600,0.0023251106,1096.21
0.0340332,-0.0015456636,21.045948,718.15936273,411648,1.7371117,201,0.8257278203964233,511,837.0582416057587,411648,0.0032589876,1065.99
0.04902344,-0.0031406202,5.950598,716.0514911000001,413696,1.7359024,202,0.9078002497553825,506,841.0603020191193,413696,0.0043500396,1061.72
0.059423827,-0.003262931,14.281492,702.4367352700001,415744,1.7320102,203,0.8689811825752258,521,845.105269908905,415744,0.004696759,1033.53
0.023144532,-0.001949133,22.38658,687.0162888099999,417792,1.7423958,204,0.8639584332704544,519,849.033905506134,417792,0.0024106181,996.52
0.057666015,-0.0028172338,18.474022,679.5695013200001,419840,1.7589159,205,0.9028159081935883,522,852.9765901565552,419840,0.005008283,987.53
0.047558594,-0.0021113555,7.862802,686.27021513,421888,1.7710655,206,0.9050172418355942,498,856.8998296260834,421888,0.0039423998,997.46
0.045214843,-0.0028713343,4.603973,694.3541196000001,423936,1.7922386,207,0.9243682697415352,507,861.0054075717926,423936,0.003988251,1007.8
0.022851562,-0.0023539616,7.934027,688.5795364200001,425984,1.7931042,208,0.920219361782074,525,865.0426781177521,425984,0.002319689,992.83
0.077783205,-0.0035639484,16.012312,685.48965068,428032,1.7992672,209,0.8144135475158691,543,868.942841053009,428032,0.0063096574,988.08
0.043798827,-0.0018480849,6.4947867,687.57792007,430080,1.7985392,210,0.8881532251834869,486,872.7147133350372,430080,0.0040332605,997.56
0.052099608,-0.0014270742,9.08124,695.7339057599999,432128,1.784373,211,0.5881808698177338,464,876.9259943962097,432128,0.004466053,1010.36
0.043017577,-0.0038704139,25.278461,680.9914152,434176,1.7882907,212,0.8665166795253754,481,881.3365333080292,434176,0.0036749109,983.61
0.030029297,-0.00057143247,8.972869,685.4202573400001,436224,1.7967952,213,0.7977165579795837,493,885.5924525260925,436224,0.0029478718,989.91
0.020996094,-0.0034427363,3.5334308,691.5688400999998,438272,1.7972791,214,0.9460850693285465,495,889.7450387477875,438272,0.0023035859,988.32
0.046289064,-0.0048159463,15.286479,673.0444251600003,440320,1.810009,215,0.9092316851019859,503,893.875815153122,440320,0.004184169,955.44
0.060546875,-0.0026957565,8.390444,680.6055887500002,442368,1.8264589,216,0.7479115724563599,523,897.9452164173126,442368,0.0049406947,966.76
0.042773437,-0.0028650104,2.0977602,676.1935340200001,444416,1.8273445,217,0.9467309936881065,474,901.8612174987793,444416,0.0040620407,958.83
0.032568358,-0.0022389467,15.885271,691.6242562599999,446464,1.8296639,218,0.7861960679292679,496,906.1778903007507,446464,0.00334042,982.86
0.055908203,-0.0043183044,4.830461,693.08608997,448512,1.828379,219,0.9263904467225075,501,910.3041517734528,448512,0.004928425,985.25
0.033837892,-0.0038509455,25.268335,676.39858326,450560,1.8319317,220,0.816372737288475,490,914.3876094818115,450560,0.0031362162,959.06
0.034716796,-0.0013550237,9.212431,676.4426135100001,452608,1.8371103,221,0.7615743428468704,424,918.5595383644104,452608,0.003117928,959.06
0.06484375,-0.0038835742,8.67383,681.64680766,454656,1.8422511,222,0.8185606747865677,492,923.3813397884369,454656,0.0053594494,965.44
0.033203125,-0.0017938981,3.3669598,672.0206931800001,456704,1.8391908,223,0.9203369840979576,501,927.5401699542999,456704,0.0030879066,951.22
0.030126953,-0.0015237303,19.716732,663.97233968,458752,1.8317959,224,0.803517684340477,512,931.6231932640076,458752,0.0029425502,938.69
0.061328124,-0.0005787962,9.427591,663.6592174900001,460800,1.8240677,225,0.7244823276996613,488,935.6200559139252,460800,0.005227753,938.69
0.08525391,-0.005982001,11.994018,673.96100172,462848,1.8128449,226,0.6859269440174103,494,939.8151154518127,462848,0.007161914,954.12
0.047851562,-0.00462924,8.341009,660.3753122399999,464896,1.8200817,227,0.8989072814583778,527,943.9561121463776,464896,0.0043010223,933.24
0.062402345,-0.002783628,16.778585,664.7928180900001,466944,1.8307822,228,0.8813799321651459,511,947.8411407470703,466944,0.0050276727,939.5
0.07211914,-0.0026948818,18.218634,660.8187857400001,468992,1.8343767,229,0.7192690968513489,509,951.8470537662506,468992,0.006012215,939.5
0.030517578,-0.0040653683,9.533701,656.59339232,471040,1.8342434,230,0.9255228415131569,524,955.8700802326202,471040,0.002807939,939.5
0.022021484,-0.0016168697,25.395103,648.62897098,473088,1.8339516,231,0.749886691570282,505,959.7776408195496,473088,0.0024211814,922.83
0.042529296,-0.0044901697,12.026734,659.83506167,475136,1.8360866,232,0.6881305575370789,517,963.8284940719604,475136,0.004101668,939.04
0.05263672,-0.0023198368,16.67345,666.6796089000001,477184,1.8321953,233,0.5010135769844055,519,967.7854037284851,477184,0.004404175,948.26
0.08061524,-0.002342265,10.436671,666.6768566599999,479232,1.8404948,234,0.7214681506156921,515,971.7266411781311,479232,0.0071125277,948.26
0.051123045,-0.0025821382,10.773969,672.2022687100001,481280,1.8497403,235,0.6973661780357361,497,975.6987361907959,481280,0.0044178916,956.68
0.055664062,-0.0008779876,10.119998,677.52349059,483328,1.8505144,236,0.8922596946358681,498,979.8124458789825,483328,0.004881552,966.28
0.07817383,-0.0045967945,12.409422,683.6733817,485376,1.8283882,237,0.7864415645599365,491,983.9240930080414,485376,0.007796702,983.26
0.050830077,-0.00221025,10.699183,694.73964475,487424,1.8110325,238,0.5780500769615173,485,988.0942063331604,487424,0.0043756156,1000.83
0.031445313,-0.0015352353,8.945089,696.2137117,489472,1.8107895,239,0.9050155729055405,513,992.3155901432037,489472,0.0027559593,1003.16
0.039013673,-0.0025443765,19.44359,684.68696859,491520,1.813761,240,0.7449025809764862,482,996.3008327484131,491520,0.003561139,986.85
0.054492187,-0.0026942329,8.296747,688.2828244600001,493568,1.8180096,241,0.7818433046340942,512,1000.5427372455597,493568,0.005018537,991.34
0.039892577,-0.0033621646,5.9316483,694.40210163,495616,1.8313601,242,0.8540467768907547,521,1004.5361964702606,495616,0.003864903,1001.05
0.03378906,-0.00011274584,6.070604,704.0186164500001,497664,1.8346958,243,0.8493584394454956,504,1008.4602298736572,497664,0.0032587268,1013.35
0.028222656,-0.001882302,18.54966,711.0642461299999,499712,1.8362682,244,0.7942367792129517,507,1012.5192387104034,499712,0.0026889935,1022.54
0.018798828,-0.0020758542,5.980874,705.8767187199999,501760,1.8314558,245,0.8901900574564934,497,1016.5562255382538,501760,0.002245948,1015.2
0.030029297,-0.0040145805,33.92343,714.72403674,503808,1.8323796,246,0.6985492706298828,514,1020.6693308353424,503808,0.00278206,1023.54
0.023388673,-0.0020560462,11.021059,724.2692015499998,505856,1.8479433,247,0.8905620500445366,521,1024.6487135887146,505856,0.0025673308,1036.86
0.049316406,-0.0023817287,9.285553,734.8097047699998,507904,1.8629729,248,0.7708321213722229,543,1028.5786845684052,507904,0.0046377005,1051.06
0.04082031,-0.0025621185,5.728114,734.7134107299999,509952,1.8638489,249,0.9356505051255226,508,1032.3483290672302,509952,0.0034909775,1051.31
0.043261718,-0.0045296615,17.094007,751.40284036,512000,1.8512846,250,0.8298378735780716,466,1036.3731889724731,512000,0.0041641197,1076.1
0.04511719,-0.0005798536,18.731932,756.42547277,514048,1.8458878,251,0.8655045181512833,479,1040.7675385475159,514048,0.0046002744,1082.76
0.03754883,-0.0030002494,12.478815,759.7845933000003,516096,1.8546385,252,0.8771841078996658,518,1045.038415670395,516096,0.003426542,1086.24
0.029589843,-0.0034892987,31.930655,760.23347021,518144,1.8643154,253,0.8299477845430374,492,1048.9880430698395,518144,0.0028146731,1084.43
0.019873047,-0.001339539,18.58803,760.7812396100002,520192,1.8684022,254,0.8670101463794708,513,1053.1486320495605,520192,0.002340054,1084.31
0.04033203,-0.0027923814,16.673223,748.2788732600003,522240,1.8626782,255,0.8853519484400749,482,1057.1387853622437,522240,0.0034721184,1067.21
0.050341796,-0.0033227399,10.468706,758.4294348500001,524288,1.8644663,256,0.9118631035089493,517,1061.3848316669464,524288,0.0043211067,1079.03
0.06508789,-0.0037418872,14.58067,766.3494934800001,526336,1.8719788,257,0.9106819927692413,490,1065.3458244800568,526336,0.005476567,1090.5
0.02607422,-0.0014910958,13.120428,772.61291738,528384,1.8776331,258,0.9403529576957226,497,1069.5215759277344,528384,0.0029050144,1096.88
0.034423828,-0.0043119127,7.597562,775.5981879700001,530432,1.8770889,259,0.9427531845867634,516,1073.6370270252228,530432,0.003088146,1099.71
0.0340332,-0.002744619,10.460942,777.6239160600002,532480,1.8758383,260,0.925624430179596,519,1077.6027736663818,532480,0.0030752872,1101.03
0.043115236,-0.005124758,9.898014,770.58715784,534528,1.8808613,261,0.9180659428238869,498,1081.5449113845825,534528,0.0038387473,1093.88
0.05546875,-0.00472787,14.39496,767.0922288700001,536576,1.8715242,262,0.9228116720914841,482,1085.6520216464996,536576,0.0053237807,1079.87
0.080517575,-0.0046860725,9.819596,757.2867761100002,538624,1.855743,263,0.9236287400126457,515,1089.8936607837677,538624,0.0060761822,1060.97
0.064453125,-0.0021835654,7.421336,767.8449000000002,540672,1.8438151,264,0.954862754791975,516,1093.8665630817413,540672,0.005411,1079.56
0.03881836,-0.0014922796,6.124536,779.34562878,542720,1.8384199,265,0.955297015607357,507,1097.830266237259,542720,0.0036242441,1096.68
0.035888672,-0.0032814834,10.795755,790.5812111600001,544768,1.8400028,266,0.8800394535064697,519,1101.869204044342,544768,0.003450665,1111.61
0.09604492,0.00053596316,10.147554,796.80252633,546816,1.8359258,267,0.950012631714344,522,1105.814437866211,546816,0.007266489,1124.67
0.04941406,-0.002379552,4.2298174,790.9091975099998,548864,1.82531,268,0.9538669772446156,528,1109.731947183609,548864,0.0043317326,1115.13
0.045458984,-2.4878373e-05,12.528231,794.5560344699999,550912,1.8216717,269,0.8883719071745872,506,1113.6057834625244,550912,0.0038330648,1119.85
0.06411133,6.554376e-05,10.696878,801.6745010200002,552960,1.8157886,270,0.9475961662828922,497,1117.6517207622528,552960,0.0053974506,1127.25
0.021289062,-0.0017202606,9.031595,802.8137482100001,555008,1.8146582,271,0.9054280370473862,532,1121.7729415893555,555008,0.0019981903,1127.25
0.03676758,-0.005963811,8.487295,801.6726584800001,557056,1.8172483,272,0.9415143541991711,510,1125.6202626228333,557056,0.0035656434,1120.53
0.08798828,-0.0022334764,7.7038445,806.2968441800002,559104,1.8213784,273,0.9500329568982124,481,1129.6361224651337,559104,0.006597995,1120.62
0.040625,-0.0028049718,4.296646,809.8994571700001,561152,1.8246212,274,0.9680424816906452,480,1133.8932120800018,561152,0.003989516,1120.03
0.07119141,-0.0062041273,4.177877,819.0514521,563200,1.8325245,275,0.9611512795090675,487,1138.1569375991821,563200,0.005881806,1129.15
0.049707033,-0.0045634294,12.550585,831.8524935600002,565248,1.8590937,276,0.8832034766674042,476,1142.3644013404846,565248,0.004341681,1139.29
0.030273438,-0.0020214608,13.314188,829.2147856700001,567296,1.880172,277,0.9059586301445961,495,1146.6650907993317,567296,0.0029135211,1125.72
0.024169922,-0.003251825,7.975231,836.7429490600001,569344,1.8873513,278,0.9050792530179024,485,1150.7990365028381,569344,0.002261001,1132.68
0.01689453,-0.00045440393,9.912991,838.6108417,571392,1.8944476,279,0.9391282685101032,504,1155.0181827545166,571392,0.0018269077,1131.69
0.02866211,-0.001127236,12.389307,852.39978021,573440,1.8918219,280,0.9314278662204742,486,1159.0817093849182,573440,0.0028437492,1144.67
0.09428711,-0.0050888574,3.5315604,852.96013754,575488,1.8989061,281,0.9707140829414129,489,1163.2912244796753,575488,0.0069052996,1139.54
0.0146484375,-0.0009111056,12.741219,856.00304834,577536,1.9041958,282,0.8947657197713852,468,1167.4766957759857,577536,0.001932626,1139.54
0.06328125,-0.002472131,10.983922,865.5291885,579584,1.915191,283,0.8907802924513817,489,1171.850623846054,579584,0.006105791,1144.15
0.03730469,-0.0026600664,5.166395,874.7911072300002,581632,1.9357402,284,0.9281119331717491,453,1176.0351023674011,581632,0.0035842706,1151.51
0.035107423,-0.005781068,12.471814,882.1623527600003,583680,1.9411612,285,0.9174100756645203,497,1180.5502684116364,583680,0.0032433507,1151.51
0.02993164,-0.0025260947,9.155054,877.6417839200002,585728,1.9497917,286,0.9186003729701042,511,1184.6664979457855,585728,0.0029569294,1131.07
0.020654297,-0.00029485096,22.156012,889.6516082,587776,1.9638504,287,0.8156286031007767,478,1188.6705911159515,587776,0.0021901322,1145.99
0.04169922,-0.0055197934,8.651022,905.07705026,589824,1.9629015,288,0.8598091900348663,464,1192.948839187622,589824,0.00379797,1160.49
0.043896485,-0.00442345,7.44796,900.1802133699999,591872,1.9682732,289,0.9450240060687065,478,1197.3579013347626,591872,0.0043225186,1145.58
0.052734375,-0.003224083,7.4606285,906.3193421600001,593920,1.9672228,290,0.8524806648492813,482,1201.637511253357,593920,0.004697717,1145.58
0.021191407,-0.0016432941,6.687602,902.0778581199999,595968,1.9624983,291,0.8904818668961525,477,1205.878642320633,595968,0.0028392198,1135.62
0.059765626,-0.0015251108,19.79517,911.2554106499999,598016,1.9689363,292,0.021701693534851074,475,1210.1711003780365,598016,0.0046979543,1140.28
0.03828125,-0.001515561,17.42582,928.3371359699998,600064,1.9731233,293,0.19545328617095947,488,1214.4803540706635,600064,0.003616171,1156.23
0.046972655,-0.002840572,15.460399,939.364639,602112,1.9678075,294,0.5989285111427307,503,1218.6698422431946,602112,0.004406117,1156.23
0.01845703,-0.0013776489,1.7340416,940.2967050499999,604160,1.9752007,295,0.9799896012991667,472,1222.7369725704193,604160,0.0019552617,1150.93
0.042138673,-0.0013568449,16.241283,955.68374492,606208,1.9932554,296,0.482526957988739,484,1227.071174621582,606208,0.0039973683,1165.46
0.031347655,0.0008908209,9.364669,971.8966637399999,608256,1.9961811,297,0.7907902598381042,463,1231.301117181778,608256,0.002796037,1180.08
0.09951172,-0.0044719,20.549305,978.7382068999999,610304,2.016645,298,0.4109801650047302,439,1235.7202188968658,610304,0.0076932027,1180.08
0.03354492,-0.0020295219,8.327642,995.1675554399999,612352,2.0342007,299,0.9231037423014641,489,1240.3805577754974,612352,0.0031919957,1196.39
0.04082031,-0.008680685,8.034474,1001.2717208299999,614400,2.0314522,300,0.7823599874973297,458,1244.568071603775,614400,0.004131632,1201.73
0.042578124,-0.0012551792,12.176693,1009.0109100100001,616448,2.0307739,301,0.8035815209150314,462,1249.0325644016266,616448,0.003805019,1203.64
0.056640625,-0.004731049,7.6711907,1015.4367210500001,618496,2.0219371,302,0.8938507363200188,471,1253.4603335857391,618496,0.0052111987,1205.91
0.03364258,-0.002290172,7.695901,1031.93617617,620544,2.0233328,303,0.9345995113253593,460,1257.8056945800781,620544,0.003471051,1214.47
0.06640625,-0.0042362763,3.7722373,1048.01626246,622592,2.0320902,304,0.981898570433259,452,1262.2572700977325,622592,0.0053288615,1230.84
0.04799805,-0.0005388749,19.69395,1065.52372251,624640,2.0375636,305,0.04662293195724487,457,1266.7809526920319,624640,0.0040933164,1247.8
0.09819336,-0.0031916737,19.083979,1071.02453508,626688,2.0383801,306,0.0840836763381958,468,1271.2586438655853,626688,0.0072010844,1247.8
0.029882813,-0.0010347229,12.53053,1087.0260153200002,628736,2.0414286,307,0.7293636500835419,438,1275.627368927002,628736,0.0029946424,1262.09
0.039794922,-0.00036054655,20.29065,1101.4366080700001,630784,2.043073,308,0.002247154712677002,441,1280.294397354126,630784,0.0036061325,1274.46
0.11801758,-0.004214983,18.703009,1118.6380055,632832,2.0418487,309,0.12356853485107422,467,1284.9382600784302,632832,0.008348382,1290.24
0.03666992,-0.0010245852,17.64706,1135.7212636400002,634880,2.0309744,310,0.22245359420776367,456,1289.3191816806793,634880,0.0035224725,1305.82
0.08071289,-0.0037377924,18.842602,1143.5642021,636928,2.023799,311,0.10618406534194946,461,1293.8048169612885,636928,0.0062010167,1310.09
0.07973633,-0.003423548,19.854715,1148.9555719900002,638976,2.0327053,312,0.03171181678771973,443,1298.2401854991913,638976,0.0061051715,1310.09
0.05620117,-0.0013734031,20.39914,1165.4023033600001,641024,2.045377,313,-0.005306839942932129,448,1302.8581185340881,641024,0.004696553,1324.93
0.048046876,0.00060357153,20.335484,1170.56733533,643072,2.0484483,314,-0.006475090980529785,449,1307.4267141819,643072,0.00429441,1324.93
0.045703124,0.000247444,20.227257,1182.0299157400002,645120,2.047585,315,-0.008289575576782227,460,1311.9792804718018,645120,0.003977932,1331.82
0.012158203,0.0011895874,14.007128,1198.3381831100003,647168,2.0475173,316,0.519557774066925,483,1316.4300427436829,647168,0.0017452374,1346.94
0.053515624,-0.003276407,4.8534007,1214.21582517,649216,2.045213,317,0.9440037496387959,473,1320.6699998378754,649216,0.0048254216,1362.56
0.03803711,-0.0007078193,13.240595,1228.9328614100002,651264,2.0494976,318,0.5785809755325317,451,1324.9939324855804,651264,0.003486062,1375.64
0.076855466,-0.005639487,1.4498825,1238.3258491200002,653312,2.0611708,319,0.9899471448734403,461,1329.5336434841156,653312,0.0061735506,1383.63
0.07373047,-0.007829986,7.5352006,1247.5764836100002,655360,2.0576282,320,0.9599546007812023,476,1333.9751086235046,655360,0.006476323,1392.14
0.11860351,-0.0050862287,19.776749,1260.65556896,657408,2.068029,321,0.04239684343338013,457,1338.2781631946564,657408,0.008918578,1403.12
0.027734375,-0.00038461323,20.140064,1278.1965318500002,659456,2.078036,322,-1.0609626770019531e-05,443,1342.7561535835266,659456,0.0027808007,1420.14
0.035058595,-0.0013139353,18.144444,1295.3426426199999,661504,2.0700126,323,0.19766664505004883,456,1347.3698663711548,661504,0.0039394354,1436.99
0.074316405,-0.0028146754,20.024815,1311.74198084,663552,2.0601037,324,0.0021715760231018066,454,1351.853199481964,663552,0.0058388105,1452.81
0.0758789,-0.0011918774,20.138103,1327.08473735,665600,2.0645466,325,0.009045422077178955,447,1356.3564102649689,665600,0.0059501017,1466.8
0.03339844,-0.00018867473,20.320314,1342.9857968100002,667648,2.0740373,326,-0.00488591194152832,469,1360.9387166500092,667648,0.0033239373,1482.14
0.01953125,-0.00011487612,20.23361,1355.8508613400004,669696,2.084767,327,0.002446770668029785,448,1365.3001823425293,669696,0.0020067934,1492.57
0.056347657,-0.0029914756,19.986382,1373.6604327000005,671744,2.08711,328,0.021872103214263916,466,1369.8649168014526,671744,0.0049178535,1509.69
0.047607422,-0.0010489819,20.239338,1390.6615929600002,673792,2.0867152,329,0.0022208094596862793,459,1374.2593421936035,673792,0.0040649837,1526.14
0.025146484,-0.00029875175,20.050148,1406.786519,675840,2.105428,330,0.021614789962768555,448,1378.7129244804382,675840,0.0024853924,1540.86
0.016796876,-0.0008846702,20.330936,1423.6447669800002,677888,2.1165116,331,-0.004548549652099609,472,1383.2769379615784,677888,0.0020090207,1556.22
0.048046876,-0.0018482271,20.282682,1433.98093333,679936,2.1231074,332,-0.008948326110839844,459,1387.610642194748,679936,0.003928734,1564.16
0.04526367,-0.0004624352,20.002605,1447.7759157300002,681984,2.1355062,333,0.008967995643615723,471,1392.0651795864105,681984,0.0040096184,1576.74
0.042871095,0.00013919384,20.10107,1460.1899933400002,684032,2.134589,334,0.004858911037445068,462,1396.4094829559326,684032,0.004343926,1587.33
0.06557617,-0.0005482911,20.352636,1474.2565565200005,686080,2.131175,335,-0.001547694206237793,455,1400.8428359031677,686080,0.0051533175,1598.77
0.04458008,-0.00024605874,20.122242,1491.0507002000002,688128,2.1342452,336,0.009350597858428955,462,1405.337170600891,688128,0.0036154483,1613.94
0.025585938,-0.0004333163,19.864426,1507.3911638000002,690176,2.1392312,337,0.01964128017425537,441,1409.7649760246277,690176,0.0028947545,1629.22
0.018701172,0.00016768936,19.313084,1521.8543453599998,692224,2.144609,338,0.03296250104904175,400,1414.4053628444672,692224,0.002297692,1642.34
0.021923829,-0.00087346666,18.417042,1536.78368108,694272,2.1538668,339,0.08991700410842896,398,1419.5255069732666,694272,0.00234514,1656.5
0.048095703,-0.0016634718,17.881428,1554.37657558,696320,2.1610665,340,0.17804086208343506,392,1424.6618676185608,696320,0.003930832,1673.11
0.08100586,-0.0036978726,18.795654,1570.01787995,698368,2.1749609,341,0.09621721506118774,429,1429.883537054062,698368,0.006236349,1687.44
0.045947265,-0.0010663474,20.35904,1586.38013525,700416,2.178917,342,-0.003557920455932617,461,1434.6573603153229,700416,0.004094333,1702.67
0.0902832,-0.0031050078,19.929668,1593.6924879399999,702464,2.1812484,343,0.008501768112182617,454,1439.093317747116,702464,0.0067301453,1705.89
0.051464844,-0.0017356075,19.224209,1608.7370525799997,704512,2.1768222,344,0.05312907695770264,474,1443.5952155590057,704512,0.0049708933,1719.86
0.09077148,-0.0014052646,20.22248,1622.58947535,706560,2.1736238,345,0.0030147433280944824,451,1447.9130115509033,706560,0.007131002,1730.93
0.04375,-0.0002935058,20.211933,1634.92249887,708608,2.194517,346,0.005879640579223633,443,1452.447634935379,708608,0.003869046,1739.36
0.058203124,-0.00041700277,20.398605,1650.3422730700001,710656,2.222645,347,-0.008314013481140137,424,1457.0632388591766,710656,0.0047432757,1752.78
0.050585937,-0.0009463843,20.250946,1665.69350925,712704,2.2459397,348,0.00017976760864257812,425,1461.8890900611877,712704,0.0041712644,1767.07
0.054052733,-0.0015393223,20.327671,1677.8461031500003,714752,2.2663312,349,0.0010638833045959473,436,1466.702270269394,714752,0.0044399933,1778.55
0.046679687,-0.0023321642,20.344746,1691.85209948,716800,2.2802656,350,-0.00010287761688232422,456,1471.3942592144012,716800,0.0043273037,1791.15
0.018896485,0.000119648,18.508068,1701.01446445,718848,2.2844236,351,0.14169365167617798,445,1475.8792440891266,718848,0.0023047437,1797.45
0.03803711,-0.0012921677,17.643904,1709.0864019100002,720896,2.2860305,352,0.19413799047470093,455,1480.4753694534302,720896,0.00408924,1797.45
0.045898438,-0.0027012187,18.755117,1715.86815678,722944,2.2853966,353,0.11990422010421753,394,1484.967844247818,722944,0.00392405,1798.75
0.06147461,-0.00069508434,20.038624,1720.42820502,724992,2.293942,354,0.017762839794158936,409,1490.1590456962585,724992,0.004848535,1798.75
0.030712891,0.0012130138,19.850908,1728.6629656700002,727040,2.295578,355,0.029724061489105225,454,1495.1632425785065,727040,0.0031112952,1798.75
0.06962891,-0.0014916718,20.386524,1741.0099164199999,729088,2.296254,356,-0.006172060966491699,447,1499.6729731559753,729088,0.005462401,1808.29
0.06821289,-0.00087209727,20.15285,1746.32675114,731136,2.3001976,357,0.006554365158081055,456,1504.2545237541199,731136,0.005529902,1808.29
0.083789065,-0.0033645194,20.245914,1759.6986546100002,733184,2.3020196,358,0.004381775856018066,398,1508.7403228282928,733184,0.006352777,1821.06
0.03334961,0.0008018351,20.335049,1772.69641519,735232,2.298575,359,0.0013052821159362793,454,1513.886127948761,735232,0.0031089527,1832.84
0.08408203,-0.0007243978,19.667173,1787.19853352,737280,2.2811346,360,0.04637646675109863,395,1518.3934235572815,737280,0.0064888387,1846.61
0.095654294,-0.0027740963,20.354956,1800.50640928,739328,2.2776678,361,-0.005574941635131836,423,1523.567745923996,739328,0.0069959937,1859.13
0.06538086,-0.0027590687,20.30961,1806.1351566700002,741376,2.2865963,362,-0.0023119449615478516,416,1528.4011676311493,741376,0.0053050388,1859.13
0.05961914,0.0003076363,20.171764,1820.2930207,743424,2.299785,363,-0.0009324550628662109,430,1533.3236095905304,743424,0.0048687835,1872.74
0.049365234,-3.5818455e-05,20.088453,1828.6875753900001,745472,2.301115,364,0.002100348472595215,444,1538.0801179409027,745472,0.004113258,1878.48
0.030273438,0.00042741807,19.59898,1841.4412641900003,747520,2.3018003,365,0.040931880474090576,420,1542.6840415000916,747520,0.0030058702,1890.71
0.06875,-0.0021754336,20.227308,1851.23314629,749568,2.3004694,366,-0.004244685173034668,444,1547.5602397918701,749568,0.0057018297,1899.45
0.044287108,-0.0016245188,20.016115,1853.7650975299998,751616,2.301988,367,0.008703052997589111,359,1552.169226884842,751616,0.0037377304,1900.04
0.0044921874,0.00041697864,20.09102,1860.8578203699997,753664,2.3050873,368,0.004758358001708984,405,1557.872756242752,753664,0.0011220445,1906.25
0.027441407,-0.0001735843,19.624784,1871.7762558499996,755712,2.3100834,369,0.028581202030181885,402,1562.9267625808716,755712,0.0030666483,1917.02
0.012451172,-0.00014176968,19.795498,1881.2299012799997,757760,2.3116786,370,0.03721165657043457,408,1568.0194132328033,757760,0.0017900516,1926.02
0.05649414,0.0008279659,20.294216,1886.96602345,759808,2.3161616,371,-0.001962423324584961,391,1573.0328011512756,759808,0.004847301,1931.31
0.040527344,0.00075834326,20.21811,1896.2022105899998,761856,2.3209996,372,0.009280085563659668,387,1578.268351316452,761856,0.0036162823,1939.59
0.04536133,0.00033109795,20.380045,1904.1998059799996,763904,2.3290794,373,0.007781624794006348,368,1583.554744720459,763904,0.003915573,1946.85
0.03149414,0.00050088787,20.543236,1908.9049975599999,765952,2.3310277,374,-0.004034519195556641,400,1589.113079547882,765952,0.0028733222,1947.84
0.05131836,-0.0015615966,20.489647,1917.42344293,768000,2.3351357,375,-0.0007501840591430664,398,1594.2322812080383,768000,0.0045744423,1955.13
0.05673828,-0.001253533,19.987173,1925.1318314699997,770048,2.3447433,376,0.01772409677505493,396,1599.3755934238434,770048,0.004661026,1961.93
0.010839844,-0.00041297535,20.18774,1931.14478702,772096,2.3522544,377,-0.0038329362869262695,391,1604.5387058258057,772096,0.0013719838,1967.06
0.03149414,-0.0008359252,20.054253,1934.1953586399995,774144,2.3505661,378,0.01160651445388794,396,1609.768499135971,774144,0.003101245,1967.06
0.03300781,0.0003158845,19.675106,1945.9143278999995,776192,2.3491187,379,0.03017956018447876,408,1614.9379739761353,776192,0.003047611,1978.13
0.028466797,-0.0007591272,19.940466,1951.2828932599996,778240,2.3583617,380,0.01484537124633789,405,1619.954760313034,778240,0.0029260325,1983.33
0.021142578,-0.0004636747,19.855145,1955.4044794000001,780288,2.3705487,381,-0.007795453071594238,404,1625.0093183517456,780288,0.0023627605,1987.02
0.0847168,-0.0018019397,19.073559,1958.38259716,782336,2.3741603,382,0.05290663242340088,399,1630.0709488391876,782336,0.006463339,1987.02
0.062060546,-0.00038792592,19.928394,1969.1713623900002,784384,2.3789318,383,0.013012468814849854,373,1635.1949117183685,784384,0.005047706,1997.38
0.042138673,0.00030801722,20.21519,1979.3738326600003,786432,2.390581,384,0.004039466381072998,396,1640.6805052757263,786432,0.003947799,2007.46
0.03125,-0.0007515778,20.019018,1983.1816697900001,788480,2.3906765,385,0.014522254467010498,390,1645.8506832122803,788480,0.0031222953,2007.46
0.04506836,-0.000657719,19.347557,1983.50273037,790528,2.3946908,386,0.05202662944793701,387,1651.097085237503,790528,0.0037417405,2007.46
