fps,ep_reward_mean,approxkl,serial_timesteps,policy_loss,value_loss,clipfrac,total_timesteps,n_updates,time_elapsed,policy_entropy,ep_len_mean,explained_variance
422,1968.5771117199997,0.0055751624,798720,-0.0010023039,20.519978,0.07416992,798720,390,1714.181612253189,2.8223224,2003.18,0.007977306842803955
419,1968.5527286699999,0.0032370794,800768,-0.00047414433,20.255455,0.036083985,800768,391,1719.0259811878204,2.8301768,2003.18,0.01559460163116455
435,1969.13366965,0.0035693035,802816,-0.0019174177,20.463652,0.040039062,802816,392,1723.912239074707,2.8329806,2003.18,-0.0038639307022094727
436,1973.4014131099998,0.0019194696,804864,0.0007323877,20.394753,0.014746094,804864,393,1728.6169590950012,2.8322897,2007.04,-0.008325815200805664
436,1976.5500755699998,0.003472323,806912,-0.001904261,20.143955,0.03793945,806912,394,1733.3103713989258,2.833398,2009.8,0.009321212768554688
436,1976.9778393199997,0.0052573797,808960,-0.0015005473,20.325035,0.0659668,808960,395,1738.006753206253,2.8359914,2009.8,-0.0015463829040527344
435,1977.4401432199998,0.0024410367,811008,-0.0010578993,19.71239,0.019726563,811008,396,1742.7002041339874,2.8355267,2009.8,0.0276566743850708
436,1977.8040038000001,0.0017186565,813056,0.00017215373,18.994484,0.014355469,813056,397,1747.3996756076813,2.8443823,2009.8,0.10087734460830688
435,1978.0708424299999,0.004375598,815104,-0.0023843413,19.808094,0.054638673,815104,398,1752.0917921066284,2.8680234,2009.8,0.0059111714363098145
432,1977.8716718700002,0.0053589786,817152,-0.0019758022,19.497845,0.06411133,817152,399,1756.8000237941742,2.883215,2009.8,0.060904502868652344
436,1977.9416416000001,0.0062817424,819200,-0.001792765,20.28772,0.07890625,819200,400,1761.5349702835083,2.8818989,2009.8,-0.00012183189392089844
424,1977.9848431700002,0.0017268102,821248,-0.00026042658,20.208958,0.013964844,821248,401,1766.2340774536133,2.8764825,2009.8,-0.00048220157623291016
437,1977.9334705400001,0.0027122921,823296,-0.00078217185,20.264828,0.022558594,823296,402,1771.0584483146667,2.8847768,2009.8,-0.0014483928680419922
418,1978.3090284400002,0.0025665653,825344,-0.0011327543,20.190918,0.024951171,825344,403,1775.7386994361877,2.890629,2009.8,-0.008693575859069824
431,1986.1687222500002,0.0048708124,827392,-0.0034320685,20.04029,0.052246094,827392,404,1780.6381947994232,2.8905978,2017.36,0.011525988578796387
405,1986.4686538199999,0.006751176,829440,-0.0025278488,19.949545,0.08979492,829440,405,1785.3894040584564,2.889113,2017.36,0.02935081720352173
431,1986.6156826700003,0.0025479556,831488,0.00028085714,20.398409,0.025439452,831488,406,1790.4357721805573,2.900304,2017.36,0.002431929111480713
434,1986.8086769599997,0.0029475694,833536,0.0005370228,20.349884,0.029345702,833536,407,1795.1806530952454,2.9084392,2017.36,0.0014747977256774902
433,1991.33687815,0.0022403789,835584,0.0001838585,20.127363,0.015820313,835584,408,1799.8929142951965,2.9100995,2019.9,-0.012735486030578613
435,1994.7168932499999,0.0017134387,837632,0.00033069268,19.974752,0.012597656,837632,409,1804.6226682662964,2.9082499,2022.39,0.011111319065093994
441,1996.3888291600003,0.0036356486,839680,-0.0011783617,20.08713,0.034179688,839680,410,1809.3306481838226,2.9101095,2023.18,-0.016614913940429688
432,1996.4754843400003,0.0037837487,841728,-0.0014698871,20.009823,0.040771484,841728,411,1813.9668073654175,2.9173088,2023.18,0.006127059459686279
435,1996.6559764500003,0.0031609188,843776,-0.00012013058,20.425556,0.032177735,843776,412,1818.7045192718506,2.9257855,2023.18,-0.006052494049072266
426,1998.1374138800002,0.0034881246,845824,-0.0005156183,20.338839,0.038867187,845824,413,1823.4096488952637,2.9330888,2024.07,0.0027536749839782715
436,1999.7098515700004,0.0036976554,847872,-0.00026572394,20.219084,0.04243164,847872,414,1828.2083384990692,2.93952,2025.49,0.0017164945602416992
432,1999.48591344,0.0043415376,849920,-0.0008778853,19.937197,0.053369142,849920,415,1832.9041771888733,2.9476092,2025.49,0.019594907760620117
440,1999.1857711900004,0.0048927246,851968,-0.0017398421,19.767323,0.058007814,851968,416,1837.6373674869537,2.9564664,2025.49,0.036944031715393066
423,1999.61502693,0.002886018,854016,-9.850407e-05,20.03023,0.026953125,854016,417,1842.2898576259613,2.961173,2025.77,0.009700655937194824
438,1999.57009713,0.0061982726,856064,-0.0018903831,19.50803,0.07954101,856064,418,1847.1307044029236,2.96889,2025.77,0.04821479320526123
433,2002.21178728,0.0026931434,858112,-0.0015152986,19.881472,0.030957032,858112,419,1851.7995879650116,2.9794493,2028.14,0.008599519729614258
441,2001.98180691,0.0032548918,860160,-0.00023740996,19.620592,0.031884767,860160,420,1856.528640985489,2.9910176,2028.14,0.031087875366210938
446,2004.2763037399998,0.0017116626,862208,-0.0024635927,5.083496,0.017724609,862208,421,1861.1676111221313,3.0177522,2030.6,0.9237703531980515
439,2004.1824886399997,0.0067746295,864256,-0.003570266,19.691137,0.09077148,864256,422,1865.7562918663025,3.0432901,2030.6,0.0305941104888916
433,2008.82753875,0.0027144481,866304,-0.0010969087,19.989738,0.021728516,866304,423,1870.417226076126,3.0518346,2035.14,0.007833898067474365
436,2008.90909939,0.002707492,868352,-0.00057410996,19.971973,0.027685547,868352,424,1875.1397242546082,3.044756,2035.14,0.006248176097869873
435,2011.14479401,0.001117762,870400,-0.00018239886,20.149559,0.005029297,870400,425,1879.8325164318085,3.0395048,2036.91,0.012889623641967773
428,2014.2931370099998,0.0023088758,872448,-0.0011052032,20.463036,0.019970704,872448,426,1884.5404033660889,3.0375063,2036.91,-0.03811311721801758
432,2014.30613343,0.0047043725,874496,-0.0058611007,15.6421995,0.058642577,874496,427,1889.3196482658386,3.0310168,2036.91,0.3429175615310669
427,2015.90372739,0.0040989257,876544,0.00013994185,20.39257,0.04458008,876544,428,1894.0526008605957,3.0305476,2036.91,-0.002494335174560547
419,2015.8689227700002,0.0054217367,878592,-0.0014787212,20.277514,0.06870117,878592,429,1898.8452641963959,3.0419939,2036.91,-0.011773824691772461
407,2015.84593319,0.002082705,880640,-0.0003223063,20.164474,0.01484375,880640,430,1903.7283549308777,3.0554469,2036.91,-0.007993936538696289
421,2020.5189205899997,0.0031892553,882688,-0.0021195416,20.07815,0.031640626,882688,431,1908.7553062438965,3.0602627,2041.23,0.0033075809478759766
451,2026.97275302,0.0034165923,884736,-0.001305626,20.086466,0.034814455,884736,432,1913.6134679317474,3.0589147,2047.42,0.0018525123596191406
432,2027.3684649699999,0.001326758,886784,-0.00043661954,20.065104,0.007519531,886784,433,1918.1460785865784,3.0512629,2047.42,0.00046193599700927734
428,2027.23602136,0.0018665483,888832,-0.0006198602,19.75114,0.015234375,888832,434,1922.8805403709412,3.050199,2047.42,0.022777915000915527
434,2027.30868146,0.0046534627,890880,-0.0024536592,20.033901,0.053369142,890880,435,1927.6585943698883,3.056159,2047.42,0.002625882625579834
429,2027.3057421699998,0.0027530221,892928,-0.0010533745,20.16428,0.030419922,892928,436,1932.3688740730286,3.0616934,2047.42,0.008027434349060059
441,2027.55464336,0.002045064,894976,-0.00078450673,20.450998,0.016113281,894976,437,1937.13707113266,3.0627484,2047.42,-0.010977625846862793
443,2027.5764988800001,0.001828197,897024,-0.0006409575,20.416883,0.015576172,897024,438,1941.781242609024,3.0646176,2047.42,-0.00628352165222168
435,2027.5242821900001,0.0020540203,899072,-0.00094541564,20.293827,0.01640625,899072,439,1946.39573264122,3.070769,2047.42,0.003033936023712158
431,2027.7433204300003,0.002432297,901120,-0.0013833621,20.29552,0.015966797,901120,440,1951.103446006775,3.0743518,2047.42,-0.003351926803588867
433,2027.8888615600001,0.0031578399,903168,-0.0009640014,20.263113,0.027539063,903168,441,1955.8501062393188,3.0761337,2047.42,-0.0036804676055908203
417,2028.1309651200002,0.0047077755,905216,8.962038e-05,20.140852,0.0546875,905216,442,1960.577832698822,3.0809724,2047.42,-4.649162292480469e-05
398,2028.09313469,0.008909202,907264,-0.006716131,20.084146,0.12910156,907264,443,1965.4826846122742,3.0888362,2047.42,0.0031647086143493652
436,2028.0123888300002,0.0040166453,909312,-0.00056672015,20.138176,0.045898438,909312,444,1970.6163787841797,3.092441,2047.42,0.003000795841217041
438,2027.9627480099998,0.0027437755,911360,0.00015717425,20.18123,0.02734375,911360,445,1975.3079886436462,3.097252,2047.42,-0.0029627084732055664
427,2027.8005135099997,0.0023901595,913408,-0.0016803369,20.119577,0.022021484,913408,446,1979.9783535003662,3.0911624,2047.42,0.0022104382514953613
436,2027.77056022,0.0023073966,915456,-0.0005160391,20.060122,0.017919922,915456,447,1984.7676901817322,3.0847626,2047.42,0.002473175525665283
426,2027.93177747,0.0035425897,917504,-0.0009066945,20.12563,0.03466797,917504,448,1989.4572050571442,3.0829,2047.42,-0.001925826072692871
445,2028.2624351500003,0.0042199674,919552,-0.001433428,20.003462,0.045654297,919552,449,1994.2588477134705,3.0776694,2047.42,0.0033725500106811523
438,2028.4058204400003,0.0037517645,921600,-0.0010152302,19.821585,0.040771484,921600,450,1998.8578734397888,3.0811,2047.42,0.012965142726898193
440,2028.4484022300003,0.003220123,923648,-0.0004744783,20.139103,0.036083985,923648,451,2003.5282151699066,3.0806007,2047.42,-0.003785252571105957
442,2028.45168284,0.0024888585,925696,-0.0005757982,19.923775,0.025878906,925696,452,2008.180436372757,3.084835,2047.42,0.0048833489418029785
442,2028.40560622,0.0025181056,927744,0.00025760004,19.617573,0.02446289,927744,453,2012.8074719905853,3.0880487,2047.42,0.011920928955078125
416,2028.24013799,0.0039451835,929792,-0.0030264733,19.596022,0.039794922,929792,454,2017.4404017925262,3.0883121,2047.42,0.02660447359085083
438,2028.1626090799996,0.0018507835,931840,-0.0009420615,19.692604,0.013378906,931840,455,2022.3525087833405,3.090073,2047.42,0.01069861650466919
442,2028.07430468,0.0023531993,933888,-0.00095350464,19.348234,0.021240234,933888,456,2027.0229077339172,3.0901628,2047.42,0.03864133358001709
442,2028.0497026100002,0.0070192344,935936,-0.0028188415,19.238781,0.091308594,935936,457,2031.6550250053406,3.091475,2047.42,0.041644930839538574
444,2027.91552172,0.002801153,937984,-0.0013797897,19.181149,0.027636718,937984,458,2036.2866168022156,3.099838,2047.42,0.04183739423751831
441,2027.67875975,0.0058634016,940032,-0.002116642,19.468853,0.07915039,940032,459,2040.8924896717072,3.1108851,2047.42,-0.003484964370727539
425,2027.4172084600002,0.001574252,942080,-0.00037449296,19.392675,0.007958984,942080,460,2045.5317149162292,3.117937,2047.42,0.021579504013061523
426,2027.22690401,0.005507617,944128,-0.00062225823,19.430655,0.07109375,944128,461,2050.346665620804,3.1185784,2047.42,0.036585330963134766
434,2027.23857572,0.0035186473,946176,-0.0014874486,20.541513,0.036035158,946176,462,2055.1449213027954,3.1144338,2047.42,-0.013409018516540527
448,2027.31083334,0.0036154748,948224,-0.00012650769,20.498653,0.03300781,948224,463,2059.8547427654266,3.1150937,2047.42,-0.007383823394775391
449,2027.5006602299995,0.0060191257,950272,-0.0031346164,20.383915,0.07724609,950272,464,2064.4191620349884,3.118185,2047.42,-0.005550384521484375
431,2027.68468834,0.0034199269,952320,-0.0009353628,20.267954,0.037353516,952320,465,2068.9731533527374,3.1312075,2047.42,-0.0023478269577026367
442,2027.9472761999998,0.004518654,954368,-0.0021064852,20.222113,0.058447264,954368,466,2073.7203657627106,3.145285,2047.42,0.0013547539710998535
423,2027.9795724200003,0.0035567419,956416,-0.0010898384,20.054493,0.039355468,956416,467,2078.344917535782,3.15061,2047.42,0.003567814826965332
406,2028.0682142400003,0.0031756777,958464,-0.0005616667,19.717535,0.034277342,958464,468,2083.1767184734344,3.15387,2047.42,0.013226747512817383
437,2028.0793526900002,0.0067204917,960512,-0.0035366379,19.632454,0.08383789,960512,469,2088.2129685878754,3.166527,2047.42,0.03570055961608887
444,2027.95393259,0.0033981246,962560,-0.0011628041,19.407417,0.0340332,962560,470,2092.899587869644,3.168867,2047.42,0.024264752864837646
439,2027.86943321,0.0045567374,964608,-0.001124153,18.947239,0.053027343,964608,471,2097.5125830173492,3.1691413,2047.42,0.037859559059143066
444,2027.4294014900004,0.0035883836,966656,-0.0027206666,18.566448,0.038867187,966656,472,2102.176977157593,3.168639,2047.42,0.08960896730422974
433,2026.8735009600005,0.005443341,968704,-0.003968925,17.296825,0.06538086,968704,473,2106.782326698303,3.1771045,2047.42,0.19420593976974487
441,2026.1435502700003,0.005129787,970752,-0.0019562906,17.048471,0.06293945,970752,474,2111.5045614242554,3.209906,2047.42,0.2459099292755127
451,2025.6345704500004,0.0022342443,972800,-3.81451e-05,18.050459,0.02265625,972800,475,2116.140535593033,3.2283273,2047.42,0.1479024887084961
449,2024.9711127000003,0.0022784872,974848,-0.0011376038,17.428415,0.021289062,974848,476,2120.676186323166,3.2312837,2047.42,0.25386935472488403
433,2024.6426605400002,0.0058234488,976896,-0.0024385522,18.678822,0.07348633,976896,477,2125.229687690735,3.2407258,2047.42,0.10781252384185791
449,2024.33169238,0.004038812,978944,-0.0028905815,18.889233,0.043017577,978944,478,2129.951112985611,3.2466862,2047.42,0.1465664505958557
431,2024.2213937599997,0.005844944,980992,-0.0050370893,20.304417,0.07749023,980992,479,2134.5076615810394,3.2547543,2047.42,-0.013396382331848145
437,2024.1659198599998,0.004419515,983040,-0.00048537194,19.911488,0.05654297,983040,480,2139.257501602173,3.26338,2047.42,0.017064034938812256
441,2024.02998101,0.005476012,985088,-0.0013402586,19.960192,0.06801758,985088,481,2143.9402198791504,3.2634041,2047.42,0.0214540958404541
446,2024.0710876199998,0.003882993,987136,-6.6163935e-05,20.309196,0.043115236,987136,482,2148.5783801078796,3.2666926,2047.42,0.015418767929077148
433,2024.29142357,0.0032118373,989184,-0.00068481534,20.56727,0.032568358,989184,483,2153.166433572769,3.2600968,2047.42,-0.000508427619934082
438,2024.3900367400001,0.0039055846,991232,-0.003394099,20.412651,0.04350586,991232,484,2157.8872973918915,3.2581463,2047.42,0.004348933696746826
440,2024.5164304399996,0.0026342075,993280,-0.00016544029,20.443518,0.022558594,993280,485,2162.5561718940735,3.2530937,2047.42,0.0017390251159667969
442,2024.6346398399996,0.005987455,995328,-0.0023266973,19.983046,0.07807617,995328,486,2167.2043199539185,3.2567375,2047.42,0.02925175428390503
436,2024.75263957,0.004921726,997376,-0.0025447763,20.510284,0.062402345,997376,487,2171.8363575935364,3.2632453,2047.42,-0.0031714439392089844
442,2024.71958215,0.0035002474,999424,-0.0016661029,20.35413,0.033935547,999424,488,2176.526708841324,3.2667766,2047.42,-0.007017374038696289
449,2024.77089729,0.005344954,1001472,-0.0013638901,20.239244,0.06918945,1001472,489,2181.1591517925262,3.2597961,2047.42,0.00588613748550415
437,2024.7501709399999,0.0062724724,1003520,-0.002133093,20.367336,0.08242188,1003520,490,2185.7192718982697,3.2605884,2047.42,-0.003944873809814453
434,2024.82136246,0.0049625267,1005568,-0.00072475564,20.050516,0.0609375,1005568,491,2190.4013566970825,3.264621,2047.42,0.014199018478393555
442,2024.77783728,0.00408587,1007616,-0.001260414,20.250875,0.043603517,1007616,492,2195.1122534275055,3.26234,2047.42,-0.001947641372680664
427,2024.7148056800004,0.0035595943,1009664,-0.0004847249,20.109913,0.037597656,1009664,493,2199.742087841034,3.2644665,2047.42,0.006059765815734863
432,2024.6631746399999,0.0014673343,1011712,0.0002707819,19.701487,0.008691406,1011712,494,2204.5350942611694,3.2664757,2047.42,0.03291130065917969
445,2024.6171777299999,0.0033632866,1013760,-0.0006246142,19.318697,0.03286133,1013760,495,2209.2760150432587,3.2725208,2047.42,0.0611119270324707
431,2024.61364958,0.0027578825,1015808,-0.0002759578,20.133705,0.02446289,1015808,496,2213.8695850372314,3.2871006,2047.42,-0.002001643180847168
441,2024.7194805899999,0.0033977914,1017856,-0.0013906178,19.890312,0.036083985,1017856,497,2218.6186063289642,3.2842908,2047.42,0.021336257457733154
434,2024.8024457,0.0031418044,1019904,-0.0036631997,20.215025,0.0328125,1019904,498,2223.260525226593,3.2855678,2047.42,-0.029157161712646484
412,2024.88627958,0.005862608,1021952,-0.0030524328,19.98611,0.07109375,1021952,499,2227.9766433238983,3.2952716,2047.42,-0.017845869064331055
426,2024.7845524399997,0.0039341617,1024000,-0.00084191485,20.122059,0.044042967,1024000,500,2232.9424879550934,3.290612,2047.42,-0.006501913070678711
437,2024.7441455199996,0.00060233654,1026048,0.00019888472,19.948166,0.00234375,1026048,501,2237.7470378875732,3.2926083,2047.42,0.0008074045181274414
429,2024.8131509399996,0.0038510386,1028096,-0.0016844859,19.614922,0.036474608,1028096,502,2242.4279675483704,3.2954361,2047.42,0.02284461259841919
430,2024.8089685499997,0.0045117103,1030144,-0.00057421246,20.11819,0.050585937,1030144,503,2247.194482564926,3.293862,2047.42,-0.014459609985351562
422,2024.9282670999999,0.003636989,1032192,-0.00020228777,19.998981,0.040966798,1032192,504,2251.949715614319,3.3002725,2047.42,0.00043314695358276367
421,2024.8695489699999,0.0019081521,1034240,-0.0009186816,19.570318,0.020214844,1034240,505,2256.8010144233704,3.323711,2047.42,0.03581362962722778
414,2024.78867719,0.0018375103,1036288,0.0003236722,19.99306,0.014599609,1036288,506,2261.6646299362183,3.352787,2047.42,-0.005442976951599121
410,2024.7057986200005,0.0041833767,1038336,-0.0021250793,19.845354,0.047167968,1038336,507,2266.6105036735535,3.355683,2047.42,0.009362995624542236
438,2024.6959091700005,0.0032279498,1040384,-0.0013948263,19.811073,0.03305664,1040384,508,2271.6026525497437,3.3496137,2047.42,0.017534255981445312
432,2024.7257765800005,0.0036281473,1042432,-0.0022660026,20.081463,0.04296875,1042432,509,2276.2774906158447,3.3596432,2047.42,-0.010394454002380371
428,2024.7011923100001,0.0006073393,1044480,0.0008039777,20.047037,0.00083007815,1044480,510,2281.018205881119,3.369086,2047.42,0.0034303665161132812
436,2024.7288566200004,0.00398095,1046528,-0.0012171096,20.143536,0.04140625,1046528,511,2285.7968666553497,3.3735576,2047.42,0.0024712085723876953
433,2024.8141619500002,0.002981904,1048576,-0.0016669556,20.265099,0.030957032,1048576,512,2290.487112045288,3.3768837,2047.42,-0.009355783462524414
439,2025.1370574900004,0.003669168,1050624,-0.0019804055,20.187305,0.04453125,1050624,513,2295.2172207832336,3.38306,2047.42,-0.0009834766387939453
422,2025.44619659,0.0032042756,1052672,-0.0023192293,20.11206,0.034570314,1052672,514,2299.8754823207855,3.386438,2047.42,0.0004101395606994629
434,2025.7540163499998,0.0025536716,1054720,-0.0008025565,20.019129,0.02319336,1054720,515,2304.7204263210297,3.3939385,2047.42,0.00783616304397583
434,2026.14436605,0.003790414,1056768,-0.0005159855,19.93668,0.04399414,1056768,516,2309.4381697177887,3.3990967,2047.42,-0.013438224792480469
432,2026.3493170199997,0.0059153484,1058816,-0.0015164786,19.776684,0.07441406,1058816,517,2314.1564285755157,3.4030533,2047.42,0.006483733654022217
441,2026.6143413399998,0.0019566913,1060864,-0.00018525051,20.033665,0.019433593,1060864,518,2318.8958489894867,3.4134007,2047.42,-0.0034409761428833008
423,2026.95742737,0.0028063157,1062912,5.4802804e-06,19.990047,0.027734375,1062912,519,2323.5367093086243,3.4258907,2047.42,-0.007767081260681152
433,2027.3113388899997,0.0042931507,1064960,-0.0021798615,19.926065,0.04863281,1064960,520,2328.377831697464,3.4369018,2047.42,-0.002291440963745117
426,2029.4280684599998,0.0009691623,1067008,0.0005967325,19.941858,0.0036132813,1067008,521,2333.1013078689575,3.441342,2049.0,-0.005643367767333984
435,2029.7398052899996,0.0023458411,1069056,0.0006550619,19.769617,0.019726563,1069056,522,2337.9065775871277,3.4446404,2049.0,0.006481289863586426
418,2029.91814781,0.0025594155,1071104,7.028191e-06,19.904173,0.024316406,1071104,523,2342.614679336548,3.451739,2049.0,-0.009533405303955078
431,2030.01869896,0.00422336,1073152,-0.0013222948,19.801092,0.049902342,1073152,524,2347.5054144859314,3.459271,2049.0,-0.0037957429885864258
450,2030.0905694799999,0.004612898,1075200,-0.0015587033,19.749186,0.05341797,1075200,525,2352.2473454475403,3.4722028,2049.0,-0.002326488494873047
447,2029.9637567099999,0.0021752534,1077248,0.0008204483,19.731792,0.014990235,1077248,526,2356.7997686862946,3.4764934,2049.0,0.005267322063446045
436,2030.0549078199997,0.0017597607,1079296,-0.00021249405,19.793804,0.011230469,1079296,527,2361.379630804062,3.479482,2049.0,0.0056226253509521484
439,2030.1088544799998,0.001877171,1081344,-4.341785e-05,19.855179,0.019091796,1081344,528,2366.0674674510956,3.4931016,2049.0,-0.007201552391052246
432,2030.0697614900002,0.003942343,1083392,-0.00031469035,19.762493,0.040136717,1083392,529,2370.7296409606934,3.49748,2049.0,0.005564391613006592
444,2030.0824045400002,0.004111121,1085440,0.00067207695,19.638369,0.04575195,1085440,530,2375.4620146751404,3.5020435,2049.0,0.008859694004058838
434,2030.0386040600001,0.00447963,1087488,-0.0007960014,19.51536,0.053125,1087488,531,2380.0692896842957,3.5004318,2049.0,0.006664574146270752
410,2030.02984213,0.006007909,1089536,-0.0018471878,19.446745,0.07329102,1089536,532,2384.780271291733,3.4908688,2049.0,0.050385117530822754
441,2030.14117437,0.0049640597,1091584,-0.0014957979,20.296124,0.062841795,1091584,533,2389.7699377536774,3.4823909,2049.0,-0.0035822391510009766
430,2030.3136929200002,0.004469353,1093632,-0.0030023507,20.355612,0.05102539,1093632,534,2394.410147190094,3.4837582,2049.0,-0.0035483837127685547
435,2030.3836103400004,0.0025941455,1095680,-0.00095944776,20.275194,0.024316406,1095680,535,2399.16894865036,3.5094876,2049.0,-0.005353212356567383
436,2030.5036592100003,0.0025639166,1097728,0.0003939032,20.247135,0.021826172,1097728,536,2403.8713779449463,3.5418942,2049.0,-0.00033152103424072266
439,2030.5218939100002,0.003917183,1099776,-3.428699e-06,20.223934,0.04042969,1099776,537,2408.5662808418274,3.5522392,2049.0,0.0007364749908447266
447,2030.5562536700004,0.005521566,1101824,-0.003171344,20.15101,0.06723633,1101824,538,2413.226437807083,3.5618014,2049.0,0.006038546562194824
450,2030.5804275799999,0.002723481,1103872,8.39019e-05,20.196362,0.026660156,1103872,539,2417.8046596050262,3.5748844,2049.0,0.002920866012573242
458,2030.5384693899998,0.0050035804,1105920,-0.0011586604,20.12269,0.06552734,1105920,540,2422.355724096298,3.5839653,2049.0,-0.0006095170974731445
444,2030.3999980999997,0.0023285472,1107968,-0.00011880312,19.84443,0.022998046,1107968,541,2426.8197360038757,3.5968876,2049.0,0.020427286624908447
432,2030.34119077,0.004739074,1110016,-0.0019468444,20.247631,0.053710938,1110016,542,2431.429447889328,3.6038795,2049.0,-0.008646965026855469
437,2030.2912149299998,0.0018815827,1112064,3.0303392e-05,20.145164,0.012109375,1112064,543,2436.1646842956543,3.604189,2049.0,0.00022107362747192383
441,2030.31428962,0.0050102356,1114112,-0.0017871106,20.102818,0.06010742,1114112,544,2440.849240064621,3.6077716,2049.0,0.0008194446563720703
429,2030.3895978199998,0.0034894887,1116160,-0.001331149,19.993628,0.031201173,1116160,545,2445.4863781929016,3.6071286,2049.0,0.001278221607208252
451,2030.4506796999997,0.0054152114,1118208,-0.0009497568,20.074818,0.06943359,1118208,546,2450.2529532909393,3.607285,2049.0,-0.007898330688476562
453,2030.5050457400002,0.0040891226,1120256,-0.0011568045,18.624865,0.046875,1120256,547,2454.788093328476,3.617574,2049.0,0.15907371044158936
450,2030.51812152,0.0063599003,1122304,-0.0025962254,19.961803,0.08256836,1122304,548,2459.303549528122,3.626903,2049.0,0.0013352632522583008
444,2030.4396052999998,0.0032819777,1124352,-0.001033606,20.037035,0.03330078,1124352,549,2463.8451392650604,3.6319199,2049.0,0.0030397772789001465
447,2030.42360722,0.006179403,1126400,-0.0033728792,19.865788,0.076220706,1126400,550,2468.457297563553,3.6396708,2049.0,0.013817310333251953
449,2030.46193843,0.003359743,1128448,-0.0006430006,20.209167,0.036816407,1128448,551,2473.0324771404266,3.6529477,2049.0,-0.0004423856735229492
454,2030.5140575899998,0.008012596,1130496,-0.003962516,20.12286,0.114550784,1130496,552,2477.5939230918884,3.651894,2049.0,0.003012359142303467
460,2030.6232655199994,0.002605223,1132544,0.00047857626,20.264915,0.025927734,1132544,553,2482.1006531715393,3.6603913,2049.0,-0.0066928863525390625
446,2030.7762402499998,0.0033974014,1134592,-0.00055658724,20.2058,0.037890624,1134592,554,2486.5443391799927,3.6811204,2049.0,-0.002565741539001465
459,2030.8386761899997,0.00645942,1136640,-0.000911574,20.128565,0.09394531,1136640,555,2491.130781650543,3.6778781,2049.0,0.0010443925857543945
452,2030.9675723299997,0.0033006142,1138688,-0.0006416665,20.006634,0.036035158,1138688,556,2495.588734149933,3.6700757,2049.0,-0.0007464885711669922
447,2031.09385966,0.0038169902,1140736,-0.0007200268,20.048504,0.039697267,1140736,557,2500.1168036460876,3.6592603,2049.0,-0.001398324966430664
413,2031.1795181500001,0.0034494349,1142784,-0.0003789853,19.985165,0.039257813,1142784,558,2504.6934983730316,3.656796,2049.0,-0.0029479265213012695
421,2031.32410643,0.006665544,1144832,-0.0025268754,19.81132,0.09213867,1144832,559,2509.643177986145,3.6674018,2049.0,0.004741072654724121
452,2031.4700181800006,0.0039704833,1146880,-0.0005159339,19.852612,0.048046876,1146880,560,2514.5042860507965,3.678337,2049.0,0.0005119442939758301
456,2031.5325241900005,0.0052241078,1148928,-0.0021437116,19.71223,0.062158205,1148928,561,2519.027498483658,3.688251,2049.0,0.010783672332763672
450,2031.4470772200004,0.004177941,1150976,-0.00012553696,19.60293,0.048095703,1150976,562,2523.5119190216064,3.68919,2049.0,0.00799870491027832
449,2031.1132985400004,0.0071251094,1153024,-0.0017815474,19.274715,0.09301758,1153024,563,2528.061751842499,3.678512,2049.0,0.030999064445495605
444,2030.7139269000004,0.004617314,1155072,-0.0036418836,18.750105,0.05698242,1155072,564,2532.6193606853485,3.6743515,2049.0,0.062123239040374756
460,2030.3662946000002,0.003299234,1157120,-0.0024162072,18.86383,0.035253905,1157120,565,2537.22563290596,3.6839359,2049.0,0.04642772674560547
474,2029.88591827,0.0029697488,1159168,-0.00064388744,18.706867,0.02890625,1159168,566,2541.6731102466583,3.686091,2049.0,0.07243561744689941
459,2029.49752556,0.0055065406,1161216,-0.0017858876,18.816784,0.07211914,1161216,567,2545.990793943405,3.6915596,2049.0,0.06640660762786865
450,2029.1637170900003,0.002779715,1163264,0.00026544393,18.884575,0.025976563,1163264,568,2550.446741104126,3.6898313,2049.0,0.05361849069595337
464,2028.95800025,0.0054579414,1165312,-0.0009870069,18.749386,0.06293945,1165312,569,2554.9965076446533,3.6843781,2049.0,0.08008348941802979
445,2028.7559334300001,0.003739959,1167360,-0.0014450575,19.641844,0.041503906,1167360,570,2559.4040019512177,3.6779656,2049.0,0.028334736824035645
451,2028.8699912399998,0.0049596066,1169408,-0.001011192,19.67902,0.05961914,1169408,571,2563.997837781906,3.6756775,2049.0,0.03363543748855591
441,2029.1858253299997,0.004050759,1171456,0.0002330027,19.991274,0.050683595,1171456,572,2568.537659406662,3.6797936,2049.0,0.011256396770477295
434,2029.6670603899997,0.0027832459,1173504,-2.3114082e-05,20.14336,0.022265624,1173504,573,2573.181627035141,3.6775563,2049.0,0.0020769834518432617
459,2030.3562657,0.0044042957,1175552,-0.0009535182,20.029379,0.052099608,1175552,574,2577.8918397426605,3.6819115,2049.0,-0.00018358230590820312
452,2030.7606440799998,0.0015031981,1177600,-8.883439e-05,19.685293,0.010498047,1177600,575,2582.3472533226013,3.6888034,2049.0,0.015370309352874756
439,2031.25973555,0.0019441023,1179648,-0.000369165,19.660936,0.016162109,1179648,576,2586.872685432434,3.7014523,2049.0,0.015731990337371826
457,2031.4114539000002,0.002474387,1181696,-0.00022548702,19.75737,0.024609376,1181696,577,2591.537606716156,3.709351,2049.0,0.004412412643432617
