serial_timesteps,policy_loss,policy_entropy,n_updates,total_timesteps,approxkl,time_elapsed,value_loss,fps,explained_variance,clipfrac,ep_len_mean,ep_reward_mean
794624,-0.0022252635,5.4345074,388,794624,0.0038619894,1750.371027469635,13.442136,455,0.8725724816322327,0.0440918,1277.35,850.56212292
796672,-0.0025050263,5.434013,389,796672,0.0023046457,1754.8701887130737,17.02955,467,0.8656182587146759,0.024804687,1247.21,824.5823793200001
798720,-0.002977274,5.4331684,390,798720,0.002509697,1759.247492313385,10.063481,474,0.8122584372758865,0.03022461,1255.57,829.87945324
800768,-0.0017121667,5.42603,391,800768,0.0042508123,1763.5618290901184,6.0936475,439,0.9515449032187462,0.049072266,1254.36,830.9133798199998
802816,-0.0027376304,5.4213343,392,802816,0.0035139124,1768.2266182899475,13.356035,478,0.9020784422755241,0.041308593,1249.93,831.6695630400001
804864,-0.0029661742,5.4268947,393,804864,0.0016171571,1772.5117254257202,9.106718,468,0.8899202793836594,0.014550781,1261.42,840.3126510000002
806912,-0.0049150214,5.435666,394,806912,0.0036640936,1776.8848292827606,12.681776,465,0.8268544226884842,0.03779297,1272.29,848.1021884500002
808960,-0.0029378734,5.444845,395,808960,0.0040900568,1781.2816696166992,11.489767,455,0.9178975075483322,0.050585937,1274.28,851.57702012
811008,-0.0022996436,5.449549,396,811008,0.0026211822,1785.7770931720734,10.219147,426,0.9148957431316376,0.026855469,1284.0,859.0211579100002
813056,-0.0010582753,5.4452534,397,813056,0.0036869608,1790.580335855484,15.389766,448,0.8285818099975586,0.042041015,1297.98,869.9909144200002
815104,-0.0023224389,5.436116,398,815104,0.0036886889,1795.1432881355286,10.050169,425,0.9137244820594788,0.041894533,1313.05,882.6319468800002
817152,-0.0033101651,5.4329977,399,817152,0.0031842545,1799.959285736084,10.424065,476,0.9257648438215256,0.035351563,1324.55,891.8174285200001
819200,-0.0035462729,5.421056,400,819200,0.0051319124,1804.262262582779,7.054329,472,0.9269739091396332,0.060058594,1329.21,896.2567557799999
821248,-0.004416884,5.406537,401,821248,0.0024632423,1808.595522403717,6.1009874,456,0.8984638899564743,0.027441407,1336.86,902.6390194500002
823296,-0.0022850656,5.4106812,402,823296,0.0029068284,1813.0868227481842,10.611913,464,0.870202824473381,0.03227539,1350.08,912.38775656
825344,-0.00096023583,5.4235544,403,825344,0.00309752,1817.497351884842,11.585835,461,0.8645547181367874,0.03276367,1364.59,924.0563337000001
827392,-0.000120857054,5.423916,404,827392,0.004871922,1821.9365429878235,15.312671,445,0.8982288390398026,0.0453125,1386.72,942.6482096400001
829440,-0.0039937063,5.420429,405,829440,0.0049183685,1826.5387170314789,17.370073,441,0.8927066922187805,0.043017577,1393.81,949.24153311
831488,-0.0034962776,5.419887,406,831488,0.0031332008,1831.1762120723724,6.264412,451,0.938439629971981,0.033496093,1401.07,955.3146270000001
833536,-0.0038261346,5.4194584,407,833536,0.0035595067,1835.7177209854126,20.684143,460,0.7964835613965988,0.04375,1416.21,966.94170807
835584,-0.002908231,5.4210677,408,835584,0.003713352,1840.1704361438751,8.116112,435,0.9212488681077957,0.040966798,1434.06,980.1257824399999
837632,-0.004369902,5.433759,409,837632,0.006019352,1844.8688077926636,10.8079605,413,0.9392692446708679,0.06538086,1441.85,987.9347492499999
839680,-0.0034347295,5.4380636,410,839680,0.005511397,1849.8249561786652,6.264844,450,0.944180965423584,0.05625,1444.22,990.6949610099998
841728,-0.005263849,5.428127,411,841728,0.0038222447,1854.3670773506165,15.698349,426,0.9142117276787758,0.043798827,1449.91,998.0791926500001
843776,-0.004558119,5.4317064,412,843776,0.0025867173,1859.165202140808,8.635939,478,0.9268879145383835,0.02626953,1462.45,1008.7690059300002
845824,-0.0022931383,5.4247932,413,845824,0.004009633,1863.4471135139465,9.205879,443,0.9130641967058182,0.04477539,1480.45,1023.1308771100001
847872,-0.0019421935,5.417472,414,847872,0.0031458451,1868.0622704029083,26.176432,430,0.9025547057390213,0.034570314,1484.03,1028.97557088
849920,-0.003373007,5.414878,415,849920,0.0037441973,1872.8256781101227,11.8996525,445,0.9096246138215065,0.04086914,1497.02,1040.87736571
851968,-0.003669111,5.415707,416,851968,0.0051231496,1877.427678346634,8.041642,445,0.9225947186350822,0.06069336,1503.97,1046.91285172
854016,-0.0017317155,5.4157553,417,854016,0.0026951106,1882.02117562294,7.340509,460,0.9441327080130577,0.025146484,1500.77,1043.7621112399997
856064,-0.005879798,5.420768,418,856064,0.003805612,1886.4661872386932,5.4566364,445,0.9553919471800327,0.039892577,1503.63,1047.5770385299998
858112,-0.0011255417,5.4282236,419,858112,0.0032386426,1891.0622930526733,19.77407,455,0.8754381611943245,0.036572266,1509.76,1053.91331764
860160,-0.0032270332,5.43294,420,860160,0.004386759,1895.5569310188293,9.6744,437,0.9182243421673775,0.04663086,1507.48,1051.9437778100003
862208,-0.0032696952,5.42598,421,862208,0.002499546,1900.2349662780762,23.473326,452,0.789630264043808,0.027197266,1484.95,1038.8304190699998
864256,-0.0026032927,5.4247494,422,864256,0.0049002324,1904.7600433826447,16.078405,417,0.8923994079232216,0.059277344,1500.64,1051.97296992
866304,-0.0060356827,5.4282246,423,866304,0.004885783,1909.669669866562,19.75189,465,0.8541908115148544,0.05258789,1504.94,1055.19508474
868352,-0.0017679781,5.436782,424,868352,0.002861815,1914.0716667175293,16.144619,464,0.8240823745727539,0.027880859,1487.78,1041.0578877300002
870400,-0.012023004,5.461465,425,870400,0.007176311,1918.4767673015594,13.333967,453,0.9361977130174637,0.06479492,1467.62,1027.1741226800002
872448,-0.0023324997,5.479852,426,872448,0.0044007483,1922.995824098587,6.505883,448,0.9457538984715939,0.045996092,1465.86,1027.2648651900001
874496,-0.0039512333,5.480222,427,874496,0.0047679273,1927.5592687129974,17.878149,449,0.8838192075490952,0.058984376,1474.86,1034.3987874299999
876544,-0.0013124545,5.485299,428,876544,0.0034405985,1932.1163530349731,6.431384,449,0.9601612091064453,0.034082033,1489.24,1047.20796647
878592,-0.0033213194,5.502057,429,878592,0.0037500977,1936.6714856624603,6.6932526,475,0.9554275460541248,0.042773437,1488.82,1049.3786874099999
880640,-0.0012135686,5.5134263,430,880640,0.0030357896,1940.9760768413544,20.345226,504,0.7866596132516861,0.030712891,1469.2,1036.14354274
882688,-0.0057124807,5.514161,431,882688,0.002656278,1945.032761335373,5.5043287,454,0.9652917347848415,0.02446289,1468.94,1036.27692377
884736,-0.005954581,5.5137477,432,884736,0.0041339765,1949.5382924079895,6.09528,462,0.9545166343450546,0.04526367,1459.74,1032.44171794
886784,-0.002996553,5.5065947,433,886784,0.0023676076,1953.9711685180664,11.8188505,488,0.9067521095275879,0.024951171,1475.55,1044.7606131799998
888832,-0.004346029,5.5151567,434,888832,0.0054818224,1958.1625881195068,25.667698,448,0.9145209342241287,0.06870117,1457.54,1034.94206448
890880,-0.0014569953,5.52667,435,890880,0.0027441354,1962.7321524620056,19.113808,444,0.8772695735096931,0.02861328,1469.98,1044.6345927
892928,-0.0042181998,5.532624,436,892928,0.0032265733,1967.3350257873535,19.685055,455,0.8804116025567055,0.030273438,1439.71,1018.70185858
894976,-0.0034941577,5.5332727,437,894976,0.0047254236,1971.831689119339,14.051033,459,0.9252321869134903,0.058642577,1437.45,1015.7366136999999
897024,-0.0069217896,5.5384755,438,897024,0.0037415505,1976.2859466075897,9.325697,493,0.9209496080875397,0.042529296,1437.45,1017.82771266
899072,-0.0010445701,5.5437765,439,899072,0.0019554961,1980.4383809566498,16.559347,529,0.8648338913917542,0.01928711,1394.94,984.96575368
901120,-0.004212726,5.5553026,440,901120,0.0031337515,1984.3082010746002,7.5668015,500,0.9481417275965214,0.03178711,1369.3,963.2449459200001
903168,-0.0027763895,5.556506,441,903168,0.0030309756,1988.3984262943268,11.885169,490,0.9178880006074905,0.031445313,1369.3,965.48057976
905216,-0.006546665,5.553822,442,905216,0.0037227306,1992.57359457016,8.538557,516,0.917034313082695,0.04082031,1380.96,973.8879798599999
907264,-0.0023138288,5.549189,443,907264,0.0036346111,1996.5373907089233,12.112725,498,0.9310952350497246,0.04350586,1374.17,967.7428802800001
909312,-0.0016847027,5.554497,444,909312,0.0020157115,2000.6433863639832,13.356293,500,0.875093623995781,0.021923829,1370.73,964.1353902300001
911360,-0.0019399731,5.56537,445,911360,0.003869413,2004.735131263733,14.201909,500,0.9050894156098366,0.043554686,1385.41,977.3898067300001
913408,-0.005264032,5.5779753,446,913408,0.003694278,2008.8293030261993,5.7118773,478,0.9566714838147163,0.043408204,1380.91,976.8450691499999
915456,-0.0024451744,5.5764246,447,915456,0.0021958905,2013.1059141159058,12.522341,520,0.8938159644603729,0.023339843,1385.34,979.75108563
917504,-0.001705455,5.574771,448,917504,0.0020690828,2017.040745973587,6.793639,506,0.9367910549044609,0.022265624,1378.02,975.4362320799999
919552,-0.0028469095,5.5802603,449,919552,0.0025295361,2021.0875308513641,25.05315,515,0.8060430139303207,0.02861328,1375.04,975.17307502
921600,-0.004710386,5.5949087,450,921600,0.0040879683,2025.0584437847137,9.077408,458,0.9424437545239925,0.04448242,1375.04,978.4033637900003
923648,-0.00044667866,5.6003656,451,923648,0.0030423917,2029.5235641002655,9.865896,484,0.9327259808778763,0.033837892,1365.07,969.3855442500001
925696,-0.0013100022,5.608574,452,925696,0.0035685976,2033.755551815033,18.730675,481,0.8913881406188011,0.040283203,1382.75,982.9392208600001
927744,-0.0025850632,5.612605,453,927744,0.0051337127,2038.0137367248535,9.377088,485,0.9464633911848068,0.057958983,1389.59,989.9778989400002
929792,-0.003145424,5.599103,454,929792,0.0028518203,2042.2347598075867,11.473625,513,0.8551715761423111,0.03046875,1400.58,999.3347050400001
931840,-0.003037767,5.5960393,455,931840,0.0026021258,2046.2265992164612,17.921799,531,0.8480470180511475,0.026757812,1385.85,989.2266024100002
933888,-0.0039846804,5.5881314,456,933888,0.0038811043,2050.0772783756256,16.423748,531,0.9161528497934341,0.040136717,1386.13,987.9403248700002
935936,-0.007122027,5.5726824,457,935936,0.0052404427,2053.929300546646,23.231256,488,0.8841058760881424,0.06640625,1400.6,1000.9481322200002
937984,-0.0033526,5.563777,458,937984,0.0023309197,2058.126702785492,9.763663,522,0.8743094205856323,0.024365235,1416.87,1012.7993550300001
940032,-0.004995319,5.570533,459,940032,0.0027154244,2062.048083305359,13.581492,519,0.9212402179837227,0.030810546,1384.17,986.1964986800001
942080,-0.004217529,5.5863733,460,942080,0.0031546603,2065.991849422455,8.715445,517,0.9241924807429314,0.030371094,1379.62,981.8015373799999
944128,-0.0018863289,5.585392,461,944128,0.002179168,2069.949882745743,16.816753,546,0.8217893540859222,0.021240234,1372.45,976.6986768500001
946176,0.00018137306,5.578815,462,946176,0.0036530546,2073.7007446289062,19.390078,511,0.8672911077737808,0.037841797,1381.24,985.0184793500002
948224,-0.001732812,5.5818973,463,948224,0.002490896,2077.708964586258,12.323565,481,0.9191668406128883,0.02631836,1392.88,995.2142792100002
950272,-0.0054689525,5.593322,464,950272,0.0028598427,2081.959065914154,5.3694944,541,0.9466829113662243,0.029443359,1383.46,986.4422664599999
952320,-0.0005775153,5.589093,465,952320,0.002280124,2085.738228082657,17.332561,519,0.8776959404349327,0.020654297,1383.46,987.12549025
954368,-0.0013331408,5.59004,466,954368,0.001912221,2089.6818034648895,17.85754,548,0.8737456947565079,0.019921875,1373.3,978.5324247999998
956416,-0.0025138664,5.582089,467,956416,0.0036671008,2093.4190537929535,24.660967,501,0.8784514516592026,0.0375,1389.12,991.3518361100001
958464,-0.0018194297,5.570545,468,958464,0.002305227,2097.500659942627,12.478155,553,0.8260146379470825,0.024072265,1390.99,991.8715141700002
960512,-0.0012089915,5.5694995,469,960512,0.004343531,2101.202996969223,13.674316,511,0.8906039297580719,0.044384766,1390.99,995.1723576
962560,-0.004863737,5.5757027,470,962560,0.0041191177,2105.2108101844788,9.089531,542,0.8940555304288864,0.046142578,1380.23,986.6597647300001
964608,-0.0014160208,5.583558,471,964608,0.003891747,2108.98485994339,15.871739,516,0.8701992630958557,0.03564453,1380.23,984.9028623199999
966656,-0.0038623367,5.5846753,472,966656,0.0042423634,2112.9537270069122,19.443945,505,0.8444431871175766,0.053613283,1388.1,993.1744977999998
968704,-0.0024753218,5.58899,473,968704,0.0043459563,2117.008058309555,18.776648,541,0.9299806356430054,0.044042967,1369.38,976.1208017399997
970752,-0.0021467549,5.5918913,474,970752,0.004062065,2120.7889289855957,17.292608,532,0.8665372878313065,0.04892578,1369.38,979.2542421599996
972800,-0.00046101515,5.592119,475,972800,0.0011614228,2124.6321456432343,19.846996,531,0.8839847221970558,0.007714844,1354.67,966.9598044699998
974848,-0.0033039774,5.583823,476,974848,0.0036955867,2128.4860961437225,9.275667,521,0.9333540201187134,0.04111328,1366.24,975.9570816999999
976896,-0.0029485966,5.5782766,477,976896,0.0025673728,2132.4140701293945,26.197104,548,0.8357171714305878,0.02451172,1362.34,971.6273833299998
978944,-0.0032116163,5.574887,478,978944,0.0020637778,2136.1508922576904,13.154117,552,0.8724437057971954,0.021240234,1352.89,963.06531922
980992,-0.0021115094,5.570053,479,980992,0.0032622968,2139.855946302414,7.6626406,520,0.9555806741118431,0.035595704,1352.53,963.3353591699998
983040,-0.0013841034,5.5722165,480,983040,0.0039523942,2143.793994665146,12.1240225,504,0.9285919591784477,0.0440918,1352.53,963.5401813299999
985088,-0.0011992066,5.574559,481,985088,0.0027700097,2147.851711988449,20.076313,533,0.8284804821014404,0.026806641,1370.27,978.0367077399999
987136,-0.0068100495,5.5713696,482,987136,0.0041760015,2151.6942768096924,13.876903,547,0.8284291177988052,0.04345703,1370.27,976.8023978599999
989184,-0.0042289547,5.5671206,483,989184,0.0044901785,2155.433993577957,20.089565,529,0.8760502934455872,0.056591798,1370.27,976.39762519
991232,-0.0034025845,5.5670805,484,991232,0.0025869585,2159.3034977912903,14.923944,553,0.75088070333004,0.02602539,1381.69,983.22495626
993280,-0.0026512577,5.5614195,485,993280,0.004727003,2163.006175518036,9.66685,523,0.9371626973152161,0.054785155,1384.49,986.12778781
995328,-0.0012994547,5.5633936,486,995328,0.0013593367,2166.921511411667,25.2938,540,0.8061250895261765,0.011669922,1376.5,978.3101312500002
997376,-0.006384713,5.5610933,487,997376,0.0057658576,2170.7091596126556,6.3438087,519,0.9458932802081108,0.06333008,1372.28,975.2102025700001
999424,-0.00278644,5.5464344,488,999424,0.0024177576,2174.6556582450867,14.604044,528,0.8414215296506882,0.02607422,1372.28,975.6146255299999
