ep_reward_mean,ep_len_mean,clipfrac,n_updates,total_timesteps,approxkl,fps,value_loss,policy_entropy,explained_variance,policy_loss,serial_timesteps,time_elapsed
1116.5759878,1468.8,0.016748047,193,395264,0.0017268586,587,25.92635,5.3020406,0.7095866799354553,-0.0019904524,395264,722.1089079380035
1088.35824329,1438.47,0.018164063,194,397312,0.001625058,593,13.146896,5.309631,0.9295848831534386,-0.0030381407,397312,725.5979325771332
1089.35762548,1438.47,0.052490234,195,399360,0.0044318098,526,19.659527,5.310697,0.8821237161755562,-0.0022951062,399360,729.0520944595337
1104.63449299,1453.56,0.035205077,196,401408,0.0031185402,518,22.047625,5.306795,0.8733625262975693,-0.0038862764,401408,732.94637799263
1114.23936472,1469.04,0.042382814,197,403456,0.003940899,540,14.653646,5.3092117,0.696277916431427,-0.0029929148,403456,736.8951995372772
1097.8180839200002,1451.22,0.051416017,198,405504,0.0040546795,553,17.260479,5.3145757,0.7749116569757462,-0.0048578116,405504,740.6840596199036
1093.9829653400002,1451.22,0.08427735,199,407552,0.0068956474,564,11.895284,5.3237677,0.7273418605327606,-0.0065450696,407552,744.3828053474426
1090.5873957800002,1451.22,0.019238282,200,409600,0.0019466255,569,13.760706,5.328754,0.8400750905275345,-0.004589298,409600,748.0121676921844
1083.41083909,1448.69,0.071875,201,411648,0.00583649,505,8.283135,5.3247695,0.9196776077151299,-0.006710922,411648,751.610255241394
1082.62540584,1448.69,0.056933593,202,413696,0.004985978,513,19.075392,5.33698,0.897617943584919,-0.0065880977,413696,755.6592984199524
1066.2556927399999,1434.03,0.055859376,203,415744,0.0050088977,562,17.574497,5.360176,0.7345363199710846,-0.005071266,415744,759.6504573822021
1079.91594899,1448.15,0.04638672,204,417792,0.0040936023,545,19.755144,5.362838,0.8882388696074486,-0.0017015801,417792,763.2908308506012
1079.59103302,1448.15,0.021386718,205,419840,0.0024540895,538,19.593966,5.354932,0.8790741637349129,-0.0013055152,419840,767.0437188148499
1078.80835335,1448.15,0.021533202,206,421888,0.0022371486,559,19.72932,5.3625326,0.8900332376360893,-0.0021623517,421888,770.8511860370636
1093.34523502,1463.1,0.028955078,207,423936,0.0030233134,557,19.549677,5.3542733,0.8897470310330391,-0.0037669619,423936,774.5098640918732
1098.45817846,1463.1,0.044140626,208,425984,0.004190998,540,19.813673,5.3324466,0.8884166777133942,-0.0028825267,425984,778.1863725185394
1092.9252356400002,1463.1,0.041259766,209,428032,0.0038590995,548,11.382687,5.321321,0.7188902497291565,-0.0034926329,428032,781.9744288921356
1101.7241002700002,1477.88,0.046533205,210,430080,0.0039208923,487,11.573045,5.3158216,0.6933311820030212,-0.002286195,430080,785.7124464511871
1091.53712592,1462.58,0.03696289,211,432128,0.0032684014,556,9.237612,5.3213606,0.795929029583931,-0.002921841,432128,789.9112322330475
1086.59841831,1462.58,0.051123045,212,434176,0.0069943005,515,10.380986,5.3365264,0.9452939815819263,-0.006359284,434176,793.5914628505707
1102.5599019499998,1478.42,0.02836914,213,436224,0.0023679656,513,19.587132,5.341704,0.7755281627178192,-0.004787166,436224,797.5622119903564
1101.71301855,1478.42,0.055078126,214,438272,0.0045235786,513,10.479132,5.3469524,0.7359967827796936,-0.0068415343,438272,801.5503907203674
1101.07841963,1478.42,0.02236328,215,440320,0.0019957912,525,9.706514,5.349435,0.9496394991874695,-0.0033897131,440320,805.5423505306244
1101.40705774,1478.42,0.039013673,216,442368,0.0036230437,495,20.015963,5.354449,0.8866226971149445,-0.0027277838,442368,809.4415969848633
1101.1270969,1478.42,0.039990235,217,444416,0.0035662137,456,19.793825,5.3475704,0.8673207610845566,-0.002432981,444416,813.577353477478
1102.48639703,1478.42,0.062451173,218,446464,0.005019403,486,19.81815,5.343057,0.8795400038361549,-0.0034351528,446464,818.0690326690674
1102.7055327000003,1478.42,0.10498047,219,448512,0.008521199,496,19.869171,5.345157,0.8797504603862762,-0.009498866,448512,822.2765386104584
1073.30255795,1449.27,0.0296875,220,450560,0.0028975816,545,34.283638,5.351436,0.8113658279180527,-0.0013263228,450560,826.4010119438171
1025.11538836,1388.46,0.039453126,221,452608,0.0044803587,575,17.19337,5.3646617,0.8183419853448868,-0.006483934,452608,830.1553640365601
977.8422888400003,1338.9,0.012304688,222,454656,0.001533865,535,22.207249,5.371826,0.7217640578746796,-0.0023397116,454656,833.7152259349823
944.68792608,1302.91,0.02368164,223,456704,0.002280676,532,12.611644,5.371214,0.8568289577960968,-0.0056112087,456704,837.5378382205963
940.9757852400002,1302.91,0.024609376,224,458752,0.0023710167,532,19.96957,5.370716,0.8331868946552277,-0.004006137,458752,841.3819539546967
950.8403750900001,1317.99,0.025390625,225,460800,0.002424607,547,11.076037,5.368255,0.7365058064460754,-0.002680345,460800,845.2253963947296
923.97189078,1285.52,0.0418457,226,462848,0.0039460235,545,11.326554,5.356616,0.9582925364375114,-0.0055751577,462848,848.9660873413086
923.6151545,1285.52,0.046923827,227,464896,0.0040806215,504,20.032452,5.3341026,0.8848962038755417,-0.004402778,464896,852.7191805839539
935.7311366,1295.24,0.018066406,228,466944,0.0018325321,556,38.75981,5.323842,0.8473673909902573,-0.0015148037,466944,856.7757518291473
953.2452410899999,1313.59,0.031347655,229,468992,0.0029409681,538,19.11523,5.324091,0.8831252977252007,-0.0018252803,468992,860.4560439586639
965.0784991599998,1329.67,0.015625,230,471040,0.0016015826,570,22.587872,5.328948,0.8071416467428207,-0.001395281,471040,864.2589838504791
950.7967234099998,1316.2,0.017041016,231,473088,0.0016739704,555,16.999928,5.3345556,0.7987290620803833,-0.0005702017,473088,867.8513660430908
922.0853265099998,1285.76,0.03569336,232,475136,0.0041530915,582,21.63242,5.339181,0.7234736979007721,0.0023661957,475136,871.541342496872
909.9888753799999,1267.89,0.014355469,233,477184,0.001613163,526,8.177103,5.3408985,0.9637121856212616,-0.004127679,477184,875.0583939552307
895.5191846099999,1250.3,0.012402344,234,479232,0.0014878699,562,36.105865,5.3398275,0.755761131644249,-0.0027611586,479232,878.9460346698761
893.8475199400001,1249.15,0.032666016,235,481280,0.0033798434,535,24.328484,5.3452845,0.9094041809439659,-0.0040877275,481280,882.5865061283112
894.6549320700002,1249.15,0.08852539,236,483328,0.0068097734,530,19.60185,5.3514166,0.8877934068441391,-0.0057752696,483328,886.4129772186279
894.2748733700001,1249.15,0.099658206,237,485376,0.0076652206,543,19.843044,5.3531585,0.8903267458081245,-0.004949186,485376,890.2712788581848
864.30060082,1219.17,0.02841797,238,487424,0.0028159611,587,9.161705,5.3544097,0.96170524507761,-0.0043997355,487424,894.0373914241791
868.6909721500001,1218.64,0.027636718,239,489472,0.0024902446,564,23.988253,5.3644376,0.9149359539151192,-0.003989919,489472,897.524111032486
853.5904216600002,1204.39,0.01669922,240,491520,0.001798282,542,8.499105,5.3645325,0.8444019705057144,-0.002167085,491520,901.1518816947937
854.4449973300001,1212.93,0.025488282,241,493568,0.0023010753,561,13.785777,5.361874,0.929657869040966,-0.0044743563,493568,904.9286518096924
869.28886561,1227.65,0.02866211,242,495616,0.0028628581,525,20.95129,5.3598957,0.8870426788926125,-0.003992918,495616,908.5802073478699
882.67932324,1241.82,0.01508789,243,497664,0.001991684,520,20.362226,5.3384757,0.8768561705946922,-0.002890893,497664,912.4818217754364
868.7587809500001,1227.78,0.04472656,244,499712,0.0038778924,542,26.55567,5.3396273,0.9035120457410812,-0.0063571534,499712,916.4142043590546
870.8143377499999,1229.51,0.028857421,245,501760,0.0026875054,508,20.3936,5.358233,0.8820033669471741,-0.0021696708,501760,920.1870677471161
871.65392803,1229.51,0.03779297,246,503808,0.0033316996,503,19.853872,5.3684793,0.8851847946643829,-0.002891742,503808,924.2197978496552
856.30815241,1214.28,0.0078125,247,505856,0.0010455681,553,7.870149,5.3713975,0.9510149993002415,-0.002236721,505856,928.2854347229004
868.3850964100001,1227.96,0.039648436,248,507904,0.0034857553,513,20.21811,5.3652787,0.8833608627319336,-0.0017018697,507904,931.9883985519409
882.2981078500001,1241.87,0.044873048,249,509952,0.0037359435,543,21.445242,5.37666,0.8684231787919998,-0.0032857857,509952,935.976224899292
868.3725358600002,1228.68,0.028222656,250,512000,0.0026668163,507,26.220438,5.3816667,0.8680565059185028,-0.00264676,512000,939.7443449497223
876.2528733800001,1238.45,0.036035158,251,514048,0.003255101,498,7.6853523,5.380006,0.9589993357658386,-0.008059183,514048,943.7876522541046
875.7332624300002,1238.45,0.06796875,252,516096,0.0058603818,471,19.819185,5.3521557,0.8665800392627716,-0.0050344863,516096,947.8995003700256
890.43067807,1254.27,0.004736328,253,518144,0.0008692789,509,20.992117,5.329289,0.8474054783582687,-0.002005139,518144,952.2464487552643
889.35845739,1254.27,0.05078125,254,520192,0.004867006,506,20.084423,5.3028874,0.8807634338736534,-0.0051430124,520192,956.2699615955353
902.84393135,1267.41,0.051513672,255,522240,0.0045407414,543,20.540888,5.280753,0.8669377863407135,-0.003992974,522240,960.3131589889526
918.0449300299999,1285.26,0.09555664,256,524288,0.0071395747,527,19.622547,5.267892,0.8676481246948242,-0.007713017,524288,964.0809214115143
933.11058359,1299.74,0.059228517,257,526336,0.0047293273,506,19.300266,5.2609696,0.8747164309024811,-0.0028515714,526336,967.9642913341522
948.3540648600001,1314.44,0.0375,258,528384,0.0034570997,526,22.125399,5.2669272,0.8065430521965027,-0.0039309086,528384,972.0061635971069
959.26941422,1330.33,0.045214843,259,530432,0.0043611093,515,13.785774,5.275947,0.9100934788584709,-0.007155195,530432,975.9006471633911
973.00636784,1344.55,0.09648438,260,532480,0.007587897,482,19.70248,5.289234,0.874329000711441,-0.004728264,532480,979.8722147941589
973.98368697,1344.55,0.050341796,261,534528,0.0046990057,534,21.71493,5.2883244,0.8195724487304688,-0.0031949698,534528,984.1136922836304
968.9497110799999,1344.55,0.023583984,262,536576,0.002324148,536,14.02133,5.287843,0.9088746532797813,-0.0018805511,536576,987.948282957077
973.61813373,1344.55,0.038085938,263,538624,0.003437691,526,20.178928,5.294723,0.8731371015310287,-0.0048832525,538624,991.7630500793457
981.5284055600001,1348.17,0.046142578,264,540672,0.005838454,548,28.099813,5.294892,0.8924424648284912,-0.0064663887,540672,995.654438495636
979.56239558,1335.89,0.023242187,265,542720,0.0023716763,525,26.64712,5.2903023,0.8934888988733292,-0.0016771604,542720,999.3921766281128
985.8026447999999,1338.42,0.058984376,266,544768,0.004958353,462,20.137093,5.300212,0.8862107545137405,-0.004865565,544768,1003.2896399497986
982.66113487,1338.42,0.0359375,267,546816,0.0034984753,527,22.42216,5.309608,0.7814276665449142,-0.004193973,546816,1007.7158398628235
971.5600518900001,1320.44,0.023388673,268,548864,0.0024026833,534,8.663021,5.3045936,0.867453470826149,-0.003829704,548864,1011.6018946170807
967.5681357100001,1320.74,0.024658203,269,550912,0.0026573478,492,17.600056,5.300245,0.9343400374054909,-0.0021308865,550912,1015.4350788593292
951.8231735899999,1305.89,0.021435548,270,552960,0.0020214554,515,21.161598,5.2932215,0.8724579960107803,-0.0033748664,552960,1019.5952060222626
949.2782283600001,1305.89,0.027734375,271,555008,0.002824625,580,21.129364,5.279478,0.8541976064443588,-0.003930902,555008,1023.5681729316711
949.2129792799999,1305.89,0.07216797,272,557056,0.005781753,542,19.588654,5.287868,0.8836688995361328,-0.0026737447,557056,1027.096225976944
954.8598997899998,1305.89,0.028515626,273,559104,0.0028791167,548,20.270332,5.31115,0.8965888097882271,-0.0030062497,559104,1030.8695695400238
959.8155312999999,1305.89,0.050390624,274,561152,0.0048373165,507,19.27435,5.295312,0.8905981853604317,-0.0070830816,561152,1034.601925611496
974.8448864099998,1321.19,0.026367188,275,563200,0.0026709815,524,20.312847,5.2679033,0.8802579790353775,-0.0014299696,563200,1038.6345705986023
980.9577163099999,1321.19,0.03251953,276,565248,0.0028824979,471,20.03775,5.265113,0.8862801492214203,-0.0018233762,565248,1042.5384249687195
980.3223752499999,1321.19,0.048095703,277,567296,0.004387791,452,19.964458,5.2745204,0.885589987039566,-0.0029170355,567296,1046.8786880970001
972.5973266200001,1306.05,0.050683595,278,569344,0.0040216534,538,18.726767,5.2835884,0.874975323677063,-0.004844075,569344,1051.4019100666046
958.5059149200001,1291.18,0.025195312,279,571392,0.0024268639,476,8.274609,5.2866526,0.9545339047908783,-0.0024046807,571392,1055.2043113708496
941.5303616399999,1274.81,0.031152343,280,573440,0.0029837203,447,27.50824,5.2923436,0.8984261527657509,-0.004057706,573440,1059.5023427009583
941.9282414399999,1274.81,0.08208008,281,575488,0.0064518945,530,19.8241,5.2973456,0.877861313521862,-0.0013062002,575488,1064.081509590149
942.2970065699999,1274.81,0.05214844,282,577536,0.004181917,526,20.120213,5.30248,0.8807668089866638,-0.0034304138,577536,1067.940179347992
957.2973947399998,1289.46,0.03100586,283,579584,0.0031237707,533,27.774677,5.301532,0.8924891501665115,-0.004704994,579584,1071.8311648368835
972.29406278,1303.98,0.053759765,284,581632,0.004707306,524,20.056202,5.2957087,0.8671637177467346,-0.0047810343,581632,1075.6681118011475
988.2499731,1319.5,0.04116211,285,583680,0.0035406097,499,20.053532,5.28897,0.8813772350549698,-0.002984077,583680,1079.5704107284546
1003.13051088,1334.97,0.024560547,286,585728,0.0023920112,471,21.763372,5.2918196,0.8708705753087997,-0.0010650725,585728,1083.6683406829834
1015.0068579300001,1347.0,0.015136719,287,587776,0.0016838989,530,28.563969,5.2859464,0.8755448162555695,-0.0011358156,587776,1088.0173881053925
1030.4337763800002,1361.41,0.042089842,288,589824,0.0036642433,515,19.881824,5.2849145,0.8860157653689384,-0.0034825753,589824,1091.8762328624725
1030.29718785,1360.8,0.056933593,289,591872,0.008074911,522,5.4687014,5.29031,0.9715975802391768,-0.005780733,591872,1095.8526771068573
1049.88280621,1382.42,0.038085938,290,593920,0.0039727576,579,27.739292,5.297856,0.8409067094326019,-0.0064189793,593920,1099.7700927257538
1065.6093281,1398.23,0.07133789,291,595968,0.005814477,558,20.329054,5.294267,0.8913625404238701,-0.004521996,595968,1103.3066487312317
1080.4165219200002,1414.39,0.021191407,292,598016,0.0024672553,524,24.44222,5.2883134,0.9157473370432854,-0.0013260935,598016,1106.977194070816
1059.63488599,1384.84,0.0234375,293,600064,0.002600361,566,23.168505,5.2911196,0.7417498230934143,-0.0027181874,600064,1110.8821938037872
1074.4242457,1402.62,0.03984375,294,602112,0.0034394308,583,20.898476,5.290784,0.8715484291315079,-0.0035548161,602112,1114.499695301056
1044.9557966500001,1372.93,0.025976563,295,604160,0.0033731025,566,10.174639,5.289236,0.9646005108952522,-0.003545755,604160,1118.0083985328674
1061.57429236,1390.51,0.038085938,296,606208,0.0034008962,521,19.714874,5.292472,0.8850360810756683,-0.0013550727,606208,1121.627469778061
1064.11358773,1395.37,0.057128906,297,608256,0.0051889094,524,29.31847,5.298403,0.8841838985681534,-0.005939695,608256,1125.558467388153
1067.4596354100001,1395.37,0.08476563,298,610304,0.006526894,484,20.08872,5.3085303,0.8793197572231293,-0.004837266,610304,1129.4645926952362
1081.43736672,1412.96,0.02836914,299,612352,0.002676546,570,19.362133,5.309372,0.8700318485498428,-0.0019293649,612352,1133.6968922615051
1096.1907308099999,1428.33,0.019970704,300,614400,0.0020335026,507,19.95187,5.314348,0.8688598871231079,-0.0012268552,614400,1137.2848658561707
1110.05241064,1443.81,0.05756836,301,616448,0.0043402743,550,19.600636,5.3165827,0.8773053139448166,-0.004178492,616448,1141.3226861953735
1112.64233699,1447.17,0.029345702,302,618496,0.0035713296,611,15.790675,5.3164167,0.8358021378517151,-0.006143013,618496,1145.0431644916534
1126.00388903,1462.82,0.047705077,303,620544,0.004012479,551,20.089106,5.318657,0.865289717912674,-0.003287529,620544,1148.395491361618
1140.27960903,1478.2,0.025439452,304,622592,0.0024424498,507,19.410162,5.320164,0.8686450719833374,-0.0009229559,622592,1152.1073203086853
1155.0483500799999,1493.3,0.053613283,305,624640,0.004426263,505,19.678661,5.3208914,0.8789245784282684,-0.0025415046,624640,1156.145987033844
1160.45869826,1500.6,0.027832031,306,626688,0.0029785775,559,8.344284,5.3105865,0.9526685737073421,-0.0036985879,626688,1160.2005763053894
1176.88851876,1518.47,0.036816407,307,628736,0.0034385887,547,19.635174,5.30009,0.8868665248155594,-0.002746797,628736,1163.862702846527
1179.65963927,1522.07,0.027246093,308,630784,0.003991076,556,29.160467,5.3031244,0.8748345226049423,-0.0021819668,630784,1167.6058118343353
1195.2986888900002,1537.46,0.031396486,309,632832,0.0030445913,530,19.561241,5.3104415,0.876023679971695,-0.0021801558,632832,1171.2839300632477
1210.83776925,1552.9,0.0234375,310,634880,0.0028405343,541,19.848228,5.288255,0.8625001758337021,-0.00077946315,634880,1175.143098115921
1212.4222139600001,1552.9,0.05703125,311,636928,0.0045918846,539,20.257435,5.2854915,0.8769659772515297,-0.002965755,636928,1178.927448272705
1222.92834046,1568.48,0.06640625,312,638976,0.005292467,575,11.462011,5.2972608,0.7414642572402954,-0.002388696,638976,1182.7251992225647
1218.0609425,1568.48,0.025976563,313,641024,0.0024117667,578,11.871519,5.298606,0.6998786628246307,-0.0023718867,641024,1186.2833967208862
1214.6381756100002,1565.36,0.027734375,314,643072,0.00266447,524,30.011814,5.2930894,0.8883902579545975,-0.0031323093,643072,1189.8273391723633
1214.6578868600002,1565.36,0.016259765,315,645120,0.0019400241,522,20.146685,5.284024,0.8786143958568573,-0.0013227758,645120,1193.7332956790924
1230.4479917600001,1580.94,0.06123047,316,647168,0.005077247,514,19.878725,5.281547,0.8730227947235107,-0.002514918,647168,1197.656435251236
1219.6221560499998,1563.42,0.04741211,317,649216,0.0043379376,545,12.601772,5.3050237,0.9476619251072407,-0.0069890083,649216,1201.6348640918732
1215.90532416,1557.66,0.05683594,318,651264,0.005378186,553,25.925201,5.3214097,0.8865064382553101,-0.006131717,651264,1205.390368461609
1212.1090915099999,1557.66,0.062353514,319,653312,0.005465994,557,12.417986,5.3333893,0.7591496407985687,-0.004234205,653312,1209.0929820537567
1207.3249226799996,1557.66,0.019091796,320,655360,0.0016401305,551,20.126951,5.342292,0.7551213502883911,-0.003916943,655360,1212.766329050064
1221.35743863,1571.7,0.04951172,321,657408,0.004616677,552,19.525265,5.335723,0.875239871442318,-0.0047542923,657408,1216.4782478809357
1220.6100360899998,1571.7,0.019482423,322,659456,0.0019196318,541,20.454248,5.325961,0.8734849393367767,-0.002563443,659456,1220.185824394226
1220.1535324799997,1571.74,0.04082031,323,661504,0.003813067,538,26.80193,5.3193755,0.8983317613601685,-0.0033488746,661504,1223.9722011089325
1221.35111524,1571.74,0.016455078,324,663552,0.0017760837,548,19.989159,5.312913,0.8825721368193626,-0.0012422862,663552,1227.7743582725525
1220.4328617200001,1571.74,0.025195312,325,665600,0.0024793088,522,19.997868,5.3156786,0.8845901936292648,-0.002590761,665600,1231.508597612381
1195.7873568000002,1543.3,0.043261718,326,667648,0.004136486,557,16.75844,5.313527,0.9255850985646248,-0.00532261,667648,1235.431495666504
1196.56592825,1543.3,0.021826172,327,669696,0.0022910326,524,20.26412,5.315697,0.8717150837182999,-0.0018419301,669696,1239.1097581386566
1195.98986006,1543.3,0.021630859,328,671744,0.002151681,526,19.934546,5.314401,0.8689814358949661,-0.002242731,671744,1243.0190443992615
1194.88484229,1543.3,0.047851562,329,673792,0.004104165,535,20.162952,5.3192644,0.8706097900867462,-0.0033417426,673792,1246.9110474586487
1195.65518818,1543.3,0.040771484,330,675840,0.003438196,538,19.699274,5.3234277,0.8796369135379791,-0.0027511697,675840,1250.7352566719055
1197.28820288,1543.3,0.049707033,331,677888,0.0041008764,526,19.714617,5.335319,0.8654090911149979,-0.0017977997,677888,1254.5406260490417
1197.7091704499999,1543.3,0.018896485,332,679936,0.0028483665,520,20.706158,5.334309,0.879894383251667,-0.0017215085,679936,1258.429942369461
1187.9096960400002,1530.1,0.019726563,333,681984,0.0022524833,539,25.91705,5.3301826,0.8936969265341759,-0.003074104,681984,1262.363550901413
1189.14082552,1530.1,0.051220704,334,684032,0.0044632396,529,19.739994,5.3363657,0.8682479113340378,-0.0017944885,684032,1266.1624476909637
1188.01395963,1530.1,0.028808594,335,686080,0.0027730516,548,19.536615,5.3396444,0.8869626894593239,-0.0016629944,686080,1270.0306103229523
1180.01772989,1517.85,0.021826172,336,688128,0.0024029263,567,8.668879,5.3382835,0.9501157253980637,-0.0013017277,688128,1273.7639210224152
1180.69284154,1517.85,0.04941406,337,690176,0.0048908372,528,19.093023,5.3200774,0.8698954880237579,-0.0053899353,690176,1277.3758716583252
1181.27224394,1517.85,0.02319336,338,692224,0.0022975123,540,19.590382,5.3006973,0.8707583397626877,-0.00080197083,692224,1281.2539234161377
1195.90889354,1532.05,0.013671875,339,694272,0.001948921,492,19.581425,5.302397,0.8729611188173294,-0.0026201638,694272,1285.0471119880676
1195.69657678,1532.05,0.028125,340,696320,0.0025911373,528,19.536846,5.2978806,0.8750635534524918,-0.0026176202,696320,1289.206740617752
1208.84457251,1544.33,0.040136717,341,698368,0.0035187092,474,19.4314,5.2957325,0.8743465840816498,-0.0034856133,698368,1293.0819931030273
1202.0533502399999,1533.79,0.047167968,342,700416,0.0046064137,546,29.585943,5.3012896,0.89478899538517,-0.004854897,700416,1297.3980133533478
1207.56176182,1533.79,0.09467773,343,702464,0.007414721,515,20.104095,5.3053765,0.8653031587600708,-0.004030984,702464,1301.1447401046753
1181.4726131599998,1501.29,0.026855469,344,704512,0.0028339282,577,32.429802,5.307752,0.7228747606277466,-0.0063891695,704512,1305.114795923233
1180.8040644399998,1501.29,0.03378906,345,706560,0.0032196168,549,19.589518,5.2933836,0.8785855323076248,-0.003239151,706560,1308.6650552749634
1181.44477384,1501.29,0.027539063,346,708608,0.0028817053,536,20.118294,5.269237,0.8623908162117004,-0.0017756788,708608,1312.3901677131653
1182.92664255,1501.29,0.024414062,347,710656,0.0027056101,544,19.667023,5.2428575,0.8665217906236649,-0.0024670986,710656,1316.2110514640808
1182.8920228299999,1501.29,0.036474608,348,712704,0.0032857931,551,20.060196,5.238555,0.8812965005636215,-0.002345433,712704,1319.974246263504
1144.4886702800002,1458.72,0.016552735,349,714752,0.0018456563,588,27.30129,5.2500167,0.8322059810161591,-0.0032090866,714752,1323.6881396770477
1157.8347040800002,1473.86,0.033447266,350,716800,0.0031055028,536,20.56913,5.2593718,0.8681260496377945,-0.0027553674,716800,1327.17152094841
1172.8376124300003,1488.73,0.046044923,351,718848,0.0039446624,521,19.805122,5.266708,0.8725895136594772,-0.0011074938,718848,1330.9881081581116
1174.4882037300001,1488.73,0.06640625,352,720896,0.005296125,527,19.803608,5.269341,0.8749384731054306,-0.0034869988,720896,1334.9168817996979
1190.1455363300001,1505.1,0.041064452,353,722944,0.003771089,554,19.928051,5.2739496,0.8674023896455765,-0.00243122,722944,1338.7979481220245
1190.5283889700002,1505.1,0.028271485,354,724992,0.0028429735,544,19.852837,5.277407,0.8699370175600052,-0.00043097144,724992,1342.4895706176758
1189.95480572,1505.1,0.08979492,355,727040,0.0067457817,549,20.579021,5.278863,0.8607859462499619,-0.0051022256,727040,1346.253186225891
1174.86927219,1490.0,0.03671875,356,729088,0.0034225048,556,6.5334525,5.297546,0.9656290672719479,-0.0045460304,729088,1349.9836637973785
1146.1439087599997,1461.11,0.029150391,357,731136,0.0027893116,589,36.127373,5.3128233,0.8412985503673553,-0.0027768288,731136,1353.6662430763245
1133.4137263999999,1446.79,0.018945312,358,733184,0.002138569,571,5.438149,5.319497,0.9780639577656984,-0.002732324,733184,1357.1387777328491
1132.76917092,1445.62,0.038964845,359,735232,0.0034665707,555,35.966515,5.330071,0.8865656331181526,-0.0028985147,735232,1360.7206795215607
1133.8539668300002,1446.15,0.02475586,360,737280,0.002310898,538,23.354103,5.342262,0.9181036949157715,-0.0025491025,737280,1364.410453081131
1100.9955702799998,1409.93,0.019677734,361,739328,0.0018303238,595,17.6824,5.356275,0.8973218202590942,-0.0027938723,739328,1368.2143144607544
1089.2825068500001,1397.04,0.04433594,362,741376,0.003857322,590,17.501558,5.362197,0.8665807843208313,-0.007058372,741376,1371.657316684723
1103.1186726,1411.24,0.079882815,363,743424,0.006335841,557,20.901945,5.365084,0.8736791759729385,-0.005858605,743424,1375.1239004135132
1086.5423068999999,1393.48,0.0296875,364,745472,0.0028931375,572,10.667344,5.3752813,0.9647522829473019,-0.004677587,745472,1378.8001654148102
1068.3390024899998,1372.78,0.038769532,365,747520,0.003273515,571,32.16309,5.391361,0.9013383239507675,-0.0033981998,747520,1382.3780975341797
1025.03971823,1323.88,0.009472656,366,749568,0.0010463446,604,17.490175,5.3960996,0.8387038707733154,-0.003717716,749568,1385.9647648334503
1024.71725496,1323.49,0.028271485,367,751616,0.0032626323,574,4.089385,5.401841,0.9834105391055346,-0.0043349504,751616,1389.3539192676544
995.84291948,1290.0,0.020751953,368,753664,0.0019536808,557,30.85141,5.407793,0.891477569937706,-0.003161094,753664,1392.9181716442108
989.9907529799999,1282.49,0.04433594,369,755712,0.0038010217,501,21.96725,5.41924,0.9304568991065025,-0.0035467804,755712,1396.5955379009247
990.5676295600001,1282.49,0.04140625,370,757760,0.0037245993,531,20.58706,5.430934,0.8885442614555359,-0.0026289485,757760,1400.6775958538055
988.77360814,1280.06,0.02080078,371,759808,0.0022586945,504,6.326436,5.441842,0.9708786644041538,-0.008710908,759808,1404.5332760810852
935.6781420300001,1217.88,0.019824218,372,761856,0.0019886922,591,46.54111,5.447313,0.5880294740200043,-0.004523987,761856,1408.5917863845825
938.1787933,1217.88,0.067919925,373,763904,0.0052445326,553,20.021872,5.4550037,0.8836939781904221,-0.0011291571,763904,1412.0553591251373
922.45330456,1201.45,0.015039062,374,765952,0.001687549,575,12.971512,5.46069,0.9513635411858559,-0.003465725,765952,1415.7587461471558
920.7124457299999,1199.73,0.04248047,375,768000,0.003940617,540,23.102345,5.466123,0.926951639354229,-0.0026704748,768000,1419.3209586143494
895.87778147,1171.57,0.026513672,376,770048,0.002498014,599,14.107821,5.475726,0.8465380966663361,-0.005081085,770048,1423.1134221553802
898.6342443200001,1171.57,0.039453126,377,772096,0.0033721111,559,22.027752,5.4771857,0.8769073039293289,-0.0024048719,772096,1426.5327858924866
899.0176962100002,1171.57,0.083789065,378,774144,0.0066731633,551,19.7519,5.4676847,0.8801158890128136,-0.0047891024,774144,1430.1931972503662
871.79404678,1142.74,0.0072753904,379,776192,0.0008699868,606,16.738018,5.4599557,0.8953453823924065,-0.0011488817,776192,1433.9051716327667
872.50521765,1142.74,0.05810547,380,778240,0.0046654465,543,19.764608,5.459648,0.8762594684958458,-0.0039654966,778240,1437.2815341949463
873.7920975500002,1142.74,0.03100586,381,780288,0.0037766467,551,20.096577,5.453709,0.8775880858302116,-0.0028974374,780288,1441.0493416786194
885.5402800999999,1159.24,0.05239258,382,782336,0.004601168,589,19.1459,5.4511456,0.8315196484327316,-0.005449994,782336,1444.7635962963104
857.37840413,1131.07,0.03388672,383,784384,0.0057555092,598,19.575459,5.462989,0.7236711382865906,-0.0071304687,784384,1448.2391970157623
859.2466179799999,1131.07,0.030615235,384,786432,0.0024311887,531,19.911823,5.4735765,0.8904393538832664,-0.0016461011,786432,1451.661667585373
858.8037818700001,1131.07,0.043164063,385,788480,0.0037482188,488,19.239109,5.4817705,0.8852625265717506,-0.00356584,788480,1455.51895070076
857.4631205200001,1131.07,0.058300782,386,790528,0.0045463443,508,20.27912,5.482939,0.8831211850047112,-0.006655489,790528,1459.7140593528748
852.5815897400003,1131.07,0.03046875,387,792576,0.002639156,589,22.54905,5.4857173,0.7261611223220825,-0.0069975727,792576,1463.7448728084564
853.1826346299999,1131.07,0.04145508,388,794624,0.0032984396,527,19.90167,5.4886065,0.8827573135495186,-0.002263825,794624,1467.2220845222473
