serial_timesteps,n_updates,explained_variance,policy_entropy,total_timesteps,fps,value_loss,approxkl,clipfrac,time_elapsed,policy_loss,ep_reward_mean,ep_len_mean
1193984,583,0.8984306305646896,4.8335032,1193984,495,19.648874,0.0034064706,0.038232423,2403.360366821289,-0.005733381,953.1095438000001,1284.14
1196032,584,0.9657018184661865,4.835958,1196032,504,6.937997,0.0020947354,0.020117188,2407.495022535324,-0.00313874,956.4730891300001,1289.35
1198080,585,0.865537017583847,4.8431067,1198080,511,28.207401,0.00063609023,0.0036621094,2411.555889606476,-0.0011059503,953.9910947,1287.92
1200128,586,0.8925882875919342,4.8447294,1200128,464,19.704601,0.006089586,0.07670899,2415.5615396499634,-0.004533107,953.54845416,1287.92
1202176,587,0.9362682178616524,4.840014,1202176,471,22.187967,0.002821723,0.026171874,2419.9689931869507,-0.0055849184,968.2179208099999,1302.01
1204224,588,0.8867802545428276,4.826764,1204224,481,22.486992,0.0028042959,0.030419922,2424.316435098648,-0.0025511298,982.4940297500001,1317.6
1206272,589,0.8995273187756538,4.8182154,1206272,473,20.275509,0.0031042949,0.033203125,2428.5740778446198,-0.0023333922,996.05385676,1332.93
1208320,590,0.7902846038341522,4.815337,1208320,555,23.242893,0.0017812196,0.020068359,2432.899894475937,-0.0029191882,984.2697550600001,1321.32
1210368,591,0.7701907157897949,4.814442,1210368,536,14.27323,0.0021219864,0.022021484,2436.585535764694,-0.0014140749,994.82624736,1336.81
1212416,592,0.8899386376142502,4.8071413,1212416,496,19.761272,0.007069385,0.08823242,2440.4069209098816,-0.005115757,1009.9494178,1352.32
1214464,593,0.9704586789011955,4.8007364,1214464,494,6.758756,0.0034412858,0.034716796,2444.533483982086,-0.0077889385,1009.2891803499999,1350.47
1216512,594,0.8910394832491875,4.803422,1216512,485,20.80018,0.0031717313,0.035205077,2448.67875289917,-0.001433293,1009.1246221399997,1350.47
1218560,595,0.869743824005127,4.811768,1218560,513,27.33104,0.0009792994,0.006787109,2452.895172357559,-0.0012975384,1009.8724114199998,1351.73
1220608,596,0.8856096938252449,4.813325,1220608,497,20.186031,0.0026021344,0.027490234,2456.887521505356,-0.004981903,1009.36469411,1351.73
1222656,597,0.892938107252121,4.815468,1222656,507,26.06742,0.0057145176,0.076220706,2461.0022337436676,-0.0074595674,1025.08281053,1368.86
1224704,598,0.893022283911705,4.8225126,1224704,475,19.111797,0.00328985,0.0362793,2465.0350589752197,-0.0009628033,1040.61383529,1385.36
1226752,599,0.9600504264235497,4.823345,1226752,467,6.696163,0.005203902,0.068310544,2469.343048810959,-0.0064904667,1031.15793093,1375.22
1228800,600,0.8461340218782425,4.823426,1228800,498,22.384705,0.002811241,0.033935547,2473.7289865016937,-0.0040844185,1046.97302872,1390.74
1230848,601,0.8653176128864288,4.8313794,1230848,496,26.027248,0.0023400104,0.027050782,2477.838217020035,-0.003238175,1059.5329301199997,1404.25
1232896,602,0.9367139562964439,4.843837,1232896,485,10.853671,0.0036021501,0.04018555,2481.9641399383545,-0.0029750199,1069.8745514299999,1419.66
1234944,603,0.8604733645915985,4.846788,1234944,498,21.946245,0.0018275203,0.01586914,2486.182571411133,-0.0037276905,1070.6718396299998,1419.66
1236992,604,0.6641318202018738,4.849564,1236992,542,32.97107,0.0033410813,0.037060548,2490.29395031929,-0.004635177,1049.07011187,1401.11
1239040,605,0.8727674931287766,4.8542647,1239040,475,19.914877,0.009292102,0.11694336,2494.0670964717865,-0.0045756744,1065.5794887,1417.61
1241088,606,0.8773141503334045,4.837632,1241088,476,20.031645,0.0036429572,0.035302736,2498.376459121704,-0.0011483909,1081.1656374699999,1433.16
1243136,607,0.7239731252193451,4.829405,1243136,485,11.850821,0.00595651,0.06547852,2502.6793353557587,-0.005540197,1090.9610138399999,1448.33
1245184,608,0.8655990064144135,4.822001,1245184,478,19.585978,0.0021701907,0.019824218,2506.8973014354706,8.7506174e-05,1108.80263318,1467.26
1247232,609,0.9798109363764524,4.825248,1247232,482,4.271893,0.0023837225,0.0234375,2511.1775851249695,-0.006884487,1108.59448974,1466.56
1249280,610,0.7893183380365372,4.836282,1249280,524,30.639414,0.0035593975,0.039208986,2515.4182755947113,-0.0060503674,1124.78550205,1481.9
1251328,611,0.8902755901217461,4.834375,1251328,529,17.830614,0.0029057118,0.031640626,2519.3207099437714,-0.0037186597,1125.51697171,1482.97
1253376,612,0.88440752774477,4.8343205,1253376,497,20.082653,0.0038125932,0.040283203,2523.19047665596,-0.002184017,1141.5045686499998,1498.42
1255424,613,0.8755284920334816,4.8335752,1255424,502,20.56717,0.0023595192,0.026708985,2527.3090200424194,-0.0031234084,1154.0226484,1512.72
1257472,614,0.8828484937548637,4.835622,1257472,496,27.687618,0.0031997026,0.037841797,2531.386763572693,-0.0035566173,1161.33283237,1517.83
1259520,615,0.8773528411984444,4.8367085,1259520,473,20.578222,0.004158217,0.05180664,2535.5085117816925,-0.003120004,1177.50030404,1534.39
1261568,616,0.8747897446155548,4.83385,1261568,478,20.65875,0.0024677485,0.025146484,2539.8342537879944,-0.0034583237,1191.24387334,1549.91
1263616,617,0.7118014395236969,4.8279204,1263616,522,21.890957,0.002070493,0.021777343,2544.110743045807,-0.0041513564,1186.98284423,1549.91
1265664,618,0.9760757461190224,4.828953,1265664,482,5.1312857,0.0027119599,0.026660156,2548.031599521637,-0.0037883807,1187.21786739,1550.16
1267712,619,0.8805769681930542,4.8381057,1267712,506,20.194164,0.0038880757,0.046972655,2552.278329372406,-0.0031753848,1202.79451513,1565.45
1269760,620,0.8820951133966446,4.8161063,1269760,475,19.927921,0.004986975,0.051513672,2556.3262009620667,-0.003956615,1201.53841384,1565.45
1271808,621,0.8860200196504593,4.7979093,1271808,496,20.39016,0.0033172935,0.0328125,2560.6375365257263,-0.0033030626,1217.1861589700002,1580.93
1273856,622,0.8741070330142975,4.790947,1273856,487,19.961971,0.0050907587,0.064208984,2564.7646267414093,-0.0051625194,1216.31158334,1580.93
1275904,623,0.7655853033065796,4.7952013,1275904,511,20.884483,0.0058551505,0.0609375,2568.965643644333,-0.0042930506,1229.5685439200001,1594.01
1277952,624,0.8929872661828995,4.7993007,1277952,503,22.522284,0.0038724602,0.03642578,2572.966263771057,-0.0051062102,1217.83378794,1579.93
1280000,625,0.9623277820646763,4.79912,1280000,513,5.093497,0.0039039955,0.050585937,2577.0318002700806,-0.005646485,1217.16244307,1574.51
1282048,626,0.8809382915496826,4.801101,1282048,475,19.774202,0.0033770367,0.03330078,2581.0220556259155,-0.0018923469,1230.6639660600001,1589.91
1284096,627,0.874533548951149,4.79953,1284096,473,19.084627,0.0039605843,0.043896485,2585.329875946045,-0.0029696203,1230.26306352,1589.91
1286144,628,0.8797135129570961,4.7921605,1286144,472,18.965239,0.005756824,0.072021484,2589.652438402176,-0.0042559183,1243.31175998,1601.86
1288192,629,0.8872166350483894,4.775811,1288192,472,20.180212,0.0020354108,0.018066406,2593.9861974716187,-0.0019506766,1242.73140182,1601.86
1290240,630,0.8790233284235001,4.775385,1290240,490,20.42169,0.00210813,0.018603515,2598.3219480514526,-0.0020349706,1242.7587701999998,1601.86
1292288,631,0.8954591602087021,4.7833014,1292288,508,27.41503,0.0033863236,0.032568358,2602.494024515152,-0.0066210283,1245.29734008,1601.51
1294336,632,0.8753402680158615,4.789523,1294336,501,20.456173,0.0018486576,0.016357422,2606.5194878578186,-0.0034489022,1245.1946467200003,1601.51
1296384,633,0.9028044641017914,4.7952533,1296384,506,25.837353,0.0026937176,0.027978515,2610.606204509735,-0.0029030745,1245.13210775,1601.9
1298432,634,0.8964199125766754,4.802346,1298432,481,20.275852,0.0031988136,0.034570314,2614.6529643535614,-0.00053087564,1245.3958427,1601.9
1300480,635,0.9150031879544258,4.808323,1300480,510,8.095464,0.00325917,0.035498045,2618.9105315208435,-0.0045111626,1231.27536176,1587.7
1302528,636,0.8825921267271042,4.8085737,1302528,475,20.186924,0.0038856429,0.035498045,2622.919906139374,-0.002898578,1227.34003149,1587.7
1304576,637,0.8698531240224838,4.814514,1304576,477,20.653736,0.0034053617,0.03676758,2627.224111557007,-0.0038795075,1227.77775349,1587.7
1306624,638,0.8766996338963509,4.8185096,1306624,466,19.959146,0.002085105,0.018603515,2631.5133743286133,-0.00024873207,1228.50870511,1587.7
1308672,639,0.7111461460590363,4.8081274,1308672,503,27.748453,0.0027318923,0.029248048,2635.903345346451,-0.0031891149,1234.27192494,1587.04
1310720,640,0.9209233894944191,4.807377,1310720,479,11.5171385,0.0028573535,0.028808594,2639.9735288619995,-0.0017306281,1228.85274312,1587.04
1312768,641,0.8773939087986946,4.8166895,1312768,462,21.036701,0.006895417,0.087646484,2644.243215560913,-0.0038135562,1233.64966441,1587.04
1314816,642,0.9151573479175568,4.8159842,1314816,498,7.833815,0.0012901496,0.010986328,2648.6756179332733,-0.0028252562,1230.28326302,1584.05
1316864,643,0.9357275143265724,4.8165407,1316864,493,16.250492,0.0022684878,0.02421875,2652.7884550094604,-0.0026648548,1217.04114557,1572.83
1318912,644,0.8980549201369286,4.820269,1318912,486,31.038294,0.0023613505,0.0203125,2656.939461708069,-0.0025834208,1191.4684422,1543.57
1320960,645,0.8683109432458878,4.809262,1320960,466,18.75905,0.0066857697,0.08886719,2661.147528409958,-0.00619131,1191.2644662100001,1543.57
1323008,646,0.8740898817777634,4.79848,1323008,473,19.856668,0.0047841906,0.05332031,2665.5352025032043,-0.0042492175,1191.9001209,1543.57
1325056,647,0.7792058736085892,4.7918425,1325056,537,20.443634,0.0013891662,0.010205078,2669.8650789260864,-0.0023883653,1150.81669728,1500.93
1327104,648,0.9644317366182804,4.7937765,1327104,489,7.591714,0.0015442951,0.01665039,2673.6743836402893,-0.0033948428,1137.69997184,1488.6
1329152,649,0.8902774974703789,4.797162,1329152,512,27.115982,0.0034232729,0.03769531,2677.862816095352,-0.005095205,1112.69466351,1458.75
1331200,650,0.9030661582946777,4.794366,1331200,484,20.038269,0.003627482,0.041259766,2681.860294342041,-0.0031502328,1127.45405601,1472.77
1333248,651,0.961542397737503,4.7971716,1333248,509,10.696501,0.001353304,0.013378906,2686.0908319950104,-0.0036279163,1099.5514221399999,1444.18
1335296,652,0.9266219064593315,4.8067417,1335296,510,27.477085,0.002755364,0.025195312,2690.108340740204,-0.0026828856,1098.81265317,1442.09
1337344,653,0.961520291864872,4.811993,1337344,530,8.81656,0.0022149575,0.02451172,2694.119598865509,-0.0056126,1083.9608513,1423.97
1339392,654,0.926621563732624,4.8182454,1339392,484,22.644688,0.0032862679,0.040039062,2697.9790246486664,-0.003718973,1086.0823469400002,1424.36
1341440,655,0.9111218601465225,4.820655,1341440,519,13.870273,0.0010572816,0.008105469,2702.2101669311523,-0.0021146415,1077.96914112,1417.77
1343488,656,0.8709911406040192,4.827028,1343488,472,27.07821,0.004011345,0.037060548,2706.1496641635895,-0.0045506405,1081.0418388599999,1420.79
1345536,657,0.9788724053651094,4.831147,1345536,491,5.4913855,0.0018902887,0.020996094,2710.483519554138,-0.0030371316,1080.46516769,1420.08
1347584,658,0.8873933181166649,4.835559,1347584,444,20.211267,0.007018688,0.09116211,2714.6525452136993,-0.006659382,1081.70478633,1420.08
1349632,659,0.8984228000044823,4.832536,1349632,483,29.606934,0.0028497968,0.02861328,2719.2591931819916,-0.0039280397,1082.48119444,1418.41
1351680,660,0.724386602640152,4.8240867,1351680,506,12.573605,0.003589255,0.03725586,2723.492136001587,-0.003731228,1091.0230468399998,1432.62
1353728,661,0.6822419464588165,4.8217063,1353728,470,11.773567,0.004906218,0.06342773,2727.539671897888,-0.00447552,1089.89802998,1432.62
1355776,662,0.70921191573143,4.81726,1355776,477,11.644796,0.005321044,0.06572266,2731.896450996399,-0.0039200876,1084.36020664,1432.62
1357824,663,0.9758481923490763,4.811338,1357824,480,4.900299,0.002631214,0.02631836,2736.1896986961365,-0.0029911262,1085.73863731,1435.09
1359872,664,0.8896522596478462,4.8003225,1359872,522,33.136047,0.0023868824,0.025634766,2740.456099510193,-0.004624401,1070.35435087,1417.26
1361920,665,0.9181897267699242,4.806957,1361920,477,23.518997,0.0053384346,0.06948242,2744.3728189468384,-0.0045364583,1056.7232436000004,1400.84
1363968,666,0.9424346461892128,4.805615,1363968,463,10.3500395,0.0022409088,0.02470703,2748.6651985645294,-0.0016170039,1061.0242895600002,1408.41
1366016,667,0.8885703682899475,4.8207846,1366016,473,21.341125,0.005079519,0.06274414,2753.0882275104523,-0.005341339,1061.76512632,1408.41
1368064,668,0.8198592066764832,4.829963,1368064,462,8.661796,0.002953298,0.033251952,2757.4151241779327,-0.0038487029,1064.55748551,1415.3
1370112,669,0.9500745572149754,4.8217483,1370112,469,9.988335,0.0036739283,0.03852539,2761.8450157642365,-0.0043104077,1058.32850665,1415.3
1372160,670,0.882839635014534,4.815671,1372160,452,20.093523,0.004168571,0.04863281,2766.2055151462555,-0.0013992812,1060.15134821,1415.3
1374208,671,0.9221297353506088,4.8180857,1374208,466,22.89598,0.0039260313,0.039013673,2770.7341978549957,-0.005103723,1067.16398599,1418.7
1376256,672,0.885672889649868,4.8266163,1376256,481,20.42697,0.0036368598,0.040478516,2775.123192548752,-0.0026631027,1067.2032399999998,1418.7
1378304,673,0.8740596771240234,4.8209653,1378304,479,20.018396,0.0018967455,0.017333984,2779.3745152950287,-0.0016112862,1072.71161657,1418.7
1380352,674,0.8775277584791183,4.812915,1380352,481,19.838783,0.005231859,0.06918945,2783.645128250122,-0.0036478054,1087.76600555,1433.92
1382400,675,0.8786932677030563,4.823457,1382400,482,20.26493,0.008890322,0.107861325,2787.9009068012238,-0.0061069257,1104.53221339,1451.65
1384448,676,0.880481630563736,4.832305,1384448,490,20.717941,0.006132797,0.08041992,2792.144970178604,-0.0035038579,1120.3316046099999,1467.81
1386496,677,0.8749456852674484,4.8314276,1386496,463,20.32269,0.004650465,0.057421874,2796.3232419490814,-0.002652261,1119.8119708899999,1467.81
1388544,678,0.8789178654551506,4.824404,1388544,472,19.899858,0.0064441105,0.07973633,2800.739336013794,-0.0057082535,1119.78764374,1467.81
1390592,679,0.8754798769950867,4.830744,1390592,483,20.474773,0.0066436403,0.07490234,2805.0738894939423,-0.005294686,1125.4459306499998,1467.81
1392640,680,0.92012158036232,4.8417745,1392640,486,25.842068,0.004700777,0.035058595,2809.3090991973877,-0.0060654324,1124.9064189699998,1468.41
1394688,681,0.8910557478666306,4.8530045,1394688,485,20.315903,0.0072302236,0.08642578,2813.5160160064697,-0.0086095,1124.15704169,1468.41
1396736,682,0.9443373754620552,4.8628054,1396736,514,16.559593,0.0011810733,0.010498047,2817.738533973694,-0.002882167,1112.4442201600002,1450.59
1398784,683,0.9025580137968063,4.8726687,1398784,505,26.878174,0.0016663832,0.016113281,2821.7173755168915,-0.0026199948,1099.46042415,1436.25
1400832,684,0.7606566548347473,4.883245,1400832,494,12.8424635,0.0023187248,0.024365235,2825.768424987793,-0.0029551503,1095.24880987,1436.25
1402880,685,0.8703536838293076,4.8878193,1402880,465,20.230858,0.005668196,0.071875,2829.90935254097,-0.003583389,1110.0710540000002,1451.22
1404928,686,0.8797755613923073,4.8919935,1404928,468,20.50372,0.0027638855,0.030566406,2834.3056235313416,-0.0019182479,1110.6237491600002,1451.22
1406976,687,0.8082400411367416,4.8922167,1406976,456,12.507572,0.0012858888,0.010986328,2838.6814992427826,-0.001773625,1106.7970089,1451.22
1409024,688,0.7883427292108536,4.8845196,1409024,487,15.214937,0.0017934885,0.017138671,2843.166843652725,-0.0031222731,1095.88709124,1436.43
1411072,689,0.8213929831981659,4.88044,1411072,489,20.66088,0.0018408473,0.020019531,2847.372183561325,-0.005213185,1061.7607309999999,1406.76
1413120,690,0.8746863752603531,4.8777366,1413120,493,20.789751,0.003849442,0.045458984,2851.555745124817,-0.0020664916,1062.57307835,1406.76
1415168,691,0.883848749101162,4.877202,1415168,465,19.98649,0.0035237037,0.036572266,2855.7081739902496,-0.002856929,1063.4624846,1406.76
1417216,692,0.9191164895892143,4.889101,1417216,498,12.670797,0.0031964767,0.034814455,2860.1114172935486,-0.0063911765,1066.45540314,1406.76
1419264,693,0.9653766192495823,4.88841,1419264,512,9.733185,0.0036337026,0.03652344,2864.218267917633,-0.006626118,1056.5394527400001,1396.53
1421312,694,0.8832312151789665,4.889503,1421312,473,22.014366,0.0025217081,0.025830079,2868.213842868805,-0.0011380527,1058.3748029200003,1396.53
1423360,695,0.9438595436513424,4.889084,1423360,492,10.122434,0.004627705,0.054003906,2872.542969226837,-0.004677717,1053.65949161,1396.53
1425408,696,0.8625045418739319,4.892828,1425408,515,39.546738,0.0024927147,0.028564453,2876.706223964691,-0.002549589,1024.13646112,1366.95
1427456,697,0.8882198855280876,4.8804274,1427456,488,19.675518,0.0026722862,0.024853516,2880.6757044792175,-0.0028981357,1024.3853643,1366.95
1429504,698,0.894412524998188,4.86812,1429504,477,20.260815,0.0035136335,0.04296875,2884.8647882938385,-0.0018263593,1038.93300501,1381.78
1431552,699,0.7263835668563843,4.870749,1431552,517,10.633725,0.004160424,0.050878905,2889.149798154831,-0.005048712,1033.14558982,1381.78
1433600,700,0.8882754519581795,4.87066,1433600,478,20.40113,0.0023777585,0.021728516,2893.1085147857666,-0.0023609726,1033.9097469,1381.78
1435648,701,0.8861658275127411,4.861777,1435648,475,20.02851,0.0034138572,0.03857422,2897.393374681473,-0.0015150396,1049.0782376900002,1396.56
1437696,702,0.9171451106667519,4.86296,1437696,509,11.151823,0.0021820413,0.019238282,2901.698280096054,-0.0011808379,1039.5104179600003,1390.11
1439744,703,0.9247593879699707,4.8674316,1439744,483,24.211622,0.0036432769,0.029492188,2905.7180755138397,-0.005181259,1042.94209793,1388.61
1441792,704,0.6739422380924225,4.8741117,1441792,522,16.134163,0.0009277371,0.00703125,2909.958734035492,-0.00229032,1037.44898708,1388.61
1443840,705,0.7734336107969284,4.8709726,1443840,511,8.520731,0.0027960232,0.032421876,2913.8806841373444,-0.0021908723,1030.66753907,1387.61
1445888,706,0.7214536964893341,4.8654623,1445888,506,10.8214445,0.00389435,0.04399414,2917.8848807811737,-0.00441155,1024.76204755,1387.61
1447936,707,0.8473108410835266,4.8572497,1447936,514,7.5588646,0.002651496,0.0265625,2921.9280025959015,-0.0060232477,1027.87421675,1392.46
1449984,708,0.7130762934684753,4.8567247,1449984,510,10.050848,0.004325673,0.049707033,2925.905863046646,-0.0049856463,1027.6302912299998,1392.46
1452032,709,0.7229614853858948,4.8618765,1452032,496,9.75608,0.003677865,0.04243164,2929.9192061424255,-0.003444019,1022.6838204799999,1392.46
1454080,710,0.9138574376702309,4.8631334,1454080,496,11.511045,0.0024251684,0.02758789,2934.043242454529,-0.0036210958,1020.8604329799999,1395.45
1456128,711,0.8707805126905441,4.8599524,1456128,494,20.106447,0.0029035532,0.032128908,2938.1693274974823,-0.002892931,1024.13294007,1395.45
1458176,712,0.9568152353167534,4.863121,1458176,492,8.750511,0.0039856033,0.0418457,2942.3090023994446,-0.0027402963,1033.90355581,1410.94
1460224,713,0.8841657713055611,4.8703613,1460224,494,20.072887,0.0049410206,0.06044922,2946.4663178920746,-0.0017072853,1033.4527169,1410.94
1462272,714,0.890839509665966,4.851138,1462272,481,19.85578,0.004698292,0.051171876,2950.6114840507507,-0.0045759724,1048.6537675599998,1426.28
1464320,715,0.8688506484031677,4.8369627,1464320,471,20.104725,0.005309944,0.068798825,2954.8683655261993,-0.005486649,1063.7505963199999,1441.71
1466368,716,0.9342374205589294,4.839106,1466368,491,14.313921,0.004024415,0.044140626,2959.2086279392242,-0.006114254,1042.6504932999999,1426.16
1468416,717,0.8916777521371841,4.84797,1468416,491,22.197763,0.0026327474,0.02861328,2963.3785462379456,-0.0041206423,1057.4509558999998,1440.46
1470464,718,0.7897325158119202,4.856398,1470464,505,13.092455,0.002978954,0.03413086,2967.5479526519775,-0.004240907,1065.3377979499999,1453.23
1472512,719,0.9498096220195293,4.855507,1472512,479,9.066817,0.002970614,0.030664062,2971.5993893146515,-0.0034865967,1064.3856295399999,1451.31
1474560,720,0.9044727459549904,4.849377,1474560,503,25.833355,0.0021389718,0.02236328,2975.870431661606,-0.0023166533,1064.9172606,1452.04
1476608,721,0.8967768102884293,4.855762,1476608,512,30.847546,0.002378586,0.026171874,2979.9426720142365,-0.002661305,1062.67580144,1449.06
1478656,722,0.897971011698246,4.8548403,1478656,485,19.895966,0.0031629608,0.033691406,2983.9354932308197,-0.0013455434,1078.58897603,1464.8
1480704,723,0.8959915786981583,4.852087,1480704,482,20.810339,0.0073849,0.09477539,2988.1561200618744,-0.005581814,1093.36377791,1480.32
1482752,724,0.8891257420182228,4.8435225,1482752,485,20.044834,0.005113328,0.056152344,2992.4022097587585,-0.0037392178,1093.45914004,1480.32
1484800,725,0.9101904481649399,4.8325405,1484800,486,21.297817,0.002326854,0.022949219,2996.6214690208435,-0.00412223,1109.5301647,1497.04
1486848,726,0.7767181396484375,4.8332834,1486848,516,18.626785,0.0011713139,0.013671875,3000.8306181430817,-0.006182006,1092.87020609,1480.65
1488896,727,0.7496305704116821,4.8374605,1488896,530,21.24087,0.0019628634,0.01953125,3004.797469854355,-0.0037341856,1070.34832228,1455.78
1490944,728,0.9019433185458183,4.8400736,1490944,481,20.615658,0.0041531157,0.049316406,3008.659026622772,-0.004145477,1085.80937348,1470.97
1492992,729,0.9542019926011562,4.839126,1492992,499,3.5165353,0.002650185,0.028027344,3012.9152336120605,-0.0042266184,1084.3182631299999,1468.82
1495040,730,0.9251323118805885,4.8397946,1495040,473,14.318941,0.002014347,0.019873047,3017.016020298004,-0.004680966,1079.34858293,1468.82
1497088,731,0.8624980449676514,4.846087,1497088,531,30.483952,0.0026358594,0.029199218,3021.3403673171997,-0.0054857996,1078.29714026,1467.85
1499136,732,0.8884114250540733,4.851987,1499136,472,20.232948,0.005340373,0.068310544,3025.1912546157837,-0.001621699,1084.22857575,1467.85
1501184,733,0.8993178457021713,4.855986,1501184,498,28.45755,0.0035996318,0.042773437,3029.526883125305,-0.005143347,1081.20340606,1452.46
1503232,734,0.8404498398303986,4.858451,1503232,512,7.565301,0.0031653468,0.034765624,3033.6326189041138,-0.005904096,1080.7757130799998,1451.43
1505280,735,0.9538052938878536,4.872857,1505280,475,9.126858,0.0021102093,0.02368164,3037.6320374011993,-0.0066087632,1075.0052476,1451.43
1507328,736,0.45216256380081177,4.8899074,1507328,510,21.252228,0.0024871284,0.028027344,3041.9384405612946,-0.0041384734,1090.5807908,1467.07
1509376,737,0.9343741908669472,4.9111104,1509376,486,13.198158,0.002128129,0.022998046,3045.948192834854,-0.0053520044,1100.94446115,1483.6
1511424,738,0.7381558120250702,4.9255767,1511424,544,32.837456,0.0005986186,0.005029297,3050.1543712615967,-0.0016184639,1080.7174224900002,1462.57
1513472,739,0.9331752955913544,4.930192,1513472,539,10.26322,0.0014218527,0.012207031,3053.913053750992,-0.0050250273,1064.81495558,1436.12
1515520,740,0.939608745276928,4.9285803,1515520,497,11.706829,0.0025466443,0.026367188,3057.7078330516815,-0.0043583103,1062.77528683,1436.12
1517568,741,0.9115623086690903,4.924113,1517568,496,24.073084,0.003170599,0.037353516,3061.8280024528503,-0.0038075089,1061.8067536299998,1435.86
1519616,742,0.8542057275772095,4.9269295,1519616,524,9.949198,0.0029383656,0.035839844,3065.9562730789185,-0.002500682,1055.9596371799998,1435.86
1521664,743,0.8845478072762489,4.9148035,1521664,469,19.997654,0.001925994,0.016357422,3069.86341381073,-0.0012250337,1055.86488866,1435.86
1523712,744,0.8935800269246101,4.9116073,1523712,458,29.14075,0.0033148997,0.038330078,3074.2214510440826,-0.0060328646,1039.5190656099999,1419.11
1525760,745,0.971901061013341,4.924904,1525760,477,6.030405,0.0024175374,0.022753906,3078.693499326706,-0.006249238,1025.1543557500001,1405.28
1527808,746,0.9061831310391426,4.924162,1527808,495,24.340126,0.0030789706,0.039160155,3082.981414079666,-0.003677906,1010.4550306399999,1390.1
1529856,747,0.8808722868561745,4.9298267,1529856,483,19.93301,0.0040827636,0.046826173,3087.111186504364,-0.004177025,1010.26421446,1390.1
1531904,748,0.8798777386546135,4.9371624,1531904,491,21.496075,0.0059824083,0.080126956,3091.34414601326,-0.0035846154,1010.20232378,1390.1
1533952,749,0.8658687323331833,4.9321394,1533952,476,20.212402,0.0025205566,0.025292968,3095.5097200870514,-0.0017576015,1025.44928712,1405.5
1536000,750,0.8907146975398064,4.9218016,1536000,466,20.27969,0.0032215132,0.040234376,3099.804130077362,-0.0031246548,1025.95695105,1405.5
1538048,751,0.7389899492263794,4.9345727,1538048,449,8.310625,0.0035195076,0.043701172,3104.1975452899933,-0.0033819575,1032.66306895,1416.33
1540096,752,0.6940422654151917,4.9376554,1540096,474,16.713512,0.003101546,0.03388672,3108.7572207450867,-0.0032352866,1040.05437186,1428.16
1542144,753,0.9644813239574432,4.94138,1542144,471,7.790685,0.0020018243,0.018701172,3113.072688102722,-0.0032902542,1034.14211882,1428.16
1544192,754,0.8608930855989456,4.946808,1544192,504,34.259663,0.0035400104,0.03828125,3117.4192395210266,-0.0038613398,1027.0422873300001,1415.97
1546240,755,0.6444637775421143,4.9483685,1546240,463,9.789307,0.0031454067,0.03676758,3121.4773712158203,-0.0011431978,1020.5269895,1415.97
1548288,756,0.7171546220779419,4.9434133,1548288,481,11.773592,0.0031705778,0.0359375,3125.8953552246094,-0.005170656,1020.4028348500001,1415.97
1550336,757,0.9114417657256126,4.9346724,1550336,516,20.203802,0.003618116,0.03671875,3130.147194623947,-0.005083011,1021.2134705100001,1416.44
1552384,758,0.8912438303232193,4.9337673,1552384,487,27.431574,0.0033347332,0.03984375,3134.11612200737,-0.0037309527,1025.81424192,1414.07
1554432,759,0.6984609365463257,4.9286394,1554432,452,21.974777,0.002545903,0.028222656,3138.3139696121216,-0.0046348963,1002.009652,1395.31
1556480,760,0.8805980235338211,4.9292884,1556480,463,20.066935,0.003144168,0.031884767,3142.8444991111755,-0.0014977893,1004.56425466,1395.31
1558528,761,0.8745341300964355,4.915339,1558528,472,20.106514,0.0026856542,0.023388673,3147.2652027606964,-0.0009609028,1019.3421768999999,1409.37
1560576,762,0.8758486807346344,4.926736,1560576,476,19.732128,0.0037483498,0.04350586,3151.6037878990173,-0.004196054,1035.38498228,1425.04
1562624,763,0.7525394558906555,4.940226,1562624,464,9.580795,0.0035772424,0.04501953,3155.906749725342,-0.006549257,1029.76181822,1425.04
1564672,764,0.8782342374324799,4.93625,1564672,476,19.877241,0.0034683514,0.03769531,3160.315199136734,-0.0026596524,1034.97362688,1425.04
1566720,765,0.7091361582279205,4.9319015,1566720,476,10.675306,0.0023952732,0.027636718,3164.6145713329315,-0.0032866963,1029.3749584299999,1425.04
1568768,766,0.6982286870479584,4.935337,1568768,471,10.46678,0.0036928323,0.044677734,3168.912915468216,-0.004482153,1038.63764844,1440.38
1570816,767,0.7471488118171692,4.9347444,1570816,492,9.026545,0.0035653128,0.039404295,3173.2527039051056,-0.0059789447,1047.52548351,1454.62
1572864,768,0.654090404510498,4.928896,1572864,456,9.171463,0.0028566201,0.029833984,3177.4126925468445,-0.0032731488,1041.47635286,1454.62
1574912,769,0.7424207925796509,4.9199777,1574912,479,8.33428,0.0040664515,0.038330078,3181.8988654613495,-0.0040799067,1034.53414596,1452.56
1576960,770,0.6565475165843964,4.914996,1576960,479,8.645195,0.0023321477,0.024414062,3186.1694989204407,-0.0017314013,1034.37596309,1452.56
1579008,771,0.8656700849533081,4.9243307,1579008,466,19.856808,0.003575423,0.042041015,3190.4445123672485,-0.0011093842,1034.74242302,1452.56
1581056,772,0.6983292400836945,4.93874,1581056,488,9.037094,0.0035025296,0.04448242,3194.834573984146,-0.0033868668,1028.8725471,1452.56
