value_loss,approxkl,explained_variance,serial_timesteps,time_elapsed,fps,total_timesteps,n_updates,policy_loss,clipfrac,policy_entropy,ep_reward_mean,ep_len_mean
4.413274,0.0043087574,0.9512783735990524,737280,1644.3524792194366,423,737280,360,-0.006611649,0.047265626,3.658685,973.2223237600001,1463.38
19.550364,0.005063554,0.80996473133564,739328,1649.1834950447083,426,739328,361,-0.0017449415,0.059277344,3.6581676,984.43436478,1477.64
6.2869415,0.004029033,0.9116268455982208,741376,1653.9822783470154,433,741376,362,-0.0062338393,0.04575195,3.654766,980.5938313400001,1472.76
5.6980886,0.0035588262,0.9286352321505547,743424,1658.706626176834,428,743424,363,-0.0033156679,0.040136717,3.6439815,993.2288665699999,1489.36
16.51779,0.00455421,0.8499423563480377,745472,1663.4861352443695,437,745472,364,-0.003863259,0.04941406,3.652443,977.7485277300001,1469.77
3.7703767,0.003338576,0.940596479922533,747520,1668.1702909469604,428,747520,365,-0.0049514296,0.038183592,3.6587844,974.2969874500002,1464.83
6.8292437,0.0039785067,0.8936492130160332,749568,1672.9456923007965,426,749568,366,-0.0036906186,0.04248047,3.6571229,974.82756724,1464.83
7.7482276,0.00271498,0.8812858238816261,751616,1677.7458310127258,437,751616,367,-0.00089407543,0.028515626,3.6531358,976.0932007900003,1464.83
14.525009,0.007118742,0.7992416620254517,753664,1682.427386045456,425,753664,368,-0.005308818,0.091308594,3.6650157,982.7674985200002,1475.81
14.45847,0.00634657,0.8056941777467728,755712,1687.2462527751923,438,755712,369,-0.0064705894,0.07758789,3.677648,984.3252677800001,1475.81
9.566081,0.005716379,0.7276386022567749,757760,1691.9191942214966,416,757760,370,-0.002135772,0.06352539,3.6812186,995.1840644600001,1492.44
14.675562,0.003468306,0.9096349850296974,759808,1696.8331592082977,433,759808,371,-0.0049911016,0.03881836,3.6850846,974.3572763800001,1462.39
8.235702,0.002981075,0.9016959145665169,761856,1701.5552134513855,436,761856,372,-0.0044926587,0.03334961,3.6950898,964.24826906,1448.29
15.501851,0.004414019,0.8476047068834305,763904,1706.2481212615967,433,763904,373,-0.004295404,0.051953126,3.6925335,966.1948013200001,1447.21
10.106625,0.002027685,0.8742314726114273,765952,1710.9686169624329,423,765952,374,-0.0020277726,0.021044921,3.688767,967.62997533,1447.21
10.694566,0.0041649607,0.8768327459692955,768000,1715.8018109798431,407,768000,375,-0.0020865572,0.046826173,3.6863759,968.4495024199999,1447.21
16.550228,0.0038155348,0.8789972960948944,770048,1720.8355367183685,421,770048,376,-0.005108918,0.043261718,3.6866908,955.4926463299998,1429.21
13.538358,0.002733786,0.780515044927597,772096,1725.6983675956726,451,772096,377,-0.0018329959,0.028125,3.6936061,955.2448187799997,1429.21
10.566038,0.0039921408,0.857372522354126,774144,1730.2372629642487,414,774144,378,-0.0015593737,0.047314454,3.7032533,969.3823869399998,1446.28
26.427414,0.003638365,0.6900796890258789,776192,1735.184012889862,435,776192,379,-0.0036151528,0.040625,3.7137973,922.52659074,1379.03
17.798058,0.0033664429,0.7967497408390045,778240,1739.889921426773,434,778240,380,-0.003817483,0.04067383,3.7209408,892.64600389,1336.68
12.024157,0.0030470178,0.8942692801356316,780288,1744.6076955795288,415,780288,381,-0.0047827484,0.034277342,3.7298934,890.06587382,1332.25
9.964827,0.0047074202,0.879700556397438,782336,1749.5432450771332,420,782336,382,-0.004035079,0.05390625,3.7222748,876.0622377300001,1312.01
10.41639,0.004561561,0.7365792691707611,784384,1754.4100184440613,419,784384,383,-0.0024634735,0.05625,3.713918,882.9094057499999,1322.88
12.200289,0.0036017515,0.6415380835533142,786432,1759.2916204929352,417,786432,384,0.00010365989,0.040136717,3.7091472,882.4575766099999,1322.88
15.572186,0.0032592148,0.7122238874435425,788480,1764.19792842865,428,788480,385,-0.0023813136,0.036230467,3.7005272,882.24561403,1322.88
9.999205,0.00546179,0.8596788644790649,790528,1768.9812350273132,407,790528,386,-0.0034798011,0.06928711,3.6887703,895.29434787,1339.03
16.640442,0.0047291922,0.8194278925657272,792576,1774.0053443908691,433,792576,387,-0.0035591803,0.055566408,3.6818397,865.4418346699999,1299.48
23.59658,0.0041279052,0.7250257134437561,794624,1778.7263803482056,363,794624,388,-0.0055064783,0.045654297,3.6885083,809.75868379,1225.98
15.236798,0.006887126,0.8414364904165268,796672,1784.3597338199615,409,796672,389,-0.006727858,0.05961914,3.688746,805.81190573,1221.28
2.5564964,0.0052779065,0.9775071106851101,798720,1789.3557901382446,396,798720,390,-0.006855539,0.06772461,3.6913867,804.4214660699998,1219.18
29.504202,0.0042198603,0.744342714548111,800768,1794.5185368061066,395,800768,391,-0.0028109378,0.052099608,3.7033184,786.0864629399999,1195.29
15.6352415,0.004127689,0.8660145103931427,802816,1799.6931600570679,387,802816,392,-0.0023641854,0.04116211,3.7124553,783.40977928,1192.03
22.828236,0.0032302677,0.8184245377779007,804864,1804.9734740257263,411,804864,393,-0.0033746124,0.035107423,3.7169538,752.50291714,1150.59
15.406471,0.006496264,0.9157177954912186,806912,1809.9508578777313,390,806912,394,-0.006786017,0.07675781,3.731046,728.0258398299999,1117.73
14.503255,0.0034503017,0.9046373441815376,808960,1815.1952068805695,384,808960,395,-0.0014568585,0.034765624,3.7349465,729.27929589,1116.76
17.193527,0.0030927123,0.9026677310466766,811008,1820.5243110656738,400,811008,396,-0.002878347,0.033154298,3.7265313,715.83756058,1097.52
3.0353165,0.0042518093,0.95522091537714,813056,1825.6423189640045,400,813056,397,-0.0053677754,0.046728514,3.7279503,720.26071081,1103.38
5.9723654,0.005032004,0.9092247635126114,815104,1830.7609703540802,399,815104,398,-0.0039024004,0.05263672,3.725062,719.4266674000002,1101.96
25.543816,0.0049718237,0.7930788695812225,817152,1835.8932082653046,397,817152,399,-0.004451008,0.05390625,3.719857,694.4059199700001,1071.31
11.693666,0.004061514,0.8237962275743484,819200,1841.0413479804993,396,819200,400,-0.0026772986,0.050195314,3.7166817,707.5525857700002,1088.88
9.874388,0.0039662053,0.9128041788935661,821248,1846.207923412323,394,821248,401,-0.0047343923,0.045410156,3.7207665,695.43747927,1075.24
18.646433,0.0037326873,0.8575535863637924,823296,1851.404117822647,410,823296,402,-0.0025388035,0.042626955,3.7245286,686.29575569,1062.49
7.078388,0.0030990152,0.9353959783911705,825344,1856.3883366584778,397,825344,403,-0.00070943113,0.02993164,3.7162464,673.59233701,1045.51
16.021572,0.003757114,0.842620849609375,827392,1861.5405101776123,412,827392,404,0.0005853303,0.04345703,3.7103276,686.67720475,1063.95
15.3663,0.006608947,0.8170505613088608,829440,1866.5055503845215,400,829440,405,-0.0011726052,0.072265625,3.7119172,686.2469096199999,1063.95
10.529832,0.004418984,0.7888195961713791,831488,1871.6163303852081,402,831488,406,-0.002794175,0.051611327,3.713181,684.9317663100001,1063.95
12.249596,0.003536939,0.7677522152662277,833536,1876.7004487514496,413,833536,407,-0.0020780275,0.04008789,3.7151814,682.0367587000001,1063.95
14.287651,0.0047780266,0.7954713106155396,835584,1881.6580784320831,400,835584,408,-0.0037507396,0.058300782,3.7285767,681.0881967,1063.95
10.270012,0.0036314433,0.8855278417468071,837632,1886.7684412002563,396,837632,409,-0.00023094742,0.03984375,3.7338238,693.1500074899999,1080.65
19.703577,0.0033904803,0.8270803838968277,839680,1891.9353985786438,392,839680,410,-0.0026713603,0.03515625,3.7368057,691.17888661,1077.14
12.32675,0.006026375,0.7581367790699005,841728,1897.1512048244476,413,841728,411,-0.0009451613,0.06552734,3.7370937,695.0562092199999,1084.21
9.94195,0.005671006,0.7384913265705109,843776,1902.108969449997,390,843776,412,-0.00070561306,0.06381836,3.7419255,692.6423570599998,1084.21
10.707048,0.0039027215,0.845962792634964,845824,1907.3603932857513,406,845824,413,-0.0024851765,0.0421875,3.7503028,701.1214045899998,1095.38
12.648983,0.0043727485,0.8203079551458359,847872,1912.4014782905579,408,847872,414,-0.00022542551,0.04921875,3.7480655,700.2957384799998,1095.38
12.051544,0.0028846117,0.8009727746248245,849920,1917.4212355613708,385,849920,415,0.00042067532,0.029882813,3.7472477,704.6719759099999,1101.01
18.51833,0.0050809486,0.7178287208080292,851968,1922.7296266555786,403,851968,416,-0.0029715947,0.05644531,3.7615662,694.7443321100001,1089.58
10.142167,0.006462908,0.8849488198757172,854016,1927.8023808002472,405,854016,417,-0.003476072,0.078271486,3.7868087,700.95457572,1096.93
7.4580245,0.0033325597,0.8855883255600929,856064,1932.851307630539,380,856064,418,-0.0027380674,0.036621094,3.8018098,712.2262371500001,1111.31
11.807785,0.0037135785,0.8258449882268906,858112,1938.2394979000092,388,858112,419,-0.0014574641,0.038427733,3.8055768,723.2344952,1125.11
8.387163,0.006861201,0.8698923140764236,860160,1943.51500415802,387,860160,420,-0.00843119,0.06381836,3.8082378,716.80878767,1116.75
24.918278,0.004439318,0.8255728930234909,862208,1948.8023064136505,411,862208,421,-0.0021499025,0.05102539,3.8181267,691.9866903499997,1082.96
13.934715,0.004136624,0.7872732430696487,864256,1953.781476020813,379,864256,422,-0.0034801345,0.047851562,3.833418,705.7102418199996,1100.02
17.342253,0.0064164833,0.7191023230552673,866304,1959.173287153244,397,866304,423,-0.0052126017,0.07143555,3.839529,692.33935026,1083.2
11.616068,0.004298817,0.7602182328701019,868352,1964.3264560699463,395,868352,424,-0.0043550986,0.049316406,3.8423424,695.1805639700001,1087.95
7.759816,0.0038952124,0.9069240093231201,870400,1969.504379749298,411,870400,425,-0.002393125,0.04501953,3.8331618,703.3317562400001,1099.12
14.936732,0.0038842012,0.7839075773954391,872448,1974.48766207695,401,872448,426,-0.0013125937,0.044628907,3.8209908,717.4224511300002,1116.38
17.96808,0.005976974,0.841682031750679,874496,1979.5845866203308,395,874496,427,-0.007320209,0.07543945,3.8185303,716.8172997300003,1113.84
15.894861,0.004043308,0.7571679651737213,876544,1984.758853673935,394,876544,428,-0.0014971178,0.047705077,3.8176742,723.0920447400001,1121.04
10.157711,0.007102359,0.785723090171814,878592,1989.9476511478424,381,878592,429,-0.0028033587,0.084179685,3.8257098,720.6636946800002,1121.04
10.464771,0.005209921,0.8290607035160065,880640,1995.312347650528,380,880640,430,-0.002610641,0.06123047,3.8238034,720.5329552800001,1121.04
11.625871,0.005084917,0.8001924455165863,882688,2000.700187444687,394,882688,431,-0.0054123583,0.06386719,3.8133996,720.9025143600002,1121.04
9.912287,0.0027024553,0.8727628290653229,884736,2005.8952186107635,408,884736,432,-0.0023940739,0.024414062,3.8136344,735.35905691,1139.04
12.512077,0.007640373,0.8320823162794113,886784,2010.9127764701843,377,886784,433,-0.004254112,0.08491211,3.8203735,738.0891951300001,1139.04
24.993446,0.006216167,0.7009361386299133,888832,2016.3373837471008,391,888832,434,-0.0057819616,0.07426758,3.8346207,736.1438722299998,1138.33
16.581114,0.0035014749,0.734713226556778,890880,2021.572431564331,392,890880,435,-0.0014611417,0.03745117,3.8416786,750.04723686,1155.36
10.152291,0.007494173,0.7333550155162811,892928,2026.7867498397827,396,892928,436,-0.004210899,0.08710937,3.847741,761.3436640799998,1172.3
18.02722,0.0040948926,0.8551204949617386,894976,2031.9595639705658,390,894976,437,-0.0020788296,0.034521483,3.8533814,767.5754182700001,1179.0
9.375384,0.006637074,0.6213726103305817,897024,2037.2087161540985,370,897024,438,-0.0017513914,0.07890625,3.859563,775.76638284,1192.52
16.461725,0.0052779196,0.8274104744195938,899072,2042.7317688465118,398,899072,439,-0.0012420744,0.05341797,3.8651364,771.9264623999999,1187.27
11.4250555,0.007551445,0.6894805431365967,901120,2047.8772468566895,396,901120,440,-0.003733493,0.08476563,3.8608336,783.5837243299998,1205.12
5.640678,0.0057574483,0.9413493536412716,903168,2053.041490793228,382,903168,441,-0.005839746,0.06557617,3.8553746,773.8515331599999,1190.87
20.335371,0.0044894735,0.8756315931677818,905216,2058.3944120407104,401,905216,442,-0.00083799864,0.046679687,3.843947,750.8488394299998,1154.82
25.311472,0.0030489112,0.7415755093097687,907264,2063.4950363636017,420,907264,443,-0.0030560875,0.030957032,3.8358047,745.2442661199998,1147.25
6.363266,0.0042846436,0.9114705845713615,909312,2068.3620641231537,397,909312,444,-0.00690455,0.049707033,3.8371398,754.12446131,1158.41
14.229685,0.0035961817,0.7314096689224243,911360,2073.511727333069,408,911360,445,-0.000957833,0.04272461,3.8358364,766.88001932,1178.47
13.445879,0.0062253857,0.6960348784923553,913408,2078.5224616527557,368,913408,446,-0.0032821062,0.074121095,3.8376746,775.8339141799999,1192.43
6.6346273,0.006178855,0.8198617249727249,915456,2084.082578420639,405,915456,447,-0.006611006,0.07744141,3.8446794,776.0689824599999,1192.78
21.004004,0.0036413562,0.8605241030454636,917504,2089.1302123069763,386,917504,448,-0.0030751806,0.037402343,3.8494148,776.2762981899998,1194.59
28.609146,0.0020346898,0.7276901602745056,919552,2094.4249472618103,397,919552,449,-0.0047196695,0.020898437,3.8548179,776.4027167400001,1193.66
20.722073,0.004399094,0.8157947212457657,921600,2099.5825192928314,385,921600,450,-0.005669461,0.051611327,3.8679879,791.3033867200002,1212.61
13.048274,0.005204087,0.7632082551717758,923648,2104.8930435180664,400,923648,451,-0.002998445,0.056005858,3.8707554,804.57858854,1229.74
13.196042,0.0040135933,0.7980301231145859,925696,2110.006490945816,404,925696,452,-0.0040466045,0.04663086,3.8671615,815.99355069,1244.24
7.6047144,0.0032414806,0.890440322458744,927744,2115.0669071674347,403,927744,453,-0.0040580546,0.037841797,3.872172,824.52286385,1254.93
12.821356,0.0032313508,0.732040286064148,929792,2120.139331817627,375,929792,454,-0.0021264688,0.03354492,3.8756242,832.4315832899999,1266.74
10.144171,0.0042263935,0.8407711237668991,931840,2125.5881452560425,424,931840,455,-0.0017261744,0.04790039,3.8778732,843.61462856,1281.1
13.207014,0.0054999245,0.8159533143043518,933888,2130.415816783905,389,933888,456,-0.0046565067,0.05908203,3.8724523,856.74528351,1298.22
22.51581,0.003973684,0.8045153319835663,935936,2135.6788969039917,393,935936,457,-0.0042565656,0.046826173,3.877505,871.2662478299999,1316.69
10.064443,0.0044616433,0.8293966948986053,937984,2140.884925842285,386,937984,458,-0.0015397709,0.049902342,3.888169,883.8645836999999,1333.87
12.152202,0.0044930624,0.860554575920105,940032,2146.181891441345,385,940032,459,-0.0040669926,0.04453125,3.8897605,894.0920693299998,1347.25
17.140587,0.0040583573,0.644262284040451,942080,2151.489996910095,390,942080,460,-0.0047190306,0.045654297,3.8985214,906.2593855099999,1365.2
12.396677,0.0038139268,0.7497163712978363,944128,2156.736593723297,416,944128,461,-0.0023895286,0.042822264,3.9064717,918.8850781899997,1383.12
9.832959,0.006145023,0.8448826223611832,946176,2161.653555393219,401,946176,462,-0.0031648776,0.07290039,3.9090066,933.4092877900001,1401.31
14.112541,0.0051641436,0.8026814013719559,948224,2166.7609162330627,410,948224,463,-0.005704042,0.055322267,3.904323,932.70682617,1401.31
7.1614943,0.0035403497,0.8890904784202576,950272,2171.7487032413483,405,950272,464,-0.0047669206,0.035253905,3.8895702,933.4761128,1402.48
18.548466,0.0039151506,0.7704398930072784,952320,2176.8018984794617,391,952320,465,-0.002858403,0.04536133,3.8881574,933.8237640499999,1403.33
13.50083,0.0058201766,0.662921130657196,954368,2182.0313584804535,407,954368,466,-0.004459477,0.069726564,3.9025242,947.2826002899997,1421.49
10.946395,0.0035908658,0.8341298848390579,956416,2187.0519211292267,398,956416,467,-0.0032815542,0.042382814,3.91616,954.4412142799998,1432.89
14.372951,0.0049799173,0.7767241895198822,958464,2192.1973752975464,401,958464,468,-0.0016883898,0.057666015,3.9115047,955.4722537,1434.31
10.658966,0.006755635,0.8477839082479477,960512,2197.3029992580414,392,960512,469,-0.0033772097,0.08310547,3.912223,956.6219273899999,1434.31
11.3611965,0.004211856,0.8338923752307892,962560,2202.517796278,402,962560,470,-0.004112403,0.046484374,3.9219975,970.2778276199999,1451.67
7.7323084,0.0030064685,0.8648258596658707,964608,2207.608635187149,406,964608,471,-0.0018992897,0.030615235,3.916577,982.15570485,1466.26
17.333677,0.0049863565,0.7453723549842834,966656,2212.6418256759644,419,966656,472,-0.0038238913,0.054882813,3.8945503,981.1582554,1465.44
21.948965,0.0044194413,0.7861974239349365,968704,2217.520215511322,398,968704,473,-0.004670438,0.047265626,3.8903115,974.0756862200001,1456.25
15.888586,0.0044157836,0.738294780254364,970752,2222.6627094745636,393,970752,474,-0.0045291935,0.049853515,3.8933098,987.57997022,1474.31
15.706564,0.004701533,0.7918692976236343,972800,2227.8662536144257,381,972800,475,-0.0033224137,0.053808592,3.8973274,998.76318008,1486.61
14.250333,0.004957265,0.7177565693855286,974848,2233.2369389533997,385,974848,476,-0.005142942,0.05834961,3.9041119,1011.10455955,1503.59
12.695858,0.004004024,0.8371820598840714,976896,2238.554299354553,373,976896,477,-0.0019008622,0.04160156,3.9073277,1012.1120488899999,1503.59
10.976091,0.0039382456,0.6983350813388824,978944,2244.0347995758057,398,978944,478,-0.004041443,0.042041015,3.9059765,1020.21763243,1514.77
10.021479,0.0031615957,0.8552536368370056,980992,2249.1770055294037,373,980992,479,-0.0015807286,0.031396486,3.9068527,1019.20395924,1514.77
9.468935,0.004561123,0.8670744001865387,983040,2254.6622076034546,354,983040,480,-0.003349061,0.045947265,3.905016,1020.8711699199999,1513.88
9.7467785,0.0057372083,0.875173032283783,985088,2260.4423077106476,379,985088,481,-0.006454438,0.050390624,3.9043393,1021.54235583,1511.18
28.370975,0.0030530444,0.7021782398223877,987136,2265.8336486816406,400,987136,482,-0.0035560685,0.032714844,3.9177833,997.85520129,1477.84
3.6572766,0.0032847635,0.9526501260697842,989184,2270.9530539512634,421,989184,483,-0.006088087,0.03754883,3.938224,995.5732717099999,1472.27
19.97823,0.0025223386,0.8005969226360321,991232,2275.8140766620636,412,991232,484,-0.0016804088,0.029492188,3.95416,986.4261396999999,1457.41
9.986107,0.0046380195,0.8407098203897476,993280,2280.7759664058685,430,993280,485,-0.0039575067,0.05415039,3.9445884,986.6469377799999,1457.41
16.92242,0.0044045527,0.7227225303649902,995328,2285.5288121700287,406,995328,486,-0.005081655,0.050097656,3.932349,985.9219510900001,1457.41
16.711086,0.0040799994,0.8060636818408966,997376,2290.562752723694,428,997376,487,-0.0040956764,0.042041015,3.9288642,979.9764615,1448.97
20.617321,0.0030014892,0.7831549346446991,999424,2295.342486858368,409,999424,488,-0.002763029,0.03237305,3.934897,948.6783631999999,1408.94
