policy_loss,serial_timesteps,fps,value_loss,explained_variance,n_updates,total_timesteps,approxkl,clipfrac,time_elapsed,policy_entropy,ep_reward_mean,ep_len_mean
-0.0013665674,1189888,510,21.269833,0.8743207603693008,581,1189888,0.00214432,0.01977539,2251.5327200889587,6.092819,1061.65715134,1429.5
-0.0020986705,1191936,507,20.338402,0.8789595291018486,582,1191936,0.003002887,0.029052734,2255.5461823940277,6.0857515,1078.86173088,1447.18
-0.0031756316,1193984,520,20.069958,0.8884906694293022,583,1193984,0.0058480673,0.074365236,2259.5784735679626,6.076643,1078.5101533,1447.18
-0.0010681929,1196032,498,20.274902,0.8669485002756119,584,1196032,0.0022135074,0.023046875,2263.510451555252,6.081884,1095.5173720699997,1464.66
-0.0014101506,1198080,487,20.328547,0.8762051984667778,585,1198080,0.0020332295,0.01875,2267.61763381958,6.087574,1095.8458125099999,1464.66
-0.00067845103,1200128,509,20.003569,0.8855615481734276,586,1200128,0.0013155738,0.010693359,2271.8190841674805,6.081564,1095.7876695799998,1464.66
-0.00092752057,1202176,509,20.298122,0.875501349568367,587,1202176,0.0017438687,0.013574218,2275.8375129699707,6.0738654,1101.53710142,1464.66
-0.0028896728,1204224,513,20.954947,0.8781739771366119,588,1204224,0.0034388057,0.03676758,2279.854630470276,6.066189,1101.1942406999997,1464.66
-0.0067656725,1206272,532,5.2246485,0.9756240509450436,589,1206272,0.002673534,0.024121094,2283.843813419342,6.0559716,1085.69261382,1449.57
-0.002344393,1208320,501,20.098827,0.888559028506279,590,1208320,0.002563165,0.026806641,2287.692579984665,6.045956,1085.59601725,1449.57
-0.0059086606,1210368,536,30.43282,0.863215446472168,591,1210368,0.0042962097,0.046435546,2291.773953437805,6.060035,1091.0331766000002,1451.16
-0.0015306912,1212416,507,22.012877,0.8900933936238289,592,1212416,0.003161169,0.03359375,2295.5943970680237,6.065602,1095.85532998,1451.16
-0.0022770304,1214464,513,20.177414,0.8771551847457886,593,1214464,0.0016832573,0.017138671,2299.6319341659546,6.0644608,1095.30767503,1451.16
-0.0026724944,1216512,527,22.910162,0.9236052930355072,594,1216512,0.0022300864,0.02470703,2303.619779109955,6.067251,1100.32272765,1450.77
-0.0029257578,1218560,532,13.671918,0.9243941977620125,595,1218560,0.0041441033,0.030712891,2307.5035836696625,6.0820384,1101.8763232200001,1453.07
-0.0073569207,1220608,536,37.71798,0.7876013219356537,596,1220608,0.004304078,0.045898438,2311.34699678421,6.1018095,1057.17708482,1401.99
-0.0044247517,1222656,541,3.2811692,0.9860434671863914,597,1222656,0.0019689903,0.021337891,2315.1657631397247,6.1214156,1059.1778257299998,1405.11
-0.0011164581,1224704,527,20.20528,0.8862093836069107,598,1224704,0.001977619,0.019238282,2318.9451820850372,6.1171217,1068.28598146,1411.48
-0.004037099,1226752,522,21.281681,0.8893110528588295,599,1226752,0.0045713345,0.05649414,2322.828115940094,6.11294,1082.4530545399998,1426.67
-0.0054835286,1228800,541,31.456442,0.8367302417755127,600,1228800,0.005281114,0.06313477,2326.7467682361603,6.1213408,1093.7552080100002,1438.04
-0.0067170253,1230848,537,10.210046,0.9417440369725227,601,1230848,0.0031459245,0.034179688,2330.531319618225,6.1377482,1096.6435953,1442.83
-0.002261256,1232896,506,20.468529,0.8937994539737701,602,1232896,0.0035973485,0.041308593,2334.3385014533997,6.157365,1096.8805667200002,1442.83
-0.002710534,1234944,524,11.947411,0.9310817793011665,603,1234944,0.0034347088,0.037402343,2338.3860404491425,6.161601,1107.07052571,1459.13
-0.002989443,1236992,516,20.156778,0.8929646387696266,604,1236992,0.0034208454,0.035839844,2342.2891750335693,6.172456,1124.33232477,1478.02
-0.002156761,1239040,529,20.264595,0.8889424130320549,605,1239040,0.0014998032,0.011669922,2346.252720594406,6.173482,1125.06971095,1478.02
-0.0035667233,1241088,541,12.254263,0.7375881373882294,606,1241088,0.0037112657,0.04243164,2350.1200289726257,6.161631,1135.05389693,1493.34
-0.0037045064,1243136,559,10.995169,0.8091485798358917,607,1243136,0.0032012935,0.03569336,2353.9057755470276,6.167596,1134.84328261,1493.34
-0.0021703322,1245184,538,12.044009,0.917687751352787,608,1245184,0.002498541,0.027294923,2357.565064430237,6.1740675,1145.0096671299998,1508.78
-0.0017475849,1247232,519,20.308086,0.8987606391310692,609,1247232,0.0034067489,0.037646484,2361.3716793060303,6.181924,1150.08275345,1508.78
-0.0020764677,1249280,554,11.706636,0.714981734752655,610,1249280,0.0026713503,0.031640626,2365.3166904449463,6.179454,1159.82583769,1524.2
-0.0050583766,1251328,544,10.551149,0.7795898169279099,611,1251328,0.0058689835,0.061035156,2369.011824131012,6.17883,1155.00275245,1524.2
-0.0023826153,1253376,538,11.94028,0.9274436309933662,612,1253376,0.002212426,0.021630859,2372.774804830551,6.1774797,1150.49325907,1524.2
-0.006082217,1255424,531,20.333736,0.8850548714399338,613,1255424,0.0035278597,0.03720703,2376.580056667328,6.1716948,1150.9420668000002,1524.2
-0.002514337,1257472,548,11.281472,0.7568166702985764,614,1257472,0.0035140044,0.03984375,2380.4316577911377,6.174111,1151.1070144500002,1524.2
-0.004542778,1259520,536,11.585452,0.7187968194484711,615,1259520,0.004140798,0.048291016,2384.1635558605194,6.18433,1151.1514224200002,1524.2
-0.0029124548,1261568,540,11.476576,0.7311692535877228,616,1261568,0.0028956751,0.03413086,2387.9805681705475,6.201013,1162.2455011900001,1541.86
-0.004801,1263616,557,10.641135,0.8291091024875641,617,1263616,0.0033480893,0.037841797,2391.7670884132385,6.2094803,1173.6595610000002,1559.44
-0.0024167742,1265664,539,20.41003,0.8683381527662277,618,1265664,0.0017451609,0.017041016,2395.4401133060455,6.2145395,1186.24352839,1574.49
-0.0031220496,1267712,545,9.446842,0.9390560053288937,619,1267712,0.0018363323,0.01845703,2399.2393407821655,6.2156553,1186.4903696800002,1574.49
-0.0020744752,1269760,516,20.654734,0.8898802399635315,620,1269760,0.0026229122,0.027392577,2402.996738433838,6.2164335,1191.0595290400001,1574.49
-0.0032804224,1271808,519,19.994553,0.8835432827472687,621,1271808,0.003996381,0.046875,2406.9630086421967,6.21322,1194.3772401600002,1574.49
-0.0010781635,1273856,520,20.761503,0.8726090788841248,622,1273856,0.0017437963,0.015820313,2410.905172109604,6.2125163,1209.4698951100002,1589.87
-0.0036586735,1275904,533,21.634588,0.8808930367231369,623,1275904,0.0021074747,0.02080078,2414.8370101451874,6.213011,1225.44115387,1607.66
-0.0062667043,1277952,512,9.302723,0.9516900815069675,624,1277952,0.0020286317,0.019335937,2418.678573846817,6.223229,1217.58217112,1598.97
-0.0021664493,1280000,520,20.671806,0.891603447496891,625,1280000,0.0023283106,0.021044921,2422.6769013404846,6.231471,1218.4745081499998,1598.97
-0.0005327234,1282048,536,20.482048,0.8871670886874199,626,1282048,0.0030098362,0.033984374,2426.613344192505,6.2225294,1232.85547532,1614.33
-0.0032785467,1284096,539,20.944756,0.8816725313663483,627,1284096,0.0035638858,0.04160156,2430.432563304901,6.223262,1247.7499653,1631.79
-0.0026191352,1286144,510,20.436993,0.8966948390007019,628,1286144,0.00163135,0.011669922,2434.226084947586,6.2152014,1263.46215351,1648.27
-0.0012267196,1288192,542,21.424223,0.8704221248626709,629,1288192,0.00091413513,0.008300781,2438.241905927658,6.202849,1277.9137503900001,1662.81
-0.0024638274,1290240,529,20.237093,0.895863488316536,630,1290240,0.0032746824,0.038330078,2442.0161731243134,6.1969295,1277.0216498900002,1662.81
-0.0028442484,1292288,529,26.444736,0.8892205506563187,631,1292288,0.0016038589,0.013720703,2445.881585597992,6.196513,1282.8011941500001,1669.0
-0.00538233,1294336,502,26.21733,0.907552145421505,632,1294336,0.003493019,0.04111328,2449.7508401870728,6.202552,1284.43310014,1670.25
-0.0029508672,1296384,514,20.345547,0.8914107829332352,633,1296384,0.0027034394,0.027636718,2453.8270349502563,6.2094135,1284.7087226600001,1670.25
-0.002746983,1298432,520,19.922153,0.8750510886311531,634,1298432,0.0039573936,0.048828125,2457.8090353012085,6.2122774,1285.2273920500002,1670.25
-0.0034713906,1300480,522,5.401627,0.9732752479612827,635,1300480,0.0010418238,0.011865234,2461.7421112060547,6.20979,1271.7486740699999,1656.37
-0.0034867446,1302528,509,20.209097,0.8823579326272011,636,1302528,0.003145917,0.030664062,2465.6637666225433,6.2000046,1275.97223876,1656.37
-0.004385599,1304576,521,19.92502,0.8930814936757088,637,1304576,0.0037937604,0.046289064,2469.6837940216064,6.1994233,1281.4533202999999,1656.37
-0.0012625807,1306624,525,20.747608,0.892812617123127,638,1306624,0.0018061341,0.015917968,2473.613630771637,6.207534,1286.35252905,1656.37
-0.0010807464,1308672,524,20.571327,0.8828691095113754,639,1308672,0.002079033,0.021484375,2477.510642051697,6.202136,1298.85687825,1669.24
-0.0021117385,1310720,515,20.126572,0.88272675126791,640,1310720,0.0014622232,0.014208985,2481.418251514435,6.1935587,1314.46849197,1685.64
-0.0013792696,1312768,516,20.176022,0.8829199820756912,641,1312768,0.002715799,0.030517578,2485.392497777939,6.177665,1314.85939021,1685.64
-0.0017109951,1314816,513,20.01422,0.8827259615063667,642,1314816,0.0037069668,0.0440918,2489.3546686172485,6.1775103,1316.26761544,1685.64
-0.0029431842,1316864,511,19.994232,0.8885355889797211,643,1316864,0.0047820224,0.06318359,2493.345118522644,6.1891727,1330.8546974400003,1699.83
-0.0029662699,1318912,523,20.06926,0.8879187777638435,644,1318912,0.004031187,0.047949217,2497.3460166454315,6.1903872,1345.12373305,1714.15
-0.0009982381,1320960,551,26.868938,0.8900113925337791,645,1320960,0.0024079443,0.022460938,2501.2584574222565,6.1830626,1330.87570497,1699.98
-0.0033883757,1323008,521,20.983799,0.8814970999956131,646,1323008,0.0023346804,0.021777343,2504.970682144165,6.1784973,1330.4551533,1699.98
-0.0041973884,1325056,510,20.965412,0.8967276588082314,647,1325056,0.003250929,0.03564453,2508.898022174835,6.1876335,1330.0432962599998,1699.98
-0.0020099245,1327104,511,20.907816,0.8935391381382942,648,1327104,0.0023999005,0.024365235,2512.913009405136,6.2005005,1344.8349785300002,1715.1
-0.00079131837,1329152,515,20.625797,0.8809760212898254,649,1329152,0.00106986,0.007714844,2516.9199855327606,6.203802,1358.4191858300003,1730.24
-0.0012556566,1331200,517,24.345982,0.9176509007811546,650,1331200,0.0028484848,0.020458985,2520.894263267517,6.1966476,1344.14261364,1714.96
-0.005128707,1333248,545,8.548441,0.954870842397213,651,1333248,0.00290342,0.022802735,2524.8571054935455,6.1978345,1330.19403978,1702.6
-0.0012301378,1335296,518,20.170254,0.894345186650753,652,1335296,0.002606168,0.023730468,2528.613002061844,6.184201,1344.62891884,1718.16
-0.0027724556,1337344,551,29.625462,0.8686111271381378,653,1337344,0.0035412677,0.018847656,2532.5608282089233,6.1736627,1328.55113519,1701.22
-0.0030826596,1339392,536,21.238531,0.8841722831130028,654,1339392,0.00291064,0.032568358,2536.271882534027,6.176032,1343.5530865700002,1719.01
-0.004089137,1341440,519,5.802644,0.9737118408083916,655,1341440,0.0024681003,0.027246093,2540.090607881546,6.1857133,1343.6125302100002,1719.12
-0.0023996066,1343488,509,20.165672,0.876502238214016,656,1343488,0.0031337165,0.03203125,2544.0301327705383,6.186833,1342.9262756899998,1719.12
-0.0024383701,1345536,555,31.540613,0.7918131947517395,657,1345536,0.001559809,0.015966797,2548.0475561618805,6.1808505,1347.8824099299998,1724.46
-0.0052262377,1347584,528,20.258343,0.8818274363875389,658,1347584,0.0030607197,0.03237305,2551.7371983528137,6.174451,1362.27946574,1740.03
-0.003336506,1349632,513,30.020102,0.8915272057056427,659,1349632,0.0026919832,0.01977539,2555.6098358631134,6.181621,1347.5446165300004,1725.8
-0.00027347467,1351680,521,19.91472,0.8933582231402397,660,1351680,0.0032633066,0.03691406,2559.597665786743,6.2005305,1347.52671223,1725.8
-0.0010954355,1353728,520,19.922878,0.8920805156230927,661,1353728,0.0011308175,0.009375,2563.527945280075,6.201284,1347.9004359799999,1725.8
-0.0013632082,1355776,518,19.512918,0.8903883919119835,662,1355776,0.001535293,0.011865234,2567.4612073898315,6.196109,1347.17245243,1725.8
-0.00356659,1357824,502,19.333424,0.8919426947832108,663,1357824,0.0036877915,0.042871095,2571.4127633571625,6.2010374,1346.4238761499998,1725.8
-0.0017527512,1359872,492,20.272215,0.8826592788100243,664,1359872,0.0038667587,0.04321289,2575.4886713027954,6.196205,1360.8785262799997,1740.31
-0.002764156,1361920,510,20.15638,0.8904081806540489,665,1361920,0.0030073267,0.029492188,2579.651739835739,6.18867,1361.52396679,1740.31
-0.0019531532,1363968,506,20.460814,0.87795090675354,666,1363968,0.0031798624,0.03359375,2583.6617550849915,6.183928,1361.89711838,1740.31
-0.0017977642,1366016,565,9.120207,0.9360190480947495,667,1366016,0.0011062275,0.010205078,2587.709536790848,6.183385,1351.77024473,1733.25
-0.003168378,1368064,517,20.032888,0.8907139450311661,668,1368064,0.003667824,0.043066405,2591.334622144699,6.1852274,1352.13051306,1733.25
-0.0049860086,1370112,514,19.85902,0.8941172435879707,669,1370112,0.005077086,0.06679688,2595.2937207221985,6.189334,1351.3603460099998,1733.25
-0.002419643,1372160,513,20.290804,0.8782786056399345,670,1372160,0.002403891,0.025,2599.27694272995,6.200402,1350.5320103200002,1733.25
-0.0015994745,1374208,500,20.17915,0.8837338984012604,671,1374208,0.0017146788,0.013085937,2603.263612508774,6.200611,1350.5854134200001,1733.25
-0.0032684598,1376256,512,21.25017,0.8785612657666206,672,1376256,0.0033247392,0.03100586,2607.353084564209,6.19656,1350.1495098999999,1733.25
-0.0019635416,1378304,525,19.946638,0.880466565489769,673,1378304,0.00214109,0.02060547,2611.346303462982,6.1965666,1349.55249565,1733.25
-3.8546674e-05,1380352,520,19.9952,0.8879663869738579,674,1380352,0.003277383,0.04033203,2615.24471282959,6.188489,1364.2468406100002,1748.34
-0.0018180717,1382400,519,20.108847,0.8963912278413773,675,1382400,0.0019974285,0.017480468,2619.1770329475403,6.179482,1363.9350391899998,1748.34
-0.0030564754,1384448,511,19.923634,0.8851690292358398,676,1384448,0.002544752,0.02421875,2623.1217176914215,6.168406,1363.8616024100002,1748.34
-0.0028687192,1386496,499,19.767944,0.8779331818223,677,1386496,0.0026136737,0.024658203,2627.126974105835,6.16671,1377.72271664,1761.53
-0.0018196898,1388544,511,26.349407,0.9040051996707916,678,1388544,0.0027221944,0.023925781,2631.226108312607,6.1735086,1364.2691287199998,1747.58
-0.0057956735,1390592,526,4.714879,0.9777494948357344,679,1390592,0.002014538,0.021240234,2635.229781627655,6.176473,1348.62201156,1732.15
-0.0030849597,1392640,543,29.884338,0.872734785079956,680,1392640,0.0026823948,0.031982422,2639.123537302017,6.1836367,1346.8045063,1730.62
-0.0027682318,1394688,519,19.772583,0.8790506049990654,681,1394688,0.0027223565,0.029248048,2642.889482021332,6.1847177,1362.08321778,1746.03
-0.003100562,1396736,513,22.729876,0.9199823215603828,682,1396736,0.0022882854,0.021289062,2646.8309996128082,6.193752,1377.95164173,1762.5
-0.0037848472,1398784,554,10.985908,0.958543673157692,683,1398784,0.0016123988,0.015820313,2650.817611217499,6.2091475,1378.6259322299998,1763.65
-0.005221105,1400832,539,28.192587,0.9051298052072525,684,1400832,0.002848537,0.031884767,2654.509871006012,6.217282,1351.1247331300003,1733.32
-0.0009758764,1402880,577,7.7126365,0.9273734092712402,685,1402880,0.0016364241,0.01586914,2658.3059871196747,6.218373,1346.8303712600004,1725.49
-0.0052099098,1404928,507,25.223028,0.8998737782239914,686,1404928,0.004138788,0.05605469,2661.8554770946503,6.2156363,1337.21913946,1710.3
-0.0044107516,1406976,513,23.39805,0.8743807822465897,687,1406976,0.0032413197,0.035449218,2665.8920187950134,6.20939,1336.9042529799997,1710.3
-0.0013869117,1409024,513,19.88896,0.8794215992093086,688,1409024,0.0026330943,0.028808594,2669.883409500122,6.199149,1337.4444709799998,1710.3
-0.004324929,1411072,563,11.739834,0.9241531267762184,689,1411072,0.0023945193,0.025,2673.8738515377045,6.195557,1327.3842782799998,1694.35
-0.0019319772,1413120,509,20.126633,0.8780761435627937,690,1413120,0.001619336,0.01821289,2677.5090413093567,6.202516,1330.3615067899998,1694.35
-0.0010520322,1415168,516,20.047789,0.8684832006692886,691,1415168,0.0035934946,0.039892577,2681.529024362564,6.205611,1335.2052871399999,1694.35
-0.0015912357,1417216,511,19.556929,0.8741884678602219,692,1417216,0.0018440584,0.019189453,2685.4928228855133,6.200263,1335.3238211100002,1694.35
-0.001648871,1419264,553,28.189808,0.8700362294912338,693,1419264,0.0017635493,0.01826172,2689.4980499744415,6.209254,1322.25455438,1664.88
-0.0053149457,1421312,523,20.517303,0.8841995224356651,694,1421312,0.0045325113,0.058789063,2693.20125746727,6.2164497,1321.75762372,1664.88
-0.005720957,1423360,524,5.597549,0.9715752322226763,695,1423360,0.003391774,0.035107423,2697.1149661540985,6.218277,1313.03949876,1651.17
-0.0018966403,1425408,544,33.23707,0.8506194949150085,696,1425408,0.002110748,0.022753906,2701.0179212093353,6.2181635,1309.70830952,1636.97
-0.0027871728,1427456,517,19.824364,0.8729802668094635,697,1427456,0.002498623,0.025878906,2704.782723903656,6.215983,1314.05889983,1636.97
-0.0023062413,1429504,522,19.829483,0.8773188591003418,698,1429504,0.004208337,0.05180664,2708.736972808838,6.208726,1316.4697346799999,1636.97
-0.0025226504,1431552,500,19.958881,0.8660820871591568,699,1431552,0.0028041578,0.031640626,2712.6587669849396,6.1991367,1321.1174841999998,1636.97
-0.0040594703,1433600,537,20.84836,0.860588401556015,700,1433600,0.005019051,0.055371094,2716.7486712932587,6.1997485,1322.10924952,1636.97
-0.0031480677,1435648,514,20.011715,0.878687784075737,701,1435648,0.0036178255,0.045214843,2720.5643632411957,6.2132673,1320.76168428,1636.97
-0.005436432,1437696,513,20.139782,0.88142079859972,702,1437696,0.0036972105,0.04350586,2724.5448043346405,6.2231417,1321.06236395,1636.97
-0.0033078971,1439744,539,27.461985,0.9140206426382065,703,1439744,0.001807577,0.014941406,2728.536602973938,6.2360444,1301.4608664700002,1615.35
-0.00201387,1441792,511,20.66626,0.8673930466175079,704,1441792,0.0016825069,0.015771484,2732.336172103882,6.2440157,1302.57355907,1615.35
-0.0024282183,1443840,583,18.879412,0.807881161570549,705,1443840,0.0018112069,0.019189453,2736.338288784027,6.2525373,1261.34621667,1571.66
-0.0020700784,1445888,520,20.292437,0.885327473282814,706,1445888,0.0033647462,0.03857422,2739.847121477127,6.2560015,1263.1306737,1571.66
-0.0031607456,1447936,517,20.098711,0.8928499594330788,707,1447936,0.0028559652,0.026904296,2743.7858304977417,6.248578,1263.4559859600001,1571.66
-0.0044739214,1449984,522,20.968904,0.8828988298773766,708,1449984,0.003940859,0.047460936,2747.746167898178,6.2424436,1272.8924954000001,1580.9
-0.0018392818,1452032,491,2.7663095,0.9858574029058218,709,1452032,0.0021421807,0.020703126,2751.663971424103,6.245425,1258.07288238,1565.81
-0.0034433142,1454080,544,29.517483,0.8018763959407806,710,1454080,0.0023726744,0.021533202,2755.8309893608093,6.2450595,1249.1008596200002,1557.46
-0.002308315,1456128,513,19.494247,0.8817474693059921,711,1456128,0.0030794062,0.032666016,2759.592871427536,6.2404475,1263.2767868399999,1571.34
-0.003049291,1458176,522,18.853046,0.8779554665088654,712,1458176,0.0024000406,0.027539063,2763.578033924103,6.2518086,1263.8420227000001,1571.34
-0.0019271752,1460224,517,21.82463,0.8766509667038918,713,1460224,0.002228091,0.022900391,2767.4953129291534,6.2703466,1262.76240979,1571.34
-0.0041086655,1462272,521,19.844881,0.8783678710460663,714,1462272,0.0043589817,0.05,2771.4529418945312,6.27581,1263.3015346700001,1571.34
-0.00500317,1464320,555,13.295934,0.7484337985515594,715,1464320,0.005439573,0.06704102,2775.384293079376,6.283807,1259.10489748,1571.34
-0.0056180796,1466368,527,18.581776,0.877594344317913,716,1466368,0.0068131,0.079638675,2779.0745203495026,6.2966723,1259.57666342,1571.34
-0.0020375615,1468416,512,19.946768,0.8811077773571014,717,1468416,0.0018072266,0.01586914,2782.954348564148,6.2980013,1259.60818236,1571.34
-0.0025421656,1470464,520,20.093021,0.8758944347500801,718,1470464,0.0018989661,0.019482423,2786.9535546302795,6.290114,1259.71228975,1571.34
-0.0027341773,1472512,509,20.401623,0.8681207001209259,719,1472512,0.0043360176,0.054052733,2790.8899536132812,6.2869782,1259.6540648599998,1571.34
-0.0025113053,1474560,513,20.500088,0.8465815484523773,720,1474560,0.003921846,0.044628907,2794.90664768219,6.2911654,1260.96829658,1571.34
-0.006457125,1476608,531,4.233956,0.9820922240614891,721,1476608,0.0023485203,0.024365235,2798.8969242572784,6.2953906,1246.20942374,1556.47
-0.0016716982,1478656,510,20.23077,0.8801677972078323,722,1478656,0.0020017615,0.02080078,2802.7541012763977,6.310068,1261.2528224000002,1570.64
-0.0017260739,1480704,495,19.9348,0.8648201525211334,723,1480704,0.0051947637,0.06723633,2806.7649738788605,6.315875,1261.55384755,1570.64
-0.0028370223,1482752,491,24.84269,0.9031828865408897,724,1482752,0.001784134,0.021142578,2810.9007408618927,6.3201127,1249.20577234,1555.8
-0.005009638,1484800,499,20.316578,0.8659626990556717,725,1484800,0.0049930066,0.053466797,2815.068215608597,6.3358154,1250.89543224,1555.8
-0.002702667,1486848,518,20.005856,0.8884138539433479,726,1486848,0.0021523817,0.02080078,2819.1700689792633,6.346502,1251.69916413,1555.8
-0.0037884074,1488896,499,20.448963,0.8676645755767822,727,1488896,0.00644851,0.08452149,2823.1234295368195,6.3526125,1266.4106841799999,1571.08
-0.0019449706,1490944,522,25.838455,0.9038099572062492,728,1490944,0.0022224193,0.018554688,2827.223842859268,6.3560476,1266.48164666,1568.59
-0.001823177,1492992,539,20.898016,0.8757065832614899,729,1492992,0.0015984658,0.016455078,2831.142632007599,6.352646,1265.95686182,1568.59
-0.0025027194,1495040,520,19.33582,0.8860813528299332,730,1495040,0.0050156307,0.05517578,2834.9421417713165,6.350612,1281.49524319,1583.93
-0.0030854174,1497088,516,20.49337,0.884954497218132,731,1497088,0.0033923774,0.038427733,2838.8748919963837,6.3498445,1295.21993238,1598.5
-0.003935637,1499136,526,20.303034,0.8842054754495621,732,1499136,0.0030311549,0.02998047,2842.8379147052765,6.3503013,1296.15398938,1598.5
-0.0018967226,1501184,518,19.988909,0.8827919363975525,733,1501184,0.00221457,0.023632813,2846.7287769317627,6.350362,1310.47488945,1612.64
-0.0011789458,1503232,527,20.3709,0.8800608068704605,734,1503232,0.0019200149,0.015917968,2850.676425218582,6.3524857,1311.0962887399999,1612.64
-0.0014165693,1505280,508,20.160137,0.8856236338615417,735,1505280,0.0022225587,0.023632813,2854.5578854084015,6.3679457,1311.1733664600001,1612.64
-0.0024099522,1507328,525,20.07085,0.8887204676866531,736,1507328,0.002455137,0.026416015,2858.586582660675,6.37905,1321.69884397,1622.45
-0.00045485236,1509376,513,19.89125,0.8841309100389481,737,1509376,0.001692115,0.016210938,2862.4812710285187,6.3818197,1322.9641863299998,1622.45
-0.0015562646,1511424,520,20.150723,0.8897540792822838,738,1511424,0.0012867767,0.011376953,2866.4688773155212,6.386834,1322.93583439,1622.45
-0.0043861847,1513472,509,13.372805,0.9258864000439644,739,1513472,0.00261315,0.021875,2870.4034917354584,6.390346,1323.7126189,1623.55
-0.002185319,1515520,530,21.450216,0.820693701505661,740,1515520,0.0050623366,0.045410156,2874.426506996155,6.3855424,1324.2551206,1623.55
-0.0005308357,1517568,516,20.144741,0.883220300078392,741,1517568,0.0023200957,0.023339843,2878.289450645447,6.3927736,1320.72644276,1623.55
-0.0039288187,1519616,538,31.862207,0.8751661330461502,742,1519616,0.0026874358,0.024902344,2882.253577232361,6.4023867,1307.39722484,1609.36
-0.0013486588,1521664,531,20.604345,0.8857388272881508,743,1521664,0.0013249714,0.01303711,2886.0538322925568,6.411718,1307.2758975499999,1609.36
-0.0017465986,1523712,522,20.38443,0.8834114521741867,744,1523712,0.002316484,0.021386718,2889.908948659897,6.4213953,1306.92736877,1609.36
-0.003899504,1525760,528,19.768309,0.8874341025948524,745,1525760,0.00471039,0.05908203,2893.831813812256,6.4112763,1304.50388841,1609.36
-0.0016955987,1527808,529,33.50527,0.8691938817501068,746,1527808,0.0014913741,0.015136719,2897.70481300354,6.41066,1299.84548513,1602.74
-0.0021844187,1529856,528,19.646166,0.8892426714301109,747,1529856,0.00322169,0.034570314,2901.5707216262817,6.430837,1299.21786365,1602.74
-0.0041111563,1531904,514,19.88233,0.8788313716650009,748,1531904,0.004423755,0.054248046,2905.448375940323,6.4476724,1299.1655573300002,1602.74
-0.00162358,1533952,510,19.844183,0.8934816718101501,749,1533952,0.002383662,0.024365235,2909.430903673172,6.453597,1299.0504673900002,1602.74
-0.002570879,1536000,542,21.438574,0.8490523248910904,750,1536000,0.0020937338,0.017919922,2913.4404847621918,6.4552636,1295.50095981,1602.74
-0.0020466032,1538048,515,20.799353,0.8933324441313744,751,1538048,0.0017647732,0.014697266,2917.2197453975677,6.445296,1296.05666143,1602.74
-0.0060599367,1540096,531,4.7021985,0.975208917632699,752,1540096,0.0016552903,0.01484375,2921.1898562908173,6.4458566,1280.4315970799998,1586.35
-0.0030751377,1542144,543,26.393946,0.8969703912734985,753,1542144,0.0030349228,0.03652344,2925.043156147003,6.462509,1265.2515551799997,1571.14
-0.0026670876,1544192,521,20.085896,0.8967826589941978,754,1544192,0.0022357195,0.021728516,2928.812420606613,6.46362,1265.0977781899999,1571.14
-0.0033076853,1546240,543,24.628435,0.9054507613182068,755,1546240,0.0021341497,0.017822266,2932.737488269806,6.4477134,1264.2565140499999,1570.63
-0.0029811228,1548288,520,20.725365,0.8716279417276382,756,1548288,0.002971681,0.030566406,2936.5050780773163,6.4339647,1279.2777655999998,1586.06
-0.0016518984,1550336,496,20.183285,0.8804906085133553,757,1550336,0.0019008468,0.017480468,2940.4408519268036,6.4321337,1279.01653737,1586.06
-0.0034004997,1552384,507,19.740963,0.8742853403091431,758,1552384,0.0028881582,0.03276367,2944.567525625229,6.433385,1294.2328586299998,1601.69
-0.0010893724,1554432,510,19.86243,0.8758781924843788,759,1554432,0.0012755417,0.011328125,2948.6060421466827,6.4377184,1309.69956766,1617.24
-0.0022207685,1556480,517,19.922567,0.895409032702446,760,1556480,0.0031473464,0.0375,2952.617943048477,6.448021,1309.9549813899998,1617.24
-0.0037117056,1558528,520,19.934582,0.8767029643058777,761,1558528,0.0035175905,0.03793945,2956.5726532936096,6.442546,1309.74451715,1617.24
-0.0056840032,1560576,520,32.127357,0.8777548149228096,762,1560576,0.0033391006,0.04033203,2960.507747411728,6.4416757,1324.0862193100004,1631.17
-0.0019430708,1562624,509,19.560421,0.8822382539510727,763,1562624,0.002082235,0.017822266,2964.444317340851,6.450737,1339.8889867700002,1646.71
-0.0034685228,1564672,520,19.090609,0.882863849401474,764,1564672,0.0031183143,0.033837892,2968.4681510925293,6.4498825,1339.2934675200001,1646.71
-0.0029780346,1566720,514,19.652544,0.8817851692438126,765,1566720,0.0035408377,0.03720703,2972.399760723114,6.4339027,1354.1629381200003,1661.69
-0.002912301,1568768,513,20.440441,0.8802010715007782,766,1568768,0.0022240295,0.023242187,2976.3774139881134,6.4202423,1368.00362066,1677.04
-0.0047093285,1570816,551,22.10537,0.9074057936668396,767,1570816,0.0025559985,0.024169922,2980.3633403778076,6.4254236,1349.7021229499996,1655.91
-0.00383585,1572864,511,19.853975,0.8690050691366196,768,1572864,0.0047828783,0.060253907,2984.076011657715,6.440156,1364.5643140299997,1671.1
-0.0026969344,1574912,529,29.281025,0.8889881819486618,769,1574912,0.00206863,0.022070313,2988.0807349681854,6.469915,1349.5117227600003,1654.61
-0.0023586827,1576960,526,20.349682,0.9171896800398827,770,1576960,0.0020041435,0.01796875,2991.9505500793457,6.4863877,1338.24222304,1641.63
