fps,serial_timesteps,ep_len_mean,policy_entropy,clipfrac,explained_variance,approxkl,n_updates,policy_loss,total_timesteps,ep_reward_mean,value_loss,time_elapsed
503,796672,1721.01,2.2108564,0.049853515,0.8033556193113327,0.004201659,389,-0.0033024433,796672,1124.90598111,8.707179,1842.1039571762085
474,798720,1737.52,2.2050939,0.03461914,0.6507607102394104,0.0034602757,390,-0.0013653159,798720,1137.13678146,12.895871,1846.1757020950317
429,800768,1737.52,2.2049396,0.05239258,0.7045541107654572,0.004490639,391,-0.002915233,800768,1138.4167659500001,10.528451,1850.4923014640808
440,802816,1737.52,2.2050846,0.07026367,0.8070810437202454,0.0056651947,392,-0.0042858785,802816,1139.20717766,8.934429,1855.2569205760956
412,804864,1737.52,2.208569,0.06367187,0.6103235483169556,0.0049760146,393,-0.0010052726,804864,1139.39762978,11.348076,1859.9041514396667
437,806912,1737.52,2.210804,0.045996092,0.78913813829422,0.0039060235,394,-0.0017606601,806912,1141.86154896,10.513559,1864.8721053600311
480,808960,1732.44,2.218058,0.06958008,0.7369298040866852,0.006461174,395,-0.0025956177,808960,1139.9118662499998,15.196587,1869.5584275722504
470,811008,1732.44,2.2253575,0.06645508,0.7825537174940109,0.00541957,396,-0.0040092343,811008,1141.7652602499998,10.299212,1873.8253424167633
461,813056,1732.44,2.2284112,0.05288086,0.6167246699333191,0.0047071087,397,-0.0040025674,813056,1143.22266492,13.870257,1878.1744139194489
488,815104,1751.11,2.2372594,0.05053711,0.7300983667373657,0.004631082,398,-0.0016533134,815104,1156.74381896,9.375164,1882.6169726848602
468,817152,1751.11,2.2438807,0.08066406,0.7600694000720978,0.0065977946,399,-0.0045303553,817152,1157.88562992,9.3336115,1886.8057179450989
460,819200,1751.11,2.24085,0.06586914,0.7283317446708679,0.0056828805,400,-0.0046543186,819200,1159.28212012,10.74264,1891.177985906601
441,821248,1751.11,2.2495055,0.11245117,0.6763974726200104,0.010058108,401,-0.0025539203,821248,1163.42853823,11.442642,1895.6265029907227
438,823296,1751.11,2.267116,0.091308594,0.5075282156467438,0.007418599,402,0.00097321405,823296,1164.5002576900001,11.212025,1900.2691023349762
469,825344,1751.11,2.2719405,0.049902342,0.6147128641605377,0.004360019,403,-0.0036276456,825344,1166.0776747,13.526814,1904.9363806247711
456,827392,1751.11,2.282468,0.12158203,0.6096580028533936,0.010239622,404,-0.0044139912,827392,1166.6506951000001,9.919234,1909.297302722931
452,829440,1706.24,2.2991514,0.054589845,0.7515655308961868,0.005224489,405,-0.0067895306,829440,1134.55010954,19.71326,1913.7801694869995
459,831488,1656.34,2.3136199,0.047314454,0.7789904326200485,0.003998602,406,-0.0059616733,831488,1100.5090587600002,21.813892,1918.3034009933472
453,833536,1672.7,2.3299394,0.030957032,0.6556806564331055,0.0029607178,407,-0.0005622604,833536,1112.07063277,12.452496,1922.7574791908264
444,835584,1672.7,2.3298202,0.05180664,0.6035916805267334,0.004412785,408,-0.0031948905,835584,1112.67413695,12.852022,1927.2710301876068
479,837632,1673.51,2.327846,0.057714842,0.6450522541999817,0.0051164487,409,-0.0038518992,837632,1114.8244826399998,13.270676,1931.880443572998
486,839680,1641.36,2.3241313,0.055761717,0.7341262996196747,0.0046296776,410,-0.0026516225,839680,1093.2838722200001,22.72646,1936.156141757965
461,841728,1605.29,2.317469,0.052685548,0.8695443421602249,0.0051216204,411,-0.0026632254,841728,1068.38081227,10.459833,1940.3700518608093
448,843776,1605.29,2.3389506,0.09086914,0.4299023747444153,0.0074769435,412,-0.0032860027,843776,1068.7513411400002,13.410024,1944.807855129242
428,845824,1609.07,2.3678946,0.031054687,0.7078954577445984,0.0029797093,413,-0.004691105,845824,1071.31121256,17.975502,1949.3766202926636
327,847872,1595.14,2.3712125,0.038720705,0.7414759397506714,0.0036445665,414,-0.0020978847,847872,1061.79954168,17.59235,1954.1550188064575
401,849920,1595.48,2.3685489,0.01977539,0.6754546761512756,0.002153735,415,-0.0022854786,849920,1062.4430348800001,18.85481,1960.417752981186
365,851968,1587.53,2.3681083,0.07099609,0.8003700524568558,0.0053583523,416,-0.0032095413,851968,1056.9284177499999,14.369252,1965.5180351734161
347,854016,1579.23,2.370099,0.054248046,0.7740070968866348,0.0071584596,417,-0.00406704,854016,1050.78959386,14.698494,1971.11922621727
364,856064,1561.42,2.382063,0.06113281,0.8651943206787109,0.0048608365,418,-0.0061810454,856064,1038.12252483,5.8303766,1977.0186796188354
368,858112,1577.97,2.3908267,0.058544923,0.6965509653091431,0.0053267917,419,-0.0009318319,858112,1050.0766073999998,9.734434,1982.6349363327026
389,860160,1577.97,2.3804867,0.036572266,0.7582042366266251,0.0034442157,420,-0.0018418182,860160,1050.6611766099998,9.017346,1988.1934823989868
459,862208,1577.97,2.3692791,0.039648436,0.6518694758415222,0.003664483,421,-0.0013004625,862208,1050.1087467199998,11.388614,1993.4476227760315
446,864256,1577.97,2.3601303,0.06362305,0.6779538989067078,0.0051440788,422,-0.0009957815,864256,1050.73301683,11.835398,1997.9038443565369
476,866304,1577.97,2.35671,0.070410155,0.6137904226779938,0.0058168136,423,-0.0060295537,866304,1050.8778805399998,11.451269,2002.4938523769379
466,868352,1577.97,2.3534322,0.058544923,0.6646088659763336,0.005483168,424,-0.004257729,868352,1051.33381063,12.781281,2006.7928881645203
387,870400,1559.1,2.3501883,0.051953126,0.7766522318124771,0.0049491217,425,-0.00011158013,870400,1039.40972325,20.660828,2011.179701089859
402,872448,1569.68,2.3510852,0.07055664,0.7341139614582062,0.0057919454,426,-0.0030297502,872448,1047.13446215,9.38005,2016.4637835025787
392,874496,1569.68,2.3515837,0.05698242,0.6288542747497559,0.0050080777,427,-0.00019071967,874496,1046.9348652,11.957465,2021.546545267105
407,876544,1569.68,2.3546944,0.061621092,0.7644830495119095,0.0049609165,428,-0.0015900899,876544,1047.60654403,10.54904,2026.7667701244354
357,878592,1551.02,2.3652833,0.053759765,0.7270110547542572,0.004816415,429,-0.0024119443,878592,1035.9947253599998,18.669453,2031.7882885932922
409,880640,1551.02,2.3717136,0.057958983,0.7674524784088135,0.004999945,430,-0.0028159113,880640,1036.8543104799999,9.47858,2037.5167655944824
475,882688,1551.02,2.37673,0.06586914,0.6553554832935333,0.0055006403,431,-0.0013164381,882688,1037.43981363,13.114558,2042.5244662761688
435,884736,1551.02,2.3888679,0.09746094,0.6449977159500122,0.008789421,432,-0.0015684732,884736,1037.7979932199999,12.948545,2046.8306157588959
450,886784,1551.02,2.4074647,0.06875,0.7177278697490692,0.005520626,433,-0.0024109606,886784,1037.1614601499998,11.624901,2051.5375373363495
434,888832,1551.85,2.410625,0.062841795,0.6342164576053619,0.0051979716,434,-0.0019717957,888832,1037.1691466099999,13.186396,2056.0872280597687
434,890880,1570.11,2.4184737,0.082373045,0.620011031627655,0.006680054,435,-0.0025880854,890880,1049.62666065,11.956745,2060.80358338356
433,892928,1570.11,2.4268408,0.06948242,0.6971151530742645,0.00604377,436,-0.0018720791,892928,1048.96393459,9.693865,2065.5226953029633
416,894976,1570.11,2.4219322,0.03696289,0.6759867966175079,0.0037878603,437,-0.0011685814,894976,1048.35228336,11.291108,2070.245064020157
407,897024,1570.11,2.418559,0.04814453,0.7135655879974365,0.0041889744,438,-0.0048602046,897024,1046.0124037199998,12.244032,2075.1648716926575
383,899072,1570.11,2.4113941,0.0765625,0.698000431060791,0.0061007915,439,-0.0024052477,899072,1045.31318304,11.632147,2080.1882181167603
445,901120,1570.11,2.4042087,0.06459961,0.7067737877368927,0.0052416595,440,-0.001331406,901120,1045.3420976700002,9.8558445,2085.528048992157
432,903168,1570.11,2.4021428,0.034326173,0.6074913740158081,0.0032476136,441,-0.00066593086,903168,1045.2662841,12.995761,2090.1274738311768
449,905216,1570.11,2.4023905,0.07910156,0.7613330036401749,0.006690538,442,-0.002885236,905216,1045.92873642,9.147776,2094.863739967346
478,907264,1587.66,2.392353,0.042822264,0.8508601635694504,0.004219744,443,-0.0020567137,907264,1059.24092675,13.215123,2099.4174444675446
511,909312,1587.66,2.3645766,0.079589844,0.8610673695802689,0.0072349743,444,-0.0037906368,909312,1054.55454515,8.105116,2103.69957447052
483,911360,1554.77,2.3593228,0.0375,0.8122227340936661,0.00421597,445,-0.0006352896,911360,1029.2333428499999,16.456463,2107.7043175697327
436,913408,1554.77,2.368359,0.035839844,0.5469091236591339,0.003230373,446,-0.0011517971,913408,1028.01972231,12.814377,2111.94154381752
420,915456,1556.57,2.3803575,0.0959961,0.5854630470275879,0.0072630765,447,-0.0042754575,915456,1028.16659577,11.378778,2116.638538122177
423,917504,1563.87,2.3820424,0.08598633,0.6060680747032166,0.0075277775,448,-0.0015908504,917504,1032.63808697,10.296889,2121.512149333954
397,919552,1563.87,2.380487,0.018701172,0.848335936665535,0.0021029029,449,-0.001467204,919552,1030.73325633,9.206971,2126.346668243408
331,921600,1570.8,2.400674,0.12797852,0.4809306859970093,0.01123396,450,-0.0072127534,921600,1034.64907285,11.765248,2131.502861022949
399,923648,1570.8,2.4114404,0.054736327,0.6255441606044769,0.004602513,451,-0.002184563,923648,1035.59703009,13.250122,2137.6820845603943
443,925696,1589.41,2.4089503,0.039257813,0.6775663793087006,0.0035325314,452,-0.0040457835,925696,1049.06246794,12.43918,2142.809483528137
359,927744,1595.66,2.4100204,0.07304688,0.5612314939498901,0.005773816,453,-0.0005047329,927744,1052.83664233,10.639646,2147.4266154766083
387,929792,1595.66,2.4132965,0.07163086,0.7454250454902649,0.0055425474,454,-0.0040387614,929792,1053.69504128,10.095228,2153.126607656479
372,931840,1571.78,2.4125528,0.043798827,0.8046272993087769,0.0042730393,455,-0.004699298,931840,1036.9776033199998,13.814569,2158.4091987609863
433,933888,1571.86,2.4190223,0.09165039,0.7236392498016357,0.007728833,456,-0.0039820564,933888,1035.6655670499997,14.524878,2163.904100418091
447,935936,1576.63,2.424357,0.040283203,0.4969959259033203,0.0039216247,457,-0.00057741837,935936,1038.99994448,10.415316,2168.6301214694977
483,937984,1554.09,2.4300382,0.02607422,0.886047437787056,0.0024906194,458,-0.0027738174,937984,1025.89717606,8.348608,2173.2074525356293
444,940032,1556.19,2.4444609,0.05546875,0.7614733427762985,0.0048773224,459,-0.005477106,940032,1027.7091079799998,19.87928,2177.4423213005066
445,942080,1556.19,2.4547281,0.10366211,0.5198416113853455,0.009173913,460,-0.0019567474,942080,1027.57155762,11.795808,2182.055226802826
456,944128,1525.91,2.4602385,0.025097657,0.8065240532159805,0.002627319,461,0.0016759329,944128,1006.0642926799999,13.865758,2186.6543946266174
478,946176,1525.91,2.4729133,0.05996094,0.6472083330154419,0.004874698,462,-0.004202338,946176,1006.8395555299999,12.068081,2191.142864704132
480,948224,1508.31,2.4866872,0.02993164,0.6640775799751282,0.0029559867,463,-0.0029160955,948224,996.7940045199998,18.669258,2195.422730445862
470,950272,1508.31,2.488683,0.050195314,0.7098554372787476,0.0041730013,464,-0.0034372658,950272,996.1532236299998,10.929082,2199.684208393097
478,952320,1508.31,2.4921415,0.03725586,0.6425827145576477,0.00322065,465,-0.003125737,952320,996.65129808,11.851652,2204.0333960056305
454,954368,1491.88,2.499286,0.047509767,0.7964870929718018,0.0040586498,466,-0.004406833,954368,985.6219035299999,14.41853,2208.3182711601257
446,956416,1491.88,2.5037928,0.09355469,0.6594872176647186,0.007460357,467,-0.0050440077,956416,984.1616994099999,9.8550625,2212.8235869407654
465,958464,1479.8,2.4991531,0.0734375,0.8771634325385094,0.007177025,468,-0.006244028,958464,975.67840588,4.8280964,2217.406496524811
486,960512,1497.43,2.493486,0.050683595,0.7948668897151947,0.0042659733,469,-0.002611724,960512,988.3548993899999,9.102947,2221.8033726215363
463,962560,1497.43,2.481784,0.072460935,0.7633315622806549,0.006006515,470,-0.004042972,962560,988.13582289,9.444597,2226.012520313263
451,964608,1497.43,2.4823365,0.03305664,0.6814039945602417,0.003134659,471,-0.0014905342,964608,988.38338118,11.889723,2230.433523416519
440,966656,1493.69,2.4912784,0.048583984,0.7488991320133209,0.004245569,472,-0.002538047,966656,984.6675156899998,16.991522,2234.9743065834045
438,968704,1493.69,2.494708,0.068554685,0.7474242448806763,0.0057694176,473,-0.008280577,968704,983.1758243099998,9.96176,2239.620833873749
451,970752,1493.69,2.5004792,0.066064455,0.7327412664890289,0.0057176864,474,-0.0015284577,970752,982.22898678,11.217075,2244.293515443802
480,972800,1493.69,2.49246,0.049462892,0.8978729918599129,0.004539032,475,-0.0026990136,972800,979.2870268099998,6.897219,2248.82608127594
475,974848,1467.69,2.4885435,0.054589845,0.8538121432065964,0.007343705,476,-0.0097184125,974848,959.59219113,11.385765,2253.093271970749
437,976896,1486.15,2.4867342,0.052978516,0.4710260033607483,0.004891042,477,-0.0011707098,976896,972.21148683,13.819064,2257.402986764908
439,978944,1494.99,2.475863,0.047753908,0.7556697875261307,0.0042329696,478,-0.0022848418,978944,979.0989601500002,10.660424,2262.0830104351044
447,980992,1512.56,2.4787157,0.07607422,0.7648602724075317,0.0069511393,479,-0.0073236907,980992,992.0859463400001,9.264928,2266.7423944473267
454,983040,1526.31,2.4837341,0.03413086,0.7847902476787567,0.0031053093,480,-0.0011379119,983040,1002.27655337,9.814479,2271.321197271347
452,985088,1542.81,2.4845881,0.046777345,0.8002725690603256,0.004088359,481,-0.0008513086,985088,1014.1033332500001,9.253275,2275.8301129341125
447,987136,1560.35,2.4743283,0.051660158,0.7012176513671875,0.004531457,482,-0.0031281374,987136,1026.63033908,12.496076,2280.353512763977
491,989184,1578.96,2.4752817,0.107226565,0.6988530457019806,0.009830206,483,-0.006140753,989184,1038.8415287799999,8.912268,2284.932421207428
435,991232,1578.96,2.483363,0.03745117,0.706286758184433,0.0034327942,484,-0.0021245065,991232,1038.8777571100002,11.373083,2289.096694946289
479,993280,1578.96,2.480185,0.046484374,0.7768531292676926,0.0041255946,485,-0.0032771374,993280,1038.9768660700001,9.873465,2293.7971835136414
450,995328,1578.96,2.4748342,0.08964844,0.7525224387645721,0.008215454,486,-0.0031431601,995328,1038.7205311999999,9.815316,2298.064593076706
439,997376,1578.96,2.4684653,0.056396484,0.7438777685165405,0.0045757177,487,-0.0046974523,997376,1038.31263741,10.6906395,2302.607908010483
447,999424,1593.45,2.463674,0.038964845,0.7517072409391403,0.003481804,488,-0.0051530693,999424,1049.23793269,10.506197,2307.270665884018
