serial_timesteps,ep_len_mean,value_loss,fps,approxkl,clipfrac,ep_reward_mean,n_updates,policy_loss,total_timesteps,policy_entropy,explained_variance,time_elapsed
800768,892.14,15.200262,461,0.0040279017,0.041894533,543.40146932,391,-0.008713107,800768,2.5123067,0.7732359021902084,1716.5732967853546
802816,896.03,4.8689876,501,0.0061041913,0.070214845,545.34604726,392,-0.008234827,802816,2.518763,0.9034422412514687,1721.008305311203
804864,904.24,13.724089,490,0.004441901,0.050878905,551.76855029,393,-0.00063037063,804864,2.5239546,0.7463002800941467,1725.091587305069
806912,868.69,16.872852,498,0.0038440365,0.04609375,530.5248329300001,394,-0.0054862252,806912,2.5360618,0.7792965769767761,1729.264508008957
808960,845.22,23.501877,452,0.003584293,0.038232423,516.4835736099999,395,-0.004126782,808960,2.553156,0.7138408422470093,1733.369550704956
811008,835.05,4.3361025,479,0.003947987,0.042919923,509.69458568999994,396,-0.0033480797,811008,2.5632644,0.9251844957470894,1737.8916456699371
813056,836.37,12.039852,493,0.0039151954,0.045654297,510.44223517000006,397,-0.0045442246,813056,2.571072,0.8212291300296783,1742.1653504371643
815104,848.62,9.042627,448,0.0028018137,0.026171874,518.39079195,398,-0.0030781815,815104,2.5758607,0.7826676517724991,1746.3179273605347
817152,840.19,8.369837,480,0.0026833923,0.026757812,512.75876492,399,-0.0009785915,817152,2.558031,0.8924050703644753,1750.8846187591553
819200,833.32,7.0396013,493,0.0037488204,0.037109375,508.8880182700001,400,-0.0036412533,819200,2.555915,0.9215199798345566,1755.1497731208801
821248,853.21,7.356537,470,0.005181846,0.06020508,522.75503055,401,-0.0036747798,821248,2.5580928,0.8487717062234879,1759.299934387207
823296,873.18,12.920514,460,0.004822364,0.057714842,536.62915804,402,-0.0019150248,823296,2.568922,0.5219817757606506,1763.6492455005646
825344,888.39,10.077173,449,0.0044958973,0.051171876,547.8175361599999,403,-0.00205722,825344,2.5832694,0.7000064551830292,1768.0964040756226
827392,905.07,12.7055645,446,0.0046834615,0.055419922,559.6238305600001,404,-0.0022652778,827392,2.584435,0.6097389459609985,1772.6566803455353
829440,922.06,10.649523,512,0.0037852067,0.038964845,571.8832295400001,405,-0.0038781494,829440,2.5844722,0.7676757872104645,1777.24862074852
831488,935.83,5.2620215,523,0.0048824013,0.05595703,581.6386787800001,406,-0.006455864,831488,2.5867848,0.8996430709958076,1781.243549823761
833536,935.83,10.769013,520,0.004661731,0.049804688,581.53341287,407,-0.0031469925,833536,2.5916953,0.7090165317058563,1785.1585063934326
835584,935.83,10.118166,519,0.0048449393,0.057617188,583.34512722,408,-0.0015388338,835584,2.5900664,0.7050963342189789,1789.0971405506134
837632,935.83,14.264059,500,0.003992192,0.045800783,585.14961891,409,-0.0018879868,837632,2.589468,0.6509180963039398,1793.0433967113495
839680,935.83,12.905711,466,0.0056172945,0.07402344,586.65149023,410,-0.00032224567,839680,2.59749,0.574424684047699,1797.1378121376038
841728,935.83,9.054419,480,0.004343847,0.050439455,587.21611548,411,0.00013705027,841728,2.5996695,0.8229021430015564,1801.5277762413025
843776,896.48,21.81701,465,0.0040352996,0.04814453,563.2760175,412,-0.0020901135,843776,2.6036413,0.7774435579776764,1805.7890825271606
845824,867.48,11.601714,421,0.0035578678,0.035058595,544.05362717,413,-0.0043006754,845824,2.60929,0.8157675415277481,1810.193743467331
847872,887.95,19.09301,436,0.0042710723,0.05180664,557.7605165199999,414,-0.002553591,847872,2.6139348,0.8398232907056808,1815.0581121444702
849920,903.84,8.878294,431,0.004460382,0.054345705,570.4603639699999,415,-0.0039054863,849920,2.6211946,0.8301498591899872,1819.7522864341736
851968,921.3,10.96488,493,0.0033433351,0.035205077,583.4474609999999,416,-0.0018597957,851968,2.6224973,0.7450627982616425,1824.495703458786
854016,936.0,12.520754,457,0.004559712,0.055566408,594.3223944,417,-0.0037032838,854016,2.6272235,0.7798492014408112,1828.650444984436
856064,936.82,11.689165,468,0.0039933017,0.043798827,594.6516108500001,418,-0.0025863354,856064,2.6175268,0.847782239317894,1833.1286928653717
858112,953.97,8.551519,471,0.0025807298,0.02368164,607.52509448,419,0.00066412304,858112,2.6016886,0.7646940499544144,1837.500764131546
860160,966.73,14.091978,492,0.005431311,0.064941406,617.37486555,420,-0.004304525,860160,2.597014,0.7754508256912231,1841.8446230888367
862208,978.56,8.823301,476,0.003969013,0.049365234,626.0646355499999,421,-0.0064225444,862208,2.61322,0.8656114190816879,1846.000422000885
864256,996.58,15.769762,469,0.0029722764,0.031347655,639.36820333,422,-0.00089939765,864256,2.639004,0.8542403131723404,1850.2972316741943
866304,994.58,22.23669,500,0.003593728,0.040625,638.0138103900001,423,-0.003321552,866304,2.6514735,0.7922519743442535,1854.6604397296906
868352,1001.78,14.07374,476,0.0031976956,0.034814455,642.3903059300001,424,-0.0048993407,868352,2.6536376,0.8403903841972351,1858.7530233860016
870400,1002.05,12.879481,447,0.002561245,0.024414062,642.3485361800001,425,-0.003290141,870400,2.6642175,0.8675349205732346,1863.053965330124
872448,1003.35,13.977507,466,0.0029661837,0.031103516,642.5538024100001,426,-0.004103485,872448,2.6696181,0.879249632358551,1867.630071401596
874496,1020.29,5.4065986,474,0.0032174073,0.03618164,655.30004463,427,-0.0027632047,874496,2.6712596,0.9181420728564262,1872.0187394618988
876544,1026.28,3.8174884,486,0.0041562957,0.045947265,659.19418936,428,-0.0042284643,876544,2.6694174,0.9361300989985466,1876.3359632492065
878592,1052.57,9.385536,503,0.0039779856,0.0421875,676.9831199700001,429,-0.003285908,878592,2.6672401,0.8864161893725395,1880.5443489551544
880640,1058.61,5.0772076,471,0.0033365805,0.036474608,680.8322344100001,430,-0.0034848829,880640,2.6573224,0.9050928950309753,1884.6128132343292
882688,1075.41,11.930454,466,0.008471193,0.10644531,692.7648728700001,431,-0.0033064329,882688,2.6665437,0.6431565880775452,1888.96097946167
884736,1088.04,13.980135,493,0.0034958825,0.033251952,700.5803803399998,432,-0.0051256097,884736,2.68342,0.7444391548633575,1893.3542258739471
886784,1084.82,13.285225,434,0.005954971,0.06713867,697.23686174,433,-0.0058254283,886784,2.6842642,0.8604895919561386,1897.5016644001007
888832,1084.82,11.397518,402,0.0055236435,0.059765626,698.1725625,434,0.00093322375,888832,2.668693,0.5802121758460999,1902.2140944004059
890880,1096.62,20.528984,455,0.005167094,0.062353514,704.97716366,435,-0.0035472226,890880,2.6578798,0.6932816803455353,1907.3009555339813
892928,1111.42,11.050838,485,0.0052149273,0.061279297,716.91441341,436,-0.0018740443,892928,2.6587708,0.8034370839595795,1911.7998440265656
894976,1124.73,13.198776,510,0.005428954,0.06621094,726.3633680600001,437,-0.0033784383,894976,2.6555061,0.634777307510376,1916.0175034999847
897024,1120.97,13.683363,461,0.004820849,0.05366211,722.5261702700002,438,-0.0021956577,897024,2.662647,0.850403219461441,1920.033472776413
899072,1109.78,8.783895,486,0.003230779,0.033203125,713.6459394800003,439,-0.004510838,899072,2.670548,0.8843005001544952,1924.4692528247833
901120,1127.98,13.626988,472,0.0096984,0.092236325,726.1036116600002,440,-0.0018125381,901120,2.66911,0.45168495178222656,1928.6799397468567
903168,1113.31,9.489129,472,0.0043630255,0.04902344,716.00767007,441,-0.0046027624,903168,2.6654656,0.866103321313858,1933.0164301395416
905216,1122.42,4.332349,498,0.0021719357,0.021386718,721.78122932,442,-0.00101314,905216,2.666933,0.9354270547628403,1937.3483211994171
907264,1130.56,5.4659033,504,0.0050562182,0.053613283,726.65682565,443,-0.0005588898,907264,2.659821,0.9042221754789352,1941.4571740627289
909312,1149.67,9.504797,500,0.0037603222,0.045947265,740.6876738599999,444,-0.0044162986,909312,2.6518116,0.7925514578819275,1945.519462108612
911360,1163.51,9.187163,480,0.00830013,0.09648438,750.1141369100001,445,-0.0032932307,911360,2.6508393,0.6852321922779083,1949.608306646347
913408,1150.99,15.905588,374,0.003183328,0.034423828,738.72043709,446,-0.0021861386,913408,2.663278,0.7725902646780014,1953.8672623634338
915456,1153.71,5.1942015,459,0.0033456362,0.032714844,740.2303840400001,447,-0.0050466587,915456,2.6614165,0.8958023339509964,1959.3325667381287
917504,1171.87,10.525675,508,0.0035678062,0.04248047,753.05620132,448,-0.0021490105,917504,2.6527953,0.7805133908987045,1963.7903079986572
919552,1185.72,22.61893,409,0.0041877264,0.049707033,761.5003260299999,449,-0.0026158118,919552,2.6474907,0.688505083322525,1967.8150887489319
921600,1201.69,10.6331835,377,0.0038058602,0.04272461,773.2442544099998,450,-0.0035835546,921600,2.6505847,0.8183736950159073,1972.813755273819
923648,1201.69,11.3799515,509,0.004175869,0.04824219,772.9977943599998,451,-0.0009932013,923648,2.646324,0.796233594417572,1978.2490475177765
925696,1209.41,9.651014,511,0.004112494,0.04057617,777.6207401999999,452,-0.0016564293,925696,2.6372476,0.8129801005125046,1982.2689180374146
927744,1214.16,8.9978695,490,0.0045495396,0.05239258,780.8807094399999,453,-0.0016501083,927744,2.6193938,0.8551456332206726,1986.272005558014
929792,1229.34,17.742659,494,0.0033927567,0.036621094,790.7960422400001,454,-0.0051185293,929792,2.6146436,0.757327675819397,1990.444664478302
931840,1219.92,5.3280635,487,0.004690024,0.05341797,783.87083747,455,-0.004218229,931840,2.6152358,0.935761034488678,1994.5855631828308
933888,1236.5,9.00234,478,0.005314219,0.06621094,796.2324038400001,456,-0.004342716,933888,2.6169693,0.8314076364040375,1998.7890079021454
935936,1254.36,12.6785145,486,0.0055976445,0.06640625,808.84355508,457,-0.0030657533,935936,2.61737,0.7752720862627029,2003.0731999874115
937984,1272.55,12.621483,451,0.0057322877,0.061425783,821.85674199,458,-0.0038502575,937984,2.6072783,0.7897257953882217,2007.286029100418
940032,1282.72,9.677316,479,0.006843644,0.082617186,829.3959250400002,459,-0.0068492196,940032,2.609611,0.8594373613595963,2011.8221271038055
942080,1280.36,4.037717,417,0.005730299,0.06479492,827.9782491400001,460,-0.0069432417,942080,2.6182346,0.9217857271432877,2016.092187166214
944128,1297.2,10.569936,435,0.0033321765,0.038330078,840.1109376000002,461,-0.0027358276,944128,2.6225905,0.7853742241859436,2021.0007920265198
946176,1301.9,20.382326,424,0.006130588,0.07148437,844.1008061500002,462,-0.00044874666,946176,2.6249483,0.32849717140197754,2025.6986730098724
948224,1308.55,8.538717,372,0.005507639,0.06010742,847.0045549600003,463,-0.0057404996,948224,2.6150298,0.8765313848853111,2030.5210654735565
950272,1317.14,21.66246,415,0.007104989,0.093896486,853.5060872299999,464,-0.0036593885,950272,2.616591,0.07168334722518921,2036.0134179592133
952320,1333.74,14.756999,476,0.006816996,0.077978514,863.05545888,465,-0.005490673,952320,2.633833,0.7928758412599564,2040.9426250457764
954368,1323.82,7.3248396,490,0.0039594234,0.046484374,855.47601521,466,-0.005308914,954368,2.648633,0.8520222455263138,2045.2432389259338
956416,1309.83,20.76291,468,0.003930849,0.042089842,843.8260387200003,467,-0.0021403714,956416,2.6523511,0.6778703331947327,2049.4166650772095
958464,1309.83,12.490961,406,0.0039878394,0.046826173,842.8642689600002,468,-0.0015294483,958464,2.65243,0.704912006855011,2053.7859597206116
960512,1309.83,14.937288,350,0.004524526,0.053857423,842.5603848500001,469,-0.0015074085,960512,2.6699882,0.7041391134262085,2058.8225452899933
962560,1315.17,8.96163,346,0.005011325,0.05678711,846.5224768,470,-0.0027418926,962560,2.6745296,0.8597093522548676,2064.667974472046
964608,1315.17,9.917505,465,0.0054398226,0.06362305,846.50950426,471,-0.0028829467,964608,2.6699264,0.7982218861579895,2070.5736844539642
966656,1275.47,21.746386,338,0.0046860822,0.055664062,817.20094688,472,-0.0019837157,966656,2.6650667,0.6613487601280212,2074.972318649292
968704,1267.77,7.456151,435,0.0039059427,0.038916014,811.3298373399999,473,-0.003768721,968704,2.6559923,0.8758114129304886,2081.0224900245667
970752,1275.56,15.61169,440,0.0036882698,0.04067383,815.8543493300001,474,-0.0020682048,970752,2.6546218,0.8181358873844147,2085.729231595993
972800,1284.28,13.279554,455,0.005682804,0.065820314,824.5192815400001,475,-0.003179302,972800,2.6653593,0.841666042804718,2090.381538629532
974848,1297.43,13.871622,449,0.0068575293,0.076367185,832.26018531,476,-0.00066192314,974848,2.6703458,0.5371097028255463,2094.8773901462555
976896,1306.91,6.63111,479,0.005785479,0.06459961,839.85812504,477,-0.008223841,976896,2.665309,0.9123683050274849,2099.4383521080017
978944,1306.91,12.14258,472,0.0041188,0.046728514,840.0809453699999,478,-0.0021626237,978944,2.6600263,0.752643495798111,2103.7091324329376
980992,1323.96,8.783073,451,0.0060753813,0.07563476,852.5998580499999,479,-0.0071128113,980992,2.664176,0.8197790533304214,2108.0412480831146
983040,1341.13,14.220827,442,0.00955058,0.103027344,864.9128317899998,480,-0.0026920645,983040,2.6723108,0.503195583820343,2112.5756640434265
985088,1331.83,20.995918,452,0.0040269373,0.04584961,854.01374874,481,-0.00016912878,985088,2.6776798,0.5496309101581573,2117.2052853107452
987136,1331.83,20.850473,393,0.0037704743,0.04169922,851.6509623300001,482,0.00088294747,987136,2.671599,0.44689565896987915,2121.728333711624
989184,1341.88,14.1547575,474,0.0069526955,0.08515625,860.0716362000001,483,-0.005673538,989184,2.6663067,0.7957722097635269,2126.9308128356934
991232,1341.88,8.73288,482,0.0031869088,0.036572266,859.12437069,484,-0.0019894927,991232,2.6646152,0.8801311701536179,2131.250131368637
993280,1341.88,15.678662,478,0.0056531974,0.06435547,858.6892141999998,485,-0.004474495,993280,2.6705992,0.5427904427051544,2135.498544692993
995328,1318.15,24.657097,485,0.004827102,0.054492187,841.5621789399999,486,-0.0041381177,995328,2.670133,0.7255288064479828,2139.7762835025787
997376,1327.29,11.153428,434,0.00488637,0.056396484,846.9162913999999,487,-0.002072797,997376,2.6688898,0.8672243058681488,2143.9993422031403
999424,1340.27,9.272693,433,0.0036928821,0.039355468,856.0922050399998,488,-0.004018452,999424,2.6844463,0.8772808685898781,2148.7085933685303
