ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
578.4677995000001,2.7920904,0.031201173,274432,274432,532,-0.002380921,0.5428960025310516,2039.48,0.0029912894,523.1632223129272,1.6569592,134
581.88240668,2.7278895,0.030273438,276480,276480,517,-0.0011418196,0.517169713973999,2039.48,0.0029087344,527.0111331939697,1.6485307,135
586.04055361,3.2627187,0.04921875,278528,278528,524,-0.0035097473,0.5049753785133362,2039.48,0.004469365,530.9729762077332,1.6387913,136
589.91569935,3.1067445,0.04741211,280576,280576,515,-0.0021577482,0.5157276093959808,2039.48,0.0042081373,534.8761916160583,1.6292715,137
593.7890065400001,2.7330337,0.040039062,282624,282624,511,-0.0020262203,0.5957508683204651,2039.48,0.0035822657,538.8531482219696,1.6363878,138
596.04322775,6.0043807,0.023828125,284672,284672,541,-0.002520347,0.457116961479187,2026.58,0.0025913343,542.8547220230103,1.6547325,139
598.5055921500001,4.6142645,0.032324217,286720,286720,546,-0.0011440633,0.5887534022331238,2012.98,0.0031978474,546.6352910995483,1.6610073,140
598.9014861800001,2.7657619,0.03720703,288768,288768,541,-0.0024930032,0.7439622581005096,2003.78,0.0032892548,550.3828024864197,1.6634115,141
603.05982748,3.4286332,0.031884767,290816,290816,526,-0.0018409512,0.6506880521774292,2003.78,0.0034514933,554.166797876358,1.6654012,142
607.2918496799999,3.487449,0.016210938,292864,292864,537,-0.0017761339,0.5567964315414429,2003.78,0.0018314054,558.0556819438934,1.668595,143
611.1959268300001,3.1868138,0.04345703,294912,294912,509,-0.0025115632,0.6049698889255524,2003.78,0.003956452,561.8644766807556,1.661341,144
612.91754062,2.9438097,0.05517578,296960,296960,510,-0.0026271674,0.6958661675453186,1999.26,0.004623086,565.8871636390686,1.6606283,145
616.7879496500001,3.45895,0.028320312,299008,299008,460,-0.0011319576,0.5848530828952789,1999.26,0.002880144,569.8999457359314,1.6682293,146
620.2919404,3.514579,0.029785156,301056,301056,512,-0.0022899702,0.5799370110034943,1999.26,0.0031049047,574.3431088924408,1.6826547,147
623.7500877800001,3.627006,0.03730469,303104,303104,517,-0.0027969582,0.6209826171398163,1999.26,0.0035966174,578.3364317417145,1.6785069,148
627.63631032,3.6456077,0.026904296,305152,305152,508,-0.0017895031,0.6276510059833527,1999.26,0.0026965064,582.295895576477,1.6782566,149
630.94342399,5.8442793,0.043798827,307200,307200,514,-0.0011643243,0.6555377542972565,1990.41,0.0041613476,586.3252770900726,1.6793896,150
626.3751339500001,5.3567114,0.023095703,309248,309248,503,-0.0018143367,0.6259666085243225,1964.69,0.002960721,590.3055076599121,1.6741759,151
619.82192558,7.8227105,0.05029297,311296,311296,503,-0.0066318996,0.5059311985969543,1927.17,0.0040306184,594.3718411922455,1.6757561,152
613.68326141,8.309256,0.012988281,313344,313344,525,-0.0005710747,0.6082694828510284,1889.1,0.0020891947,598.4364333152771,1.6773866,153
