serial_timesteps,total_timesteps,time_elapsed,fps,value_loss,policy_entropy,policy_loss,clipfrac,n_updates,ep_reward_mean,explained_variance,approxkl,ep_len_mean
794624,794624,1863.4395151138306,474,7.323571,2.3438168,-0.0048490157,0.043701172,388,666.60251431,0.9063254147768021,0.003914367,1048.41
796672,796672,1867.7603199481964,476,12.508537,2.3365033,-0.0034847292,0.05366211,389,666.9398329500001,0.6113616526126862,0.004667223,1048.41
798720,798720,1872.0557298660278,435,8.859758,2.3314135,-0.0008135292,0.0597168,390,680.9824343500001,0.7149153649806976,0.0052886377,1066.94
800768,800768,1876.76034283638,461,9.426966,2.3363385,-0.0035429853,0.07099609,391,693.0129560400002,0.6436802446842194,0.006217018,1084.31
802816,802816,1881.1942567825317,459,11.96504,2.3437018,-0.006251741,0.050927736,392,696.4580445700001,0.7940944135189056,0.004260532,1090.41
804864,804864,1885.6478822231293,462,26.616598,2.342073,-0.0014106339,0.034960937,393,671.1901701300001,0.7749073952436447,0.0032293708,1053.71
806912,806912,1890.074774980545,469,15.288164,2.3525577,-0.0034634569,0.07646485,394,659.77939054,0.7598862946033478,0.007490013,1037.76
808960,808960,1894.441004037857,456,9.670343,2.3656764,-0.003930326,0.059912108,395,671.05269946,0.689408004283905,0.004911941,1055.48
811008,811008,1898.9235088825226,431,13.309314,2.3766599,-0.005225663,0.054736327,396,677.9528356799998,0.7608548849821091,0.0047772923,1064.51
813056,813056,1903.6689791679382,444,9.397709,2.379106,-0.004699048,0.06586914,397,677.73905144,0.6813290119171143,0.0059472877,1064.51
815104,815104,1908.2802941799164,447,10.756031,2.3788948,-0.003655532,0.11586914,398,678.13044831,0.651009738445282,0.009048868,1064.51
817152,817152,1912.8533024787903,449,21.538906,2.3897316,-0.0048569595,0.03881836,399,655.2203961,0.7610135972499847,0.003546356,1031.31
819200,819200,1917.4065897464752,439,4.7083735,2.3855424,-0.0018962271,0.056591798,400,643.54777754,0.8865903243422508,0.005044734,1014.99
821248,821248,1922.0666387081146,466,19.080418,2.3986475,-0.0072408915,0.07138672,401,657.22315875,0.7561684101819992,0.006324398,1035.1
823296,823296,1926.4597334861755,453,11.300009,2.4090989,-0.0015680265,0.031689454,402,657.5713289700001,0.6964463293552399,0.0030089489,1035.1
825344,825344,1930.9758496284485,315,14.562813,2.4059348,-0.00596282,0.059326172,403,633.59186892,0.8158801347017288,0.004885569,1002.57
827392,827392,1937.4642074108124,399,3.872191,2.4094844,-0.0048365984,0.048339844,404,634.7137910800001,0.9265754669904709,0.0041929777,1004.16
829440,829440,1942.5890958309174,365,9.411736,2.4068756,-0.0015724596,0.038720705,405,647.82898515,0.7315213680267334,0.0035492778,1021.4
831488,831488,1948.187311887741,343,10.23217,2.403533,-0.0034571234,0.072314456,406,658.2198288899999,0.6405934989452362,0.0058096778,1035.28
833536,833536,1954.145628452301,352,21.693743,2.4079401,-0.0029107886,0.06279297,407,652.4604614900001,0.7791209369897842,0.00521902,1025.77
835584,835584,1959.949247598648,397,12.353132,2.4321747,-0.0039054821,0.07353516,408,641.22994381,0.44471800327301025,0.005924758,1009.63
837632,837632,1965.0993423461914,401,21.254946,2.4428911,-0.0019991645,0.03046875,409,627.3114885,0.7458972930908203,0.0030835709,996.71
839680,839680,1970.1958718299866,406,8.671553,2.438803,-0.002868275,0.029785156,410,627.5785034600001,0.7407247126102448,0.0027785762,996.71
841728,841728,1975.2402782440186,445,16.21944,2.4380364,-0.002875254,0.053222656,411,626.46457511,0.7274165749549866,0.0043239696,993.49
843776,843776,1979.8413047790527,473,11.7934,2.4418616,-0.0017161336,0.030810546,412,629.6204371099999,0.5964499115943909,0.002919108,993.49
845824,845824,1984.1703605651855,415,11.729567,2.456728,0.0018072188,0.07099609,413,628.84833221,0.604686051607132,0.006005112,993.49
847872,847872,1989.1012573242188,397,9.661452,2.478663,-0.0017492429,0.025976563,414,630.10027051,0.8623352348804474,0.002601056,996.31
849920,849920,1994.2577381134033,399,18.243313,2.4837284,-0.005076968,0.05522461,415,615.21503706,0.7875634878873825,0.00481185,975.75
851968,851968,1999.3858380317688,382,12.640646,2.4881365,-0.002264814,0.03388672,416,623.0022454600002,0.6101700961589813,0.003128644,986.63
854016,854016,2004.745775461197,409,13.336368,2.4894679,-0.0065145465,0.053955078,417,621.1708903000001,0.7836706042289734,0.0046602646,985.71
856064,856064,2009.7449164390564,357,13.003471,2.4893987,-0.0016707983,0.039697267,418,619.84569249,0.820073813199997,0.0037204833,985.71
858112,858112,2015.479095697403,392,3.8559012,2.4897928,-0.0024997513,0.04575195,419,608.28657538,0.8964865133166313,0.0041612545,972.14
860160,860160,2020.7040190696716,453,17.578192,2.4924777,-0.0012980647,0.06391601,420,596.55369461,0.8026053011417389,0.005519209,957.45
862208,862208,2025.2169947624207,422,9.944387,2.5066466,-0.003960475,0.059570312,421,595.1607136800001,0.6999196708202362,0.0050268425,957.45
864256,864256,2030.0603773593903,450,17.905964,2.5159,-0.0027645389,0.03022461,422,590.95141055,0.8279183655977249,0.0028826022,954.18
866304,866304,2034.6054329872131,444,6.517726,2.5087683,0.00057438907,0.057714842,423,601.84530843,0.8776960447430611,0.00515653,971.13
868352,868352,2039.2092962265015,433,14.163393,2.5030305,-0.0051125814,0.046044923,424,571.52923951,0.7660483717918396,0.00440382,934.56
870400,870400,2043.9371893405914,429,13.720085,2.5040166,-0.009396938,0.08823242,425,583.89321943,0.7970627248287201,0.0072395923,953.32
872448,872448,2048.7070026397705,405,5.0598254,2.5069852,-0.004083013,0.06503906,426,585.4866122100001,0.8784318789839745,0.0059150564,956.17
874496,874496,2053.7639424800873,412,10.262121,2.500894,-0.0037599665,0.051660158,427,595.5728797100002,0.8067557960748672,0.0044068517,973.92
876544,876544,2058.734160423279,441,15.427698,2.50205,-0.0032860585,0.049121093,428,610.99496606,0.741654098033905,0.0044029807,999.18
878592,878592,2063.3765575885773,422,10.71133,2.501324,0.00011363268,0.062841795,429,622.8262969200001,0.651072084903717,0.0052301744,1016.42
880640,880640,2068.222338914871,469,9.219171,2.4986198,-0.005092685,0.0803711,430,630.87550692,0.6020802557468414,0.0072270893,1034.07
882688,882688,2072.581953763962,433,9.727879,2.493793,-0.0038149697,0.050927736,431,641.0290547500001,0.889130987226963,0.004356186,1051.89
884736,884736,2077.3101756572723,508,10.261955,2.4815304,-0.003986301,0.053759765,432,650.17468806,0.2942512035369873,0.0044949115,1070.62
886784,886784,2081.3350732326508,455,9.109541,2.4729233,-0.003927236,0.044433594,433,661.0415086300001,0.8144931793212891,0.0037908847,1087.88
888832,888832,2085.8271112442017,393,9.595396,2.476053,-0.003023995,0.074316405,434,671.97615107,0.6561148464679718,0.0058439556,1105.08
890880,890880,2091.0312576293945,408,8.079104,2.4807374,-0.0049120784,0.084423825,435,683.20186406,0.678303986787796,0.007003115,1122.84
892928,892928,2096.0430693626404,407,9.054986,2.4908533,-0.0040037343,0.057910156,436,691.3438210400001,0.7083570659160614,0.0049342243,1135.32
894976,894976,2101.068847179413,377,8.517942,2.496481,-0.0055988743,0.09272461,437,702.6384033200001,0.724763810634613,0.00786669,1153.23
897024,897024,2106.499345064163,330,8.826427,2.5064085,-0.0059905145,0.09829102,438,713.8507246199999,0.6421655714511871,0.007855451,1170.55
899072,899072,2112.693642616272,353,11.331106,2.5201693,-0.0014969471,0.038183592,439,726.2134488800001,0.6843172013759613,0.0032987378,1188.51
901120,901120,2118.4889993667603,421,9.020976,2.5269554,-0.0036622616,0.06538086,440,738.7440169900001,0.7394550144672394,0.0054270076,1206.39
903168,903168,2123.3465654850006,403,11.985913,2.531629,-0.0016011524,0.05131836,441,751.1950373299999,0.589644193649292,0.0042098905,1224.35
905216,905216,2128.4243948459625,370,13.8257675,2.5313516,-0.0034585018,0.048535157,442,763.9499318399999,0.7955832779407501,0.0042595635,1242.36
907264,907264,2133.9568362236023,458,7.410726,2.5302575,-0.001514469,0.021728516,443,758.4326023599999,0.7712425291538239,0.0023211034,1239.45
909312,909312,2138.4222161769867,387,14.890038,2.5260823,-0.00418847,0.05214844,444,770.97025664,0.7992457300424576,0.004577655,1258.46
911360,911360,2143.707088470459,454,8.648022,2.5379388,-0.0070474474,0.050976563,445,771.76026431,0.9040044099092484,0.005540765,1259.92
913408,913408,2148.2143461704254,471,25.159317,2.559165,-0.0076641464,0.060839843,446,747.09702166,0.7746477127075195,0.0062678927,1227.15
915456,915456,2152.559972524643,467,13.281799,2.5651886,-0.0036345278,0.054394532,447,759.0136125400002,0.6013260781764984,0.0045832493,1243.08
917504,917504,2156.9436151981354,436,8.380252,2.5624137,-0.0025456739,0.034277342,448,756.05483436,0.8841461390256882,0.002936229,1239.58
919552,919552,2161.632466316223,465,13.357358,2.5732062,-0.0027150577,0.058886718,449,719.7561693800002,0.8916193917393684,0.0046233977,1190.23
921600,921600,2166.0315568447113,459,8.477335,2.5852427,-0.00035671625,0.031201173,450,725.8122761300001,0.884694442152977,0.003043452,1197.53
923648,923648,2170.489189386368,456,17.701263,2.5793815,-0.00436459,0.046142578,451,717.9159634299999,0.7900005429983139,0.004260764,1186.77
925696,925696,2174.9782650470734,450,11.226179,2.5810986,-0.0025506762,0.07397461,452,728.95372404,0.5121909976005554,0.006102226,1203.02
927744,927744,2179.5203261375427,465,9.91143,2.5952551,-0.005214607,0.10424805,453,739.4371671499998,0.6650943458080292,0.009955926,1218.33
929792,929792,2183.9206817150116,441,9.112157,2.5932825,-0.003376811,0.050683595,454,752.96819723,0.7405884861946106,0.004563547,1236.96
931840,931840,2188.5594305992126,448,4.9330015,2.604587,-0.005429699,0.07944336,455,743.0302441199998,0.869027316570282,0.006865993,1221.54
933888,933888,2193.1238946914673,449,14.74851,2.6202948,-0.003165184,0.048779298,456,743.3510022899999,0.6771751642227173,0.004043591,1223.47
935936,935936,2197.6820566654205,437,10.211998,2.6290195,-0.0062521896,0.08930664,457,742.70289729,0.586631566286087,0.0068652174,1223.47
937984,937984,2202.3668224811554,447,8.968023,2.6314359,-0.0050181677,0.06640625,458,742.5363208,0.7048305571079254,0.005784915,1223.47
940032,940032,2206.944635629654,465,17.669136,2.6291785,-0.0041645262,0.056347657,459,744.3690225800002,0.7653587013483047,0.004990444,1226.54
942080,942080,2211.342071533203,441,10.1251135,2.6428492,-0.0038616427,0.08222656,460,755.68399613,0.6872338354587555,0.0077538555,1242.86
944128,944128,2215.9795792102814,412,4.9843006,2.6514266,-0.007325796,0.07114258,461,744.1444653400001,0.8383444398641586,0.0059990147,1225.92
946176,946176,2220.9402244091034,483,25.227558,2.6509914,-0.0046735797,0.042822264,462,741.8100671900002,0.6265039145946503,0.0037341663,1224.45
948224,948224,2225.179491043091,443,10.292269,2.6611023,-0.0027181092,0.07299805,463,750.7995618599999,0.6067915558815002,0.006029677,1237.28
950272,950272,2229.799830675125,467,9.4260025,2.6736822,-0.002710693,0.022900391,464,753.3497326499997,0.8673350065946579,0.0020668586,1241.38
952320,952320,2234.1808812618256,449,11.798715,2.669469,-0.0012747418,0.048535157,465,751.6768280999999,0.7286873161792755,0.00427392,1241.38
954368,954368,2238.7345180511475,434,5.295783,2.6646783,-0.00928597,0.055517577,466,741.9001869099999,0.9130144566297531,0.004703028,1229.12
956416,956416,2243.4453580379486,432,9.806231,2.667838,-0.0037945826,0.050195314,467,742.6613499599999,0.7796209752559662,0.0046588364,1229.12
958464,958464,2248.185690164566,434,10.7221365,2.6745753,-0.0031256112,0.049462892,468,752.8365084899998,0.6432214081287384,0.0040067993,1243.84
960512,960512,2252.8987374305725,444,9.523237,2.6714795,-0.004190319,0.05834961,469,763.99831044,0.7104766964912415,0.004499225,1260.53
962560,962560,2257.5071630477905,476,16.108738,2.6741939,-0.00087898725,0.031347655,470,767.5621332100002,0.7794410884380341,0.0029271713,1260.1
964608,964608,2261.804845571518,461,11.841608,2.6824408,-0.0035536184,0.04926758,471,777.4577299600002,0.5779849886894226,0.004481805,1273.39
966656,966656,2266.2393321990967,445,9.7076,2.6784241,-0.003644236,0.053955078,472,791.2319825400002,0.7088504731655121,0.004530984,1293.4
968704,968704,2270.8378648757935,460,4.619027,2.6708581,-0.0035836205,0.03100586,473,779.74490998,0.9081118032336235,0.003401786,1278.48
970752,970752,2275.290324449539,450,10.912077,2.660302,-0.0007017158,0.04194336,474,779.6695233400001,0.6767092645168304,0.0037147913,1278.48
972800,972800,2279.840749502182,448,26.05364,2.6651828,-0.0035767287,0.051757812,475,769.0870308899998,0.6929396986961365,0.0045820116,1261.02
974848,974848,2284.413148164749,432,18.780231,2.674324,-0.0057454044,0.051416017,476,769.56677473,0.7593255341053009,0.0041273185,1261.4
976896,976896,2289.1462383270264,384,14.456764,2.6839817,-0.0025194243,0.047216795,477,781.1581318499999,0.72536700963974,0.0042772926,1277.13
978944,978944,2294.4696927070618,474,8.441324,2.6990602,-0.005037571,0.04423828,478,759.14376055,0.8788290992379189,0.0038298708,1246.65
980992,980992,2298.7883429527283,481,17.461243,2.707028,0.0011539271,0.03330078,479,759.6430458399998,0.8333949148654938,0.0033378066,1245.64
983040,983040,2303.0384604930878,440,14.268318,2.7132654,-0.0044105267,0.038330078,480,754.2243902999998,0.8452213704586029,0.003351327,1235.67
985088,985088,2307.685035467148,438,9.826769,2.7074363,-0.001206489,0.02055664,481,755.6082806899998,0.7330801784992218,0.0023876936,1235.67
987136,987136,2312.356806755066,394,9.303935,2.6955705,-0.002459518,0.041552734,482,755.1537628499999,0.6944502294063568,0.0036121518,1235.67
989184,989184,2317.547008752823,458,12.545944,2.6915555,-0.00080200454,0.022802735,483,768.2322389299999,0.6313330233097076,0.0024527337,1253.69
991232,991232,2322.017189025879,469,12.060223,2.6950133,-0.004288164,0.05986328,484,762.50339514,0.8100559264421463,0.0056266864,1242.11
993280,993280,2326.3833487033844,441,10.91123,2.6969662,-0.0008015375,0.04433594,485,774.1960445999998,0.6729492843151093,0.004054808,1257.8
995328,995328,2331.0178451538086,437,13.998706,2.7042909,-0.007400643,0.0887207,486,783.4479402599999,0.7710245549678802,0.007155577,1268.28
997376,997376,2335.701061964035,472,6.9990287,2.7230802,-0.0080004,0.04814453,487,780.72891818,0.8417454808950424,0.00423174,1263.3
999424,999424,2340.0371239185333,428,12.548239,2.7297204,-0.0005389402,0.025390625,488,793.8351264799999,0.676371842622757,0.0025502394,1280.47
