policy_loss,n_updates,time_elapsed,policy_entropy,clipfrac,explained_variance,total_timesteps,value_loss,serial_timesteps,fps,approxkl,ep_len_mean,ep_reward_mean
-0.003162238,34,146.03344559669495,2.700759,0.040527344,0.8319762349128723,69632,10.776968,69632,477,0.0037358254,1111.0983606557377,680.3001202459016
-0.005935128,35,150.32265901565552,2.697567,0.052001953,0.8585720658302307,71680,8.969366,71680,475,0.004588513,1126.225806451613,690.9414626129033
-0.0034250454,36,154.63153409957886,2.703589,0.04111328,0.8648970723152161,73728,14.588778,73728,480,0.0036642426,1126.796875,691.74960496875
-0.0025006505,37,158.89420366287231,2.717278,0.06123047,0.8274786174297333,75776,18.967915,75776,471,0.005254413,1130.7462686567164,693.7903253283581
-0.003042222,38,163.23874640464783,2.7391858,0.04868164,0.935669794678688,77824,7.353125,77824,482,0.0043802354,1104.855072463768,675.9191571884056
-0.002398976,39,167.4850618839264,2.7429388,0.034472656,0.8440214842557907,79872,14.309201,79872,491,0.0033142448,1106.2394366197184,676.2965542112676
-0.002486449,40,171.64968085289001,2.7411475,0.054980468,0.897422656416893,81920,6.69407,81920,480,0.00502865,1110.8194444444443,678.9685377916667
-0.0046000686,41,175.91294074058533,2.7505054,0.04873047,0.8869896158576012,83968,14.332677,83968,473,0.0041895853,1100.16,672.0245058400001
-0.009013857,42,180.2351291179657,2.7784631,0.06015625,0.808591216802597,86016,20.919056,86016,450,0.00485391,1067.85,649.179173325
-0.0038235537,43,184.78000688552856,2.7953153,0.04663086,0.8020546734333038,88064,10.092512,88064,447,0.0039531067,1079.962962962963,657.199719654321
-0.0014599488,44,189.3593180179596,2.79009,0.045166016,0.9082159921526909,90112,10.75878,90112,454,0.0040156296,1081.5180722891566,658.4590551566265
-0.004007628,45,193.86286520957947,2.7884314,0.027539063,0.9108879119157791,92160,10.887806,92160,470,0.0027558724,1065.8720930232557,647.2372692674419
-0.0028269966,46,198.21306109428406,2.799779,0.026806641,0.8533687144517899,94208,18.247715,94208,472,0.002708252,1067.9772727272727,648.2070048181818
-0.0060045947,47,202.54488444328308,2.797957,0.05683594,0.9480573534965515,96256,5.2999015,96256,501,0.0047988323,1049.9444444444443,635.6735904555555
-0.003187849,48,206.62773513793945,2.789721,0.05239258,0.7678252011537552,98304,19.421612,98304,496,0.0042668534,1068.2391304347825,647.3305685652175
-0.004748966,49,210.75478982925415,2.791933,0.099609375,0.8421024084091187,100352,8.686222,100352,471,0.008028908,1078.784946236559,654.9083743010754
-0.004037046,50,215.094575881958,2.8000927,0.025097657,0.9114046692848206,102400,6.869822,102400,478,0.0024772626,1083.3936170212767,658.1495913191491
-0.004862939,51,219.37658786773682,2.8165317,0.075,0.8905422613024712,104448,7.41017,104448,468,0.0060184756,1091.042105263158,663.8080170736844
-0.0040012747,52,223.74415493011475,2.835872,0.047558594,0.9156922996044159,106496,11.655062,106496,471,0.004111451,1079.1938775510205,655.6711400408162
-0.004338334,53,228.0928394794464,2.8427954,0.028320312,0.8845930844545364,108544,10.856539,108544,448,0.0027579078,1079.24,654.8844852799999
-0.0020727506,54,232.65613865852356,2.8404083,0.018652344,0.9087857306003571,110592,6.2241025,110592,476,0.0020060285,1066.84,645.67686345
-0.005319754,55,236.95316290855408,2.8429523,0.039794922,0.8440296500921249,112640,15.0123005,112640,471,0.0035654646,1077.26,652.15232599
-0.0019112356,56,241.29533505439758,2.8462272,0.046289064,0.8034249246120453,114688,13.52717,114688,469,0.00408921,1077.26,652.34798744
-0.002423854,57,245.6616473197937,2.8419273,0.031152343,0.859941765666008,116736,15.94888,116736,436,0.0028735632,1076.51,650.90738483
-0.001985512,58,250.34870052337646,2.8566334,0.032177735,0.7829746305942535,118784,14.231688,118784,454,0.0031044811,1088.5,659.43657379
-0.00074237894,59,254.85901165008545,2.8659527,0.032080077,0.8050611913204193,120832,11.5938425,120832,445,0.003069175,1101.51,669.16941433
-0.0035141031,60,259.45293045043945,2.8651133,0.04633789,0.877822071313858,122880,7.5397606,122880,436,0.003939494,1099.62,667.6572143899998
-0.0023552668,61,264.1483681201935,2.8613174,0.04145508,0.8266897201538086,124928,10.097127,124928,497,0.0035684765,1099.62,667.91276138
-0.0041877087,62,268.26929235458374,2.8609595,0.051708985,0.8716886639595032,126976,11.920488,126976,505,0.0045038187,1069.38,646.21908127
-0.006545765,63,272.320104598999,2.8732047,0.066064455,0.8481391817331314,129024,10.031301,129024,489,0.00554566,1069.38,646.59575716
-0.004044639,64,276.5020549297333,2.8777394,0.051464844,0.8558076769113541,131072,9.822574,131072,498,0.004425231,1084.06,657.17425876
-0.0027445608,65,280.6145374774933,2.886272,0.05625,0.8262643218040466,133120,9.468753,133120,494,0.0045348704,1098.57,667.67652795
-0.0043541705,66,284.7540078163147,2.8874822,0.038378906,0.7779830545186996,135168,16.971554,135168,520,0.0035651377,1104.0,671.5336971199999
-0.004336565,67,288.69089818000793,2.890188,0.0515625,0.8566925972700119,137216,12.522982,137216,507,0.004722019,1101.94,669.7115965400001
-0.0022334023,68,292.72860622406006,2.8952734,0.03378906,0.8377536684274673,139264,9.661814,139264,497,0.0032430147,1118.37,681.21039968
-0.004178253,69,296.84653973579407,2.8959062,0.06508789,0.825163945555687,141312,11.85578,141312,453,0.005130766,1136.58,694.16744556
-0.0062353625,70,301.36527919769287,2.9033213,0.04111328,0.9280029609799385,143360,5.703478,143360,449,0.0035834,1131.37,690.8731002200002
-0.0061877794,71,305.92628502845764,2.9170337,0.04921875,0.8565536439418793,145408,12.607414,145408,434,0.0039116917,1130.65,690.3909964900001
-0.0029700568,72,310.6388864517212,2.9235005,0.03178711,0.8962319418787956,147456,6.207571,147456,456,0.002852088,1121.33,683.1503722400001
-0.0016013244,73,315.12097549438477,2.911953,0.055615235,0.7407896518707275,149504,12.529081,149504,453,0.0046762195,1138.17,694.9012559500001
-0.0055060876,74,319.63372468948364,2.9042294,0.1116211,0.8368169069290161,151552,9.060387,151552,454,0.0088661285,1155.61,707.33042483
-0.0027683487,75,324.13818550109863,2.9058585,0.035742186,0.8637905567884445,153600,11.537864,153600,475,0.0037635495,1171.98,718.0908391799999
-0.0026794823,76,328.445720911026,2.9054523,0.054980468,0.804384857416153,155648,11.0610895,155648,469,0.0049215937,1188.84,730.1449720899999
-0.00043396503,77,332.80763721466064,2.9048257,0.049707033,0.7794252783060074,157696,11.681971,157696,454,0.0043607065,1188.84,730.1013427899999
-0.0031756903,78,337.3129336833954,2.9132078,0.05307617,0.7873368859291077,159744,10.555904,159744,475,0.0044208528,1206.27,742.6477063299999
-0.0034705475,79,341.6215400695801,2.927265,0.07392578,0.82511006295681,161792,15.094313,161792,482,0.0058467374,1193.82,733.6989702399999
-0.0021697062,80,345.86629724502563,2.9339914,0.029394532,0.74956214427948,163840,12.4758625,163840,488,0.0028244643,1210.61,745.1251308099999
-0.0019890717,81,350.05924916267395,2.9322414,0.03305664,0.7507954984903336,165888,17.52954,165888,455,0.003071888,1199.61,736.6154390400001
-0.0026484663,82,354.5542666912079,2.9271946,0.076171875,0.8388025015592575,167936,8.665559,167936,463,0.0062542176,1216.82,748.8858664600001
-0.0037353542,83,358.97654128074646,2.9162586,0.047753908,0.7788702249526978,169984,11.439893,169984,453,0.004423014,1234.09,761.46654689
-0.0023045542,84,363.49255895614624,2.9070847,0.054052733,0.7657797932624817,172032,17.386515,172032,483,0.004697164,1240.97,766.45354946
