total_timesteps,serial_timesteps,time_elapsed,approxkl,policy_loss,ep_reward_mean,n_updates,ep_len_mean,explained_variance,clipfrac,fps,policy_entropy,value_loss
1196032,1196032,4267.607090473175,0.0031808019,-0.003441456,821.6471764800001,584,1330.69,0.7580321878194809,0.035791017,280,2.616273,11.17556
1198080,1198080,4274.902141094208,0.005442813,-0.007980956,800.2701244400002,585,1293.52,0.7843071818351746,0.054052733,280,2.6081533,18.580265
1200128,1200128,4282.202354669571,0.004328753,-0.0034956776,800.9325140699999,586,1293.52,0.6747776865959167,0.05024414,274,2.6088328,8.28467
1202176,1202176,4289.659858226776,0.0037329278,-0.0031569228,806.9870605799999,587,1303.88,0.7294820547103882,0.04145508,284,2.6035802,18.465347
1204224,1204224,4296.871259689331,0.005766427,-0.0026543213,807.35263508,588,1303.88,0.7070575654506683,0.06899414,286,2.5967858,11.45568
1206272,1206272,4304.0093405246735,0.0051417714,-0.0024881037,805.56546398,589,1303.88,0.6337316334247589,0.06010742,272,2.6007657,9.135331
1208320,1208320,4311.520117044449,0.008606026,-0.0039505414,793.4054734700002,590,1286.83,0.7234284579753876,0.10541992,263,2.609694,13.740674
1210368,1210368,4319.284116744995,0.0054479027,-0.0056117587,785.88055689,591,1270.15,0.8396210074424744,0.064501956,285,2.6239884,4.4312587
1212416,1212416,4326.464495897293,0.0028040793,-0.004195431,776.1266949100001,592,1255.46,0.7882098406553268,0.0296875,288,2.63055,14.789549
1214464,1214464,4333.555492401123,0.0029872186,-0.001874161,764.70943948,593,1237.09,0.7395325303077698,0.032714844,285,2.6333067,12.15666
1216512,1216512,4340.731065750122,0.0053557614,-0.003911218,764.8968206299999,594,1237.09,0.7328415811061859,0.06508789,281,2.6273556,7.886979
1218560,1218560,4347.996660232544,0.0046118023,-0.004300696,754.5116013800001,595,1219.31,0.7635668963193893,0.05883789,287,2.6280236,13.489095
1220608,1220608,4355.117738723755,0.0044536847,-0.0037649733,756.14632022,596,1219.31,0.6205385029315948,0.054052733,271,2.6372118,9.585755
1222656,1222656,4362.6727294921875,0.004109037,-0.002516671,756.06879203,597,1219.31,0.6507130861282349,0.045996092,287,2.6413436,8.019703
1224704,1224704,4369.792896986008,0.0067303134,-0.0065187113,730.5354105,598,1182.52,0.7869612574577332,0.07368164,269,2.6278977,15.252275
1226752,1226752,4377.384943246841,0.0051142005,-0.003517136,721.3669247199998,599,1170.25,0.8529472053050995,0.05722656,280,2.6230357,5.265826
1228800,1228800,4384.688353300095,0.0052830763,-0.0041160067,722.1220881699999,600,1170.25,0.5577414035797119,0.05703125,272,2.6274843,9.476205
1230848,1230848,4392.213953495026,0.005327488,-0.006272179,722.3718328999998,601,1170.25,0.71360644698143,0.06088867,281,2.628499,8.666993
1232896,1232896,4399.480213165283,0.0067058494,-0.0053731804,724.1161611,602,1170.25,0.6534217894077301,0.077978514,281,2.635623,10.061227
1234944,1234944,4406.765394926071,0.004895479,-0.0042596087,712.52106204,603,1152.04,0.8233107626438141,0.059472658,282,2.642417,11.782805
1236992,1236992,4414.012077331543,0.003826844,-0.006811681,699.3718390600003,604,1131.3,0.7972917705774307,0.044677734,288,2.6568913,16.681149
1239040,1239040,4421.118612289429,0.005347695,-0.0024714703,688.2372096900003,605,1116.51,0.7979224473237991,0.06298828,276,2.6675866,15.145902
1241088,1241088,4428.527696609497,0.008849593,-0.0035241817,701.2091194000001,606,1135.33,0.7009097337722778,0.10981445,284,2.660118,8.58341
1243136,1243136,4435.727405786514,0.005151599,-0.0037468001,688.5960470000001,607,1117.27,0.8998886346817017,0.058300782,288,2.6608508,4.15337
1245184,1245184,4442.8378982543945,0.0024559174,-0.004083936,688.69117555,608,1117.27,0.5755274295806885,0.025634766,275,2.675906,9.194688
1247232,1247232,4450.263850688934,0.004163784,-0.007162063,678.92011211,609,1103.69,0.49165892601013184,0.045458984,274,2.6845586,19.023434
1249280,1249280,4457.721720695496,0.0022293036,-0.0035920367,678.44907138,610,1103.21,0.7042246162891388,0.024951171,273,2.7017937,12.222612
1251328,1251328,4465.199274301529,0.003707179,-0.002690274,690.7504183899999,611,1121.93,0.3353877663612366,0.04057617,283,2.713216,12.219477
1253376,1253376,4472.4339389801025,0.0041145766,-0.0013211912,701.82181509,612,1139.69,0.5239924192428589,0.047607422,279,2.7153738,9.263654
1255424,1255424,4479.772233963013,0.005838764,-0.004123389,701.9710177200001,613,1139.69,0.7495469152927399,0.06660156,276,2.7196875,8.723923
1257472,1257472,4487.183129310608,0.0028232823,-0.0023425794,704.94496462,614,1144.98,0.6194570958614349,0.025585938,277,2.7200484,16.973024
1259520,1259520,4494.568137168884,0.004664772,-0.0033749111,712.12073371,615,1154.58,0.9154850095510483,0.055029295,285,2.717676,3.701257
1261568,1261568,4501.752751350403,0.0046306066,-0.0036546546,712.0229874399998,616,1154.58,0.6948696076869965,0.05341797,279,2.7172947,8.8052845
1263616,1263616,4509.070397853851,0.005075798,-0.002335865,723.7907680299998,617,1172.58,0.6194799244403839,0.061328124,281,2.7217999,9.302014
1265664,1265664,4516.344765663147,0.002013913,0.00015641106,723.89095089,618,1172.58,0.688148021697998,0.017529298,290,2.7251003,8.373505
1267712,1267712,4523.3901381492615,0.005157948,-0.005841871,723.9482996799998,619,1172.9,0.7021313011646271,0.06040039,286,2.7213767,14.926043
1269760,1269760,4530.529744625092,0.0071458532,-0.0040843883,736.81478667,620,1192.38,0.6592058539390564,0.07749023,279,2.7137256,11.074019
1271808,1271808,4537.84996342659,0.005263223,-0.002311995,745.8593347000001,621,1204.66,0.8258181065320969,0.055322267,279,2.71619,10.347766
1273856,1273856,4545.171519041061,0.005562878,-0.006214252,739.7727779200001,622,1195.11,0.7792623192071915,0.066259764,279,2.73079,7.1905303
1275904,1275904,4552.495738506317,0.0046639075,0.0011261979,753.07741075,623,1213.89,0.6834592819213867,0.051953126,280,2.7541788,9.154277
1277952,1277952,4559.784906625748,0.0032646947,-0.0063525466,771.4017678500002,624,1240.39,0.6839671730995178,0.033251952,290,2.767599,24.012545
1280000,1280000,4566.828990936279,0.00808849,-0.006857246,759.0971505,625,1221.87,0.6535362601280212,0.096875,274,2.7774787,14.696344
1282048,1282048,4574.3057317733765,0.0044732094,-0.0016050385,771.9909559000001,626,1240.67,0.5193814635276794,0.05605469,274,2.7856603,9.922282
1284096,1284096,4581.766711473465,0.004688072,-0.0064961165,736.6886181,627,1189.31,0.7902719527482986,0.04873047,287,2.7874167,14.7100725
1286144,1286144,4588.893788576126,0.0046958155,-0.00518524,737.6414289700001,628,1190.81,0.7995631545782089,0.04633789,286,2.7923388,16.116278
1288192,1288192,4596.038974761963,0.0055490863,-0.0038147413,734.8946069599999,629,1185.98,0.8463506251573563,0.06381836,285,2.8042264,5.715398
1290240,1290240,4603.203213214874,0.005453696,-0.0031697568,738.2528729,630,1185.98,0.5331382155418396,0.06689453,274,2.808475,11.081387
1292288,1292288,4610.651911973953,0.003862239,-0.0068673966,727.9369077299999,631,1168.76,0.8033642619848251,0.04169922,286,2.8115327,18.199093
1294336,1294336,4617.801553964615,0.0028982204,-0.00017648979,729.0150643699999,632,1169.07,0.7858975976705551,0.030664062,287,2.823503,13.942062
1296384,1296384,4624.92720913887,0.003945149,-0.004729688,716.7418772799999,633,1151.5,0.8602327853441238,0.0421875,288,2.8266582,9.963777
1298432,1298432,4632.034320354462,0.004266772,-0.00304988,729.5757993,634,1170.88,0.7627315074205399,0.05102539,276,2.824697,12.313657
1300480,1300480,4639.45355796814,0.0073768036,-0.008876889,734.6936116600002,635,1177.58,0.8297714740037918,0.07416992,284,2.830569,10.9626255
1302528,1302528,4646.656826019287,0.0034511355,-0.0014405733,734.1672410000001,636,1177.57,0.7622469961643219,0.039013673,280,2.8347626,15.670401
1304576,1304576,4653.948799610138,0.0025573848,-0.004478003,735.85335837,637,1178.03,0.6372802257537842,0.027392577,283,2.8318698,20.43839
1306624,1306624,4661.184660434723,0.003268099,-0.0013348628,736.3638833099999,638,1177.61,0.8297932595014572,0.035107423,283,2.837647,13.5282345
1308672,1308672,4668.415719032288,0.010617783,-0.0049266657,746.74120247,639,1192.37,0.5215151309967041,0.13134766,271,2.8437505,11.074923
1310720,1310720,4675.948104381561,0.0042290646,-0.004676615,740.37344714,640,1182.23,0.8446480333805084,0.047265626,288,2.8444915,14.567793
1312768,1312768,4683.039521455765,0.00438034,-0.002982012,711.40876633,641,1139.7,0.8930724263191223,0.048583984,292,2.850903,14.598078
1314816,1314816,4690.041375875473,0.0035943626,-0.0043753264,696.51793109,642,1115.54,0.9059764817357063,0.038378906,289,2.8451145,8.926219
1316864,1316864,4697.125455856323,0.00542294,-0.003470113,697.2074236200002,643,1115.54,0.7925658524036407,0.057763673,281,2.8342216,10.2620325
1318912,1318912,4704.413524866104,0.0034106406,-0.0041810386,698.30052371,644,1113.81,0.8914855867624283,0.035253905,286,2.8361897,4.001022
1320960,1320960,4711.567675590515,0.0054527153,-0.0048602372,699.1705415400002,645,1114.12,0.7592330724000931,0.06386719,279,2.836885,13.3545685
1323008,1323008,4718.908608198166,0.004553499,-0.0026271814,710.9172875499999,646,1130.8,0.6514088213443756,0.05053711,278,2.8254018,9.673476
1325056,1325056,4726.2524082660675,0.006105992,-0.004053704,713.40978911,647,1130.8,0.7950805425643921,0.0725586,279,2.8131042,5.9404325
1327104,1327104,4733.580119848251,0.0039605177,-0.0028928986,725.15269142,648,1145.49,0.6799153983592987,0.042285156,287,2.7964356,10.403017
1329152,1329152,4740.701607704163,0.0077231033,-0.0048889103,725.49099024,649,1145.49,0.6386636197566986,0.09106445,276,2.7882237,8.534406
1331200,1331200,4748.110514640808,0.0035203025,-0.0045247115,738.2416722600001,650,1163.86,0.6434525847434998,0.034472656,289,2.7824252,11.812473
1333248,1333248,4755.1827030181885,0.0030482088,-0.0023368732,738.32163417,651,1163.86,0.6645892858505249,0.033691406,286,2.7809508,11.128611
1335296,1335296,4762.325599431992,0.0042769853,-0.0022373165,739.1122037399999,652,1163.86,0.5895444750785828,0.050585937,277,2.7818751,8.994004
1337344,1337344,4769.700798749924,0.005508835,-0.003377863,750.92535837,653,1181.64,0.5811693370342255,0.06918945,276,2.7750733,9.046076
1339392,1339392,4777.10892534256,0.0042282445,-0.0048511503,738.42033641,654,1163.13,0.7725281417369843,0.041650392,277,2.7751985,13.490344
1341440,1341440,4784.483103752136,0.0045110313,-0.0057577775,739.5052191899999,655,1163.97,0.6623840630054474,0.053613283,275,2.7883313,16.22244
1343488,1343488,4791.92796754837,0.0035553984,-0.0010068201,752.0988154000001,656,1182.97,0.6489923894405365,0.041503906,278,2.795054,8.191932
1345536,1345536,4799.292386054993,0.005387827,-0.0035453453,761.6185827800001,657,1195.24,0.6707521080970764,0.06391601,282,2.7910116,8.670195
1347584,1347584,4806.550710916519,0.006563954,-0.0056997533,761.79113172,658,1195.24,0.6209900975227356,0.08388672,281,2.7824335,10.759035
1349632,1349632,4813.819070339203,0.003322805,-0.002889818,762.83931233,659,1195.24,0.664614349603653,0.037353516,284,2.7813191,12.707333
1351680,1351680,4821.028952121735,0.004623347,-0.0061784466,746.0392919499999,660,1176.57,0.4337829351425171,0.058398437,289,2.7969995,19.94441
1353728,1353728,4828.109779596329,0.0055687367,-0.0031729105,748.2779071299999,661,1179.41,0.6885518133640289,0.05683594,284,2.8105998,14.986234
1355776,1355776,4835.305944681168,0.0048577804,-0.005661936,761.1008108299998,662,1197.89,0.6685367524623871,0.056152344,290,2.8126235,11.827821
1357824,1357824,4842.350727796555,0.0042038085,-0.0051933303,755.6516845199999,663,1186.03,0.9109874814748764,0.044140626,288,2.8281465,8.75213
1359872,1359872,4849.4387900829315,0.0033244272,-0.0029090112,747.35006918,664,1174.84,0.8413067162036896,0.03276367,284,2.8340576,5.347637
1361920,1361920,4856.643527984619,0.0022834858,-0.0009352023,750.6711335300001,665,1178.79,0.702223151922226,0.018945312,285,2.8349178,15.048029
1363968,1363968,4863.823131561279,0.0038677878,-0.0012177046,752.06731434,666,1178.79,0.6703664064407349,0.0421875,293,2.829092,11.022391
1366016,1366016,4870.79888510704,0.009186292,-0.006837199,761.55311264,667,1192.37,0.7340037226676941,0.10180664,292,2.8212924,8.317091
1368064,1368064,4877.804624080658,0.006667625,-0.0039827437,762.79547037,668,1192.37,0.7366344928741455,0.087451175,288,2.8148758,9.359159
1370112,1370112,4884.905936002731,0.005745802,-0.0070409467,764.2076664200001,669,1194.02,0.7168066799640656,0.06845703,285,2.8173158,17.984928
1372160,1372160,4892.078316688538,0.0051869727,-0.00627344,754.0825807299999,670,1175.97,0.7438032925128937,0.062304687,278,2.8294325,14.440228
1374208,1374208,4899.427354335785,0.0032300062,-0.007513277,748.7730170699998,671,1166.87,0.8967630639672279,0.03701172,283,2.8382826,7.748951
1376256,1376256,4906.642882108688,0.0034755953,-0.0047454676,749.73748026,672,1168.25,0.7791980504989624,0.035595704,282,2.8590717,9.086054
1378304,1378304,4913.9002594947815,0.0038734663,-0.0012881855,750.0891370000002,673,1168.25,0.6701889038085938,0.04018555,284,2.8741806,12.124035
1380352,1380352,4921.091562271118,0.004461257,-0.0049582873,734.9065525100002,674,1145.07,0.8853367269039154,0.038964845,282,2.8896248,7.867462
1382400,1382400,4928.337698459625,0.0068935887,-0.0019382879,734.9653268200001,675,1145.07,0.7140739858150482,0.072070315,286,2.8918128,10.118062
1384448,1384448,4935.493606567383,0.0026607586,-0.0006936543,747.7692748500001,676,1163.53,0.7043720483779907,0.027441407,290,2.8847387,10.883803
1386496,1386496,4942.552412033081,0.0037705742,-0.0057765385,748.4966951600001,677,1163.53,0.5974946916103363,0.043847658,280,2.8852909,14.419046
1388544,1388544,4949.850435018539,0.0031077606,-0.002864172,747.22714677,678,1166.35,0.6854536533355713,0.033251952,283,2.89401,16.443443
1390592,1390592,4957.06519651413,0.0037087235,-0.006969299,754.5027303600001,679,1175.9,0.8933248072862625,0.041503906,287,2.9141707,5.7218137
1392640,1392640,4964.18369603157,0.0051274747,-0.0049291244,752.9536404599999,680,1175.9,0.4489218592643738,0.061279297,286,2.9183276,12.530611
1394688,1394688,4971.322920799255,0.004381119,-0.005032197,747.92511102,681,1169.8,0.7729781866073608,0.0484375,290,2.9115386,12.573744
1396736,1396736,4978.370460510254,0.00391943,-0.0031095238,759.48040279,682,1186.17,0.7172641456127167,0.04067383,284,2.9061923,8.469401
1398784,1398784,4985.561334848404,0.006634403,-0.0034745235,746.1708018600001,683,1167.55,0.8300627917051315,0.08061524,280,2.921002,19.201769
1400832,1400832,4992.862593412399,0.008807291,-0.0036838665,744.09961517,684,1164.49,0.7952129691839218,0.07290039,278,2.948421,6.0725417
1402880,1402880,5000.213552713394,0.0025881324,-0.0039978614,745.0654771100001,685,1166.88,0.766655683517456,0.02475586,283,2.9635036,17.353312
1404928,1404928,5007.443022251129,0.0046288073,-0.0052293306,756.3725737300003,686,1183.84,0.7797639966011047,0.051123045,279,2.9727435,14.2517805
1406976,1406976,5014.775340795517,0.0044175275,-0.0038695377,759.7489274300002,687,1188.67,0.6720574796199799,0.05317383,275,2.9753506,9.010466
1409024,1409024,5022.218769788742,0.004178542,-0.0050629373,749.4821892399999,688,1174.58,0.7535535097122192,0.046679687,276,2.972648,19.14229
1411072,1411072,5029.638939619064,0.0036483023,-0.0053816144,737.2999847000001,689,1159.1,0.9030363038182259,0.038769532,280,2.9866924,10.459281
1413120,1413120,5036.947989463806,0.00391874,-0.002126424,750.20405334,690,1177.52,0.7382484674453735,0.046582032,287,3.0087895,9.511661
1415168,1415168,5044.061712503433,0.0045327363,-0.004999064,767.06245974,691,1202.09,0.7137467861175537,0.04863281,285,3.0156298,20.868479
1417216,1417216,5051.246349096298,0.0029838565,-0.003820942,758.30420107,692,1189.05,0.8657587617635727,0.02998047,286,3.0157735,9.948725
1419264,1419264,5058.394968509674,0.0058726138,-0.0003130625,765.6125469499999,693,1198.51,0.5636002123355865,0.06416015,275,3.0150647,11.331786
1421312,1421312,5065.81774020195,0.002195313,-0.0027942595,766.28171514,694,1199.06,0.6709502935409546,0.021044921,277,3.0140138,18.13611
1423360,1423360,5073.193481206894,0.0034954608,-0.0063342704,765.9730497000002,695,1199.34,0.7043450176715851,0.035791017,272,3.0064602,15.24413
1425408,1425408,5080.697318553925,0.0029157712,-0.00077383604,778.5845060500001,696,1216.7,0.6908338069915771,0.032568358,277,3.006698,10.976445
1427456,1427456,5088.0721781253815,0.0038898936,-0.0018686047,779.05504526,697,1216.7,0.6227359771728516,0.047753908,287,3.0195625,12.141821
1429504,1429504,5095.198613166809,0.004207137,-0.0040124324,792.1785903699998,698,1235.32,0.6986996829509735,0.046875,279,3.0344505,9.04822
1431552,1431552,5102.527185916901,0.0041817743,-0.0035273973,804.73752266,699,1253.15,0.6524147987365723,0.04848633,272,3.0434468,10.355285
1433600,1433600,5110.034527540207,0.006211923,-0.0066399775,805.5429975899997,700,1253.15,0.6570076942443848,0.0578125,283,3.049384,11.160001
1435648,1435648,5117.272656440735,0.0037498835,-0.0020727222,813.7067536499999,701,1263.89,0.7522781491279602,0.04008789,288,3.0379608,9.26496
1437696,1437696,5124.363169431686,0.0049337205,-0.00488636,826.25165892,702,1281.63,0.7445710301399231,0.05415039,282,3.0207665,8.788192
1439744,1439744,5131.620430469513,0.0045254454,-0.0037237064,826.8765212499999,703,1282.82,0.8680885881185532,0.044628907,285,3.0240848,5.747884
1441792,1441792,5138.795396566391,0.0048627453,-0.0057781395,831.41851243,704,1286.85,0.766628086566925,0.06020508,284,3.0319455,26.5814
1443840,1443840,5146.005475521088,0.004327097,-0.0025414631,844.3796639100001,705,1305.28,0.5831715166568756,0.047607422,274,3.0286942,10.859057
1445888,1445888,5153.464858531952,0.0036153723,-0.0009613486,855.8801919600003,706,1321.5,0.8874643594026566,0.038427733,283,3.0316577,11.624022
1447936,1447936,5160.687871694565,0.005979056,-0.0026237431,868.4674716100002,707,1339.17,0.6957562267780304,0.068310544,279,3.0428753,9.89948
1449984,1449984,5168.0120096206665,0.004161381,-0.0058982014,844.78782297,708,1304.33,0.7540261894464493,0.048828125,289,3.0455852,19.925762
1452032,1452032,5175.077306032181,0.0029373881,-0.0013332905,856.94704695,709,1321.07,0.7074383199214935,0.030517578,289,3.0468848,12.030885
1454080,1454080,5182.158431768417,0.0048168846,-0.003348627,844.6145245600002,710,1303.19,0.9490454941987991,0.054736327,286,3.046693,2.7846
1456128,1456128,5189.2982704639435,0.004161968,-0.0042236107,845.27785612,711,1303.19,0.6989004611968994,0.045458984,279,3.0429444,9.229441
1458176,1458176,5196.618222951889,0.0040917145,-0.0020692048,845.1960021500001,712,1303.19,0.8005864471197128,0.046972655,283,3.0481164,9.146719
1460224,1460224,5203.836183309555,0.005218095,-0.0046114447,846.5100859300001,713,1303.19,0.5041491389274597,0.06328125,267,3.0551267,9.615993
1462272,1462272,5211.481789112091,0.0051912284,-0.00518611,827.9040885100002,714,1277.98,0.6846991181373596,0.056152344,291,3.0530038,21.816349
1464320,1464320,5218.514097213745,0.0030684597,-0.0016370598,828.8340053100001,715,1277.98,0.6593786478042603,0.031103516,281,3.046977,9.891388
1466368,1466368,5225.778204441071,0.0051988293,-0.0029359092,829.6518242100002,716,1279.46,0.763958215713501,0.05913086,269,3.0491743,12.321811
1468416,1468416,5233.390516996384,0.006940215,-0.0020403096,828.6371428299999,717,1279.46,0.5896793007850647,0.06875,261,3.0532897,9.327212
1470464,1470464,5241.215035676956,0.0041718986,-0.003754956,828.4524102999999,718,1279.05,0.8629648387432098,0.0421875,272,3.066294,6.4095497
1472512,1472512,5248.743204116821,0.0039058249,-0.0028981653,817.8922029399998,719,1262.35,0.6232322752475739,0.04433594,268,3.0855389,18.114485
1474560,1474560,5256.364091157913,0.00476265,-0.0019558296,818.7439307399998,720,1262.35,0.6251714825630188,0.055126954,275,3.0931675,11.848658
1476608,1476608,5263.804078817368,0.0044070277,-0.0031756721,819.0248141699998,721,1262.35,0.6499699056148529,0.045800783,274,3.0917246,12.463179
1478656,1478656,5271.276529788971,0.0040368815,-0.00336738,823.5268683999999,722,1263.22,0.6153138875961304,0.04824219,277,3.1033297,17.704206
1480704,1480704,5278.651691675186,0.0039783083,-0.003191302,822.70899147,723,1263.22,0.5621201992034912,0.044970702,278,3.1077938,13.242872
1482752,1482752,5286.008092164993,0.0029549468,-0.0014787824,833.3888214700002,724,1278.59,0.5070776045322418,0.025537109,278,3.0968482,12.039742
1484800,1484800,5293.364575386047,0.0037380755,-0.0013266435,833.6471593899998,725,1278.59,0.7543022334575653,0.03857422,281,3.0884085,10.074797
1486848,1486848,5300.649587869644,0.0032707644,-0.0034581267,846.7237738800001,726,1297.33,0.6986977159976959,0.03745117,281,3.0827003,8.7152405
1488896,1488896,5307.935472011566,0.002982555,-0.004126367,847.20782786,727,1299.45,0.8710109740495682,0.028564453,283,3.079774,5.539892
1490944,1490944,5315.167057275772,0.0044557047,-0.005239743,860.3938262000001,728,1317.07,0.8020074516534805,0.053955078,298,3.0853117,9.134181
1492992,1492992,5322.022196531296,0.0037494986,-0.0020055212,868.6211213400001,729,1328.26,0.6010023951530457,0.038867187,281,3.0965874,11.333517
1495040,1495040,5329.302148342133,0.0037739195,-0.00383387,871.5365321300003,730,1333.17,0.7272537648677826,0.03676758,278,3.1028256,15.068219
1497088,1497088,5336.668138504028,0.0034614117,-0.0036955576,871.2575886300001,731,1333.17,0.669399231672287,0.038867187,276,3.0931325,8.399972
1499136,1499136,5344.067552804947,0.005527052,-0.0028387604,858.3973191499999,732,1317.29,0.6877916753292084,0.062304687,274,3.0860438,13.023219
1501184,1501184,5351.540462732315,0.0033167587,-0.0013529146,855.9367267199999,733,1314.54,0.5861306488513947,0.036132812,270,3.0843697,13.997043
1503232,1503232,5359.113974571228,0.00426533,-0.005524528,868.31295657,734,1331.52,0.6962441504001617,0.048339844,284,3.086594,9.426313
1505280,1505280,5366.307517290115,0.0048031393,-0.0026210393,867.7705394300001,735,1332.67,0.7864379584789276,0.05307617,280,3.0867567,11.850504
1507328,1507328,5373.603977203369,0.0050234785,-0.004742223,860.96832567,736,1324.0,0.9151945933699608,0.059765626,272,3.1000605,2.8495352
1509376,1509376,5381.108217954636,0.0035569617,-0.004216209,850.96223986,737,1312.91,0.624159425497055,0.040039062,284,3.119418,22.467451
1511424,1511424,5388.300988674164,0.0025349993,-0.001730925,854.44929157,738,1318.84,0.5718461275100708,0.02578125,275,3.1297066,12.052359
1513472,1513472,5395.724336862564,0.0038903113,-0.0030050462,866.5160412700002,739,1336.09,0.7102561593055725,0.043652344,276,3.1213238,8.603103
1515520,1515520,5403.137670755386,0.004586037,-0.008572127,830.188858,740,1278.22,0.7026142179965973,0.04399414,282,3.1076343,28.595907
1517568,1517568,5410.375701904297,0.004814689,-0.0037423342,830.0211924199998,741,1278.22,0.666579931974411,0.052441407,276,3.0950215,11.65027
1519616,1519616,5417.775591373444,0.0034412208,-0.0046131103,828.8746365399998,742,1275.33,0.8419715613126755,0.034179688,286,3.0697875,5.5810156
1521664,1521664,5424.930356502533,0.005082722,-0.002282152,829.5221184700001,743,1275.33,0.5682864785194397,0.06289063,273,3.064415,9.292261
1523712,1523712,5432.430454730988,0.0041210344,-0.0020543053,840.4174524,744,1292.83,0.52321857213974,0.04824219,270,3.0749297,10.633267
1525760,1525760,5440.0162987709045,0.0057106623,-0.0031543956,826.2824127799998,745,1272.97,0.5093778073787689,0.06689453,271,3.0751283,16.41529
1527808,1527808,5447.565177440643,0.0052486137,-0.0056826994,839.5664180199998,746,1293.31,0.7359949946403503,0.061572265,288,3.0756972,12.36975
1529856,1529856,5454.674863100052,0.0076106824,-0.005542684,851.8201880899998,747,1311.74,0.6930867731571198,0.08823242,284,3.0659814,9.417515
1531904,1531904,5461.8663585186005,0.0021209184,-0.00062594365,863.8025596599998,748,1329.52,0.5591079592704773,0.020654297,276,3.0620122,9.99379
1533952,1533952,5469.270971775055,0.0055226027,-0.008833138,850.2304002500001,749,1309.06,0.8425803482532501,0.06459961,286,3.0814047,8.872154
1536000,1536000,5476.42310500145,0.0026770898,-0.0048448667,835.2702869200001,750,1285.76,0.6501992046833038,0.02998047,286,3.105484,25.800806
1538048,1538048,5483.587520837784,0.004283486,-0.003285991,831.9830924800002,751,1279.94,0.8026136457920074,0.049853515,285,3.112576,18.05999
1540096,1540096,5490.761208295822,0.004570634,-0.00443215,842.3750640700001,752,1293.56,0.8778621256351471,0.055615235,276,3.1101017,4.8986535
1542144,1542144,5498.166476726532,0.0040250868,-0.003983002,841.6867069799998,753,1292.02,0.7263029217720032,0.051171876,283,3.1179483,13.361708
1544192,1544192,5505.39378786087,0.0058689443,-0.008293871,834.8348029399999,754,1283.31,0.943919014185667,0.05722656,273,3.125696,3.30885
1546240,1546240,5512.888644933701,0.00545831,-0.0036263838,844.3603225699999,755,1293.8,0.5221567451953888,0.058203124,288,3.1359506,12.691844
1548288,1548288,5519.982932329178,0.0038011428,-0.005254225,855.7617128099998,756,1312.43,0.7368813157081604,0.04560547,286,3.1356277,12.897923
1550336,1550336,5527.143590688705,0.0039665066,-0.0035249195,865.58849337,757,1326.19,0.6562532782554626,0.050439455,286,3.1335962,15.164114
1552384,1552384,5534.290652036667,0.0038420348,-0.0029353094,860.88326034,758,1326.19,0.8367312401533127,0.043017577,277,3.1309044,8.233614
1554432,1554432,5541.66136598587,0.0026968461,-0.0023216298,861.2200031599999,759,1326.19,0.7239803671836853,0.027832031,276,3.130447,10.884189
1556480,1556480,5549.071375846863,0.003738451,-0.0042299824,873.0156838999999,760,1343.51,0.6758902966976166,0.04536133,281,3.1284823,8.613745
1558528,1558528,5556.355838537216,0.002961712,-0.0033911024,858.9658368900001,761,1324.43,0.8136443644762039,0.03251953,288,3.1279845,19.057682
1560576,1560576,5563.461868047714,0.0035155255,-0.0036069702,846.0218410599998,762,1306.53,0.852359414100647,0.0390625,287,3.1298165,12.000636
1562624,1562624,5570.575147151947,0.0035346274,-0.0036425013,841.7922179199999,763,1306.53,0.7576874196529388,0.03852539,292,3.14183,7.454226
1564672,1564672,5577.587031364441,0.003256667,-0.0029205764,807.86708159,764,1261.35,0.9375223144888878,0.03491211,290,3.1477828,6.775492
1566720,1566720,5584.633478879929,0.0039125206,-0.001787868,820.0109868499999,765,1278.28,0.6645439565181732,0.047753908,290,3.1503985,11.166232
1568768,1568768,5591.690815925598,0.0032191318,-0.0038753846,819.43281825,766,1278.25,0.8127588778734207,0.034863282,284,3.1557033,12.621321
1570816,1570816,5598.896551132202,0.0033995337,-0.0047850837,831.14707691,767,1294.5,0.9048217311501503,0.03852539,288,3.1618135,7.9559326
1572864,1572864,5605.996451616287,0.0026523299,-0.0037052669,828.5146542699999,768,1295.52,0.5214796662330627,0.029101562,288,3.1696463,20.250126
1574912,1574912,5613.096596956253,0.0031716712,-0.0041800854,826.7074693299999,769,1293.08,0.8259426057338715,0.03178711,278,3.1755319,12.492365
1576960,1576960,5620.438007354736,0.007930796,-0.004747594,828.1857820700002,770,1296.61,0.6173912584781647,0.09238281,267,3.189082,15.8088255
1579008,1579008,5628.103990793228,0.0033319867,-0.0039787698,820.5354562699999,771,1285.06,0.8060271143913269,0.037841797,283,3.2045217,11.498339
1581056,1581056,5635.320594072342,0.0045875995,-0.0035466566,833.95650704,772,1303.66,0.7946172654628754,0.054492187,282,3.2073257,8.05319
1583104,1583104,5642.569167375565,0.0038562566,-0.002532009,834.15966445,773,1303.66,0.6938494741916656,0.04433594,273,3.2053897,10.074932
1585152,1585152,5650.063705444336,0.0060176807,-0.0051074154,847.9480937100001,774,1321.54,0.5758996903896332,0.07441406,278,3.1986394,12.463849
1587200,1587200,5657.410370349884,0.0047032004,-0.0066081537,837.6213818400001,775,1308.22,0.7250807285308838,0.05229492,282,3.1917465,15.089403
