n_updates,fps,explained_variance,approxkl,ep_reward_mean,policy_entropy,policy_loss,clipfrac,time_elapsed,serial_timesteps,ep_len_mean,total_timesteps,value_loss
388,412,0.0377727746963501,0.0040330426,2029.50843445,3.3164825,-0.0011592812,0.047753908,1797.990791797638,794624,2049.0,794624,19.76991
389,405,0.020239055156707764,0.0018455973,2029.2019086600003,3.3403277,-0.00022531475,0.015527343,1802.957141160965,796672,2049.0,796672,19.828747
390,391,-0.013317346572875977,0.0033577804,2029.026465,3.3583019,-0.0013704506,0.03564453,1808.0103676319122,798720,2049.0,798720,20.24694
391,425,0.01889592409133911,0.0026132814,2028.85279603,3.3730521,-0.0005740778,0.029199218,1813.2470979690552,800768,2049.0,800768,19.956707
392,414,0.0048833489418029785,0.005337982,2028.8399981799998,3.3718262,-0.002355195,0.06772461,1818.056381225586,802816,2049.0,802816,20.177786
393,411,-0.0019257068634033203,0.004931024,2028.8510858299999,3.3627994,-0.0029539173,0.060009766,1822.9973769187927,804864,2049.0,804864,20.28188
394,400,0.03303802013397217,0.0042238096,2028.73253044,3.3759487,-0.0020585647,0.04863281,1827.97513961792,806912,2049.0,806912,19.775187
395,395,0.011992156505584717,0.0028671843,2028.60987413,3.3843582,-0.0013978847,0.026611328,1833.0879890918732,808960,2049.0,808960,20.021255
396,390,0.008388042449951172,0.0030155794,2028.4989448399997,3.3807564,-0.00094506546,0.029541016,1838.26944231987,811008,2049.0,811008,20.120237
397,314,0.015213847160339355,0.0015975942,2028.3243115399996,3.3830543,-0.00022734996,0.012792969,1843.5178108215332,813056,2049.0,813056,19.7995
398,379,0.004165470600128174,0.0030041444,2028.1562582499996,3.3844228,-0.0009360245,0.030615235,1850.0302124023438,815104,2049.0,815104,20.01037
399,389,0.005904197692871094,0.0048232945,2027.9868135899999,3.380425,-0.002320251,0.061328124,1855.423018693924,817152,2049.0,817152,20.012623
400,408,0.014787137508392334,0.0036913075,2027.92001594,3.3832405,-0.0019131775,0.045410156,1860.676884174347,819200,2049.0,819200,20.033525
401,405,-0.014437675476074219,0.0038225814,2027.9444059399998,3.3889594,-0.0022421828,0.04511719,1865.6890699863434,821248,2049.0,821248,20.503147
402,288,-0.0075833797454833984,0.0020906145,2027.93127294,3.3982563,-0.00084821245,0.02055664,1870.736793756485,823296,2049.0,823296,20.39611
403,307,-0.0022395849227905273,0.0016694563,2027.9089266600004,3.3992057,-0.0005704808,0.0140625,1877.835703611374,825344,2049.0,825344,20.332266
404,270,-0.0018258094787597656,0.0024789893,2027.94342284,3.4183834,-0.0020662579,0.028808594,1884.5019993782043,827392,2049.0,827392,20.218922
405,299,-0.005916476249694824,0.0031800282,2027.96149198,3.436514,-0.0029854605,0.032666016,1892.0710473060608,829440,2049.0,829440,20.312876
406,297,-0.004871845245361328,0.0027780011,2027.9649401500003,3.4265594,-0.0015713638,0.019042969,1898.914892911911,831488,2049.0,831488,20.203949
407,322,0.0012462139129638672,0.0019578491,2028.0098257000002,3.4258754,0.00022667619,0.017285157,1905.7983839511871,833536,2049.0,833536,20.182446
408,379,-0.006989121437072754,0.004506128,2028.04026462,3.4392262,-0.0035502221,0.057373047,1912.1502034664154,835584,2049.0,835584,20.258152
409,371,0.003193497657775879,0.0052078785,2028.0205822599996,3.4502664,-0.0027067703,0.06113281,1917.5486240386963,837632,2049.0,837632,20.138294
410,359,-0.004159331321716309,0.0025946344,2028.0223509699997,3.4498458,-0.0015689356,0.02211914,1923.0577766895294,839680,2049.0,839680,20.167307
411,345,0.0006566643714904785,0.0022428227,2028.0368483799996,3.4581628,-0.00075451547,0.023144532,1928.7531628608704,841728,2049.0,841728,20.092983
412,361,0.003228306770324707,0.0047814767,2028.0651903199996,3.4731705,-0.002355463,0.059277344,1934.6858687400818,843776,2049.0,843776,20.044296
413,378,-0.005350351333618164,0.0029938712,2028.0435277699994,3.4879398,-0.0014495432,0.028027344,1940.345718383789,845824,2049.0,845824,20.032393
414,343,-0.01271367073059082,0.0040689935,2027.9374704499999,3.492221,-0.002498486,0.05029297,1945.763971567154,847872,2049.0,847872,19.94349
415,344,0.0032483935356140137,0.0015304658,2027.8402133299999,3.4982014,-0.00012535372,0.011035156,1951.734118461609,849920,2049.0,849920,19.886593
416,340,-0.002259373664855957,0.0034381263,2027.73664401,3.4920838,-0.0020751145,0.034765624,1957.6803848743439,851968,2049.0,851968,19.904388
417,390,-0.005054116249084473,0.0026914892,2027.6823753400001,3.482458,-0.0009037654,0.02709961,1963.7007501125336,854016,2049.0,854016,19.935822
418,384,0.004967927932739258,0.0032621187,2027.6700837199999,3.4805214,-0.0014034113,0.032568358,1968.9463155269623,856064,2049.0,856064,19.874464
419,401,0.013466477394104004,0.0045754346,2027.7067159699998,3.4869678,-0.0019271176,0.055517577,1974.2798881530762,858112,2049.0,858112,19.887451
420,392,-0.0005103349685668945,0.0037442867,2027.7691937399995,3.4945316,-0.0018694487,0.044970702,1979.3768420219421,860160,2049.0,860160,20.054844
421,399,0.012094676494598389,0.0021627056,2027.9504167499995,3.5015106,-0.0007900034,0.019628907,1984.5972735881805,862208,2049.0,862208,19.939342
422,415,0.005168497562408447,0.0024869132,2028.1626659099995,3.515,0.00012551247,0.022705078,1989.7291927337646,864256,2049.0,864256,19.701488
423,397,0.026747584342956543,0.0019622194,2028.3863558599999,3.5162594,-0.0011006073,0.014111328,1994.660875082016,866304,2049.0,866304,19.62948
424,377,0.04462122917175293,0.0030908135,2028.5543487500001,3.5139012,-0.0005079333,0.02758789,1999.8144371509552,868352,2049.0,868352,19.372042
425,408,-0.012362003326416016,0.0038550445,2028.5744283400002,3.5230021,-0.0012932676,0.043798827,2005.2459490299225,870400,2049.0,870400,20.31783
426,403,-0.007562756538391113,0.0021685,2028.5440002499997,3.539661,-0.00064634427,0.017626952,2010.2642185688019,872448,2049.0,872448,20.255459
427,419,-0.0010342597961425781,0.0036267396,2028.4734194300001,3.5431945,-0.00043019635,0.039013673,2015.3383522033691,874496,2049.0,874496,20.141548
428,390,-0.0014907121658325195,0.003782784,2028.5451744999996,3.5514812,-0.0024547619,0.03959961,2020.2255654335022,876544,2049.0,876544,20.111498
429,407,0.004964292049407959,0.0027540503,2028.59790452,3.5507684,-0.00020561957,0.027392577,2025.473063468933,878592,2049.0,878592,20.030424
430,378,0.04113292694091797,0.0043231295,2028.53190171,3.5585525,-0.0032726794,0.047070313,2030.4997301101685,880640,2049.0,880640,19.430906
431,378,-0.003035902976989746,0.006906148,2028.4457350599998,3.5643196,-0.0034235953,0.08852539,2035.9095084667206,882688,2049.0,882688,20.175394
432,386,-0.002085566520690918,0.0028589682,2028.56069927,3.5654495,-0.0018402704,0.026708985,2041.3249905109406,884736,2049.0,884736,20.169735
433,408,-0.005780935287475586,0.003931404,2028.6136790200003,3.5644364,-0.00072034035,0.04511719,2046.6179513931274,886784,2049.0,886784,20.10506
434,432,-0.0015919208526611328,0.00326484,2028.66053905,3.5596995,-0.0013259924,0.031347655,2051.6319859027863,888832,2049.0,888832,20.095213
435,368,-0.003045201301574707,0.0031014613,2028.71386545,3.5579803,-0.0014610394,0.034570314,2056.3678233623505,890880,2049.0,890880,20.067934
436,376,-0.001133561134338379,0.0013078657,2028.8027876400001,3.561687,-1.154854e-05,0.00834961,2061.924787044525,892928,2049.0,892928,19.98063
437,409,-0.0023151636123657227,0.0047980607,2028.8596434800002,3.5715337,-0.0011300251,0.058740236,2067.364915370941,894976,2049.0,894976,19.911829
438,378,0.0003744363784790039,0.0030066967,2028.96540744,3.5829823,-0.0014405106,0.032714844,2072.361699104309,897024,2049.0,897024,19.804592
439,434,0.014928579330444336,0.0029431481,2029.0095060899998,3.5866446,-0.00023560351,0.03017578,2077.776148080826,899072,2049.0,899072,19.640757
440,362,-0.014806509017944336,0.0021556013,2029.05865901,3.5859687,-0.00025735964,0.019238282,2082.49520277977,901120,2049.0,901120,20.126228
441,325,-0.006138205528259277,0.0048749438,2029.2402764699998,3.574155,-0.0015530882,0.06289063,2088.14537024498,903168,2049.0,903168,19.96741
442,325,0.003253757953643799,0.0040508728,2029.4820906999998,3.5752845,-0.0021874749,0.046777345,2094.4339394569397,905216,2049.0,905216,19.82084
443,307,0.010887503623962402,0.0029625422,2029.9118629099999,3.588744,-0.001847499,0.027050782,2100.7193009853363,907264,2049.0,907264,19.827534
444,319,-0.007500052452087402,0.0038087629,2030.4891143299997,3.5849743,-0.0009121696,0.04145508,2107.3893949985504,909312,2049.0,909312,20.002262
445,362,-0.0015909671783447266,0.0031127767,2030.77843481,3.5881424,-0.0017609682,0.026464844,2113.8083035945892,911360,2049.0,911360,19.939795
446,371,-0.0011986494064331055,0.0036004845,2031.00129754,3.590337,-0.00036708405,0.035253905,2119.4646320343018,913408,2049.0,913408,19.873344
447,404,-0.0021392107009887695,0.0040504127,2031.06323447,3.5941048,-0.002260162,0.048876952,2124.9778859615326,915456,2049.0,915456,20.006609
448,394,0.007027089595794678,0.0032232585,2031.06700386,3.5977821,-0.001310386,0.03642578,2130.0469913482666,917504,2049.0,917504,19.809137
449,420,0.046528756618499756,0.004091609,2031.2513710300004,3.602258,-0.0024096689,0.04433594,2135.245365381241,919552,2049.0,919552,19.223288
450,320,-0.0023363828659057617,0.0015122332,2031.4212220400002,3.5993385,-0.00053197105,0.01015625,2140.1125915050507,921600,2049.0,921600,19.959465
451,411,-0.00023102760314941406,0.0062788664,2031.71566228,3.6062684,-0.0042061065,0.08876953,2146.4994537830353,923648,2049.0,923648,19.912334
452,364,-0.00653684139251709,0.002851465,2031.9721649599999,3.6038163,-0.0014616522,0.029785156,2151.4757640361786,925696,2049.0,925696,19.973003
453,339,-0.010704278945922852,0.0026187988,2032.154614,3.6051269,-0.0011448509,0.026513672,2157.0888862609863,927744,2049.0,927744,20.050255
454,449,0.003041565418243408,0.0011548449,2032.3493274599998,3.6185899,-0.00039247313,0.007373047,2163.1221783161163,929792,2049.0,929792,19.918606
455,469,0.007352709770202637,0.005077679,2032.5643417399997,3.6210117,-0.003639279,0.0647461,2167.6807384490967,931840,2049.0,931840,19.900394
456,462,-0.0028406381607055664,0.004578451,2032.83661665,3.624347,-0.0015119798,0.054248046,2172.041865348816,933888,2049.0,933888,20.137234
457,451,-0.0017150640487670898,0.0025738406,2033.0923342499998,3.6210895,-0.0012216475,0.021289062,2176.4739212989807,935936,2049.0,935936,20.029215
458,456,0.011052846908569336,0.0011744581,2033.25598008,3.61524,-0.00021869116,0.004833984,2181.0126099586487,937984,2049.0,937984,19.861546
459,455,0.018822073936462402,0.0022816784,2033.407236,3.6283097,-0.0004124512,0.023144532,2185.501085281372,940032,2049.0,940032,19.841297
460,446,0.0339277982711792,0.0040422836,2033.56508476,3.6463199,-0.0021478045,0.047705077,2189.9930696487427,942080,2049.0,942080,19.708176
461,461,-0.0075751543045043945,0.0038456055,2033.5315864099996,3.6363792,-0.0011700594,0.04482422,2194.5779480934143,944128,2049.0,944128,20.061726
462,374,0.0019617676734924316,0.0026825543,2033.4699734800001,3.617234,-0.00065167964,0.020751953,2199.0139076709747,946176,2049.0,946176,20.015467
463,437,0.010442972183227539,0.0029377094,2033.4647162299998,3.6105266,-0.0006377429,0.031054687,2204.487545490265,948224,2049.0,948224,19.95833
464,401,-0.005367279052734375,0.001942854,2033.59901705,3.6074433,-0.00032132532,0.013330078,2209.165945291519,950272,2049.0,950272,20.176147
465,359,-0.0027513504028320312,0.0057724016,2033.8689870699998,3.6057563,-0.003040599,0.07490234,2214.2629992961884,952320,2049.0,952320,20.164444
466,389,-0.0008240938186645508,0.003342507,2034.0688801999997,3.6136372,-0.0022672643,0.032324217,2219.9592390060425,954368,2049.0,954368,20.054296
467,449,-0.006228804588317871,0.0027447827,2034.2775142799999,3.619223,-0.0014259522,0.025439452,2225.2163650989532,956416,2049.0,956416,20.105186
468,388,0.007287442684173584,0.0024877074,2034.4456205399997,3.6239858,-0.0012537668,0.025488282,2229.7731885910034,958464,2049.0,958464,19.905226
469,397,0.002790093421936035,0.0053240154,2034.6478621999997,3.62828,-0.003860352,0.06899414,2235.0438363552094,960512,2049.0,960512,20.00419
470,356,-0.006783127784729004,0.0029308987,2034.71015227,3.6333013,-8.5301195e-05,0.038232423,2240.194185256958,962560,2049.0,962560,20.220304
471,403,0.0038776397705078125,0.0016197811,2034.6597260700003,3.6444714,-0.0006873852,0.0146484375,2245.9333910942078,964608,2049.0,964608,20.11283
472,389,0.018830478191375732,0.0030827338,2034.55611682,3.6512032,0.0003134418,0.030908203,2251.013740539551,966656,2049.0,966656,19.95094
473,409,0.01469045877456665,0.004821179,2034.4812904300002,3.6637902,-0.0036970875,0.057421874,2256.276446580887,968704,2049.0,968704,19.88999
474,423,0.01724022626876831,0.002981413,2034.56128073,3.6799693,-0.00071473315,0.028759766,2261.282786846161,970752,2049.0,970752,19.980625
475,473,0.0009934306144714355,0.0018035602,2034.5907941500002,3.687212,-0.0011788039,0.016259765,2266.1192922592163,972800,2049.0,972800,20.215233
476,467,-0.003894805908203125,0.0035616388,2034.5615935300002,3.687619,-0.0016435746,0.041064452,2270.44930434227,974848,2049.0,974848,20.192116
477,373,-0.007379055023193359,0.0017974416,2034.54563035,3.6817722,-0.00021842914,0.013378906,2274.827018260956,976896,2049.0,976896,20.214386
478,447,0.0027114152908325195,0.001912012,2034.53703803,3.680123,-4.235002e-05,0.016113281,2280.313350200653,978944,2049.0,978944,20.107168
479,436,0.00864100456237793,0.0015704852,2034.63363073,3.6917272,-0.0010177697,0.017089844,2284.8917038440704,980992,2049.0,980992,20.020779
480,392,0.05232357978820801,0.002578095,2034.6381834000003,3.71362,-0.0027759948,0.026220703,2289.5796086788177,983040,2049.0,983040,19.385818
481,453,0.01099240779876709,0.0018655814,2034.6715883900001,3.7225132,-0.0005054134,0.019726563,2294.800265312195,985088,2049.0,985088,19.984114
482,434,-0.01029515266418457,0.0015021078,2034.6285078300002,3.7370515,-0.000596583,0.014257813,2299.319373846054,987136,2049.0,987136,20.247692
483,417,-0.006392955780029297,0.00097108836,2034.53608112,3.7584069,-0.0010288411,0.006201172,2304.0372281074524,989184,2049.0,989184,20.203228
484,365,-0.006220698356628418,0.0011607453,2034.4803588599998,3.7694943,0.000111994064,0.0065429686,2308.9401676654816,991232,2049.0,991232,20.167332
485,439,-0.005243420600891113,0.00575398,2034.42483358,3.7717824,-0.0019552712,0.07607422,2314.549579143524,993280,2049.0,993280,20.159946
486,439,-0.0005804300308227539,0.003929992,2034.4674818300002,3.7680168,-0.002618211,0.04272461,2319.2089314460754,995328,2049.0,995328,20.108143
487,392,-0.0022345781326293945,0.0026651172,2034.65957499,3.775395,-0.0010559683,0.027734375,2323.866333961487,997376,2049.0,997376,20.160213
488,462,-7.319450378417969e-05,0.0020698484,2034.8698805000001,3.7820847,-0.00057133264,0.017480468,2329.0871584415436,999424,2049.0,999424,20.110016
