clipfrac,value_loss,fps,time_elapsed,approxkl,policy_loss,serial_timesteps,policy_entropy,total_timesteps,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.01328125,20.2265,333,196.45177292823792,0.0015432278,-0.0007052004,77824,5.6625724,77824,38,0.8278108537197113,1035.9551739523808,1231.4444444444443
0.025927734,20.018982,393,202.58921885490417,0.0025264826,-0.0031295612,79872,5.661155,79872,39,0.840113952755928,1048.7690124062499,1244.21875
0.032421876,21.097013,411,207.78838562965393,0.0027641966,-0.0028542497,81920,5.660723,81920,40,0.7788551449775696,1059.9234405076922,1256.6
0.053857423,19.437712,378,212.77058482170105,0.0044807135,-0.003472114,83968,5.664434,83968,41,0.8108768314123154,1073.0502667878786,1268.6060606060605
0.015136719,35.895706,380,218.1833417415619,0.0014132784,-0.0022715146,86016,5.6784844,86016,42,0.8792653977870941,1007.6058654507038,1199.7323943661972
0.034960937,29.465054,356,223.56002068519592,0.0032268115,-0.0042564156,88064,5.7046824,88064,43,0.9148229882121086,984.2147670266667,1173.3866666666668
0.011425781,20.326248,388,229.30129718780518,0.0013615909,-0.00024701882,90112,5.7122526,90112,44,0.8067465573549271,995.860771131579,1184.907894736842
0.019873047,13.699572,387,234.5668444633484,0.0019133991,-0.0028839584,92160,5.716611,92160,45,0.9394903518259525,974.8663051025642,1163.6410256410256
0.009521484,40.00422,391,239.8539538383484,0.0012277962,-0.0020847432,94208,5.723138,94208,46,0.8693190068006516,946.0615113493976,1132.3614457831325
0.057421874,19.986755,379,245.08402681350708,0.004389206,-0.0021329732,96256,5.717414,96256,47,0.8181276172399521,957.296677702381,1143.2738095238096
0.014208985,5.7667036,387,250.4836299419403,0.0013709102,-0.0025438436,98304,5.7313623,98304,48,0.9622043706476688,948.0951995529413,1134.0
0.025146484,24.005322,378,255.76464223861694,0.0024024171,-0.004138757,100352,5.7337027,100352,49,0.8748868256807327,948.849888229885,1134.183908045977
0.04550781,20.5965,391,261.172776222229,0.0040206155,-0.0038594157,102400,5.7224884,102400,50,0.8454035371541977,959.2832866249998,1144.5795454545455
0.025585938,20.064137,384,266.4077022075653,0.0026519885,-0.0018990278,104448,5.7092595,104448,51,0.7999536991119385,968.5990760786516,1154.741573033708
0.027783204,21.743639,388,271.73489594459534,0.002764491,-0.0041284105,106496,5.6990457,106496,52,0.9040736258029938,970.628014967033,1156.6813186813188
0.028173828,28.643494,389,277.00245809555054,0.002804048,-0.00430611,108544,5.690707,108544,53,0.8589173853397369,971.298885827957,1156.6881720430108
0.028125,32.864235,386,282.25653743743896,0.0026620463,-0.00472719,110592,5.692901,110592,54,0.873178243637085,964.1808833229167,1149.0104166666667
0.027832031,20.045065,388,287.5491499900818,0.0030490556,-0.0018338084,112640,5.705838,112640,55,0.8087438195943832,973.6209567525774,1158.2886597938145
0.058447264,25.00621,384,292.8255696296692,0.0051471377,-0.0069515137,114688,5.715423,114688,56,0.8637414574623108,973.4114488989901,1157.878787878788
0.018701172,20.318634,383,298.1549346446991,0.0019601674,-0.0020797825,116736,5.728656,116736,57,0.8271380811929703,981.9189532200003,1166.79
0.05234375,20.244081,359,303.4931466579437,0.003986577,-0.0021825763,118784,5.7469697,118784,58,0.7965922057628632,982.2204009400002,1166.79
0.027050782,7.365906,391,309.1885142326355,0.0024650418,-0.0027336203,120832,5.7501507,120832,59,0.9432833790779114,982.1428617000003,1166.42
0.02216797,20.223202,388,314.41977620124817,0.0023687775,-0.0014117172,122880,5.7524934,122880,60,0.7885126620531082,999.0694925100001,1182.17
