fps,approxkl,serial_timesteps,policy_loss,value_loss,clipfrac,total_timesteps,n_updates,time_elapsed,policy_entropy,explained_variance,ep_reward_mean,ep_len_mean
413,0.0010457867,1161216,6.233354e-06,19.753439,0.011230469,1161216,567,2801.919219493866,8.026598,-0.001118779182434082,1793.2410991300003,1805.64
408,0.0016874438,1163264,-0.0009861223,19.73122,0.020654297,1163264,568,2806.86754322052,8.031942,-0.006344437599182129,1793.2112326699998,1805.64
422,0.0028971555,1165312,-0.0018162439,19.699429,0.03466797,1165312,569,2811.8824293613434,8.042898,-0.0036875009536743164,1793.1946750600002,1805.64
434,0.0018699744,1167360,-0.00034587347,19.604221,0.01850586,1167360,570,2816.7304213047028,8.04098,0.0019407272338867188,1793.12244461,1805.64
430,0.0020456088,1169408,-3.6658166e-05,19.815472,0.02084961,1169408,571,2821.4459669589996,8.022923,-0.001357436180114746,1793.2036542699998,1805.64
403,0.0017727667,1171456,-0.0005537562,19.68426,0.016992187,1171456,572,2826.208128929138,8.014969,0.0009594559669494629,1793.1813465499997,1805.64
418,0.0010043666,1173504,-0.00040285205,19.806072,0.008105469,1173504,573,2831.281107902527,8.016175,-0.014252901077270508,1793.1520185799998,1805.64
416,0.00086295966,1175552,-0.0004304781,19.80157,0.0060058595,1175552,574,2836.1783182621,8.01708,0.0033754706382751465,1793.18347086,1805.64
402,0.0017611366,1177600,-0.0007210031,19.768269,0.017138671,1177600,575,2841.0931057929993,8.01333,0.0011327862739562988,1793.1333715899998,1805.64
393,0.002844402,1179648,-0.0011339558,19.826626,0.03300781,1179648,576,2846.183316230774,8.011651,-0.005624532699584961,1793.0796514599997,1805.64
410,0.001118636,1181696,-0.0013148353,23.668343,0.009521484,1181696,577,2851.386761188507,8.000741,0.8124689906835556,1799.1625274599999,1812.05
413,0.0032062188,1183744,-0.0025886018,19.757084,0.03852539,1183744,578,2856.3802738189697,7.9955993,-0.0001360177993774414,1799.24791394,1812.05
427,0.002828851,1185792,-0.0009993853,19.644659,0.035498045,1185792,579,2861.3354108333588,7.998899,0.001983821392059326,1799.21976472,1812.05
406,0.0034891225,1187840,-0.0019091986,19.495779,0.0418457,1187840,580,2866.1321794986725,7.992774,0.008149862289428711,1799.2470473900003,1812.05
401,0.0019889849,1189888,-0.0008487573,19.59856,0.024267578,1189888,581,2871.167023420334,7.9769506,0.00987100601196289,1819.3910105400003,1832.25
425,0.0009781497,1191936,-0.00034586713,19.490128,0.011132812,1191936,582,2876.264092206955,7.966962,0.017948448657989502,1839.3912204700005,1852.41
411,0.0029446017,1193984,-0.0015682181,20.09281,0.036474608,1193984,583,2881.0739583969116,7.974763,-0.03466641902923584,1839.4228415400005,1852.41
420,0.0011109049,1196032,-0.0016945166,16.72325,0.009765625,1196032,584,2886.0510272979736,7.9888353,0.6080691516399384,1825.57726921,1838.59
417,0.0006051102,1198080,-0.00027373963,24.667791,0.002001953,1198080,585,2890.927161693573,7.983364,0.6373247504234314,1805.4893047799999,1818.4
407,0.0012906101,1200128,0.0004578339,19.984604,0.015478516,1200128,586,2895.829011440277,7.978942,-0.0012602806091308594,1825.5858213299998,1838.54
414,0.0006831451,1202176,-0.00014425002,19.854557,0.0056152344,1202176,587,2900.8500804901123,7.9855065,0.0014396309852600098,1825.6061244199998,1838.54
427,0.00042219716,1204224,-0.00011908077,19.86548,0.0029296875,1204224,588,2905.797311782837,7.9949636,-0.011165499687194824,1825.6819160799998,1838.54
404,0.0009787653,1206272,-0.0006882955,25.781895,0.009570313,1206272,589,2910.5861530303955,8.009962,0.8600414991378784,1792.61422334,1805.51
388,0.0015593793,1208320,-0.0006268531,19.753895,0.017431641,1208320,590,2915.649462223053,8.021461,0.0032674074172973633,1792.62121921,1805.51
408,0.00060890627,1210368,-0.0011082214,19.967106,0.0060058595,1210368,591,2920.925512075424,8.013391,-0.009367108345031738,1792.5998853899998,1805.51
408,0.0012694707,1212416,-0.0010749147,19.763342,0.014111328,1212416,592,2925.9370551109314,8.010419,0.011421799659729004,1792.63286349,1805.51
420,0.0036134373,1214464,-0.0025305806,19.9394,0.040722657,1214464,593,2930.9466054439545,8.012482,0.004804372787475586,1792.6605212700001,1805.51
413,0.0049530333,1216512,-0.002437555,20.01247,0.06547852,1216512,594,2935.813585281372,8.013459,-0.0007239580154418945,1792.82796873,1805.51
401,0.0012500539,1218560,-0.00032462197,23.849293,0.013232422,1218560,595,2940.76442527771,8.011788,0.6690889298915863,1772.7596014100004,1785.35
428,0.0008607864,1220608,-0.0006264116,6.41943,0.006787109,1220608,596,2945.8595356941223,7.9940567,0.8694692701101303,1792.8749809,1805.57
401,0.0015862919,1222656,-0.001077502,23.590748,0.016748047,1222656,597,2950.643264770508,7.9767776,0.6746867895126343,1772.84752117,1785.41
410,0.001321524,1224704,-0.0005771994,20.101511,0.012109375,1224704,598,2955.7503435611725,7.9582114,-0.0028319358825683594,1772.8721764999998,1785.41
396,0.0026541548,1226752,-0.00013498578,20.0388,0.030322265,1226752,599,2960.7439720630646,7.9392724,-8.499622344970703e-05,1772.88854965,1785.41
417,0.004197498,1228800,-0.0011356019,19.90987,0.053808592,1228800,600,2965.9132554531097,7.930153,0.0032786130905151367,1772.9342835900002,1785.41
400,0.0010736495,1230848,0.0009583014,19.935787,0.0073242188,1230848,601,2970.8197271823883,7.917833,-0.001090407371520996,1772.94609192,1785.41
406,0.0024499814,1232896,-0.0013656621,19.834784,0.028173828,1232896,602,2975.9344141483307,7.9182906,0.002970397472381592,1772.97270639,1785.41
402,0.0025792422,1234944,-0.0009595629,19.9737,0.03330078,1234944,603,2980.9692044258118,7.925035,-0.007738709449768066,1772.96391811,1785.41
429,0.0010880472,1236992,-0.0002702095,19.846746,0.008447265,1236992,604,2986.063444852829,7.9176865,0.0009161233901977539,1772.95049221,1785.41
439,0.0008268066,1239040,-0.0013255248,39.35807,0.0037109375,1239040,605,2990.831045627594,7.9071183,0.8416364789009094,1748.8647367599997,1762.51
403,0.004453776,1241088,-0.0012706642,19.862572,0.059814453,1241088,606,2995.489653110504,7.901062,0.0033136606216430664,1748.90450274,1762.51
400,0.0034276494,1243136,-0.00080187374,19.933764,0.04638672,1243136,607,3000.5600543022156,7.9020233,0.003764331340789795,1748.9306094099998,1762.51
426,0.003498687,1245184,-0.0015377125,20.104002,0.03793945,1245184,608,3005.6686446666718,7.90085,-0.011155247688293457,1748.8847411399997,1762.51
414,0.0011214282,1247232,-0.00026615075,23.299501,0.010693359,1247232,609,3010.4705624580383,7.8954782,0.29917556047439575,1748.9142064599998,1762.51
423,0.0038083817,1249280,-0.0014698922,0.16731346,0.048828125,1249280,610,3015.4155802726746,7.8854914,0.9981651238631457,1736.3979506799997,1750.21
417,0.0014571757,1251328,-0.0003466923,20.028835,0.0140625,1251328,611,3020.251927137375,7.8797865,0.002779364585876465,1739.0890080899999,1751.86
400,0.0020207232,1253376,-0.00034826988,20.077305,0.019091796,1253376,612,3025.1529047489166,7.8739486,-0.007180571556091309,1739.1018574199998,1751.86
410,0.0016992614,1255424,-0.00016135216,20.002337,0.016796876,1255424,613,3030.2610247135162,7.8713636,-0.00034737586975097656,1739.1520945,1751.86
441,0.0012690444,1257472,-0.00059123256,23.714567,0.011376953,1257472,614,3035.24799656868,7.8739634,0.7928113788366318,1727.03060554,1739.65
424,0.0035124398,1259520,-0.0014568742,20.023214,0.03930664,1259520,615,3039.887484073639,7.8696833,-0.0004538297653198242,1747.1212729099998,1759.84
404,0.0058127036,1261568,-0.0019746933,22.392185,0.08359375,1261568,616,3044.7184748649597,7.8777413,0.707754522562027,1747.3158207499998,1759.89
436,0.0032894306,1263616,0.000167279,20.0107,0.04018555,1263616,617,3049.7857649326324,7.880319,-0.005825161933898926,1747.3422451399997,1759.89
411,0.0041870894,1265664,-0.0016750548,22.708704,0.05703125,1265664,618,3054.474815607071,7.879071,0.6589340567588806,1727.25617634,1739.68
415,0.002153399,1267712,-0.0011067453,31.909653,0.025244141,1267712,619,3059.4529886245728,7.8727355,0.686598151922226,1737.5865925899998,1749.9
414,0.004017615,1269760,-0.00035749245,19.872648,0.053808592,1269760,620,3064.383453130722,7.87455,-0.0022443532943725586,1737.6107688399995,1749.9
404,0.002466397,1271808,-0.0014457091,19.85065,0.03017578,1271808,621,3069.324539899826,7.887233,-0.0022780895233154297,1737.6475191899997,1749.9
435,0.0015689125,1273856,-0.00059079623,24.101137,0.01689453,1273856,622,3074.3915379047394,7.8935494,0.7714723199605942,1743.31158815,1755.67
423,0.0013583382,1275904,0.00022740565,19.785646,0.011962891,1275904,623,3079.0979821681976,7.8963995,-0.003294706344604492,1746.0428949,1758.09
438,0.0021573289,1277952,-0.000896888,19.727612,0.0203125,1277952,624,3083.931262254715,7.886159,-0.003001689910888672,1766.06100554,1778.21
418,0.0029575687,1280000,-0.00087874586,19.631239,0.034375,1280000,625,3088.601324081421,7.8860216,-0.001306295394897461,1766.0681715399999,1778.21
429,0.0012622993,1282048,9.436414e-05,19.607729,0.012011719,1282048,626,3093.495186328888,7.896782,-0.00035643577575683594,1766.08385452,1778.21
426,0.001971107,1284096,-0.0013945388,19.520899,0.023828125,1284096,627,3098.2676537036896,7.9059515,0.0014972090721130371,1775.04085004,1786.99
419,0.00151489,1286144,-0.0009181519,18.853367,0.016162109,1286144,628,3103.073366880417,7.914009,0.0629768967628479,1775.09832453,1786.99
413,0.0014788456,1288192,-0.00013962798,19.678738,0.010791016,1288192,629,3107.957460641861,7.9116373,0.0031615495681762695,1775.1153729699997,1786.99
418,0.001662399,1290240,-0.000597793,19.757229,0.017041016,1290240,630,3112.9140832424164,7.911973,-0.00727236270904541,1775.1008821899998,1786.99
412,0.0035695944,1292288,-0.0011935994,19.748213,0.04741211,1292288,631,3117.8120369911194,7.9115076,0.00024360418319702148,1775.1472211799999,1786.99
406,0.0028834636,1294336,-0.0014416279,20.901157,0.03125,1294336,632,3122.7828085422516,7.8976846,0.06099826097488403,1775.19251613,1786.99
412,0.0009340447,1296384,2.3256056e-05,19.808743,0.006640625,1296384,633,3127.823364496231,7.886191,-0.0028405189514160156,1775.17326059,1786.99
415,0.0020771963,1298432,-0.0012176579,19.719898,0.022753906,1298432,634,3132.7932167053223,7.890465,0.004477381706237793,1775.2590099200002,1786.99
414,0.0018259201,1300480,-0.0020137706,19.801292,0.019921875,1300480,635,3137.7188091278076,7.892189,-0.01334083080291748,1775.28775387,1786.99
427,0.0027758165,1302528,-0.00029749845,19.547678,0.034277342,1302528,636,3142.6638967990875,7.893706,0.009871602058410645,1775.35328257,1786.99
422,0.00089312077,1304576,-0.00026934233,19.86879,0.0076660155,1304576,637,3147.4537053108215,7.8850007,-4.1484832763671875e-05,1775.3762724199999,1786.99
408,0.0014051071,1306624,-0.0004303897,19.711594,0.013964844,1306624,638,3152.2997357845306,7.8775535,0.010507643222808838,1775.3857377100003,1786.99
398,0.0027980004,1308672,-0.0011087188,19.90334,0.03305664,1308672,639,3157.318591117859,7.865186,-0.0037474632263183594,1775.40776638,1786.99
404,0.0027261272,1310720,-0.00011486977,19.748737,0.033837892,1310720,640,3162.461327791214,7.861139,0.004338085651397705,1775.40237387,1786.99
402,0.0011022644,1312768,-0.0006945003,19.723919,0.010644531,1312768,641,3167.525583267212,7.865073,0.011549770832061768,1775.4222431899998,1786.99
425,0.0023614562,1314816,0.00015591606,19.802448,0.029833984,1314816,642,3172.611583709717,7.875329,0.006041884422302246,1775.4520880800003,1786.99
433,0.0007116726,1316864,-0.00081961695,19.930092,0.0044921874,1316864,643,3177.428144454956,7.867671,-0.00474393367767334,1775.5534351300003,1786.99
412,0.0018087762,1318912,-0.00017851857,19.888226,0.01796875,1318912,644,3182.1552584171295,7.8561835,-0.005237579345703125,1775.6176835700003,1786.99
421,0.0015646557,1320960,-8.5378335e-05,19.581186,0.014746094,1320960,645,3187.122695207596,7.853727,0.012257158756256104,1775.6331008400002,1786.99
411,0.0016362943,1323008,-0.00031261114,19.84068,0.01689453,1323008,646,3191.977777481079,7.850526,-0.0009851455688476562,1775.6406061200005,1786.99
419,0.0015225362,1325056,0.00052480644,19.850426,0.012939453,1325056,647,3196.9612004756927,7.844354,-0.000510096549987793,1775.73391665,1786.99
413,0.0022973197,1327104,-0.0011535533,19.786325,0.028320312,1327104,648,3201.839946746826,7.8449225,0.003283560276031494,1775.76749777,1786.99
409,0.0011399976,1329152,-0.0006728881,22.837572,0.009228515,1329152,649,3206.7965364456177,7.8522964,0.6665144264698029,1755.63826901,1766.8
397,0.0016377969,1331200,-7.5891396e-05,19.746202,0.016259765,1331200,650,3211.7963230609894,7.8575907,0.0036262869834899902,1760.9547070899998,1771.58
391,0.0018225403,1333248,-0.0010399378,19.776543,0.02060547,1333248,651,3216.950763463974,7.863566,-0.006067633628845215,1760.9867539199997,1771.58
409,0.0023422018,1335296,-0.00094875565,22.70114,0.024023438,1335296,652,3222.1823449134827,7.8647285,0.6581205725669861,1761.0265909600002,1771.51
415,0.00558525,1337344,-0.0014373355,19.603424,0.07094727,1337344,653,3227.1800615787506,7.8598228,-4.863739013671875e-05,1775.34713875,1785.4
423,0.0024867752,1339392,-0.0006341994,19.464746,0.025195312,1339392,654,3232.105392932892,7.864937,0.007434844970703125,1775.3917150800003,1785.4
410,0.0023707496,1341440,-0.0012447532,19.548199,0.025830079,1341440,655,3236.9451365470886,7.873037,-0.005203127861022949,1775.47108335,1785.4
421,0.0013561345,1343488,-0.00013771094,19.54115,0.014160156,1343488,656,3241.9341654777527,7.886378,0.0034810304641723633,1775.4970624099997,1785.4
424,0.0025072962,1345536,-0.0011928141,19.73042,0.030664062,1345536,657,3246.796579360962,7.890036,-0.02072429656982422,1775.6011731899998,1785.4
406,0.0029229932,1347584,-0.0016341038,19.526081,0.034423828,1347584,658,3251.6204993724823,7.90071,0.005432784557342529,1775.6182211799999,1785.4
444,0.00087315094,1349632,1.026364e-05,19.74812,0.005566406,1349632,659,3256.6561834812164,7.8981385,-0.0018496513366699219,1775.6449441800003,1785.4
428,0.0029879292,1351680,-0.0013275438,19.485126,0.034082033,1351680,660,3261.2653415203094,7.902772,0.014897525310516357,1775.68591352,1785.4
408,0.0015683947,1353728,-0.0008752473,19.73158,0.01640625,1353728,661,3266.0438714027405,7.903901,0.006491720676422119,1775.72368203,1785.4
405,0.00037124509,1355776,-0.00028130025,19.854486,0.0019042969,1355776,662,3271.0553181171417,7.909978,-0.011014580726623535,1775.7703736300004,1785.4
385,0.0023056243,1357824,-0.0021448962,9.082123,0.022949219,1357824,663,3276.1061367988586,7.9098487,0.7445528209209442,1775.75232302,1785.4
403,0.0021791388,1359872,-0.0010721628,23.179234,0.025585938,1359872,664,3281.4224371910095,7.8965225,0.6905118227005005,1769.6535218400002,1779.01
407,0.0026265136,1361920,-0.0016145778,19.565754,0.03413086,1361920,665,3286.5026001930237,7.908592,0.014359235763549805,1769.5821800200001,1779.01
425,0.0039091734,1363968,-0.0018546751,19.881004,0.051220704,1363968,666,3291.5311739444733,7.918803,0.0008846521377563477,1769.57329176,1779.01
428,0.0017345598,1366016,-0.00024160722,19.91886,0.018847656,1366016,667,3296.3489215373993,7.9196386,0.0020595788955688477,1769.5660734599996,1779.01
419,0.0012039432,1368064,0.00010097308,19.515202,0.012597656,1368064,668,3301.134269475937,7.916438,0.03093487024307251,1769.5300799899999,1779.01
401,0.0016508468,1370112,-0.00044476855,19.755304,0.019628907,1370112,669,3306.0162806510925,7.924605,0.02323436737060547,1769.6599198799997,1779.01
400,0.0008912364,1372160,0.0002098489,20.182903,0.0064453124,1372160,670,3311.116284132004,7.921374,-0.006707429885864258,1769.7080720300003,1779.01
437,0.0014888752,1374208,-0.0006382496,21.420792,0.016259765,1374208,671,3316.2355551719666,7.920806,0.03168565034866333,1783.4763662600003,1792.83
420,0.0013235062,1376256,-0.00066748296,19.856995,0.015625,1376256,672,3320.9135835170746,7.9224296,0.008108377456665039,1783.47080443,1792.83
416,0.0017743608,1378304,-0.00010330444,19.8558,0.018164063,1378304,673,3325.782403230667,7.9224877,0.010244190692901611,1803.6259478099998,1813.02
416,0.0039038882,1380352,-0.0008978707,20.016653,0.04824219,1380352,674,3330.7002186775208,7.92174,0.01142054796218872,1803.6179107400003,1813.02
402,0.0022792504,1382400,-0.000768243,23.165005,0.024609376,1382400,675,3335.61483836174,7.9399667,0.6590407192707062,1783.49766436,1792.8
409,0.004401305,1384448,-0.0027519437,20.173595,0.052441407,1384448,676,3340.700038433075,7.940084,-0.006108760833740234,1783.5970690199997,1792.8
401,0.003183185,1386496,-0.0020332304,20.0875,0.037402343,1386496,677,3345.706618785858,7.946798,0.002619028091430664,1803.7296075200002,1812.97
411,0.0020821474,1388544,-0.0044746106,13.90254,0.016259765,1388544,678,3350.8026587963104,7.927266,0.8676443099975586,1811.6291269400003,1821.08
386,0.005889241,1390592,-0.0025911606,20.181446,0.07299805,1390592,679,3355.775410890579,7.9037766,0.004549860954284668,1811.66042106,1821.08
395,0.0032288872,1392640,-0.0020930546,20.223988,0.038378906,1392640,680,3361.0801486968994,7.9043565,0.002604842185974121,1811.7508857700002,1821.08
424,0.0015995832,1394688,-0.00038691904,22.830078,0.014257813,1394688,681,3366.2537734508514,7.905783,0.6948239207267761,1791.7419235599998,1800.93
414,0.0021293615,1396736,-0.0013339504,20.10389,0.022851562,1396736,682,3371.0843522548676,7.897794,0.005208253860473633,1791.72136202,1800.93
414,0.003947007,1398784,-0.002257795,20.209866,0.04951172,1398784,683,3376.0243921279907,7.901606,-0.0043468475341796875,1791.7452589800002,1800.93
432,0.0046219463,1400832,-0.0002924145,20.12547,0.060009766,1400832,684,3380.962554216385,7.9134417,3.3736228942871094e-05,1811.8773260700002,1821.09
402,0.0023158863,1402880,-0.0011151873,20.231527,0.027539063,1402880,685,3385.6992321014404,7.924674,-0.017449378967285156,1811.9577127000002,1821.09
410,0.0025811002,1404928,-0.0013846491,20.063713,0.031835936,1404928,686,3390.785908460617,7.928374,-0.0016957521438598633,1811.94381796,1821.09
424,0.0027311393,1406976,-0.0017503777,20.077856,0.033837892,1406976,687,3395.7724583148956,7.9229445,0.00025838613510131836,1832.0614750599998,1841.25
421,0.0028867123,1409024,-0.002521819,20.201933,0.043115236,1409024,688,3400.5965428352356,7.9162583,0.004748702049255371,1832.0190395,1841.25
402,0.002815836,1411072,-0.0012888234,20.04088,0.03666992,1411072,689,3405.4515104293823,7.906884,-0.008232712745666504,1832.02511014,1841.25
418,0.0009522055,1413120,-0.00015361985,20.010927,0.008496094,1413120,690,3410.541817188263,7.896596,-0.001100301742553711,1832.01552176,1841.25
416,0.00074790034,1415168,8.3794424e-05,19.839724,0.008007812,1415168,691,3415.434825897217,7.89161,0.006547152996063232,1832.0046690399997,1841.25
410,0.0011965892,1417216,-4.961069e-05,20.037003,0.013525391,1417216,692,3420.353182554245,7.9001617,0.0007026195526123047,1831.9688123199996,1841.25
429,0.0016332397,1419264,-0.00020490067,20.077602,0.019238282,1419264,693,3425.3450672626495,7.910708,0.009313106536865234,1831.9676958399996,1841.25
419,0.0056254445,1421312,-0.0037449864,20.205414,0.07260742,1421312,694,3430.115584373474,7.913691,-0.0055751800537109375,1832.0013194599994,1841.25
438,0.002064516,1423360,-0.00096560206,19.923336,0.025927734,1423360,695,3434.9984822273254,7.916804,0.011570394039154053,1843.3400488499994,1851.76
424,0.0030359593,1425408,-0.0014583922,20.114986,0.036572266,1425408,696,3439.669081926346,7.923461,0.0006989836692810059,1856.0819691999995,1864.15
418,0.0029273962,1427456,-0.0006894565,19.929142,0.038623046,1427456,697,3444.495360136032,7.925303,0.014533162117004395,1856.0682550699996,1864.15
411,0.0018601693,1429504,9.486588e-05,20.245148,0.021923829,1429504,698,3449.388058423996,7.923581,-0.020933032035827637,1856.01847327,1864.15
388,0.0011701582,1431552,6.4309876e-05,20.258562,0.012451172,1431552,699,3454.3664803504944,7.9177732,-0.011842012405395508,1855.9990822300003,1864.15
387,0.00044693323,1433600,-0.0003565167,20.129148,0.003515625,1433600,700,3459.6354324817657,7.923925,-0.0010519027709960938,1855.97867681,1864.15
415,0.0007605171,1435648,-4.6100256e-05,20.07426,0.008740234,1435648,701,3464.92432308197,7.934741,-0.0026366710662841797,1868.47109405,1876.45
430,0.0016040504,1437696,-0.0011747618,19.85456,0.01826172,1437696,702,3469.8564105033875,7.9462557,0.006344854831695557,1868.4618247499998,1876.45
423,0.0047224476,1439744,-0.0022461915,20.023642,0.06484375,1439744,703,3474.6173255443573,7.9600816,0.0008292198181152344,1868.4751076900002,1876.45
409,0.0015268539,1441792,-0.0006010795,19.787281,0.01669922,1441792,704,3479.4563732147217,7.9639664,0.016039669513702393,1868.4457761700003,1876.45
411,0.0017144699,1443840,-0.00010278988,20.056356,0.018945312,1443840,705,3484.4601316452026,7.9652624,-0.0015506744384765625,1868.4458970800001,1876.45
415,0.0005752035,1445888,-0.00032587186,19.814798,0.0046875,1445888,706,3489.435782432556,7.960891,0.009231626987457275,1880.62125083,1888.66
408,0.0010347072,1447936,-0.0013610431,19.98879,0.010693359,1447936,707,3494.362701177597,7.9679465,-0.0021064281463623047,1880.623962,1888.66
405,0.00064935564,1449984,0.00039430457,20.078037,0.0051757814,1449984,708,3499.380780696869,7.988818,-0.007317781448364258,1880.6124268899998,1888.66
419,0.0007142135,1452032,-0.0008357776,20.062822,0.0060058595,1452032,709,3504.429289340973,7.9931717,-0.002619504928588867,1900.65107611,1908.79
409,0.0040980857,1454080,-0.0013038827,19.951115,0.053857423,1454080,710,3509.31746673584,7.999793,-0.002032637596130371,1900.6603889100004,1908.79
416,0.002716036,1456128,-0.0019136617,19.964315,0.035498045,1456128,711,3514.3152935504913,8.005563,0.0030022263526916504,1900.6529422100002,1908.79
425,0.001277034,1458176,-0.00021363396,20.083555,0.01328125,1458176,712,3519.2272980213165,7.9987946,-0.011520028114318848,1920.75974521,1929.0
431,0.0015773308,1460224,-0.0016856522,28.920807,0.017480468,1460224,713,3524.0407779216766,7.9829826,0.5848309397697449,1903.26442631,1910.9
416,0.0028383133,1462272,-0.002599362,23.262909,0.039111327,1462272,714,3528.7872762680054,7.978093,0.657164603471756,1883.2144359500005,1890.68
437,0.00069920917,1464320,-0.00043188542,20.030827,0.0071289064,1464320,715,3533.7038633823395,7.983091,-0.0027850866317749023,1897.64982095,1905.04
423,0.0018407088,1466368,-0.000664455,19.718159,0.020263672,1466368,716,3538.3873286247253,7.9881783,0.021854519844055176,1897.6519862500002,1905.04
397,0.002260796,1468416,-0.00056521036,20.071579,0.025341798,1468416,717,3543.222974061966,7.9930587,-0.0051534175872802734,1897.7175755500002,1905.04
428,0.00060571264,1470464,2.2174523e-05,19.98116,0.004199219,1470464,718,3548.3734517097473,7.9931946,0.0012215375900268555,1897.76280155,1905.04
429,0.0054688947,1472512,-0.0020456768,19.878435,0.06694336,1472512,719,3553.1522517204285,7.9998946,0.00551372766494751,1897.79999001,1905.04
416,0.0016015621,1474560,-0.0014410326,19.841385,0.019238282,1474560,720,3557.9267177581787,8.002117,0.00819253921508789,1897.8191555300002,1905.04
429,0.0016793732,1476608,-0.00070980313,20.1853,0.017382812,1476608,721,3562.8444123268127,8.004141,-0.004435300827026367,1897.8760285600001,1905.04
416,0.0028924404,1478656,-0.0005047648,20.032543,0.033984374,1478656,722,3567.6160476207733,8.003776,0.0022701025009155273,1897.8880845800002,1905.04
436,0.0014397282,1480704,-0.0006792665,19.822227,0.011669922,1480704,723,3572.528599023819,7.998699,0.011184394359588623,1897.9437825100001,1905.04
415,0.0013745937,1482752,-0.00033568087,20.131077,0.014453125,1482752,724,3577.2193863391876,8.0002985,-0.007583260536193848,1898.0036809100002,1905.04
421,0.0023397782,1484800,-0.0014233112,20.08203,0.031933594,1484800,725,3582.152330636978,8.005517,-0.0036056041717529297,1898.11448434,1905.04
406,0.0013103667,1486848,-0.0005425537,19.945168,0.012060547,1486848,726,3587.0169048309326,7.995594,0.005383610725402832,1898.17199417,1905.04
411,0.001392104,1488896,-0.00027284253,24.480433,0.013720703,1488896,727,3592.0582427978516,7.9895897,0.6458781361579895,1878.0546639599997,1884.86
417,0.0031461078,1490944,-0.002452297,19.937696,0.03857422,1490944,728,3597.0403575897217,7.9974394,0.003919422626495361,1878.0951424099997,1884.86
414,0.00106969,1492992,-0.00072873774,19.98384,0.007373047,1492992,729,3601.943541765213,7.9859114,-0.0040590763092041016,1878.07617138,1884.86
428,0.0023381703,1495040,-0.000949615,19.882303,0.027197266,1495040,730,3606.8883006572723,7.9734774,-0.0059468746185302734,1878.08435424,1884.86
442,0.00073192513,1497088,-4.2121414e-05,19.837543,0.0060058595,1497088,731,3611.6659450531006,7.979711,-0.006490945816040039,1878.0126896499999,1884.86
423,0.0015378094,1499136,-0.0011628408,19.916973,0.018554688,1499136,732,3616.2932527065277,7.98417,-0.00735163688659668,1877.9572227099998,1884.86
401,0.0004393688,1501184,-0.00013886043,19.892223,0.0020507812,1501184,733,3621.130193710327,7.9765563,-0.0007007122039794922,1877.9471530399999,1884.86
422,0.0026413007,1503232,-0.00080831704,19.731153,0.03046875,1503232,734,3626.2353518009186,7.9686875,0.004204213619232178,1877.8728381000003,1884.86
387,0.0014805472,1505280,-0.00015897982,19.785013,0.014404297,1505280,735,3631.0796332359314,7.95644,-0.004317045211791992,1877.87734555,1884.86
405,0.00026302878,1507328,5.669956e-06,19.853506,0.0010742188,1507328,736,3636.3639087677,7.9705415,0.004234194755554199,1877.8261004000003,1884.86
415,0.0018728323,1509376,-0.0003048252,19.815517,0.020898437,1509376,737,3641.4172642230988,7.975154,0.00262373685836792,1877.7867972400002,1884.86
421,0.0011580889,1511424,-0.00051722664,19.900852,0.01171875,1511424,738,3646.3431494235992,7.9730024,-0.0061376094818115234,1877.7503072399998,1884.86
408,0.0010174898,1513472,-0.00013925292,19.868956,0.008984375,1513472,739,3651.2023816108704,7.985836,0.002820312976837158,1877.6779898999998,1884.86
417,0.0009690908,1515520,-0.0017637905,13.659871,0.0059082033,1515520,740,3656.219144821167,7.9843216,0.9241792857646942,1863.7622040599997,1871.57
422,0.000336292,1517568,9.891478e-06,19.989933,0.0022460937,1517568,741,3661.122566461563,7.9621186,-0.0005942583084106445,1863.7363622000003,1871.57
415,0.0012486835,1519616,-7.2162315e-05,20.075954,0.014208985,1519616,742,3665.971611022949,7.9631147,0.0033640265464782715,1883.8340222899997,1891.76
412,0.00032781708,1521664,0.00010865857,19.922949,0.00034179687,1521664,743,3670.9028782844543,7.9598746,0.0030385851860046387,1883.79474368,1891.76
422,0.0013133668,1523712,-0.000589672,19.407726,0.014257813,1523712,744,3675.8633873462677,7.95959,0.049799561500549316,1883.76936025,1891.76
432,0.001283695,1525760,-0.0004676002,20.144417,0.011474609,1525760,745,3680.7116887569427,7.9503603,-0.017818450927734375,1883.71397203,1891.76
418,0.004957044,1527808,-0.0009779644,20.00286,0.059179686,1527808,746,3685.448523044586,7.9449186,-0.0027483701705932617,1903.86231607,1911.97
414,0.0024040812,1529856,-0.0012477479,20.067282,0.03017578,1529856,747,3690.344465494156,7.9447927,-0.008767843246459961,1903.7914598599998,1911.97
407,0.0012358738,1531904,-0.0007128961,20.007032,0.013769532,1531904,748,3695.282518386841,7.9514656,2.1159648895263672e-05,1903.7761782699997,1911.97
410,0.0018477105,1533952,-0.0008281011,19.95806,0.019433593,1533952,749,3700.3063967227936,7.965716,-6.592273712158203e-05,1903.7461286599998,1911.97
421,0.0016181705,1536000,-0.0006545179,20.145048,0.017333984,1536000,750,3705.299433708191,7.986684,-0.005384087562561035,1903.7865098699997,1911.97
414,0.0036970484,1538048,-0.00083294715,19.98762,0.04477539,1538048,751,3710.165212392807,7.9926453,0.00373685359954834,1903.80396751,1911.97
